KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.037473e+02	1.413391e+02	1.624179e+02	1.624179e+02	-4.051404e+00	1.328945e+02	9.536451e+01	-1.258916e+01	1.633145e+00	1.686024e+00	-1.390533e+00	-4.058431e+01	-6.497140e+00	
1.017130e+02	1.393224e+02	1.625035e+02	1.625035e+02	-4.089216e+00	1.325457e+02	9.344761e+01	-1.148274e+01	2.176421e+00	1.583973e+00	-1.488048e+00	-4.129522e+01	-6.137502e+00	
9.948969e+01	1.371268e+02	1.620594e+02	1.620594e+02	-4.186005e+00	1.322313e+02	9.153722e+01	-1.053393e+01	2.810860e+00	1.845603e+00	-1.264771e+00	-4.200186e+01	-5.737024e+00	
9.713313e+01	1.348465e+02	1.612069e+02	1.612069e+02	-4.330664e+00	1.319459e+02	8.966203e+01	-9.731103e+00	3.508326e+00	2.422448e+00	-7.589043e-01	-4.271326e+01	-5.288714e+00	
9.468921e+01	1.325337e+02	1.600636e+02	1.600636e+02	-4.512765e+00	1.316849e+02	8.784388e+01	-9.057340e+00	4.242850e+00	3.268067e+00	-7.354103e-03	-4.343410e+01	-4.784751e+00	
9.219597e+01	1.302162e+02	1.587303e+02	1.587303e+02	-4.722176e+00	1.314443e+02	8.609878e+01	-8.491621e+00	4.990998e+00	4.337135e+00	9.537306e-01	-4.416670e+01	-4.216767e+00	
8.968284e+01	1.279079e+02	1.572911e+02	1.572911e+02	-4.949843e+00	1.312211e+02	8.443680e+01	-8.004145e+00	5.728278e+00	5.583909e+00	2.087329e+00	-4.491949e+01	-3.569279e+00	
8.717180e+01	1.256169e+02	1.558175e+02	1.558175e+02	-5.187695e+00	1.310128e+02	8.286266e+01	-7.556668e+00	6.428928e+00	6.961451e+00	3.355092e+00	-4.570915e+01	-2.819199e+00	
8.468162e+01	1.233542e+02	1.543733e+02	1.543733e+02	-5.427230e+00	1.308173e+02	8.137800e+01	-7.109905e+00	7.070008e+00	8.422019e+00	4.718381e+00	-4.655412e+01	-1.943890e+00	
8.222857e+01	1.211353e+02	1.530176e+02	1.530176e+02	-5.659363e+00	1.306329e+02	7.998238e+01	-6.624256e+00	7.631076e+00	9.916929e+00	6.138156e+00	-4.747492e+01	-9.218283e-01	
7.983056e+01	1.189834e+02	1.518065e+02	1.518065e+02	-5.872785e+00	1.304581e+02	7.867622e+01	-6.068230e+00	8.098589e+00	1.139792e+01	7.576493e+00	-4.848499e+01	2.573778e-01	
7.752523e+01	1.169414e+02	1.507909e+02	1.507909e+02	-6.047121e+00	1.302896e+02	7.747098e+01	-5.454459e+00	8.486640e+00	1.282389e+01	9.003711e+00	-4.955091e+01	1.551685e+00	
7.535553e+01	1.150569e+02	1.500226e+02	1.500226e+02	-6.158876e+00	1.301238e+02	7.638284e+01	-4.809615e+00	8.817628e+00	1.415844e+01	1.039308e+01	-5.062927e+01	2.903607e+00	
7.336217e+01	1.133743e+02	1.495582e+02	1.495582e+02	-6.184560e+00	1.299568e+02	7.542862e+01	-4.160010e+00	9.113517e+00	1.536866e+01	1.171855e+01	-5.168476e+01	4.258528e+00	
7.158271e+01	1.119341e+02	1.494605e+02	1.494605e+02	-6.101460e+00	1.297845e+02	7.462436e+01	-3.531755e+00	9.396414e+00	1.642578e+01	1.295514e+01	-5.269071e+01	5.565450e+00	
