StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.102074e+05	1.060598e+06	-2.725633e+05	1.095061e+06	-1.441257e+01	9.848541e+05	-1.205269e+06	-1.131482e+06	
-1.318421e+05	1.264731e+06	-3.311120e+05	1.307356e+06	-1.467102e+01	1.175514e+06	-1.439198e+06	-1.363255e+06	
-1.559661e+05	1.479512e+06	-3.988544e+05	1.532332e+06	-1.508742e+01	1.376366e+06	-1.688298e+06	-1.608822e+06	
-1.827147e+05	1.702627e+06	-4.757748e+05	1.767852e+06	-1.561227e+01	1.585137e+06	-1.950567e+06	-1.865049e+06	
-2.121294e+05	1.931985e+06	-5.617914e+05	2.012008e+06	-1.621362e+01	1.799878e+06	-2.224137e+06	-2.128737e+06	
-2.442033e+05	2.164505e+06	-6.575314e+05	2.262174e+06	-1.689769e+01	2.017971e+06	-2.506377e+06	-2.395327e+06	
-2.787789e+05	2.396003e+06	-7.624432e+05	2.514388e+06	-1.765184e+01	2.235609e+06	-2.793167e+06	-2.659246e+06	
-3.154831e+05	2.621619e+06	-8.739736e+05	2.763460e+06	-1.843694e+01	2.447977e+06	-3.078944e+06	-2.914636e+06	
-3.538779e+05	2.836044e+06	-9.892480e+05	3.003624e+06	-1.922942e+01	2.649746e+06	-3.357502e+06	-3.155521e+06	
-3.934995e+05	3.033916e+06	-1.105277e+06	3.228975e+06	-2.001705e+01	2.835476e+06	-3.622475e+06	-3.376386e+06	
-4.338695e+05	3.210867e+06	-1.218124e+06	3.434166e+06	-2.077551e+01	3.000296e+06	-3.868035e+06	-3.573717e+06	
-4.746223e+05	3.364529e+06	-1.324825e+06	3.615967e+06	-2.149266e+01	3.141345e+06	-4.090590e+06	-3.746781e+06	
-5.155131e+05	3.493604e+06	-1.423772e+06	3.772585e+06	-2.217271e+01	3.257072e+06	-4.288098e+06	-3.896407e+06	
-5.563084e+05	3.597456e+06	-1.513746e+06	3.902962e+06	-2.282051e+01	3.346654e+06	-4.459271e+06	-4.024468e+06	
-5.966618e+05	3.676645e+06	-1.592668e+06	4.006783e+06	-2.342155e+01	3.410121e+06	-4.603444e+06	-4.134340e+06	
-6.363869e+05	3.732499e+06	-1.659366e+06	4.084733e+06	-2.396862e+01	3.448346e+06	-4.721120e+06	-4.229345e+06	
-6.757622e+05	3.766258e+06	-1.715368e+06	4.138500e+06	-2.448723e+01	3.462738e+06	-4.814262e+06	-4.311108e+06	
-7.152185e+05	3.778743e+06	-1.762667e+06	4.169640e+06	-2.500760e+01	3.454421e+06	-4.884858e+06	-4.380290e+06	
-7.551726e+05	3.770114e+06	-1.802697e+06	4.178933e+06	-2.555501e+01	3.423760e+06	-4.934105e+06	-4.436565e+06	
-7.959051e+05	3.739996e+06	-1.836584e+06	4.166607e+06	-2.615409e+01	3.370702e+06	-4.962512e+06	-4.478567e+06	
-8.371079e+05	3.688580e+06	-1.862622e+06	4.132189e+06	-2.679241e+01	3.295081e+06	-4.969297e+06	-4.506433e+06	
-8.781543e+05	3.616952e+06	-1.877377e+06	4.075155e+06	-2.743155e+01	3.197001e+06	-4.953309e+06	-4.521696e+06	
