StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.522143e+05	-1.214939e+06	1.539459e+06	2.769494e+04	7.542918e+05	0.000000e+00	7.786943e+05	-2.440258e+04	
2.021891e+04	-1.540705e+06	1.531359e+06	2.956472e+04	8.554541e+05	0.000000e+00	8.815042e+05	-2.605009e+04	
-2.839729e+05	-1.827691e+06	1.512635e+06	3.108318e+04	9.566680e+05	0.000000e+00	9.840560e+05	-2.738804e+04	
-5.533981e+05	-2.072245e+06	1.486615e+06	3.223139e+04	1.059503e+06	0.000000e+00	1.087903e+06	-2.839975e+04	
-7.831064e+05	-2.274527e+06	1.458425e+06	3.299576e+04	1.167267e+06	0.000000e+00	1.196341e+06	-2.907325e+04	
-9.738452e+05	-2.440353e+06	1.433083e+06	3.342512e+04	1.281505e+06	0.000000e+00	1.310956e+06	-2.945157e+04	
-1.129022e+06	-2.578697e+06	1.416077e+06	3.359866e+04	1.401382e+06	0.000000e+00	1.430987e+06	-2.960447e+04	
-1.252686e+06	-2.699217e+06	1.412947e+06	3.358350e+04	1.524988e+06	0.000000e+00	1.554579e+06	-2.959112e+04	
-1.352263e+06	-2.813444e+06	1.427760e+06	3.342001e+04	1.646993e+06	0.000000e+00	1.676440e+06	-2.944706e+04	
-1.435477e+06	-2.932471e+06	1.463919e+06	3.307495e+04	1.761624e+06	0.000000e+00	1.790767e+06	-2.914302e+04	
-1.511469e+06	-3.067049e+06	1.523067e+06	3.251348e+04	1.863715e+06	0.000000e+00	1.892364e+06	-2.864830e+04	
-1.590146e+06	-3.226813e+06	1.604930e+06	3.173752e+04	1.948789e+06	0.000000e+00	1.976753e+06	-2.796459e+04	
-1.678794e+06	-3.418122e+06	1.708575e+06	3.075355e+04	2.016264e+06	0.000000e+00	2.043361e+06	-2.709759e+04	
-1.784622e+06	-3.646194e+06	1.831977e+06	2.959395e+04	2.066373e+06	0.000000e+00	2.092449e+06	-2.607584e+04	
-1.910161e+06	-3.912443e+06	1.974019e+06	2.826323e+04	2.099470e+06	0.000000e+00	2.124374e+06	-2.490332e+04	
-2.025012e+06	-4.187341e+06	2.135657e+06	2.667241e+04	2.114010e+06	0.000000e+00	2.137512e+06	-2.350161e+04	
-2.065355e+06	-4.406712e+06	2.316638e+06	2.471813e+04	2.105117e+06	0.000000e+00	2.126896e+06	-2.177966e+04	
-2.090288e+06	-4.628814e+06	2.516283e+06	2.224322e+04	2.068413e+06	0.000000e+00	2.088011e+06	-1.959896e+04	
-2.088788e+06	-4.840421e+06	2.732598e+06	1.903447e+04	2.001108e+06	0.000000e+00	2.017879e+06	-1.677166e+04	
-2.051705e+06	-5.028192e+06	2.961620e+06	1.486686e+04	1.900895e+06	0.000000e+00	1.913995e+06	-1.309950e+04	
-1.970242e+06	-5.177822e+06	3.198081e+06	9.499043e+03	1.767608e+06	0.000000e+00	1.775978e+06	-8.369804e+03	
-1.848046e+06	-5.284553e+06	3.433479e+06	3.027198e+03	1.602636e+06	0.000000e+00	1.605303e+06	-2.667327e+03	
-1.697071e+06	-5.350501e+06	3.657538e+06	-4.106931e+03	1.409506e+06	0.000000e+00	1.405887e+06	3.618702e+03	
-1.529811e+06	-5.378158e+06	3.859634e+06	-1.128705e+04	1.194566e+06	0.000000e+00	1.184621e+06	9.945255e+03	
-1.362903e+06	-5.375444e+06	4.030430e+06	-1.788896e+04	9.694352e+05	0.000000e+00	9.536729e+05	1.576233e+04	
-1.214522e+06	-5.357118e+06	4.166124e+06	-2.352789e+04	7.535135e+05	0.000000e+00	7.327825e+05	2.073091e+04	
-1.105631e+06	-5.346299e+06	4.268535e+06	-2.786707e+04	5.692900e+05	0.000000e+00	5.447358e+05	2.455425e+04	
-1.053708e+06	-5.366049e+06	4.342978e+06	-3.063668e+04	4.343673e+05	0.000000e+00	4.073727e+05	2.699461e+04	
-1.064024e+06	-5.430236e+06	4.397943e+06	-3.173186e+04	3.582607e+05	0.000000e+00	3.303011e+05	2.795960e+04	
-1.141229e+06	-5.551691e+06	4.441578e+06	-3.111683e+04	3.455495e+05	0.000000e+00	3.181318e+05	2.741768e+04	
-1.285773e+06	-5.736320e+06	4.479439e+06	-2.889160e+04	3.944224e+05	0.000000e+00	3.689654e+05	2.545699e+04	
-1.491291e+06	-5.980687e+06	4.514776e+06	-2.538056e+04	4.941604e+05	0.000000e+00	4.717971e+05	2.236334e+04	
-1.746271e+06	-6.274346e+06	4.549068e+06	-2.099329e+04	6.292014e+05	0.000000e+00	6.107038e+05	1.849762e+04	
-2.034308e+06	-6.602415e+06	4.584297e+06	-1.619039e+04	7.837102e+05	0.000000e+00	7.694445e+05	1.426568e+04	
-2.336649e+06	-6.948476e+06	4.623114e+06	-1.128792e+04	9.434332e+05	0.000000e+00	9.334872e+05	9.946017e+03	
-2.633413e+06	-7.294498e+06	4.667595e+06	-6.510145e+03	1.093511e+06	0.000000e+00	1.087775e+06	5.736224e+03	
-2.904240e+06	-7.622015e+06	4.719861e+06	-2.085390e+03	1.220816e+06	0.000000e+00	1.218979e+06	1.837481e+03	
-3.137908e+06	-7.920430e+06	4.780707e+06	1.814646e+03	1.318246e+06	0.000000e+00	1.319845e+06	-1.598922e+03	
-3.332067e+06	-8.186962e+06	4.849832e+06	5.062374e+03	1.384531e+06	0.000000e+00	1.388991e+06	-4.460563e+03	
-3.487250e+06	-8.421274e+06	4.926441e+06	7.582214e+03	1.421125e+06	0.000000e+00	1.427806e+06	-6.680846e+03	
-3.604945e+06	-8.622977e+06	5.008641e+06	9.390688e+03	1.428987e+06	0.000000e+00	1.437262e+06	-8.274330e+03	
-3.682509e+06	-8.788540e+06	5.095512e+06	1.051871e+04	1.408881e+06	0.000000e+00	1.418149e+06	-9.268253e+03	
-3.719110e+06	-8.916712e+06	5.186567e+06	1.103447e+04	1.363535e+06	0.000000e+00	1.373257e+06	-9.722700e+03	
-3.715651e+06	-9.007954e+06	5.281272e+06	1.103073e+04	1.296217e+06	0.000000e+00	1.305936e+06	-9.719402e+03	
-3.671320e+06	-9.062137e+06	5.380280e+06	1.053683e+04	1.211086e+06	0.000000e+00	1.220370e+06	-9.284219e+03	
-3.585808e+06	-9.079194e+06	5.483780e+06	9.605430e+03	1.111703e+06	0.000000e+00	1.120166e+06	-8.463544e+03	
-3.458041e+06	-9.058248e+06	5.591926e+06	8.281484e+03	1.001250e+06	0.000000e+00	1.008547e+06	-7.296987e+03	
-3.286127e+06	-8.997772e+06	5.705086e+06	6.558483e+03	8.836921e+05	0.000000e+00	8.894709e+05	-5.778815e+03	
-3.068548e+06	-8.894734e+06	5.821749e+06	4.436437e+03	7.613872e+05	0.000000e+00	7.652962e+05	-3.909037e+03	
-2.803752e+06	-8.745529e+06	5.939882e+06	1.895043e+03	6.363245e+05	0.000000e+00	6.379943e+05	-1.669761e+03	
-2.504354e+06	-8.560219e+06	6.056879e+06	-1.014069e+03	5.102904e+05	0.000000e+00	5.093969e+05	8.935175e+02	
-2.195167e+06	-8.360760e+06	6.169763e+06	-4.170061e+03	3.846543e+05	0.000000e+00	3.809799e+05	3.674327e+03	
-1.900955e+06	-8.170171e+06	6.276702e+06	-7.485875e+03	2.625109e+05	0.000000e+00	2.559149e+05	6.595959e+03	
-1.638704e+06	-8.003616e+06	6.375759e+06	-1.084670e+04	1.464132e+05	0.000000e+00	1.368560e+05	9.557256e+03	
-1.412914e+06	-7.864983e+06	6.466191e+06	-1.412228e+04	3.767174e+04	0.000000e+00	2.522831e+04	1.244343e+04	
-1.224376e+06	-7.755798e+06	6.548646e+06	-1.722315e+04	-6.306284e+04	0.000000e+00	-7.823851e+04	1.517567e+04	
-1.065808e+06	-7.669177e+06	6.623419e+06	-2.005031e+04	-1.594632e+05	0.000000e+00	-1.771300e+05	1.766674e+04	
-9.078101e+05	-7.577221e+06	6.691973e+06	-2.256223e+04	-2.608812e+05	0.000000e+00	-2.807613e+05	1.988005e+04	
-7.080744e+05	-7.439639e+06	6.756307e+06	-2.474214e+04	-3.778726e+05	0.000000e+00	-3.996734e+05	2.180081e+04	
