StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.717351e+04	2.822427e+05	2.140328e+05	3.542188e+05	3.717410e+01	3.070453e+05	-4.013923e+05	-3.131833e+05	
-5.478264e+04	3.689701e+05	1.395888e+05	3.944921e+05	2.072264e+01	3.397094e+05	-4.492747e+05	-4.206994e+05	
-6.845069e+04	4.586704e+05	3.083854e+04	4.597060e+05	3.846473e+00	3.912553e+05	-5.281567e+05	-5.238529e+05	
-8.725960e+04	5.535062e+05	-1.218570e+05	5.667612e+05	-1.241587e+01	4.795016e+05	-6.540208e+05	-6.268779e+05	
-1.097392e+05	6.575788e+05	-3.169722e+05	7.299872e+05	-2.573543e+01	6.202480e+05	-8.397264e+05	-7.346417e+05	
-1.343406e+05	7.777952e+05	-5.426557e+05	9.483884e+05	-3.490290e+01	8.140479e+05	-1.082729e+06	-8.547932e+05	
-1.596756e+05	9.185876e+05	-7.846040e+05	1.208059e+06	-4.050204e+01	1.048383e+06	-1.367735e+06	-9.921871e+05	
-1.844997e+05	1.071439e+06	-1.027574e+06	1.484551e+06	-4.380282e+01	1.300051e+06	-1.669050e+06	-1.139377e+06	
-2.073419e+05	1.222210e+06	-1.251275e+06	1.749138e+06	-4.567325e+01	1.541797e+06	-1.956480e+06	-1.282445e+06	
-2.273950e+05	1.356528e+06	-1.442483e+06	1.980133e+06	-4.675895e+01	1.752738e+06	-2.207528e+06	-1.406162e+06	
-2.438017e+05	1.473447e+06	-1.597180e+06	2.173023e+06	-4.730753e+01	1.929222e+06	-2.416825e+06	-1.510338e+06	
-2.568470e+05	1.579964e+06	-1.718435e+06	2.334375e+06	-4.740395e+01	2.077528e+06	-2.591222e+06	-1.604294e+06	
-2.666529e+05	1.680648e+06	-1.809581e+06	2.469648e+06	-4.711563e+01	2.202995e+06	-2.736301e+06	-1.693410e+06	
-2.725352e+05	1.781365e+06	-1.872937e+06	2.584793e+06	-4.643547e+01	2.312258e+06	-2.857329e+06	-1.783149e+06	
-2.747832e+05	1.890445e+06	-1.913663e+06	2.689961e+06	-4.534970e+01	2.415177e+06	-2.964744e+06	-1.882276e+06	
-2.735033e+05	2.015516e+06	-1.934910e+06	2.793955e+06	-4.383110e+01	2.520451e+06	-3.067458e+06	-1.996954e+06	
-2.681827e+05	2.159425e+06	-1.934764e+06	2.899384e+06	-4.185916e+01	2.631202e+06	-3.167567e+06	-2.126454e+06	
-2.594652e+05	2.321055e+06	-1.911627e+06	3.006928e+06	-3.947496e+01	2.747462e+06	-3.266393e+06	-2.267161e+06	
-2.467631e+05	2.499157e+06	-1.846649e+06	3.107395e+06	-3.646103e+01	2.860631e+06	-3.354158e+06	-2.417324e+06	
-2.348215e+05	2.682024e+06	-1.762732e+06	3.209435e+06	-3.331451e+01	2.974614e+06	-3.444257e+06	-2.571332e+06	
-2.266228e+05	2.852551e+06	-1.676241e+06	3.308600e+06	-3.043973e+01	3.081977e+06	-3.535222e+06	-2.722292e+06	
-2.219001e+05	3.007163e+06	-1.582724e+06	3.398241e+06	-2.775865e+01	3.176341e+06	-3.620141e+06	-2.867598e+06	
-2.192738e+05	3.141703e+06	-1.473626e+06	3.470140e+06	-2.512908e+01	3.250866e+06	-3.689414e+06	-2.998077e+06	
-2.170432e+05	3.255782e+06	-1.340249e+06	3.520850e+06	-2.237461e+01	3.303807e+06	-3.737893e+06	-3.112548e+06	
-2.146793e+05	3.356867e+06	-1.179381e+06	3.558018e+06	-1.935811e+01	3.343339e+06	-3.772698e+06	-3.219815e+06	
-2.129758e+05	3.446309e+06	-1.001206e+06	3.588797e+06	-1.619940e+01	3.375821e+06	-3.801772e+06	-3.319684e+06	
-2.135015e+05	3.529150e+06	-8.219669e+05	3.623607e+06	-1.311091e+01	3.410105e+06	-3.837108e+06	-3.416307e+06	
-2.197510e+05	3.612353e+06	-6.738538e+05	3.674667e+06	-1.056660e+01	3.454916e+06	-3.894418e+06	-3.513902e+06	
-2.344709e+05	3.708628e+06	-5.830583e+05	3.754182e+06	-8.934723e+00	3.519711e+06	-3.988653e+06	-3.619777e+06	
-2.568768e+05	3.832854e+06	-5.464795e+05	3.871616e+06	-8.114414e+00	3.614739e+06	-4.128493e+06	-3.748896e+06	
-2.856870e+05	3.994701e+06	-5.548843e+05	4.033055e+06	-7.908076e+00	3.747368e+06	-4.318742e+06	-3.912014e+06	
-3.209105e+05	4.195790e+06	-6.046770e+05	4.239137e+06	-8.200732e+00	3.918227e+06	-4.560048e+06	-4.107796e+06	
-3.613262e+05	4.423539e+06	-6.884534e+05	4.476792e+06	-8.846210e+00	4.115466e+06	-4.838118e+06	-4.322794e+06	
-4.036512e+05	4.666299e+06	-7.917170e+05	4.732986e+06	-9.629505e+00	4.329335e+06	-5.136638e+06	-4.548247e+06	
-4.439143e+05	4.919903e+06	-8.933414e+05	5.000350e+06	-1.029148e+01	4.556436e+06	-5.444265e+06	-4.781224e+06	
-4.777488e+05	5.184454e+06	-9.672265e+05	5.273906e+06	-1.056778e+01	4.796158e+06	-5.751655e+06	-5.018663e+06	
-5.034792e+05	5.455377e+06	-1.001474e+06	5.546538e+06	-1.040229e+01	5.043059e+06	-6.050018e+06	-5.259097e+06	
-5.240052e+05	5.721058e+06	-1.005262e+06	5.808705e+06	-9.965863e+00	5.284700e+06	-6.332710e+06	-5.505224e+06	
-5.444827e+05	5.957319e+06	-9.884351e+05	6.038763e+06	-9.420665e+00	5.494280e+06	-6.583246e+06	-5.745448e+06	
-5.705043e+05	6.128987e+06	-9.526272e+05	6.202578e+06	-8.834782e+00	5.632074e+06	-6.773083e+06	-5.951539e+06	
-6.043471e+05	6.203314e+06	-8.904073e+05	6.266892e+06	-8.168295e+00	5.662545e+06	-6.871239e+06	-6.094220e+06	
-6.449123e+05	6.162752e+06	-7.913716e+05	6.213355e+06	-7.317425e+00	5.568443e+06	-6.858268e+06	-6.153601e+06	
-6.918942e+05	6.005694e+06	-6.722546e+05	6.043201e+06	-6.386888e+00	5.351307e+06	-6.735095e+06	-6.125932e+06	
-7.450666e+05	5.758917e+06	-5.657449e+05	5.786639e+06	-5.610626e+00	5.041572e+06	-6.531705e+06	-6.029033e+06	
-7.979135e+05	5.467246e+06	-4.516624e+05	5.485871e+06	-4.722620e+00	4.687958e+06	-6.283785e+06	-5.898187e+06	
-8.415080e+05	5.172151e+06	-2.860732e+05	5.180056e+06	-3.165822e+00	4.338548e+06	-6.021564e+06	-5.770974e+06	
-8.770157e+05	4.893074e+06	-8.720310e+04	4.893851e+06	-1.021003e+00	4.016835e+06	-5.770867e+06	-5.659714e+06	
-9.097124e+05	4.641592e+06	1.080772e+05	4.642850e+06	1.333864e+00	3.733138e+06	-5.552563e+06	-5.565656e+06	
-9.414467e+05	4.419873e+06	2.875059e+05	4.429214e+06	3.721760e+00	3.487767e+06	-5.370661e+06	-5.481595e+06	
-9.711326e+05	4.221451e+06	4.504602e+05	4.245417e+06	6.090840e+00	3.274284e+06	-5.216549e+06	-5.391881e+06	
-9.957224e+05	4.031147e+06	6.040843e+05	4.076158e+06	8.522597e+00	3.080436e+06	-5.071881e+06	-5.278734e+06	
-1.011063e+06	3.837920e+06	7.653140e+05	3.913481e+06	1.127735e+01	2.902418e+06	-4.924544e+06	-5.136228e+06	
-1.006391e+06	3.654355e+06	9.974291e+05	3.788031e+06	1.526660e+01	2.781640e+06	-4.794422e+06	-4.999150e+06	
-9.742100e+05	3.489731e+06	1.349198e+06	3.741464e+06	2.113748e+01	2.767254e+06	-4.715674e+06	-4.895554e+06	
-9.207189e+05	3.345697e+06	1.785527e+06	3.792334e+06	2.808790e+01	2.871615e+06	-4.713052e+06	-4.798203e+06	
-8.539461e+05	3.215332e+06	2.261770e+06	3.931153e+06	3.512382e+01	3.077207e+06	-4.785099e+06	-4.677384e+06	
-7.769071e+05	3.114657e+06	2.766080e+06	4.165608e+06	4.160781e+01	3.388701e+06	-4.942515e+06	-4.530753e+06	
-6.992409e+05	2.909797e+06	3.264534e+06	4.373111e+06	4.828825e+01	3.673870e+06	-5.072352e+06	-4.341265e+06	
-6.140098e+05	2.659614e+06	3.796332e+06	4.635265e+06	5.498591e+01	4.021255e+06	-5.249275e+06	-4.136174e+06	
-5.227180e+05	2.369094e+06	4.351009e+06	4.954179e+06	6.143203e+01	4.431461e+06	-5.476896e+06	-3.921144e+06	
-4.346658e+05	2.073092e+06	4.872432e+06	5.295120e+06	6.695154e+01	4.860455e+06	-5.729786e+06	-3.700592e+06	
-3.611142e+05	1.825918e+06	5.305264e+06	5.610686e+06	7.100804e+01	5.249572e+06	-5.971801e+06	-3.500431e+06	
-3.184704e+05	1.703524e+06	5.525217e+06	5.781870e+06	7.286455e+01	5.463399e+06	-6.100340e+06	-3.328275e+06	
-3.103074e+05	1.708520e+06	5.551423e+06	5.808385e+06	7.289363e+01	5.498078e+06	-6.118693e+06	-3.213757e+06	
-3.264431e+05	1.743422e+06	5.464422e+06	5.735802e+06	7.230476e+01	5.409359e+06	-6.062245e+06	-3.150699e+06	
-3.580122e+05	1.754754e+06	5.335491e+06	5.616638e+06	7.179485e+01	5.258626e+06	-5.974650e+06	-3.136035e+06	
-3.977450e+05	1.738053e+06	5.215525e+06	5.497502e+06	7.156957e+01	5.099757e+06	-5.895247e+06	-3.169812e+06	
-4.363446e+05	1.699108e+06	5.164218e+06	5.436554e+06	7.178801e+01	5.000209e+06	-5.872898e+06	-3.246886e+06	
-4.639609e+05	1.646867e+06	5.234023e+06	5.487000e+06	7.253403e+01	5.023039e+06	-5.950961e+06	-3.354700e+06	
-4.775994e+05	1.593012e+06	5.411349e+06	5.640956e+06	7.359647e+01	5.163357e+06	-6.118555e+06	-3.481165e+06	
-4.789315e+05	1.561908e+06	5.647072e+06	5.859094e+06	7.453926e+01	5.380162e+06	-6.338025e+06	-3.619331e+06	
-4.697198e+05	1.582182e+06	5.897292e+06	6.105846e+06	7.498183e+01	5.636126e+06	-6.575566e+06	-3.755174e+06	
-4.583052e+05	1.676398e+06	6.079847e+06	6.306730e+06	7.458489e+01	5.848425e+06	-6.765035e+06	-3.873996e+06	
-4.404855e+05	1.815231e+06	6.225449e+06	6.484696e+06	7.374427e+01	6.044211e+06	-6.925182e+06	-3.965137e+06	
-4.087879e+05	1.941749e+06	6.408878e+06	6.696574e+06	7.314437e+01	6.287786e+06	-7.105362e+06	-4.019934e+06	
-3.627633e+05	1.993985e+06	6.657695e+06	6.949884e+06	7.332702e+01	6.587121e+06	-7.312647e+06	-4.030586e+06	
-3.031102e+05	1.921021e+06	6.984634e+06	7.243993e+06	7.462189e+01	6.940882e+06	-7.547103e+06	-3.989481e+06	
-2.367508e+05	1.721442e+06	7.345033e+06	7.544062e+06	7.680978e+01	7.307311e+06	-7.780813e+06	-3.884891e+06	
-1.675597e+05	1.428080e+06	7.707297e+06	7.838485e+06	7.950279e+01	7.670925e+06	-8.006044e+06	-3.718063e+06	
-9.657531e+04	1.110301e+06	8.055557e+06	8.131713e+06	8.215237e+01	8.035138e+06	-8.228289e+06	-3.520907e+06	
-3.389767e+04	8.156524e+05	8.319601e+06	8.359488e+06	8.440065e+01	8.325591e+06	-8.393386e+06	-3.317924e+06	
-2.869624e+04	5.250035e+05	8.160332e+06	8.177203e+06	8.631892e+01	8.148506e+06	-8.205899e+06	-3.103129e+06	
-2.374577e+04	2.059774e+05	7.989596e+06	7.992251e+06	8.852323e+01	7.968505e+06	-8.015996e+06	-2.865662e+06	
-1.871638e+04	-1.484563e+05	7.796012e+06	7.797425e+06	-8.890910e+01	7.778709e+06	-7.816141e+06	-2.601959e+06	
-2.647155e+04	-2.483025e+05	7.557864e+06	7.561942e+06	-8.811834e+01	7.535470e+06	-7.588413e+06	-2.316862e+06	
-3.777045e+04	-2.417225e+05	7.252675e+06	7.256702e+06	-8.809114e+01	7.218932e+06	-7.294473e+06	-2.031941e+06	
-4.606543e+04	-2.314853e+05	6.865302e+06	6.869204e+06	-8.806886e+01	6.823138e+06	-6.915269e+06	-1.761077e+06	
-5.049965e+04	-2.144595e+05	6.388174e+06	6.391773e+06	-8.807726e+01	6.341274e+06	-6.442273e+06	-1.506289e+06	
-5.127911e+04	-1.920051e+05	5.821901e+06	5.825066e+06	-8.811111e+01	5.773787e+06	-5.876345e+06	-1.266071e+06	
-5.097058e+04	-1.446615e+05	5.178780e+06	5.180800e+06	-8.839998e+01	5.129830e+06	-5.231771e+06	-1.221678e+06	
-4.869737e+04	-1.151327e+05	4.485660e+06	4.487137e+06	-8.852975e+01	4.438440e+06	-4.535834e+06	-9.531782e+05	
-4.557134e+04	-9.120141e+04	3.781190e+06	3.782290e+06	-8.861834e+01	3.736718e+06	-3.827861e+06	-7.165518e+05	
-4.120278e+04	-7.086150e+04	3.099835e+06	3.100644e+06	-8.869049e+01	3.059442e+06	-3.141847e+06	-5.183721e+05	
-3.488284e+04	-5.327053e+04	2.465342e+06	2.465918e+06	-8.876219e+01	2.431035e+06	-2.500800e+06	-3.607875e+05	
-2.688566e+04	-3.804060e+04	1.894852e+06	1.895234e+06	-8.884993e+01	1.868348e+06	-1.922119e+06	-2.399725e+05	
-1.846351e+04	-2.515183e+04	1.397523e+06	1.397749e+06	-8.896897e+01	1.379286e+06	-1.416213e+06	-1.487122e+05	
-1.135811e+04	-1.446072e+04	9.770013e+05	9.771083e+05	-8.915205e+01	9.657502e+05	-9.884664e+05	-7.565264e+04	
-6.629698e+03	-5.676053e+03	6.387721e+05	6.387973e+05	-8.949092e+01	6.321676e+05	-6.454270e+05	-1.502104e+04	
-4.335538e+03	4.201699e+03	3.819306e+05	3.819537e+05	8.936973e+01	3.776182e+05	-3.862893e+05	-4.711245e+03	
-3.407277e+03	8.871473e+03	1.975524e+05	1.977515e+05	8.742878e+01	1.943442e+05	-2.011587e+05	5.934815e+04	
-3.796252e+03	9.077992e+03	7.740205e+04	7.793258e+04	8.331073e+01	7.413633e+04	-8.172883e+04	8.983744e+04	
