StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.611974e+04	1.002834e+06	1.893675e+05	1.020556e+06	1.069339e+01	9.744366e+05	-1.066676e+06	-8.047175e+05	
-5.688424e+04	1.095327e+06	1.860371e+05	1.111013e+06	9.639483e+00	1.054129e+06	-1.167898e+06	-8.863649e+05	
-6.893638e+04	1.183643e+06	1.776484e+05	1.196900e+06	8.535594e+00	1.127964e+06	-1.265837e+06	-9.649757e+05	
-8.220492e+04	1.267002e+06	1.644842e+05	1.277634e+06	7.396865e+00	1.195429e+06	-1.359839e+06	-1.039739e+06	
-9.653205e+04	1.345325e+06	1.476696e+05	1.353405e+06	6.264000e+00	1.256873e+06	-1.449937e+06	-1.110498e+06	
-1.118394e+05	1.417846e+06	1.276568e+05	1.423582e+06	5.144796e+00	1.311742e+06	-1.535421e+06	-1.176529e+06	
-1.280290e+05	1.483703e+06	1.048086e+05	1.487400e+06	4.040655e+00	1.359371e+06	-1.615429e+06	-1.237014e+06	
-1.448849e+05	1.543008e+06	8.033624e+04	1.545098e+06	2.980398e+00	1.400213e+06	-1.689982e+06	-1.291961e+06	
-1.622684e+05	1.595902e+06	5.491188e+04	1.596846e+06	1.970660e+00	1.434578e+06	-1.759114e+06	-1.341342e+06	
-1.799901e+05	1.642260e+06	2.928191e+04	1.642521e+06	1.021490e+00	1.462531e+06	-1.822511e+06	-1.384922e+06	
-1.975522e+05	1.682734e+06	5.856331e+03	1.682744e+06	1.994028e-01	1.485192e+06	-1.880296e+06	-1.423260e+06	
-2.144321e+05	1.718193e+06	-1.298707e+04	1.718242e+06	-4.330656e-01	1.503810e+06	-1.932674e+06	-1.457165e+06	
-2.301945e+05	1.749210e+06	-2.556940e+04	1.749397e+06	-8.374723e-01	1.519203e+06	-1.979592e+06	-1.487271e+06	
-2.445428e+05	1.777087e+06	-3.067723e+04	1.777351e+06	-9.889794e-01	1.532808e+06	-2.021894e+06	-1.514922e+06	
