Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.579451e-02	-2.156425e-02	-1.052950e-02	-3.903394e-04	-1.303722e-04	-4.382192e-04	2.636593e-04	-1.369777e-02	1.314185e-02	5.712290e-05	1.976364e-05	-4.538006e-03	9.177469e-03	1.988338e-03	1.233517e+02	1.184762e+02	
1.000000e+00	-1.840183e-02	-2.571079e-02	-1.258901e-02	-4.490935e-04	-1.579972e-04	-5.279843e-04	3.166808e-04	-1.555696e-02	1.597159e-02	6.819374e-05	3.265890e-05	-4.642652e-03	9.305469e-03	2.003831e-03	1.227332e+02	1.172022e+02	
2.000000e+00	-2.112894e-02	-3.007350e-02	-1.486488e-02	-5.051774e-04	-1.880680e-04	-6.230914e-04	3.747432e-04	-1.743291e-02	1.906542e-02	7.822717e-05	4.717800e-05	-4.743671e-03	9.452211e-03	1.973137e-03	1.222043e+02	1.160856e+02	
3.000000e+00	-2.396480e-02	-3.460550e-02	-1.738877e-02	-5.572903e-04	-2.201913e-04	-7.223272e-04	4.378528e-04	-1.934171e-02	2.241828e-02	8.669752e-05	6.296258e-05	-4.834733e-03	9.613921e-03	1.903615e-03	1.217487e+02	1.151308e+02	
4.000000e+00	-2.688933e-02	-3.926440e-02	-2.017736e-02	-6.044143e-04	-2.540087e-04	-8.244528e-04	5.058651e-04	-2.128652e-02	2.602011e-02	9.315790e-05	7.965901e-05	-4.914079e-03	9.786520e-03	1.802242e-03	1.213460e+02	1.143187e+02	
5.000000e+00	-2.988412e-02	-4.398782e-02	-2.321617e-02	-6.455762e-04	-2.895293e-04	-9.277022e-04	5.786221e-04	-2.324299e-02	2.986327e-02	9.732296e-05	9.699739e-05	-4.989676e-03	9.971827e-03	1.677240e-03	1.209985e+02	1.136135e+02	
6.000000e+00	-3.292517e-02	-4.869099e-02	-2.649526e-02	-6.798755e-04	-3.264817e-04	-1.029917e-03	6.557509e-04	-2.519315e-02	3.393185e-02	9.911163e-05	1.148148e-04	-5.063785e-03	1.017080e-02	1.537238e-03	1.207088e+02	1.130012e+02	
7.000000e+00	-3.597347e-02	-5.327542e-02	-3.002233e-02	-7.066204e-04	-3.640232e-04	-1.128829e-03	7.365352e-04	-2.713945e-02	3.819530e-02	9.865081e-05	1.330714e-04	-5.130803e-03	1.038125e-02	1.390455e-03	1.204666e+02	1.124901e+02	
8.000000e+00	-3.899392e-02	-5.763360e-02	-3.379980e-02	-7.255093e-04	-4.013855e-04	-1.222123e-03	8.202788e-04	-2.908381e-02	4.262728e-02	9.634949e-05	1.519166e-04	-5.188534e-03	1.060338e-02	1.245468e-03	1.202688e+02	1.120833e+02	
9.000000e+00	-4.196090e-02	-6.165693e-02	-3.782544e-02	-7.367439e-04	-4.379566e-04	-1.307663e-03	9.063986e-04	-3.102702e-02	4.721023e-02	9.291595e-05	1.717163e-04	-5.237180e-03	1.083891e-02	1.111109e-03	1.201177e+02	1.117791e+02	
