StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-2.738363e+05	1.422948e+06	-9.904808e+05	1.733734e+06	-3.484088e+01	1.459898e+06	-2.007570e+06	-1.279660e+06	
-3.310829e+05	1.575641e+06	-1.290154e+06	2.036453e+06	-3.931104e+01	1.705370e+06	-2.367536e+06	-1.422727e+06	
-3.868652e+05	1.732817e+06	-1.582155e+06	2.346459e+06	-4.239777e+01	1.959594e+06	-2.733324e+06	-1.567356e+06	
-4.397534e+05	1.894549e+06	-1.857608e+06	2.653304e+06	-4.443593e+01	2.213551e+06	-3.093058e+06	-1.713680e+06	
-4.889463e+05	2.059369e+06	-2.111180e+06	2.949251e+06	-4.571176e+01	2.460305e+06	-3.438198e+06	-1.860612e+06	
-5.340270e+05	2.224783e+06	-2.339632e+06	3.228550e+06	-4.644138e+01	2.694523e+06	-3.762577e+06	-2.006294e+06	
-5.746549e+05	2.389432e+06	-2.539564e+06	3.486943e+06	-4.674466e+01	2.912288e+06	-4.061598e+06	-2.150128e+06	
-6.109164e+05	2.551529e+06	-2.709916e+06	3.722089e+06	-4.672429e+01	3.111172e+06	-4.333005e+06	-2.291242e+06	
-6.435784e+05	2.707369e+06	-2.853343e+06	3.933372e+06	-4.650374e+01	3.289793e+06	-4.576950e+06	-2.427194e+06	
-6.734209e+05	2.853800e+06	-2.972544e+06	4.120703e+06	-4.616757e+01	3.447282e+06	-4.794124e+06	-2.555929e+06	
-7.007533e+05	2.989055e+06	-3.068678e+06	4.283834e+06	-4.575307e+01	3.583081e+06	-4.984587e+06	-2.675735e+06	
-7.261255e+05	3.110062e+06	-3.144950e+06	4.423030e+06	-4.531958e+01	3.696904e+06	-5.149155e+06	-2.783478e+06	
-7.503170e+05	3.213987e+06	-3.205591e+06	4.539331e+06	-4.492508e+01	3.789014e+06	-5.289648e+06	-2.876312e+06	
-7.737711e+05	3.299726e+06	-3.252391e+06	4.633167e+06	-4.458610e+01	3.859396e+06	-5.406939e+06	-2.953218e+06	
-7.960375e+05	3.367999e+06	-3.283791e+06	4.703903e+06	-4.427472e+01	3.907865e+06	-5.499940e+06	-3.014983e+06	
-8.162235e+05	3.420152e+06	-3.296868e+06	4.750450e+06	-4.394853e+01	3.934226e+06	-5.566673e+06	-3.062922e+06	
-8.325258e+05	3.459890e+06	-3.283711e+06	4.770073e+06	-4.350348e+01	3.937547e+06	-5.602598e+06	-3.100297e+06	
