FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
2.069916e-01	0.000000e+00	0.000000e+00	-5.116140e-02	3.044161e-04	0.000000e+00	0.000000e+00	
2.609945e-01	0.000000e+00	0.000000e+00	-5.168198e-02	3.838365e-04	0.000000e+00	0.000000e+00	
3.193970e-01	0.000000e+00	0.000000e+00	-5.231949e-02	4.697271e-04	0.000000e+00	0.000000e+00	
3.811282e-01	0.000000e+00	0.000000e+00	-5.362933e-02	5.605133e-04	0.000000e+00	0.000000e+00	
4.448840e-01	0.000000e+00	0.000000e+00	-5.614076e-02	6.542770e-04	0.000000e+00	0.000000e+00	
5.093429e-01	0.000000e+00	0.000000e+00	-6.039190e-02	7.490746e-04	0.000000e+00	0.000000e+00	
5.732357e-01	0.000000e+00	0.000000e+00	-6.692317e-02	8.430399e-04	0.000000e+00	0.000000e+00	
6.354046e-01	0.000000e+00	0.000000e+00	-7.608102e-02	9.344697e-04	0.000000e+00	0.000000e+00	
6.950328e-01	0.000000e+00	0.000000e+00	-8.806457e-02	1.022163e-03	0.000000e+00	0.000000e+00	
7.518057e-01	0.000000e+00	0.000000e+00	-1.030208e-01	1.105657e-03	0.000000e+00	0.000000e+00	
8.058585e-01	0.000000e+00	0.000000e+00	-1.207925e-01	1.185151e-03	0.000000e+00	0.000000e+00	
8.574615e-01	0.000000e+00	0.000000e+00	-1.410026e-01	1.261042e-03	0.000000e+00	0.000000e+00	
9.069305e-01	0.000000e+00	0.000000e+00	-1.633636e-01	1.333794e-03	0.000000e+00	0.000000e+00	
9.545643e-01	0.000000e+00	0.000000e+00	-1.875834e-01	1.403848e-03	0.000000e+00	0.000000e+00	
1.000925e+00	0.000000e+00	0.000000e+00	-2.129794e-01	1.472030e-03	0.000000e+00	0.000000e+00	
1.046551e+00	0.000000e+00	0.000000e+00	-2.387631e-01	1.539130e-03	0.000000e+00	0.000000e+00	
1.091841e+00	0.000000e+00	0.000000e+00	-2.642226e-01	1.605737e-03	0.000000e+00	0.000000e+00	
1.136853e+00	0.000000e+00	0.000000e+00	-2.885704e-01	1.671934e-03	0.000000e+00	0.000000e+00	
1.180776e+00	0.000000e+00	0.000000e+00	-3.112530e-01	1.736531e-03	0.000000e+00	0.000000e+00	
1.222672e+00	0.000000e+00	0.000000e+00	-3.318536e-01	1.798146e-03	0.000000e+00	0.000000e+00	
1.261705e+00	0.000000e+00	0.000000e+00	-3.498061e-01	1.855551e-03	0.000000e+00	0.000000e+00	
1.297088e+00	0.000000e+00	0.000000e+00	-3.643570e-01	1.907587e-03	0.000000e+00	0.000000e+00	
1.327833e+00	0.000000e+00	0.000000e+00	-3.751459e-01	1.952803e-03	0.000000e+00	0.000000e+00	
1.352806e+00	0.000000e+00	0.000000e+00	-3.820440e-01	1.989529e-03	0.000000e+00	0.000000e+00	
1.370993e+00	0.000000e+00	0.000000e+00	-3.848299e-01	2.016276e-03	0.000000e+00	0.000000e+00	
1.381678e+00	0.000000e+00	0.000000e+00	-3.834241e-01	2.031991e-03	0.000000e+00	0.000000e+00	
1.384671e+00	0.000000e+00	0.000000e+00	-3.781616e-01	2.036392e-03	0.000000e+00	0.000000e+00	
1.379988e+00	0.000000e+00	0.000000e+00	-3.694834e-01	2.029505e-03	0.000000e+00	0.000000e+00	
1.367794e+00	0.000000e+00	0.000000e+00	-3.578888e-01	2.011571e-03	0.000000e+00	0.000000e+00	
1.348474e+00	0.000000e+00	0.000000e+00	-3.441561e-01	1.983159e-03	0.000000e+00	0.000000e+00	
1.323016e+00	0.000000e+00	0.000000e+00	-3.290443e-01	1.945718e-03	0.000000e+00	0.000000e+00	
1.292708e+00	0.000000e+00	0.000000e+00	-3.133061e-01	1.901145e-03	0.000000e+00	0.000000e+00	
1.258865e+00	0.000000e+00	0.000000e+00	-2.979498e-01	1.851373e-03	0.000000e+00	0.000000e+00	
1.222884e+00	-1.073982e-02	0.000000e+00	-2.840412e-01	1.798457e-03	-0.000000e+00	0.000000e+00	
1.186597e+00	-5.359923e-02	0.000000e+00	-2.719900e-01	1.745091e-03	-0.000000e+00	0.000000e+00	
1.151901e+00	-9.434863e-02	0.000000e+00	-2.620531e-01	1.694064e-03	-0.000000e+00	0.000000e+00	
1.120500e+00	-1.323240e-01	0.000000e+00	-2.546558e-01	1.647885e-03	-0.000000e+00	0.000000e+00	
1.093681e+00	-1.670713e-01	0.000000e+00	-2.500567e-01	1.608442e-03	-0.000000e+00	0.000000e+00	
1.071578e+00	-1.985816e-01	0.000000e+00	-2.483639e-01	1.575937e-03	-0.000000e+00	0.000000e+00	
1.053775e+00	-2.269539e-01	0.000000e+00	-2.497548e-01	1.549754e-03	-0.000000e+00	0.000000e+00	
1.039498e+00	-2.524467e-01	0.000000e+00	-2.543592e-01	1.528758e-03	-0.000000e+00	0.000000e+00	
1.027883e+00	-2.755509e-01	0.000000e+00	-2.618875e-01	1.511676e-03	-0.000000e+00	0.000000e+00	
1.018323e+00	-2.965604e-01	0.000000e+00	-2.716422e-01	1.497616e-03	-0.000000e+00	0.000000e+00	
1.010332e+00	-3.155940e-01	0.000000e+00	-2.828617e-01	1.485863e-03	-0.000000e+00	0.000000e+00	
1.003628e+00	-3.328144e-01	0.000000e+00	-2.945839e-01	1.476004e-03	-0.000000e+00	0.000000e+00	
9.980114e-01	-3.483374e-01	0.000000e+00	-3.059092e-01	1.467744e-03	-0.000000e+00	0.000000e+00	
9.925279e-01	-3.622014e-01	0.000000e+00	-3.168955e-01	1.459680e-03	-0.000000e+00	0.000000e+00	
9.859359e-01	-3.745071e-01	0.000000e+00	-3.278733e-01	1.449985e-03	-0.000000e+00	0.000000e+00	
9.770763e-01	-3.854382e-01	0.000000e+00	-3.391203e-01	1.436956e-03	-0.000000e+00	0.000000e+00	
9.650960e-01	-3.950904e-01	0.000000e+00	-3.510678e-01	1.419337e-03	-0.000000e+00	0.000000e+00	
9.501954e-01	-4.036908e-01	0.000000e+00	-3.640461e-01	1.397423e-03	-0.000000e+00	0.000000e+00	
9.329323e-01	-4.116552e-01	0.000000e+00	-3.781511e-01	1.372034e-03	-0.000000e+00	0.000000e+00	
9.138615e-01	-4.193792e-01	0.000000e+00	-3.934920e-01	1.343988e-03	-0.000000e+00	0.000000e+00	
8.933494e-01	-4.271217e-01	0.000000e+00	-4.102501e-01	1.313821e-03	-0.000000e+00	0.000000e+00	
8.717262e-01	-4.350951e-01	0.000000e+00	-4.279005e-01	1.282021e-03	-0.000000e+00	0.000000e+00	
8.494018e-01	-4.435395e-01	0.000000e+00	-4.455410e-01	1.249189e-03	-0.000000e+00	0.000000e+00	
8.267877e-01	-4.525889e-01	0.000000e+00	-4.623243e-01	1.215931e-03	-0.000000e+00	0.000000e+00	
8.040556e-01	-4.624039e-01	0.000000e+00	-4.775130e-01	1.182499e-03	-0.000000e+00	0.000000e+00	
7.804690e-01	-4.731774e-01	0.000000e+00	-4.908412e-01	1.147811e-03	-0.000000e+00	0.000000e+00	
7.550020e-01	-4.850240e-01	5.640461e-03	-5.023646e-01	1.110358e-03	-0.000000e+00	7.345009e-06	
7.265431e-01	-4.980267e-01	1.922942e-02	-5.123057e-01	1.068504e-03	-0.000000e+00	2.504055e-05	
6.941408e-01	-5.124035e-01	3.336679e-02	-5.207970e-01	1.020851e-03	-0.000000e+00	4.345024e-05	
6.576632e-01	-5.282757e-01	4.803028e-02	-5.277129e-01	9.672048e-04	-0.000000e+00	6.254504e-05	
6.172292e-01	-5.455273e-01	6.326414e-02	-5.329363e-01	9.077396e-04	-0.000000e+00	8.238257e-05	
5.750677e-01	-5.679868e-01	7.482927e-02	-5.289350e-01	8.457341e-04	-0.000000e+00	9.744269e-05	
5.275759e-01	-5.876483e-01	9.110072e-02	-5.301037e-01	7.758893e-04	-0.000000e+00	1.186314e-04	
4.771880e-01	-6.077252e-01	1.080089e-01	-5.298359e-01	7.017855e-04	-0.000000e+00	1.406492e-04	
4.242932e-01	-6.273899e-01	1.256822e-01	-5.291666e-01	6.239948e-04	-0.000000e+00	1.636634e-04	
