FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
5.859230e-02	-1.866400e-02	0.000000e+00	-7.037180e-02	8.616987e-05	-0.000000e+00	0.000000e+00	
7.986011e-02	-1.119290e-02	0.000000e+00	-7.698956e-02	1.174478e-04	-0.000000e+00	0.000000e+00	
1.027975e-01	-4.480410e-03	0.000000e+00	-8.335032e-02	1.511810e-04	-0.000000e+00	0.000000e+00	
1.271402e-01	0.000000e+00	0.000000e+00	-8.924616e-02	1.869812e-04	0.000000e+00	0.000000e+00	
1.527522e-01	0.000000e+00	0.000000e+00	-9.457810e-02	2.246479e-04	0.000000e+00	0.000000e+00	
1.794182e-01	0.000000e+00	0.000000e+00	-9.938049e-02	2.638647e-04	0.000000e+00	0.000000e+00	
2.066106e-01	0.000000e+00	0.000000e+00	-1.037032e-01	3.038558e-04	0.000000e+00	0.000000e+00	
2.339289e-01	0.000000e+00	0.000000e+00	-1.078294e-01	3.440319e-04	0.000000e+00	0.000000e+00	
2.609524e-01	0.000000e+00	0.000000e+00	-1.120756e-01	3.837746e-04	0.000000e+00	0.000000e+00	
2.872297e-01	0.000000e+00	0.000000e+00	-1.164038e-01	4.224198e-04	0.000000e+00	0.000000e+00	
3.126347e-01	0.000000e+00	0.000000e+00	-1.208571e-01	4.597820e-04	0.000000e+00	0.000000e+00	
3.371524e-01	0.000000e+00	0.000000e+00	-1.253625e-01	4.958394e-04	0.000000e+00	0.000000e+00	
3.612047e-01	0.000000e+00	0.000000e+00	-1.296749e-01	5.312125e-04	0.000000e+00	0.000000e+00	
3.856929e-01	0.000000e+00	0.000000e+00	-1.338444e-01	5.672264e-04	0.000000e+00	0.000000e+00	
4.113889e-01	0.000000e+00	0.000000e+00	-1.378325e-01	6.050168e-04	0.000000e+00	0.000000e+00	
4.385914e-01	0.000000e+00	0.000000e+00	-1.415050e-01	6.450226e-04	0.000000e+00	0.000000e+00	
4.669380e-01	0.000000e+00	0.000000e+00	-1.451889e-01	6.867112e-04	0.000000e+00	0.000000e+00	
4.957793e-01	0.000000e+00	0.000000e+00	-1.490265e-01	7.291271e-04	0.000000e+00	0.000000e+00	
5.243702e-01	0.000000e+00	0.000000e+00	-1.529093e-01	7.711749e-04	0.000000e+00	0.000000e+00	
5.520736e-01	0.000000e+00	0.000000e+00	-1.565928e-01	8.119174e-04	0.000000e+00	0.000000e+00	
5.782228e-01	-6.320999e-03	0.000000e+00	-1.594946e-01	8.503743e-04	-0.000000e+00	0.000000e+00	
6.022275e-01	-1.950746e-02	0.000000e+00	-1.610181e-01	8.856771e-04	-0.000000e+00	0.000000e+00	
6.238726e-01	-3.583498e-02	0.000000e+00	-1.608805e-01	9.175099e-04	-0.000000e+00	0.000000e+00	
6.435025e-01	-5.508373e-02	0.000000e+00	-1.586869e-01	9.463790e-04	-0.000000e+00	0.000000e+00	
6.617899e-01	-7.685881e-02	0.000000e+00	-1.540754e-01	9.732737e-04	-0.000000e+00	0.000000e+00	
6.794508e-01	-1.004855e-01	0.000000e+00	-1.470395e-01	9.992470e-04	-0.000000e+00	0.000000e+00	
