StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
-5.122838e+04	-1.431607e+06	1.347015e+06	3.336364e+04	1.523066e+06	0.000000e+00	1.537221e+06	-1.415553e+04	
-2.507556e+05	-1.805105e+06	1.516771e+06	3.757821e+04	1.739398e+06	0.000000e+00	1.755342e+06	-1.594369e+04	
-4.748043e+05	-2.209031e+06	1.692035e+06	4.219243e+04	1.947226e+06	0.000000e+00	1.965127e+06	-1.790141e+04	
-7.197629e+05	-2.635980e+06	1.869027e+06	4.718990e+04	2.137797e+06	0.000000e+00	2.157818e+06	-2.002174e+04	
-9.790231e+05	-3.076932e+06	2.045386e+06	5.252242e+04	2.304100e+06	0.000000e+00	2.326384e+06	-2.228422e+04	
-1.245352e+06	-3.522746e+06	2.219266e+06	5.812909e+04	2.440300e+06	0.000000e+00	2.464963e+06	-2.466302e+04	
-1.511251e+06	-3.964646e+06	2.389463e+06	6.393217e+04	2.542243e+06	0.000000e+00	2.569369e+06	-2.712515e+04	
-1.768067e+06	-4.394622e+06	2.556744e+06	6.981082e+04	2.608808e+06	0.000000e+00	2.638428e+06	-2.961934e+04	
-2.008134e+06	-4.807025e+06	2.723260e+06	7.563122e+04	2.640786e+06	0.000000e+00	2.672874e+06	-3.208882e+04	
-2.227473e+06	-5.199682e+06	2.890907e+06	8.130130e+04	2.639302e+06	0.000000e+00	2.673796e+06	-3.449453e+04	
-2.425876e+06	-5.573525e+06	3.060859e+06	8.678998e+04	2.606598e+06	0.000000e+00	2.643422e+06	-3.682326e+04	
-2.603498e+06	-5.930424e+06	3.234863e+06	9.206342e+04	2.545618e+06	0.000000e+00	2.584678e+06	-3.906068e+04	
-2.761242e+06	-6.272564e+06	3.414212e+06	9.711006e+04	2.457760e+06	0.000000e+00	2.498962e+06	-4.120187e+04	
-2.900532e+06	-6.602012e+06	3.599552e+06	1.019281e+05	2.343294e+06	0.000000e+00	2.386540e+06	-4.324606e+04	
