Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.654497e-02	-2.011269e-02	-2.398481e-02	-4.029092e-04	1.092102e-04	-4.513269e-04	1.961731e-04	-2.625596e-02	1.263454e-02	1.090361e-04	7.522488e-05	3.084581e-03	5.540802e-03	3.079666e-03	1.178594e+02	1.378667e+02	
1.000000e+00	-1.747286e-02	-2.232100e-02	-2.649522e-02	-4.333247e-04	1.189548e-04	-5.051172e-04	2.192059e-04	-2.840626e-02	1.415563e-02	1.154920e-04	8.654201e-05	3.065759e-03	5.649479e-03	2.976515e-03	1.167642e+02	1.370627e+02	
2.000000e+00	-1.848655e-02	-2.436345e-02	-2.918942e-02	-4.602865e-04	1.287777e-04	-5.570550e-04	2.450262e-04	-3.070609e-02	1.584016e-02	1.217382e-04	9.857754e-05	3.046041e-03	5.795721e-03	2.879531e-03	1.159299e+02	1.365776e+02	
3.000000e+00	-1.962389e-02	-2.615276e-02	-3.206395e-02	-4.830025e-04	1.377968e-04	-6.055478e-04	2.744879e-04	-3.314629e-02	1.773463e-02	1.279016e-04	1.114209e-04	3.009007e-03	5.993870e-03	2.792931e-03	1.153736e+02	1.363692e+02	
4.000000e+00	-2.091661e-02	-2.763122e-02	-3.514729e-02	-5.011942e-04	1.456840e-04	-6.497322e-04	3.082837e-04	-3.574496e-02	1.987799e-02	1.341905e-04	1.252095e-04	2.951512e-03	6.245733e-03	2.718657e-03	1.150725e+02	1.364009e+02	
5.000000e+00	-2.238790e-02	-2.876542e-02	-3.848173e-02	-5.149173e-04	1.523583e-04	-6.893123e-04	3.470225e-04	-3.853018e-02	2.230442e-02	1.408432e-04	1.401310e-04	2.874424e-03	6.546997e-03	2.657177e-03	1.149847e+02	1.366287e+02	
6.000000e+00	-2.406628e-02	-2.951261e-02	-4.209522e-02	-5.240557e-04	1.572311e-04	-7.238319e-04	3.916116e-04	-4.150982e-02	2.506248e-02	1.481253e-04	1.564743e-04	2.769894e-03	6.898905e-03	2.609479e-03	1.150854e+02	1.369927e+02	
7.000000e+00	-2.596838e-02	-2.983736e-02	-4.601544e-02	-5.285154e-04	1.597309e-04	-7.529895e-04	4.429112e-04	-4.468545e-02	2.819554e-02	1.562666e-04	1.745409e-04	2.632354e-03	7.299147e-03	2.575263e-03	1.153380e+02	1.374268e+02	
8.000000e+00	-2.808987e-02	-2.973093e-02	-5.028654e-02	-5.284369e-04	1.596687e-04	-7.770120e-04	5.015854e-04	-4.807066e-02	3.173308e-02	1.654049e-04	1.945899e-04	2.463242e-03	7.738061e-03	2.551735e-03	1.156803e+02	1.378676e+02	
9.000000e+00	-3.042419e-02	-2.918157e-02	-5.495114e-02	-5.239168e-04	1.566690e-04	-7.960105e-04	5.684375e-04	-5.167349e-02	3.570867e-02	1.756463e-04	2.168813e-04	2.262071e-03	8.207405e-03	2.536076e-03	1.160580e+02	1.382528e+02	
