StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-2.407793e+05	7.542918e+05	3.522143e+05	8.324728e+05	2.503009e+01	5.916935e+05	-1.073252e+06	-1.152719e+06	
-3.001690e+05	8.554541e+05	2.021891e+04	8.556930e+05	1.353951e+00	5.555241e+05	-1.155862e+06	-1.243970e+06	
-3.523690e+05	9.566680e+05	-2.839729e+05	9.979249e+05	-1.653276e+01	6.455559e+05	-1.350294e+06	-1.332236e+06	
-3.967153e+05	1.059503e+06	-5.533981e+05	1.195323e+06	-2.757891e+01	7.986075e+05	-1.592038e+06	-1.418547e+06	
-4.332238e+05	1.167267e+06	-7.831064e+05	1.405620e+06	-3.385722e+01	9.723965e+05	-1.838844e+06	-1.506066e+06	
-4.629690e+05	1.281505e+06	-9.738452e+05	1.609543e+06	-3.723206e+01	1.146574e+06	-2.072512e+06	-1.596708e+06	
-4.876126e+05	1.401382e+06	-1.129022e+06	1.799601e+06	-3.885662e+01	1.311988e+06	-2.287213e+06	-1.691042e+06	
-5.089264e+05	1.524988e+06	-1.252686e+06	1.973527e+06	-3.940106e+01	1.464601e+06	-2.482454e+06	-1.789323e+06	
-5.289885e+05	1.646993e+06	-1.352263e+06	2.131010e+06	-3.938771e+01	1.602021e+06	-2.659998e+06	-1.889174e+06	
-5.497312e+05	1.761624e+06	-1.435477e+06	2.272425e+06	-3.917522e+01	1.722694e+06	-2.822156e+06	-1.988004e+06	
-5.730243e+05	1.863715e+06	-1.511469e+06	2.399578e+06	-3.904199e+01	1.826554e+06	-2.972602e+06	-2.083052e+06	
-6.005749e+05	1.948789e+06	-1.590146e+06	2.515222e+06	-3.921330e+01	1.914647e+06	-3.115797e+06	-2.171420e+06	
-6.335141e+05	2.016264e+06	-1.678794e+06	2.623674e+06	-3.978166e+01	1.990160e+06	-3.257188e+06	-2.253028e+06	
-6.727957e+05	2.066373e+06	-1.784622e+06	2.730343e+06	-4.081554e+01	2.057547e+06	-3.403139e+06	-2.327694e+06	
-7.186743e+05	2.099470e+06	-1.910161e+06	2.838396e+06	-4.229688e+01	2.119721e+06	-3.557070e+06	-2.395359e+06	
-7.658412e+05	2.114010e+06	-2.025012e+06	2.927407e+06	-4.376822e+01	2.161566e+06	-3.693248e+06	-2.455335e+06	
-8.028434e+05	2.105117e+06	-2.065355e+06	2.949103e+06	-4.445378e+01	2.146260e+06	-3.751946e+06	-2.504275e+06	
-8.398445e+05	2.068413e+06	-2.090288e+06	2.940686e+06	-4.530140e+01	2.100841e+06	-3.780530e+06	-2.539414e+06	
-8.743051e+05	2.001108e+06	-2.088788e+06	2.892657e+06	-4.622815e+01	2.018352e+06	-3.766962e+06	-2.558926e+06	
-9.036553e+05	1.900895e+06	-2.051705e+06	2.796944e+06	-4.718506e+01	1.893289e+06	-3.700600e+06	-2.560796e+06	
-9.251387e+05	1.767608e+06	-1.970242e+06	2.646940e+06	-4.810307e+01	1.721801e+06	-3.572079e+06	-2.544195e+06	
