StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.141917e+03	8.361631e+05	9.394323e+05	1.257657e+06	4.832861e+01	1.256515e+06	-1.258799e+06	-1.067664e+06	
-1.733085e+03	9.183561e+05	1.005332e+06	1.361643e+06	4.758878e+01	1.359910e+06	-1.363376e+06	-1.178441e+06	
-2.239558e+03	9.997919e+05	1.075705e+06	1.468580e+06	4.709474e+01	1.466340e+06	-1.470819e+06	-1.290273e+06	
-2.589962e+03	1.077277e+06	1.153024e+06	1.577971e+06	4.694519e+01	1.575381e+06	-1.580560e+06	-1.401512e+06	
-2.730276e+03	1.149179e+06	1.240426e+06	1.690937e+06	4.718680e+01	1.688207e+06	-1.693668e+06	-1.511636e+06	
-2.597932e+03	1.212711e+06	1.340620e+06	1.807742e+06	4.786785e+01	1.805144e+06	-1.810340e+06	-1.619089e+06	
-2.134301e+03	1.264067e+06	1.456182e+06	1.928298e+06	4.903977e+01	1.926163e+06	-1.930432e+06	-1.721570e+06	
-1.306480e+03	1.300658e+06	1.590598e+06	2.054681e+06	5.072658e+01	2.053375e+06	-2.055988e+06	-1.818535e+06	
-8.324433e+01	1.319830e+06	1.747173e+06	2.189650e+06	5.293229e+01	2.189566e+06	-2.189733e+06	-1.909624e+06	
-2.345711e+04	1.317941e+06	1.794603e+06	2.226560e+06	5.370677e+01	2.203103e+06	-2.250017e+06	-1.993384e+06	
-6.121127e+04	1.293795e+06	1.784047e+06	2.203799e+06	5.405031e+01	2.142587e+06	-2.265010e+06	-2.070078e+06	
-1.063102e+05	1.247564e+06	1.758386e+06	2.156000e+06	5.464456e+01	2.049690e+06	-2.262310e+06	-2.140593e+06	
-1.518060e+05	1.179085e+06	1.759783e+06	2.118272e+06	5.617724e+01	1.966466e+06	-2.270078e+06	-2.204595e+06	
-2.033315e+05	1.088338e+06	1.752920e+06	2.063300e+06	5.816506e+01	1.859969e+06	-2.266632e+06	-2.261348e+06	
-2.606498e+05	9.734368e+05	1.737896e+06	1.991949e+06	6.074580e+01	1.731299e+06	-2.252599e+06	-2.308825e+06	
-3.232733e+05	8.313948e+05	1.714527e+06	1.905471e+06	6.413072e+01	1.582198e+06	-2.228745e+06	-2.343125e+06	
-3.903328e+05	6.593053e+05	1.683780e+06	1.808258e+06	6.861657e+01	1.417926e+06	-2.198591e+06	-2.359542e+06	
-4.603506e+05	4.558297e+05	1.649869e+06	1.711680e+06	7.455549e+01	1.251329e+06	-2.172030e+06	-2.354201e+06	
-5.309091e+05	2.202621e+05	1.621143e+06	1.636037e+06	8.226272e+01	1.105128e+06	-2.166946e+06	-2.323564e+06	
-5.990933e+05	-4.672719e+04	1.607446e+06	1.608125e+06	-8.833496e+01	1.009032e+06	-2.207218e+06	-2.265225e+06	
-6.617613e+05	-3.411335e+05	1.620300e+06	1.655821e+06	-7.811077e+01	9.940597e+05	-2.317582e+06	-2.180416e+06	
-7.160932e+05	-6.560414e+05	1.669532e+06	1.793803e+06	-6.854772e+01	1.077710e+06	-2.509896e+06	-2.073194e+06	
-7.606649e+05	-9.808923e+05	1.756473e+06	2.011802e+06	-6.081909e+01	1.251137e+06	-2.772466e+06	-1.949239e+06	
-7.949023e+05	-1.302958e+06	1.878868e+06	2.286448e+06	-5.525947e+01	1.491546e+06	-3.081351e+06	-1.815960e+06	
-8.189533e+05	-1.608646e+06	2.032278e+06	2.591891e+06	-5.163670e+01	1.772938e+06	-3.410844e+06	-1.682070e+06	
-8.334585e+05	-1.887321e+06	2.210502e+06	2.906596e+06	-4.950940e+01	2.073137e+06	-3.740054e+06	-1.554359e+06	
-8.389475e+05	-2.133523e+06	2.409724e+06	3.218492e+06	-4.847896e+01	2.379544e+06	-4.057439e+06	-1.436220e+06	
-8.361328e+05	-2.343848e+06	2.627349e+06	3.520879e+06	-4.826398e+01	2.684746e+06	-4.357012e+06	-1.330495e+06	
-8.259035e+05	-2.518084e+06	2.860787e+06	3.811148e+06	-4.864556e+01	2.985245e+06	-4.637052e+06	-1.238187e+06	
-8.092531e+05	-2.659359e+06	3.107613e+06	4.090165e+06	-4.944455e+01	3.280912e+06	-4.899418e+06	-1.158263e+06	
-7.977206e+05	-2.770467e+06	3.364233e+06	4.358159e+06	-5.052835e+01	3.560438e+06	-5.155880e+06	-1.090239e+06	
-7.851443e+05	-2.854879e+06	3.626860e+06	4.615674e+06	-5.179201e+01	3.830530e+06	-5.400818e+06	-1.033132e+06	
-7.688477e+05	-2.917875e+06	3.892026e+06	4.864346e+06	-5.314090e+01	4.095498e+06	-5.633194e+06	-9.843585e+05	
-7.540748e+05	-2.879594e+06	4.156123e+06	5.056225e+06	-5.528365e+01	4.302151e+06	-5.810300e+06	-9.419972e+05	
-7.388072e+05	-2.812154e+06	4.412248e+06	5.232221e+06	-5.748855e+01	4.493414e+06	-5.971029e+06	-9.059049e+05	
-7.230339e+05	-2.748310e+06	4.652338e+06	5.403467e+06	-5.942809e+01	4.680433e+06	-6.126501e+06	-8.750746e+05	
-7.081695e+05	-2.690038e+06	4.868773e+06	5.562486e+06	-6.107900e+01	4.854317e+06	-6.270656e+06	-8.483170e+05	
-6.952762e+05	-2.637911e+06	5.056651e+06	5.703359e+06	-6.245026e+01	5.008082e+06	-6.398635e+06	-8.251657e+05	
-6.838945e+05	-2.593354e+06	5.220024e+06	5.828734e+06	-6.358143e+01	5.144839e+06	-6.512628e+06	-8.035457e+05	
-6.731080e+05	-2.557748e+06	5.365483e+06	5.943946e+06	-6.451269e+01	5.270838e+06	-6.617054e+06	-7.809995e+05	
