Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-3.146983e-02	-7.162576e-02	-2.955619e-02	-1.318938e-03	9.490421e-05	-1.022732e-03	2.311490e-04	-3.678837e-02	2.259501e-02	3.509549e-04	2.413885e-04	1.134795e-03	2.763910e-03	4.196462e-03	1.121043e+02	1.160968e+02	
1.000000e+00	-3.033834e-02	-7.633537e-02	-2.200959e-02	-1.380878e-03	-3.101311e-05	-1.079821e-03	2.745421e-04	-2.873353e-02	2.406701e-02	3.598703e-04	2.572227e-04	-3.646854e-04	3.228360e-03	4.231741e-03	1.109008e+02	1.097478e+02	
2.000000e+00	-2.984912e-02	-8.086057e-02	-1.507417e-02	-1.433849e-03	-1.527273e-04	-1.137846e-03	3.199198e-04	-2.130109e-02	2.577720e-02	3.667939e-04	2.721137e-04	-1.745411e-03	3.656135e-03	4.191825e-03	1.099454e+02	1.040894e+02	
3.000000e+00	-3.010712e-02	-8.511940e-02	-8.993167e-03	-1.476572e-03	-2.667382e-04	-1.195187e-03	3.666853e-04	-1.472153e-02	2.775955e-02	3.714542e-04	2.859524e-04	-2.939788e-03	4.041330e-03	4.093889e-03	1.093792e+02	9.933753e+01	
4.000000e+00	-3.115676e-02	-8.901846e-02	-3.976641e-03	-1.507917e-03	-3.701592e-04	-1.250048e-03	4.144345e-04	-9.172693e-03	3.004029e-02	3.736324e-04	2.986451e-04	-3.921291e-03	4.390323e-03	3.958085e-03	1.092725e+02	9.557633e+01	
5.000000e+00	-3.296438e-02	-9.244259e-02	-1.507577e-04	-1.526706e-03	-4.611667e-04	-1.300240e-03	4.628482e-04	-4.732069e-03	3.262331e-02	3.731151e-04	3.100657e-04	-4.698863e-03	4.715996e-03	3.801698e-03	1.096259e+02	9.276364e+01	
6.000000e+00	-3.543407e-02	-9.532205e-02	2.398047e-03	-1.532717e-03	-5.382598e-04	-1.344257e-03	5.114649e-04	-1.429892e-03	3.548633e-02	3.699325e-04	3.202176e-04	-5.291414e-03	5.028005e-03	3.636657e-03	1.103857e+02	9.080545e+01	
7.000000e+00	-3.842603e-02	-9.764055e-02	3.626706e-03	-1.526737e-03	-6.003648e-04	-1.381432e-03	5.597668e-04	7.440115e-04	3.858962e-02	3.643576e-04	3.292493e-04	-5.718178e-03	5.331502e-03	3.470326e-03	1.114685e+02	8.959401e+01	
8.000000e+00	-4.178993e-02	-9.938360e-02	3.557512e-03	-1.509724e-03	-6.474356e-04	-1.411192e-03	6.075379e-04	1.853700e-03	4.190010e-02	3.567659e-04	3.373680e-04	-6.001943e-03	5.632078e-03	3.307338e-03	1.127933e+02	8.901539e+01	
9.000000e+00	-4.535794e-02	-1.005740e-01	2.235773e-03	-1.483283e-03	-6.795665e-04	-1.433717e-03	6.544452e-04	1.971203e-03	4.537021e-02	3.476733e-04	3.448574e-04	-6.158194e-03	5.930546e-03	3.150596e-03	1.142697e+02	8.897651e+01	
1.000000e+01	-4.890835e-02	-1.013067e-01	-2.881795e-04	-1.450107e-03	-6.961884e-04	-1.450600e-03	6.994328e-04	1.147431e-03	4.889574e-02	3.376668e-04	3.520199e-04	-6.188608e-03	6.217448e-03	3.001612e-03	1.157700e+02	8.941561e+01	
1.100000e+01	-5.223020e-02	-1.016774e-01	-3.924296e-03	-1.412536e-03	-6.973318e-04	-1.463638e-03	7.416022e-04	-5.552923e-04	5.237447e-02	3.272205e-04	3.591343e-04	-6.096879e-03	6.483942e-03	2.860939e-03	1.171716e+02	9.027820e+01	
1.200000e+01	-5.514076e-02	-1.017843e-01	-8.570964e-03	-1.372394e-03	-6.834001e-04	-1.474810e-03	7.802759e-04	-3.084643e-03	5.571759e-02	3.166755e-04	3.664825e-04	-5.887443e-03	6.722021e-03	2.728137e-03	1.183616e+02	9.152279e+01	
1.300000e+01	-5.751355e-02	-1.017456e-01	-1.416521e-02	-1.330969e-03	-6.549587e-04	-1.486478e-03	8.153122e-04	-6.428100e-03	5.888244e-02	3.061314e-04	3.743585e-04	-5.563172e-03	6.925203e-03	2.600259e-03	1.192431e+02	9.312993e+01	
