FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-4.417557e-02	0.000000e+00	-1.036680e-01	0.000000e+00	-0.000000e+00	0.000000e+00	
0.000000e+00	-3.935691e-02	0.000000e+00	-1.058468e-01	0.000000e+00	-0.000000e+00	0.000000e+00	
0.000000e+00	-3.477076e-02	0.000000e+00	-1.073961e-01	0.000000e+00	-0.000000e+00	0.000000e+00	
4.935201e-03	-3.068362e-02	0.000000e+00	-1.082942e-01	7.109955e-06	-0.000000e+00	0.000000e+00	
1.230748e-02	-2.739527e-02	0.000000e+00	-1.085403e-01	1.773092e-05	-0.000000e+00	0.000000e+00	
1.941049e-02	-2.508910e-02	0.000000e+00	-1.081514e-01	2.796394e-05	-0.000000e+00	0.000000e+00	
2.600196e-02	-2.395234e-02	0.000000e+00	-1.071568e-01	3.746002e-05	-0.000000e+00	0.000000e+00	
3.173019e-02	-2.424775e-02	0.000000e+00	-1.055847e-01	4.571247e-05	-0.000000e+00	0.000000e+00	
3.634958e-02	-2.616111e-02	0.000000e+00	-1.034473e-01	5.236745e-05	-0.000000e+00	0.000000e+00	
3.980368e-02	-2.973872e-02	0.000000e+00	-1.007320e-01	5.734363e-05	-0.000000e+00	0.000000e+00	
4.240115e-02	-3.482287e-02	0.000000e+00	-9.741052e-02	6.108571e-05	-0.000000e+00	0.000000e+00	
4.467967e-02	-4.113355e-02	0.000000e+00	-9.343886e-02	6.436829e-05	-0.000000e+00	0.000000e+00	
4.729817e-02	-4.829224e-02	0.000000e+00	-8.876671e-02	6.814065e-05	-0.000000e+00	0.000000e+00	
5.092400e-02	-5.590836e-02	0.000000e+00	-8.333206e-02	7.336425e-05	-0.000000e+00	0.000000e+00	
5.580681e-02	-6.383353e-02	0.000000e+00	-7.714447e-02	8.039872e-05	-0.000000e+00	0.000000e+00	
6.188740e-02	-7.204107e-02	0.000000e+00	-7.032171e-02	8.915880e-05	-0.000000e+00	0.000000e+00	
6.913540e-02	-8.043148e-02	0.000000e+00	-6.301687e-02	9.960071e-05	-0.000000e+00	0.000000e+00	
7.741106e-02	-8.897957e-02	0.000000e+00	-5.537307e-02	1.115231e-04	-0.000000e+00	0.000000e+00	
8.645606e-02	-9.776497e-02	0.000000e+00	-4.745190e-02	1.245539e-04	-0.000000e+00	0.000000e+00	
9.599860e-02	-1.068571e-01	0.000000e+00	-3.925293e-02	1.383015e-04	-0.000000e+00	0.000000e+00	
1.057164e-01	-1.163114e-01	0.000000e+00	-3.077795e-02	1.523016e-04	-0.000000e+00	0.000000e+00	
1.151869e-01	-1.262511e-01	0.000000e+00	-2.198733e-02	1.659453e-04	-0.000000e+00	0.000000e+00	
1.241723e-01	-1.366811e-01	0.000000e+00	-1.281580e-02	1.788902e-04	-0.000000e+00	0.000000e+00	
1.329081e-01	-1.473584e-01	0.000000e+00	-3.136392e-03	1.914755e-04	-0.000000e+00	0.000000e+00	
