StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.161390e+05	-4.052394e+05	7.023883e+05	1.899009e+04	1.003781e+06	0.000000e+00	1.011838e+06	-8.057116e+03	
2.468910e+05	-5.523331e+05	7.773034e+05	2.192063e+04	1.139057e+06	0.000000e+00	1.148357e+06	-9.300489e+03	
1.810045e+05	-7.109737e+05	8.670305e+05	2.494770e+04	1.279345e+06	0.000000e+00	1.289930e+06	-1.058482e+04	
1.205962e+05	-8.793345e+05	9.719474e+05	2.798319e+04	1.421597e+06	0.000000e+00	1.433470e+06	-1.187271e+04	
6.459431e+04	-1.056474e+06	1.090102e+06	3.096633e+04	1.561171e+06	0.000000e+00	1.574309e+06	-1.313840e+04	
1.130873e+04	-1.240902e+06	1.218353e+06	3.385780e+04	1.692282e+06	0.000000e+00	1.706647e+06	-1.436519e+04	
-3.865111e+04	-1.428972e+06	1.353717e+06	3.660427e+04	1.811477e+06	0.000000e+00	1.827007e+06	-1.553046e+04	
-8.683453e+04	-1.617912e+06	1.491859e+06	3.921923e+04	1.916416e+06	0.000000e+00	1.933056e+06	-1.663994e+04	
-1.336506e+05	-1.804814e+06	1.629433e+06	4.173028e+04	2.006246e+06	0.000000e+00	2.023951e+06	-1.770533e+04	
-1.767323e+05	-1.986555e+06	1.765728e+06	4.409468e+04	2.083195e+06	0.000000e+00	2.101904e+06	-1.870850e+04	
-2.158172e+05	-2.162262e+06	1.900136e+06	4.630876e+04	2.148719e+06	0.000000e+00	2.168367e+06	-1.964789e+04	
-2.499580e+05	-2.331832e+06	2.033518e+06	4.835675e+04	2.205004e+06	0.000000e+00	2.225521e+06	-2.051681e+04	
-2.796554e+05	-2.498185e+06	2.168286e+06	5.024290e+04	2.253664e+06	0.000000e+00	2.274981e+06	-2.131706e+04	
-3.092666e+05	-2.667551e+06	2.306225e+06	5.205941e+04	2.290916e+06	0.000000e+00	2.313003e+06	-2.208777e+04	
-3.417991e+05	-2.845271e+06	2.449611e+06	5.386150e+04	2.311816e+06	0.000000e+00	2.334668e+06	-2.285237e+04	
-3.767449e+05	-3.033411e+06	2.601027e+06	5.563921e+04	2.313551e+06	0.000000e+00	2.337157e+06	-2.360661e+04	
-4.098111e+05	-3.229463e+06	2.762270e+06	5.738202e+04	2.292592e+06	0.000000e+00	2.316938e+06	-2.434605e+04	
-4.345041e+05	-3.428937e+06	2.935410e+06	5.902280e+04	2.246842e+06	0.000000e+00	2.271884e+06	-2.504220e+04	
-4.444102e+05	-3.626679e+06	3.121803e+06	6.046598e+04	2.177669e+06	0.000000e+00	2.203324e+06	-2.565451e+04	
-4.356461e+05	-3.818283e+06	3.320997e+06	6.164012e+04	2.088273e+06	0.000000e+00	2.114425e+06	-2.615268e+04	
-4.035205e+05	-3.999138e+06	3.533183e+06	6.243464e+04	1.984049e+06	0.000000e+00	2.010539e+06	-2.648978e+04	
-3.441031e+05	-4.165160e+06	3.758298e+06	6.275926e+04	1.871722e+06	0.000000e+00	1.898350e+06	-2.662751e+04	
-2.573146e+05	-4.314863e+06	3.994977e+06	6.257161e+04	1.754648e+06	0.000000e+00	1.781196e+06	-2.654789e+04	
-1.458610e+05	-4.450629e+06	4.242996e+06	6.177181e+04	1.634081e+06	0.000000e+00	1.660290e+06	-2.620855e+04	
-1.460930e+04	-4.577109e+06	4.502233e+06	6.026601e+04	1.511438e+06	0.000000e+00	1.537008e+06	-2.556967e+04	
1.299835e+05	-4.699256e+06	4.771228e+06	5.801185e+04	1.385772e+06	0.000000e+00	1.410385e+06	-2.461328e+04	
2.853939e+05	-4.815661e+06	5.045940e+06	5.511499e+04	1.258697e+06	0.000000e+00	1.282082e+06	-2.338419e+04	
4.500452e+05	-4.921848e+06	5.320077e+06	5.181648e+04	1.132530e+06	0.000000e+00	1.154514e+06	-2.198470e+04	
6.231188e+05	-5.012211e+06	5.586902e+06	4.842699e+04	1.006746e+06	0.000000e+00	1.027293e+06	-2.054661e+04	
