StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
1.585671e+06	-2.142012e+02	1.556459e+06	2.942613e+04	7.895609e+05	0.000000e+00	8.116831e+05	-2.212215e+04	
1.519992e+06	-9.152238e+04	1.581499e+06	3.001579e+04	9.119130e+05	0.000000e+00	9.344785e+05	-2.256545e+04	
1.449691e+06	-1.765313e+05	1.595827e+06	3.039580e+04	1.041904e+06	0.000000e+00	1.064755e+06	-2.285114e+04	
1.374360e+06	-2.561206e+05	1.599881e+06	3.060018e+04	1.178337e+06	0.000000e+00	1.201342e+06	-2.300479e+04	
1.291939e+06	-3.326334e+05	1.593893e+06	3.067990e+04	1.319201e+06	0.000000e+00	1.342265e+06	-2.306472e+04	
1.202189e+06	-4.076906e+05	1.579199e+06	3.068044e+04	1.463041e+06	0.000000e+00	1.486106e+06	-2.306513e+04	
1.105102e+06	-4.834887e+05	1.557939e+06	3.065208e+04	1.608455e+06	0.000000e+00	1.631499e+06	-2.304380e+04	
9.997491e+05	-5.634293e+05	1.532517e+06	3.066185e+04	1.753488e+06	0.000000e+00	1.776540e+06	-2.305115e+04	
8.870117e+05	-6.502024e+05	1.506451e+06	3.076326e+04	1.896420e+06	0.000000e+00	1.919547e+06	-2.312739e+04	
7.695907e+05	-7.455840e+05	1.484188e+06	3.098662e+04	2.035755e+06	0.000000e+00	2.059050e+06	-2.329531e+04	
6.499745e+05	-8.508568e+05	1.469456e+06	3.137518e+04	2.168944e+06	0.000000e+00	2.192531e+06	-2.358742e+04	
5.313574e+05	-9.662010e+05	1.465590e+06	3.196847e+04	2.293104e+06	0.000000e+00	2.317138e+06	-2.403345e+04	
4.190028e+05	-1.090350e+06	1.476582e+06	3.277078e+04	2.406424e+06	0.000000e+00	2.431061e+06	-2.463661e+04	
3.180655e+05	-1.221744e+06	1.506037e+06	3.377262e+04	2.507516e+06	0.000000e+00	2.532906e+06	-2.538978e+04	
2.320756e+05	-1.359710e+06	1.556847e+06	3.493861e+04	2.594852e+06	0.000000e+00	2.621118e+06	-2.626636e+04	
1.642237e+05	-1.504101e+06	1.632138e+06	3.618712e+04	2.667515e+06	0.000000e+00	2.694720e+06	-2.720497e+04	
1.169646e+05	-1.654988e+06	1.734529e+06	3.742350e+04	2.724874e+06	0.000000e+00	2.753008e+06	-2.813447e+04	
9.045644e+04	-1.812911e+06	1.864806e+06	3.856206e+04	2.765473e+06	0.000000e+00	2.794464e+06	-2.899042e+04	
8.380577e+04	-1.978690e+06	2.022962e+06	3.953322e+04	2.787239e+06	0.000000e+00	2.816959e+06	-2.972052e+04	
9.624197e+04	-2.153364e+06	2.209319e+06	4.028709e+04	2.788050e+06	0.000000e+00	2.818337e+06	-3.028727e+04	
1.263203e+05	-2.337630e+06	2.423173e+06	4.077687e+04	2.765354e+06	0.000000e+00	2.796009e+06	-3.065548e+04	
1.720069e+05	-2.531377e+06	2.662431e+06	4.095198e+04	2.715993e+06	0.000000e+00	2.746780e+06	-3.078713e+04	
2.337309e+05	-2.731211e+06	2.924212e+06	4.073024e+04	2.638511e+06	0.000000e+00	2.669132e+06	-3.062043e+04	
3.162907e+05	-2.927563e+06	3.203832e+06	4.002212e+04	2.534292e+06	0.000000e+00	2.564380e+06	-3.008807e+04	
4.247568e+05	-3.109506e+06	3.495490e+06	3.877306e+04	2.404847e+06	0.000000e+00	2.433996e+06	-2.914904e+04	
5.646240e+05	-3.265877e+06	3.793545e+06	3.695614e+04	2.252095e+06	0.000000e+00	2.279878e+06	-2.778311e+04	
7.403647e+05	-3.387404e+06	4.093213e+06	3.455596e+04	2.078790e+06	0.000000e+00	2.104769e+06	-2.597868e+04	
9.491572e+05	-3.472034e+06	4.389635e+06	3.155575e+04	1.887992e+06	0.000000e+00	1.911716e+06	-2.372317e+04	
