StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.822924e+05	5.090254e+05	-5.133607e+05	7.229427e+05	-4.524297e+01	2.406502e+05	-1.205235e+06	-9.066290e+05	
-5.388633e+05	7.232337e+05	-9.262047e+05	1.175126e+06	-5.201526e+01	6.362631e+05	-1.713990e+06	-1.067268e+06	
-5.882804e+05	9.513710e+05	-1.315641e+06	1.623582e+06	-5.412843e+01	1.035301e+06	-2.211862e+06	-1.234739e+06	
-6.306041e+05	1.189246e+06	-1.676071e+06	2.055120e+06	-5.464265e+01	1.424516e+06	-2.685724e+06	-1.406615e+06	
-6.662425e+05	1.433626e+06	-2.003250e+06	2.463391e+06	-5.441062e+01	1.797148e+06	-3.129633e+06	-1.581463e+06	
-6.959462e+05	1.680300e+06	-2.295181e+06	2.844514e+06	-5.379220e+01	2.148568e+06	-3.540460e+06	-1.757005e+06	
-7.207712e+05	1.923678e+06	-2.552009e+06	3.195823e+06	-5.299141e+01	2.475052e+06	-3.916594e+06	-1.929728e+06	
-7.419195e+05	2.159074e+06	-2.774654e+06	3.515722e+06	-5.211205e+01	2.773803e+06	-4.257642e+06	-2.096891e+06	
-7.606155e+05	2.383378e+06	-2.964705e+06	3.803941e+06	-5.120362e+01	3.043325e+06	-4.564556e+06	-2.256959e+06	
-7.780358e+05	2.592747e+06	-3.124510e+06	4.060160e+06	-5.031383e+01	3.282124e+06	-4.838196e+06	-2.407566e+06	
-7.952325e+05	2.782841e+06	-3.256024e+06	4.283210e+06	-4.948035e+01	3.487978e+06	-5.078443e+06	-2.545965e+06	
-8.129172e+05	2.950904e+06	-3.358123e+06	4.470439e+06	-4.869308e+01	3.657521e+06	-5.283356e+06	-2.671458e+06	
-8.316191e+05	3.094686e+06	-3.429005e+06	4.618999e+06	-4.793368e+01	3.787380e+06	-5.450618e+06	-2.784001e+06	
-8.516694e+05	3.210091e+06	-3.467316e+06	4.725142e+06	-4.720605e+01	3.873473e+06	-5.576811e+06	-2.881940e+06	
-8.731205e+05	3.292586e+06	-3.471434e+06	4.784556e+06	-4.651463e+01	3.911436e+06	-5.657677e+06	-2.963311e+06	
-8.850829e+05	3.339782e+06	-3.380302e+06	4.751904e+06	-4.534549e+01	3.866821e+06	-5.636987e+06	-3.027683e+06	
-8.920206e+05	3.350381e+06	-3.222953e+06	4.648922e+06	-4.388944e+01	3.756901e+06	-5.540942e+06	-3.074892e+06	
-8.961936e+05	3.322252e+06	-3.017599e+06	4.488124e+06	-4.224886e+01	3.591931e+06	-5.384318e+06	-3.103700e+06	
-8.957119e+05	3.254841e+06	-2.759854e+06	4.267410e+06	-4.029539e+01	3.371698e+06	-5.163122e+06	-3.113734e+06	
-8.884150e+05	3.149901e+06	-2.444347e+06	3.987068e+06	-3.781175e+01	3.098653e+06	-4.875483e+06	-3.105958e+06	
-8.725834e+05	3.008086e+06	-2.068726e+06	3.650782e+06	-3.451717e+01	2.778199e+06	-4.523365e+06	-3.079965e+06	
-8.468607e+05	2.829149e+06	-1.633318e+06	3.266774e+06	-2.999862e+01	2.419913e+06	-4.113634e+06	-3.034197e+06	
-8.102013e+05	2.614611e+06	-1.139944e+06	2.852309e+06	-2.355673e+01	2.042108e+06	-3.662510e+06	-2.968227e+06	
-7.620893e+05	2.367922e+06	-5.930509e+05	2.441058e+06	-1.406062e+01	1.678969e+06	-3.203147e+06	-2.882852e+06	
-7.220299e+05	2.093576e+06	-8.973399e+02	2.093576e+06	-2.455789e-02	1.371546e+06	-2.815606e+06	-2.779253e+06	
-6.756164e+05	1.798990e+06	6.255979e+05	1.904662e+06	1.917511e+01	1.229045e+06	-2.580278e+06	-2.660392e+06	
-6.203829e+05	1.494984e+06	1.272525e+06	1.963236e+06	4.040434e+01	1.342853e+06	-2.583619e+06	-2.531654e+06	
-5.579901e+05	1.194176e+06	1.922205e+06	2.262947e+06	5.814926e+01	1.704957e+06	-2.820937e+06	-2.399997e+06	
-4.910963e+05	9.083029e+05	2.553699e+06	2.710423e+06	7.042051e+01	2.219327e+06	-3.201519e+06	-2.272303e+06	
-4.244163e+05	6.628980e+05	3.141706e+06	3.210880e+06	7.808542e+01	2.786464e+06	-3.635296e+06	-2.155648e+06	
-3.735246e+05	6.705322e+05	3.661489e+06	3.722380e+06	7.962238e+01	3.348855e+06	-4.095905e+06	-2.059044e+06	
-3.284844e+05	6.920192e+05	4.092532e+06	4.150627e+06	8.040249e+01	3.822143e+06	-4.479112e+06	-1.991740e+06	
-2.925738e+05	7.312331e+05	4.418888e+06	4.478981e+06	8.060393e+01	4.186407e+06	-4.771555e+06	-1.960994e+06	
