KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.085279e+02	1.336156e+02	1.546887e+02	1.546887e+02	2.881198e+01	1.282659e+02	1.184168e+02	-1.514756e+01	9.627758e+00	-1.699707e+02	-4.399707e+02	-3.640702e+01	-1.443953e+01	
1.077881e+02	1.348745e+02	1.580766e+02	1.580766e+02	2.841414e+01	1.282699e+02	1.167610e+02	-1.481491e+01	1.042921e+01	-1.698653e+02	-4.398653e+02	-3.805124e+01	-1.275884e+01	
1.068742e+02	1.354095e+02	1.607551e+02	1.607551e+02	2.789344e+01	1.282057e+02	1.150326e+02	-1.427311e+01	1.105228e+01	-1.699176e+02	-4.399176e+02	-3.989214e+01	-1.097252e+01	
1.057874e+02	1.352961e+02	1.628307e+02	1.628307e+02	2.725798e+01	1.280905e+02	1.132210e+02	-1.355886e+01	1.153918e+01	-1.701077e+02	-4.401077e+02	-4.187754e+01	-9.113246e+00	
1.045367e+02	1.346268e+02	1.644235e+02	1.644235e+02	2.651899e+01	1.279417e+02	1.113190e+02	-1.270927e+01	1.193192e+01	-1.704123e+02	-4.404123e+02	-4.395480e+01	-7.212967e+00	
1.031414e+02	1.335039e+02	1.656486e+02	1.656486e+02	2.568929e+01	1.277791e+02	1.093208e+02	-1.176213e+01	1.227206e+01	-1.708059e+02	-4.408059e+02	-4.607367e+01	-5.298369e+00	
1.016342e+02	1.320334e+02	1.666002e+02	1.666002e+02	2.477269e+01	1.276348e+02	1.072134e+02	-1.075709e+01	1.260045e+01	-1.712603e+02	-4.412603e+02	-4.819158e+01	-3.375662e+00	
1.000580e+02	1.303181e+02	1.673438e+02	1.673438e+02	2.377538e+01	1.275469e+02	1.049863e+02	-9.734720e+00	1.295531e+01	-1.717476e+02	-4.417476e+02	-5.027454e+01	-1.436491e+00	
9.846115e+01	1.284534e+02	1.679198e+02	1.679198e+02	2.271335e+01	1.275545e+02	1.026383e+02	-8.735833e+00	1.337130e+01	-1.722417e+02	-4.422417e+02	-5.229680e+01	5.364609e-01	
9.689506e+01	1.265261e+02	1.683544e+02	1.683544e+02	2.161653e+01	1.276922e+02	1.001808e+02	-7.800819e+00	1.387946e+01	-1.727190e+02	-4.427190e+02	-5.423898e+01	2.562216e+00	
9.539625e+01	1.246104e+02	1.686733e+02	1.686733e+02	2.056337e+01	1.279412e+02	9.766692e+01	-6.964392e+00	1.451128e+01	-1.731620e+02	-4.431620e+02	-5.606816e+01	4.591412e+00	
9.399165e+01	1.227756e+02	1.689044e+02	1.689044e+02	1.964027e+01	1.282472e+02	9.515366e+01	-6.257769e+00	1.530380e+01	-1.735557e+02	-4.435557e+02	-5.773898e+01	6.526324e+00	
