StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.816428e+05	2.283061e+06	-9.122451e+05	2.458568e+06	-2.178023e+01	2.276926e+06	-2.640211e+06	-2.343957e+06	
-2.151809e+05	2.606305e+06	-1.141386e+06	2.845275e+06	-2.365019e+01	2.630094e+06	-3.060456e+06	-2.671030e+06	
-2.508405e+05	2.929008e+06	-1.381074e+06	3.238279e+06	-2.524464e+01	2.987438e+06	-3.489119e+06	-3.001477e+06	
-2.885021e+05	3.245100e+06	-1.627876e+06	3.630517e+06	-2.664024e+01	3.342015e+06	-3.919019e+06	-3.328806e+06	
-3.279134e+05	3.549335e+06	-1.877592e+06	4.015361e+06	-2.787877e+01	3.687448e+06	-4.343275e+06	-3.646842e+06	
-3.687260e+05	3.836287e+06	-2.125527e+06	4.385768e+06	-2.898902e+01	4.017042e+06	-4.754494e+06	-3.948874e+06	
-4.105610e+05	4.099975e+06	-2.367494e+06	4.734429e+06	-3.000392e+01	4.323868e+06	-5.144990e+06	-4.227337e+06	
-4.529866e+05	4.335316e+06	-2.599390e+06	5.054878e+06	-3.094627e+01	4.601892e+06	-5.507865e+06	-4.475508e+06	
-4.955069e+05	4.539333e+06	-2.816924e+06	5.342341e+06	-3.182206e+01	4.846834e+06	-5.837848e+06	-4.689075e+06	
-5.375701e+05	4.710636e+06	-3.016467e+06	5.593672e+06	-3.263358e+01	5.056102e+06	-6.131243e+06	-4.865650e+06	
-5.786351e+05	4.848944e+06	-3.195574e+06	5.807233e+06	-3.338588e+01	5.228598e+06	-6.385868e+06	-5.004317e+06	
-6.181431e+05	4.956044e+06	-3.351992e+06	5.983162e+06	-3.407224e+01	5.365019e+06	-6.601305e+06	-5.107099e+06	
-6.555377e+05	5.035925e+06	-3.483173e+06	6.123156e+06	-3.467027e+01	5.467618e+06	-6.778694e+06	-5.179094e+06	
-6.903625e+05	5.092618e+06	-3.586626e+06	6.228856e+06	-3.515626e+01	5.538493e+06	-6.919218e+06	-5.225780e+06	
-7.223896e+05	5.130334e+06	-3.661832e+06	6.303121e+06	-3.551778e+01	5.580732e+06	-7.025511e+06	-5.252702e+06	
-7.515403e+05	5.153841e+06	-3.709025e+06	6.349720e+06	-3.574115e+01	5.598180e+06	-7.101261e+06	-5.265837e+06	
-7.781194e+05	5.167367e+06	-3.729050e+06	6.372401e+06	-3.581626e+01	5.594281e+06	-7.150520e+06	-5.270723e+06	
