StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
-8.386659e+05	-1.987900e+06	1.103668e+06	4.556599e+04	1.648116e+06	0.000000e+00	1.660705e+06	-1.258911e+04	
-1.005213e+06	-2.249216e+06	1.193707e+06	5.029564e+04	1.884174e+06	0.000000e+00	1.898069e+06	-1.389583e+04	
-1.165824e+06	-2.527625e+06	1.306537e+06	5.526471e+04	2.115349e+06	0.000000e+00	2.130618e+06	-1.526870e+04	
-1.303883e+06	-2.806812e+06	1.442585e+06	6.034339e+04	2.334598e+06	0.000000e+00	2.351270e+06	-1.667185e+04	
-1.428683e+06	-3.095886e+06	1.601857e+06	6.534559e+04	2.536213e+06	0.000000e+00	2.554267e+06	-1.805387e+04	
-1.536661e+06	-3.390158e+06	1.783422e+06	7.007475e+04	2.714355e+06	0.000000e+00	2.733715e+06	-1.936046e+04	
-1.624808e+06	-3.684521e+06	1.985357e+06	7.435594e+04	2.863542e+06	0.000000e+00	2.884085e+06	-2.054328e+04	
-1.689639e+06	-3.973595e+06	2.205959e+06	7.799665e+04	2.981746e+06	0.000000e+00	3.003295e+06	-2.154915e+04	
-1.728167e+06	-4.252059e+06	2.443083e+06	8.080981e+04	3.068915e+06	0.000000e+00	3.091241e+06	-2.232637e+04	
-1.739349e+06	-4.515228e+06	2.693198e+06	8.268049e+04	3.125214e+06	0.000000e+00	3.148058e+06	-2.284321e+04	
-1.722463e+06	-4.758586e+06	2.952574e+06	8.354934e+04	3.153417e+06	0.000000e+00	3.176500e+06	-2.308326e+04	
-1.677171e+06	-4.978533e+06	3.217969e+06	8.339341e+04	3.158849e+06	0.000000e+00	3.181889e+06	-2.304018e+04	
-1.604700e+06	-5.172911e+06	3.485953e+06	8.225825e+04	3.145237e+06	0.000000e+00	3.167963e+06	-2.272655e+04	
-1.509307e+06	-5.343375e+06	3.753814e+06	8.025458e+04	3.114633e+06	0.000000e+00	3.136806e+06	-2.217298e+04	
-1.397273e+06	-5.494812e+06	4.020040e+06	7.749868e+04	3.068667e+06	0.000000e+00	3.090078e+06	-2.141157e+04	
-1.276719e+06	-5.633808e+06	4.282928e+06	7.416063e+04	3.007359e+06	0.000000e+00	3.027848e+06	-2.048932e+04	
-1.156846e+06	-5.767886e+06	4.540582e+06	7.045790e+04	2.929988e+06	0.000000e+00	2.949454e+06	-1.946632e+04	
-1.043972e+06	-5.900497e+06	4.789905e+06	6.662034e+04	2.844051e+06	0.000000e+00	2.862457e+06	-1.840607e+04	
-9.425914e+05	-6.032290e+06	5.026778e+06	6.292064e+04	2.762249e+06	0.000000e+00	2.779633e+06	-1.738390e+04	
-8.571314e+05	-6.164507e+06	5.247715e+06	5.966111e+04	2.695777e+06	0.000000e+00	2.712260e+06	-1.648335e+04	
-7.904326e+05	-6.298803e+06	5.451282e+06	5.708863e+04	2.655213e+06	0.000000e+00	2.670986e+06	-1.577262e+04	
-7.439071e+05	-6.437613e+06	5.638392e+06	5.531437e+04	2.645422e+06	0.000000e+00	2.660705e+06	-1.528242e+04	
-7.186323e+05	-6.583225e+06	5.810216e+06	5.437728e+04	2.665692e+06	0.000000e+00	2.680715e+06	-1.502352e+04	
-7.141121e+05	-6.736767e+06	5.968424e+06	5.423158e+04	2.713819e+06	0.000000e+00	2.728803e+06	-1.498326e+04	
-7.281331e+05	-6.898074e+06	6.115193e+06	5.474718e+04	2.786821e+06	0.000000e+00	2.801947e+06	-1.512571e+04	
-7.572257e+05	-7.065389e+06	6.252410e+06	5.575313e+04	2.877396e+06	0.000000e+00	2.892799e+06	-1.540364e+04	
-7.961941e+05	-7.235283e+06	6.382076e+06	5.701314e+04	2.975910e+06	0.000000e+00	2.991662e+06	-1.575176e+04	
-8.383750e+05	-7.403127e+06	6.506522e+06	5.822991e+04	3.072828e+06	0.000000e+00	3.088916e+06	-1.608793e+04	
-8.780789e+05	-7.563871e+06	6.626604e+06	5.918813e+04	3.158910e+06	0.000000e+00	3.175263e+06	-1.635267e+04	
