KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.036663e+02	1.494143e+02	1.775903e+02	1.775903e+02	-1.312705e+01	1.292667e+02	1.095672e+02	-1.058502e+01	-1.757335e+01	2.050652e+01	9.041334e+00	-2.802754e+01	-1.926133e+01	
1.020761e+02	1.491290e+02	1.775054e+02	1.775054e+02	-1.277652e+01	1.291568e+02	1.086049e+02	-1.066448e+01	-1.667445e+01	2.091618e+01	9.804138e+00	-2.835529e+01	-1.889384e+01	
1.005545e+02	1.487483e+02	1.773442e+02	1.773442e+02	-1.265932e+01	1.290752e+02	1.073409e+02	-1.082552e+01	-1.565068e+01	2.125200e+01	1.028646e+01	-2.867983e+01	-1.852503e+01	
9.909409e+01	1.482962e+02	1.771261e+02	1.771261e+02	-1.274100e+01	1.290197e+02	1.058092e+02	-1.105137e+01	-1.451485e+01	2.151323e+01	1.051978e+01	-2.900324e+01	-1.815681e+01	
9.768807e+01	1.477960e+02	1.768714e+02	1.768714e+02	-1.298644e+01	1.289880e+02	1.040443e+02	-1.132587e+01	-1.327872e+01	2.169905e+01	1.053558e+01	-2.932746e+01	-1.779067e+01	
9.632961e+01	1.472744e+02	1.766029e+02	1.766029e+02	-1.335676e+01	1.289808e+02	1.020826e+02	-1.163379e+01	-1.195035e+01	2.180726e+01	1.036648e+01	-2.965280e+01	-1.742750e+01	
9.501153e+01	1.467673e+02	1.763484e+02	1.763484e+02	-1.380407e+01	1.290053e+02	9.996368e+01	-1.196154e+01	-1.052965e+01	2.183209e+01	1.004818e+01	-2.997541e+01	-1.706715e+01	
9.372575e+01	1.463108e+02	1.761361e+02	1.761361e+02	-1.427673e+01	1.290700e+02	9.772954e+01	-1.229563e+01	-9.015058e+00	2.176717e+01	9.618209e+00	-3.029067e+01	-1.670905e+01	
9.246316e+01	1.459391e+02	1.759927e+02	1.759927e+02	-1.472139e+01	1.291831e+02	9.542353e+01	-1.262229e+01	-7.405341e+00	2.160606e+01	9.114883e+00	-3.059384e+01	-1.635255e+01	
9.121581e+01	1.456565e+02	1.759296e+02	1.759296e+02	-1.510626e+01	1.293342e+02	9.308295e+01	-1.292341e+01	-5.720870e+00	2.135150e+01	8.568529e+00	-3.089088e+01	-1.599928e+01	
8.998132e+01	1.454208e+02	1.759345e+02	1.759345e+02	-1.543893e+01	1.294821e+02	9.073413e+01	-1.317430e+01	-4.017767e+00	2.102172e+01	7.994489e+00	-3.120604e+01	-1.565491e+01	
8.876217e+01	1.451862e+02	1.759941e+02	1.759941e+02	-1.573438e+01	1.295829e+02	8.840215e+01	-1.335015e+01	-2.355589e+00	2.063641e+01	7.404213e+00	-3.156563e+01	-1.532565e+01	
8.756471e+01	1.449099e+02	1.760959e+02	1.760959e+02	-1.601000e+01	1.295934e+02	8.611216e+01	-1.342736e+01	-7.920016e-01	2.021508e+01	6.807424e+00	-3.199611e+01	-1.501771e+01	
8.638874e+01	1.445745e+02	1.762354e+02	1.762354e+02	-1.627609e+01	1.295004e+02	8.387651e+01	-1.338701e+01	6.450430e-01	1.976897e+01	6.210029e+00	-3.251185e+01	-1.472510e+01	
8.522219e+01	1.441914e+02	1.764139e+02	1.764139e+02	-1.653159e+01	1.293243e+02	8.169360e+01	-1.321450e+01	1.959608e+00	1.930054e+01	5.616461e+00	-3.311296e+01	-1.442833e+01	
8.404892e+01	1.437760e+02	1.766264e+02	1.766264e+02	-1.677184e+01	1.290872e+02	7.956212e+01	-1.289567e+01	3.157624e+00	1.881249e+01	5.034118e+00	-3.379764e+01	-1.410784e+01	
8.284999e+01	1.433445e+02	1.768494e+02	1.768494e+02	-1.698997e+01	1.288124e+02	7.748033e+01	-1.241821e+01	4.246810e+00	1.830798e+01	4.472235e+00	-3.456235e+01	-1.374458e+01	
8.161618e+01	1.428852e+02	1.770215e+02	1.770215e+02	-1.718764e+01	1.285335e+02	7.542495e+01	-1.179700e+01	5.261875e+00	1.778549e+01	3.927060e+00	-3.539799e+01	-1.331626e+01	
8.034742e+01	1.423642e+02	1.770816e+02	1.770816e+02	-1.737462e+01	1.282927e+02	7.335524e+01	-1.106614e+01	6.254573e+00	1.723956e+01	3.383443e+00	-3.629223e+01	-1.279671e+01	
7.904524e+01	1.417455e+02	1.770193e+02	1.770193e+02	-1.756183e+01	1.281336e+02	7.122886e+01	-1.025881e+01	7.271719e+00	1.666442e+01	2.825168e+00	-3.723314e+01	-1.215747e+01	
7.771637e+01	1.409959e+02	1.768777e+02	1.768777e+02	-1.775594e+01	1.280953e+02	6.901260e+01	-9.405726e+00	8.348371e+00	1.605410e+01	2.239822e+00	-3.821103e+01	-1.137130e+01	
7.639443e+01	1.401203e+02	1.767219e+02	1.767219e+02	-1.792317e+01	1.281698e+02	6.675434e+01	-8.526101e+00	9.471237e+00	1.540240e+01	1.649046e+00	-3.923009e+01	-1.044129e+01	
7.512431e+01	1.391416e+02	1.766007e+02	1.766007e+02	-1.800980e+01	1.283256e+02	6.453903e+01	-7.633379e+00	1.060926e+01	1.470193e+01	1.088777e+00	-4.030237e+01	-9.385640e+00	
7.394903e+01	1.380820e+02	1.765515e+02	1.765515e+02	-1.796178e+01	1.285297e+02	6.244800e+01	-6.740078e+00	1.173817e+01	1.394374e+01	5.914180e-01	-4.144189e+01	-8.222164e+00	
7.290502e+01	1.369616e+02	1.766055e+02	1.766055e+02	-1.773644e+01	1.287504e+02	6.054823e+01	-5.853211e+00	1.283757e+01	1.311972e+01	1.789576e-01	-4.266392e+01	-6.966140e+00	
7.200345e+01	1.357936e+02	1.767653e+02	1.767653e+02	-1.735030e+01	1.289657e+02	5.885259e+01	-4.957445e+00	1.387306e+01	1.223405e+01	-1.606101e-01	-4.398163e+01	-5.622360e+00	
7.124728e+01	1.345888e+02	1.770201e+02	1.770201e+02	-1.683859e+01	1.291564e+02	5.735960e+01	-4.031018e+00	1.480594e+01	1.129497e+01	-4.488794e-01	-4.540724e+01	-4.193599e+00	
7.063788e+01	1.333574e+02	1.773518e+02	1.773518e+02	-1.623673e+01	1.293023e+02	5.607053e+01	-3.052129e+00	1.559876e+01	1.031091e+01	-7.065061e-01	-4.695285e+01	-2.684192e+00	
7.016333e+01	1.321181e+02	1.777161e+02	1.777161e+02	-1.557348e+01	1.293875e+02	5.498551e+01	-2.002688e+00	1.622541e+01	9.296020e+00	-9.444066e-01	-4.862201e+01	-1.102717e+00	
6.977780e+01	1.309159e+02	1.779953e+02	1.779953e+02	-1.485630e+01	1.294111e+02	5.409491e+01	-8.786418e-01	1.669220e+01	8.282199e+00	-1.146018e+00	-5.039177e+01	5.326910e-01	
6.943167e+01	1.298019e+02	1.779949e+02	1.779949e+02	-1.409038e+01	1.293757e+02	5.338970e+01	3.194172e-01	1.700939e+01	7.305864e+00	-1.289671e+00	-5.223475e+01	2.201971e+00	
6.907906e+01	1.288255e+02	1.775419e+02	1.775419e+02	-1.328351e+01	1.292845e+02	5.286296e+01	1.588113e+00	1.718535e+01	6.404291e+00	-1.353969e+00	-5.412487e+01	3.885476e+00	
6.869460e+01	1.280030e+02	1.766621e+02	1.766621e+02	-1.245639e+01	1.291426e+02	5.248922e+01	2.917132e+00	1.723650e+01	5.596881e+00	-1.340905e+00	-5.604202e+01	5.567561e+00	
6.829078e+01	1.272886e+02	1.755163e+02	1.755163e+02	-1.164888e+01	1.289578e+02	5.220590e+01	4.285478e+00	1.719768e+01	4.865666e+00	-1.296310e+00	-5.797441e+01	7.238774e+00	
6.788895e+01	1.266350e+02	1.742238e+02	1.742238e+02	-1.089684e+01	1.287385e+02	5.195171e+01	5.667807e+00	1.710680e+01	4.188694e+00	-1.263271e+00	-5.990848e+01	8.888824e+00	
6.751578e+01	1.260028e+02	1.728659e+02	1.728659e+02	-1.022970e+01	1.284923e+02	5.167145e+01	7.035305e+00	1.700237e+01	3.544452e+00	-1.276863e+00	-6.182812e+01	1.050582e+01	
6.721663e+01	1.253851e+02	1.714806e+02	1.714806e+02	-9.652189e+00	1.282364e+02	5.134624e+01	8.356113e+00	1.691051e+01	2.906004e+00	-1.361162e+00	-6.372497e+01	1.209542e+01	
6.705630e+01	1.248076e+02	1.700707e+02	1.700707e+02	-9.142817e+00	1.280008e+02	5.099678e+01	9.600091e+00	1.683776e+01	2.237597e+00	-1.534905e+00	-6.560526e+01	1.369202e+01	
6.709823e+01	1.242922e+02	1.686415e+02	1.686415e+02	-8.682596e+00	1.278170e+02	5.063754e+01	1.074234e+01	1.678568e+01	1.500999e+00	-1.821956e+00	-6.747813e+01	1.533725e+01	
6.740144e+01	1.238518e+02	1.671991e+02	1.671991e+02	-8.255246e+00	1.277156e+02	5.027582e+01	1.176432e+01	1.675236e+01	6.568205e-01	-2.250044e+00	-6.935163e+01	1.707611e+01	
6.668665e+01	1.234413e+02	1.657391e+02	1.657391e+02	-7.832543e+00	1.276948e+02	5.102920e+01	1.228639e+01	1.620405e+01	1.940575e+00	-5.893711e-01	-7.112991e+01	1.890993e+01	
6.749382e+01	1.231246e+02	1.642498e+02	1.642498e+02	-7.373741e+00	1.277229e+02	5.074717e+01	1.311662e+01	1.619412e+01	8.677183e-01	-1.273360e+00	-7.310799e+01	2.085001e+01	
6.847413e+01	1.228396e+02	1.627215e+02	1.627215e+02	-6.838131e+00	1.277662e+02	5.053812e+01	1.392830e+01	1.618657e+01	-1.796817e+02	-4.496817e+02	-7.507530e+01	2.284442e+01	
6.957715e+01	1.225699e+02	1.611507e+02	1.611507e+02	-6.190944e+00	1.277919e+02	5.042913e+01	1.476075e+01	1.617986e+01	-1.783936e+02	-4.483936e+02	-7.697799e+01	2.485719e+01	
7.075457e+01	1.222809e+02	1.595655e+02	1.595655e+02	-5.444863e+00	1.277812e+02	5.041614e+01	1.561804e+01	1.617742e+01	-1.770485e+02	-4.470485e+02	-7.872100e+01	2.685183e+01	
7.196100e+01	1.219252e+02	1.580164e+02	1.580164e+02	-4.638409e+00	1.277242e+02	5.047990e+01	1.648099e+01	1.618610e+01	-1.757133e+02	-4.457133e+02	-8.018128e+01	2.879403e+01	
