KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.077117e+02	1.458628e+02	1.705920e+02	1.705920e+02	-6.640564e+00	1.316171e+02	1.096684e+02	-1.571391e+00	-1.824801e+01	3.901617e+00	-1.335156e+00	-3.791798e+01	-1.033684e+01	
1.063300e+02	1.454168e+02	1.717913e+02	1.717913e+02	-6.589578e+00	1.315214e+02	1.088828e+02	-8.198618e-01	-1.821083e+01	3.897242e+00	-1.230825e+00	-3.887513e+01	-9.474126e+00	
1.050195e+02	1.451140e+02	1.727991e+02	1.727991e+02	-6.422110e+00	1.315035e+02	1.082260e+02	-3.616264e-01	-1.794760e+01	4.023323e+00	-9.053262e-01	-3.984200e+01	-8.515040e+00	
1.037749e+02	1.449383e+02	1.735604e+02	1.735604e+02	-6.163213e+00	1.315459e+02	1.076567e+02	-1.526902e-01	-1.748720e+01	4.253584e+00	-4.085256e-01	-4.080688e+01	-7.489598e+00	
1.025860e+02	1.448607e+02	1.739956e+02	1.739956e+02	-5.830776e+00	1.316316e+02	1.071367e+02	-1.466529e-01	-1.685509e+01	4.561569e+00	2.158360e-01	-4.175739e+01	-6.427733e+00	
1.014353e+02	1.448495e+02	1.740568e+02	1.740568e+02	-5.441017e+00	1.317414e+02	1.066199e+02	-2.964125e-01	-1.606960e+01	4.921021e+00	9.258258e-01	-4.267436e+01	-5.368530e+00	
1.002999e+02	1.448707e+02	1.737768e+02	1.737768e+02	-5.012401e+00	1.318538e+02	1.060502e+02	-5.552529e-01	-1.514266e+01	5.306091e+00	1.678904e+00	-4.353324e+01	-4.359432e+00	
9.915378e+01	1.448855e+02	1.732630e+02	1.732630e+02	-4.568407e+00	1.319460e+02	1.053651e+02	-8.773889e-01	-1.408365e+01	5.691263e+00	2.430572e+00	-4.431053e+01	-3.448669e+00	
9.797628e+01	1.448405e+02	1.726439e+02	1.726439e+02	-4.137891e+00	1.319991e+02	1.045106e+02	-1.217736e+00	-1.290946e+01	6.050549e+00	3.134356e+00	-4.499903e+01	-2.665090e+00	
9.677043e+01	1.446491e+02	1.720263e+02	1.720263e+02	-3.750780e+00	1.320083e+02	1.034777e+02	-1.530698e+00	-1.166561e+01	6.355416e+00	3.743815e+00	-4.563642e+01	-1.979556e+00	
9.554592e+01	1.442254e+02	1.715106e+02	1.715106e+02	-3.439648e+00	1.319716e+02	1.022637e+02	-1.770446e+00	-1.040262e+01	6.576345e+00	4.210384e+00	-4.626831e+01	-1.352968e+00	
9.431540e+01	1.434941e+02	1.711774e+02	1.711774e+02	-3.238325e+00	1.318874e+02	1.008650e+02	-1.893400e+00	-9.168737e+00	6.684788e+00	4.486012e+00	-4.693825e+01	-7.479148e-01	
9.309849e+01	1.424635e+02	1.710471e+02	1.710471e+02	-3.169050e+00	1.317621e+02	9.928643e+01	-1.884238e+00	-7.988793e+00	6.667821e+00	4.546434e+00	-4.767142e+01	-1.354445e-01	
9.191734e+01	1.411934e+02	1.710961e+02	1.710961e+02	-3.243719e+00	1.316079e+02	9.753965e+01	-1.746391e+00	-6.872205e+00	6.523160e+00	4.385728e+00	-4.848126e+01	5.092852e-01	
9.079240e+01	1.397418e+02	1.712954e+02	1.712954e+02	-3.469814e+00	1.314379e+02	9.563909e+01	-1.483445e+00	-5.828309e+00	6.248710e+00	4.002378e+00	-4.938118e+01	1.212708e+00	
8.974070e+01	1.381776e+02	1.716011e+02	1.716011e+02	-3.826890e+00	1.312555e+02	9.361789e+01	-1.112039e+00	-4.853554e+00	5.850420e+00	3.421584e+00	-5.037089e+01	1.979682e+00	
8.877492e+01	1.365990e+02	1.719352e+02	1.719352e+02	-4.243978e+00	1.310412e+02	9.154237e+01	-6.780341e-01	-3.914653e+00	5.352147e+00	2.716334e+00	-5.142019e+01	2.764865e+00	
8.790834e+01	1.351087e+02	1.722289e+02	1.722289e+02	-4.650355e+00	1.307716e+02	8.947656e+01	-2.311847e-01	-2.972977e+00	4.779287e+00	1.956940e+00	-5.249640e+01	3.516950e+00	
8.715317e+01	1.337969e+02	1.724359e+02	1.724359e+02	-4.985002e+00	1.304277e+02	8.747750e+01	1.832119e-01	-1.993074e+00	4.156639e+00	1.203051e+00	-5.357187e+01	4.193777e+00	
8.649883e+01	1.326453e+02	1.725679e+02	1.725679e+02	-5.207334e+00	1.300350e+02	8.560484e+01	5.598123e-01	-9.818879e-01	3.512431e+00	5.037434e-01	-5.464645e+01	4.824661e+00	
8.592154e+01	1.315824e+02	1.726539e+02	1.726539e+02	-5.281911e+00	1.296417e+02	8.392610e+01	9.133485e-01	2.725365e-02	2.877959e+00	-9.341297e-02	-5.573288e+01	5.474037e+00	
8.539519e+01	1.305404e+02	1.727158e+02	1.727158e+02	-5.169277e+00	1.292970e+02	8.251422e+01	1.258697e+00	9.951980e-01	2.285986e+00	-5.397800e-01	-5.684365e+01	6.205605e+00	
8.489000e+01	1.294847e+02	1.727637e+02	1.727637e+02	-4.852633e+00	1.290406e+02	8.138637e+01	1.610744e+00	1.905067e+00	1.753254e+00	-8.186236e-01	-5.798403e+01	7.064289e+00	
8.437426e+01	1.284335e+02	1.727898e+02	1.727898e+02	-4.358247e+00	1.288964e+02	8.046008e+01	1.984176e+00	2.782841e+00	1.268406e+00	-9.663024e-01	-5.914614e+01	8.064106e+00	
8.381834e+01	1.274115e+02	1.727844e+02	1.727844e+02	-3.721453e+00	1.288878e+02	7.963886e+01	2.393410e+00	3.657040e+00	8.179889e-01	-1.024574e+00	-6.031789e+01	9.215014e+00	
8.320796e+01	1.264377e+02	1.727368e+02	1.727368e+02	-2.988016e+00	1.290264e+02	7.882978e+01	2.849353e+00	4.546234e+00	3.858653e-01	-1.040188e+00	-6.148909e+01	1.051760e+01	
8.260669e+01	1.254820e+02	1.726301e+02	1.726301e+02	-2.226455e+00	1.292442e+02	7.799654e+01	3.344720e+00	5.428624e+00	-1.799361e+02	-4.499361e+02	-6.267830e+01	1.192254e+01	
8.210531e+01	1.244910e+02	1.724481e+02	1.724481e+02	-1.504598e+00	1.294405e+02	7.713065e+01	3.866557e+00	6.277554e+00	-1.794242e+02	-4.494242e+02	-6.391680e+01	1.336250e+01	
8.179116e+01	1.234076e+02	1.721780e+02	1.721780e+02	-8.791249e-01	1.295125e+02	7.623028e+01	4.404297e+00	7.079862e+00	-1.788040e+02	-4.488040e+02	-6.523569e+01	1.477194e+01	
8.169882e+01	1.222151e+02	1.718177e+02	1.718177e+02	-3.649421e-01	1.294184e+02	7.530254e+01	4.972019e+00	7.828427e+00	-1.780418e+02	-4.480418e+02	-6.664118e+01	1.612758e+01	
