StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
-4.947854e+04	-8.756308e+05	7.904674e+05	3.568488e+04	9.334697e+05	0.000000e+00	9.486101e+05	-1.514039e+04	
-1.397018e+05	-1.109848e+06	9.289731e+05	4.117336e+04	1.060468e+06	0.000000e+00	1.077937e+06	-1.746904e+04	
-2.115555e+05	-1.355081e+06	1.096741e+06	4.678501e+04	1.186211e+06	0.000000e+00	1.206061e+06	-1.984995e+04	
-2.662391e+05	-1.612796e+06	1.294112e+06	5.244449e+04	1.308683e+06	0.000000e+00	1.330934e+06	-2.225115e+04	
-3.112075e+05	-1.888397e+06	1.519093e+06	5.809698e+04	1.426346e+06	0.000000e+00	1.450996e+06	-2.464939e+04	
-3.581977e+05	-2.189471e+06	1.767572e+06	6.370203e+04	1.539499e+06	0.000000e+00	1.566527e+06	-2.702750e+04	
-4.184253e+05	-2.521987e+06	2.034341e+06	6.922023e+04	1.650665e+06	0.000000e+00	1.680033e+06	-2.936877e+04	
-4.937107e+05	-2.883752e+06	2.315483e+06	7.455863e+04	1.762809e+06	0.000000e+00	1.794443e+06	-3.163374e+04	
-5.828564e+05	-3.269638e+06	2.607182e+06	7.959917e+04	1.880051e+06	0.000000e+00	1.913823e+06	-3.377234e+04	
-6.866535e+05	-3.679419e+06	2.908565e+06	8.420048e+04	1.998807e+06	0.000000e+00	2.034532e+06	-3.572459e+04	
-8.088660e+05	-4.119798e+06	3.222747e+06	8.818529e+04	2.102432e+06	0.000000e+00	2.139847e+06	-3.741527e+04	
-9.508425e+05	-4.594167e+06	3.551960e+06	9.136439e+04	2.172296e+06	0.000000e+00	2.211060e+06	-3.876410e+04	
-1.100139e+06	-5.083570e+06	3.889777e+06	9.365421e+04	2.208676e+06	0.000000e+00	2.248412e+06	-3.973562e+04	
-1.238069e+06	-5.559549e+06	4.226399e+06	9.508119e+04	2.220691e+06	0.000000e+00	2.261032e+06	-4.034106e+04	
-1.344765e+06	-5.996546e+06	4.556129e+06	9.565132e+04	2.210836e+06	0.000000e+00	2.251419e+06	-4.058295e+04	
-1.400936e+06	-6.374230e+06	4.878002e+06	9.529108e+04	2.170848e+06	0.000000e+00	2.211278e+06	-4.043011e+04	
-1.391109e+06	-6.675905e+06	5.190842e+06	9.395356e+04	2.091435e+06	0.000000e+00	2.131297e+06	-3.986263e+04	
-1.314196e+06	-6.897615e+06	5.491757e+06	9.166199e+04	1.968298e+06	0.000000e+00	2.007188e+06	-3.889036e+04	
-1.174207e+06	-7.040641e+06	5.777976e+06	8.845796e+04	1.800023e+06	0.000000e+00	1.837554e+06	-3.753096e+04	
-9.829585e+05	-7.114042e+06	6.046693e+06	8.439050e+04	1.591369e+06	0.000000e+00	1.627175e+06	-3.580521e+04	
-7.596670e+05	-7.134337e+06	6.295133e+06	7.953768e+04	1.352982e+06	0.000000e+00	1.386729e+06	-3.374626e+04	
-5.222061e+05	-7.117855e+06	6.521639e+06	7.401023e+04	1.096422e+06	0.000000e+00	1.127823e+06	-3.140107e+04	
-2.822363e+05	-7.076199e+06	6.726040e+06	6.792299e+04	8.346293e+05	0.000000e+00	8.634476e+05	-2.881838e+04	
-5.043004e+04	-7.021289e+06	6.909479e+06	6.137962e+04	5.822196e+05	0.000000e+00	6.082617e+05	-2.604215e+04	
1.720742e+05	-6.956028e+06	7.073517e+06	5.458592e+04	3.437451e+05	0.000000e+00	3.669048e+05	-2.315972e+04	
3.943194e+05	-6.873115e+06	7.219576e+06	4.785812e+04	1.111936e+05	0.000000e+00	1.314989e+05	-2.030525e+04	
6.228388e+05	-6.768073e+06	7.349444e+06	4.146703e+04	-1.225208e+05	0.000000e+00	-1.049272e+05	-1.759364e+04	
8.535960e+05	-6.647641e+06	7.465713e+06	3.552442e+04	-3.527916e+05	0.000000e+00	-3.377193e+05	-1.507231e+04	
1.081868e+06	-6.519171e+06	7.570929e+06	3.010996e+04	-5.730638e+05	0.000000e+00	-5.602887e+05	-1.277506e+04	
1.303882e+06	-6.388847e+06	7.667543e+06	2.518601e+04	-7.786777e+05	0.000000e+00	-7.679918e+05	-1.068592e+04	
1.514990e+06	-6.263550e+06	7.757974e+06	2.056552e+04	-9.638943e+05	0.000000e+00	-9.551688e+05	-8.725543e+03	
1.712063e+06	-6.148377e+06	7.844324e+06	1.611598e+04	-1.120277e+06	0.000000e+00	-1.113439e+06	-6.837690e+03	
1.900637e+06	-6.039212e+06	7.927788e+06	1.206139e+04	-1.241219e+06	0.000000e+00	-1.236102e+06	-5.117407e+03	
2.088257e+06	-5.929567e+06	8.009115e+06	8.708975e+03	-1.324261e+06	0.000000e+00	-1.320566e+06	-3.695045e+03	
2.278618e+06	-5.816178e+06	8.088578e+06	6.217168e+03	-1.374992e+06	0.000000e+00	-1.372354e+06	-2.637821e+03	
2.471609e+06	-5.699009e+06	8.166017e+06	4.600334e+03	-1.404726e+06	0.000000e+00	-1.402775e+06	-1.951830e+03	
2.665367e+06	-5.579560e+06	8.241185e+06	3.741405e+03	-1.423353e+06	0.000000e+00	-1.421765e+06	-1.587404e+03	
2.851385e+06	-5.465703e+06	8.314107e+06	2.980303e+03	-1.434465e+06	0.000000e+00	-1.433201e+06	-1.264483e+03	
3.019452e+06	-5.366778e+06	8.384713e+06	1.516919e+03	-1.439740e+06	0.000000e+00	-1.439096e+06	-6.435984e+02	
3.168324e+06	-5.283854e+06	8.452885e+06	-7.068682e+02	-1.438787e+06	0.000000e+00	-1.439087e+06	2.999101e+02	
3.306586e+06	-5.209200e+06	8.518731e+06	-2.944535e+03	-1.429708e+06	0.000000e+00	-1.430957e+06	1.249308e+03	
