FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
2.046990e-01	-8.661191e-02	0.000000e+00	-5.534822e-02	3.484217e-04	-0.000000e+00	0.000000e+00	
2.595856e-01	-6.894715e-02	0.000000e+00	-5.701259e-02	4.418451e-04	-0.000000e+00	0.000000e+00	
3.079385e-01	-5.232658e-02	0.000000e+00	-5.803039e-02	5.241474e-04	-0.000000e+00	0.000000e+00	
3.491421e-01	-3.731484e-02	0.000000e+00	-5.834932e-02	5.942808e-04	-0.000000e+00	0.000000e+00	
3.832236e-01	-2.453973e-02	0.000000e+00	-5.783887e-02	6.522915e-04	-0.000000e+00	0.000000e+00	
4.111628e-01	-1.430669e-02	0.000000e+00	-5.646622e-02	6.998474e-04	-0.000000e+00	0.000000e+00	
4.344717e-01	-6.772457e-03	0.000000e+00	-5.430392e-02	7.395218e-04	-0.000000e+00	0.000000e+00	
4.547774e-01	-2.048567e-03	0.000000e+00	-5.145555e-02	7.740845e-04	-0.000000e+00	0.000000e+00	
4.740230e-01	0.000000e+00	0.000000e+00	-4.798853e-02	8.068427e-04	0.000000e+00	0.000000e+00	
4.940773e-01	-4.356190e-04	0.000000e+00	-4.374531e-02	8.409776e-04	-0.000000e+00	0.000000e+00	
5.167517e-01	-3.163978e-03	0.000000e+00	-3.852683e-02	8.795720e-04	-0.000000e+00	0.000000e+00	
5.436695e-01	-7.724754e-03	0.000000e+00	-3.226279e-02	9.253894e-04	-0.000000e+00	0.000000e+00	
5.759021e-01	-1.382105e-02	0.000000e+00	-2.493785e-02	9.802530e-04	-0.000000e+00	0.000000e+00	
6.143288e-01	-2.107336e-02	0.000000e+00	-1.663611e-02	1.045660e-03	-0.000000e+00	0.000000e+00	
6.591878e-01	-2.934975e-02	0.000000e+00	-7.486345e-03	1.122015e-03	-0.000000e+00	0.000000e+00	
7.055040e-01	-3.899734e-02	0.000000e+00	0.000000e+00	1.200851e-03	-0.000000e+00	0.000000e+00	
7.424647e-01	-5.029906e-02	0.000000e+00	0.000000e+00	1.263762e-03	-0.000000e+00	0.000000e+00	
7.798856e-01	-6.361030e-02	0.000000e+00	0.000000e+00	1.327457e-03	-0.000000e+00	0.000000e+00	
8.155381e-01	-7.913342e-02	0.000000e+00	0.000000e+00	1.388142e-03	-0.000000e+00	0.000000e+00	
8.471748e-01	-9.679240e-02	0.000000e+00	0.000000e+00	1.441991e-03	-0.000000e+00	0.000000e+00	
8.723852e-01	-1.163705e-01	0.000000e+00	0.000000e+00	1.484902e-03	-0.000000e+00	0.000000e+00	
8.903676e-01	-1.371598e-01	0.000000e+00	0.000000e+00	1.515510e-03	-0.000000e+00	0.000000e+00	
9.014790e-01	-1.582122e-01	0.000000e+00	0.000000e+00	1.534423e-03	-0.000000e+00	0.000000e+00	
9.061388e-01	-1.785560e-01	0.000000e+00	0.000000e+00	1.542355e-03	-0.000000e+00	0.000000e+00	
9.056816e-01	-1.970868e-01	0.000000e+00	0.000000e+00	1.541576e-03	-0.000000e+00	0.000000e+00	
9.025939e-01	-2.130430e-01	0.000000e+00	0.000000e+00	1.536321e-03	-0.000000e+00	0.000000e+00	
9.007710e-01	-2.259711e-01	0.000000e+00	0.000000e+00	1.533218e-03	-0.000000e+00	0.000000e+00	
9.040986e-01	-2.355058e-01	0.000000e+00	0.000000e+00	1.538882e-03	-0.000000e+00	0.000000e+00	
9.149130e-01	-2.412534e-01	0.000000e+00	0.000000e+00	1.557289e-03	-0.000000e+00	0.000000e+00	
9.353764e-01	-2.426751e-01	0.000000e+00	0.000000e+00	1.592120e-03	-0.000000e+00	0.000000e+00	
9.664837e-01	-2.394161e-01	0.000000e+00	0.000000e+00	1.645069e-03	-0.000000e+00	0.000000e+00	
1.007656e+00	-2.320055e-01	0.000000e+00	0.000000e+00	1.715148e-03	-0.000000e+00	0.000000e+00	
1.057133e+00	-2.213096e-01	0.000000e+00	0.000000e+00	1.799364e-03	-0.000000e+00	0.000000e+00	
1.112408e+00	-2.084766e-01	0.000000e+00	0.000000e+00	1.893448e-03	-0.000000e+00	0.000000e+00	
1.170714e+00	-1.948400e-01	0.000000e+00	0.000000e+00	1.992692e-03	-0.000000e+00	0.000000e+00	
1.229013e+00	-1.817640e-01	0.000000e+00	0.000000e+00	2.091925e-03	-0.000000e+00	0.000000e+00	
1.284195e+00	-1.706375e-01	0.000000e+00	0.000000e+00	2.185851e-03	-0.000000e+00	0.000000e+00	
1.334473e+00	-1.622071e-01	0.000000e+00	0.000000e+00	2.271430e-03	-0.000000e+00	0.000000e+00	
1.379380e+00	-1.566274e-01	0.000000e+00	0.000000e+00	2.347867e-03	-0.000000e+00	0.000000e+00	
1.418858e+00	-1.539001e-01	0.000000e+00	0.000000e+00	2.415063e-03	-0.000000e+00	0.000000e+00	
1.452842e+00	-1.537977e-01	0.000000e+00	0.000000e+00	2.472907e-03	-0.000000e+00	0.000000e+00	
1.480737e+00	-1.561250e-01	0.000000e+00	0.000000e+00	2.520388e-03	-0.000000e+00	0.000000e+00	
1.502332e+00	-1.605676e-01	0.000000e+00	0.000000e+00	2.557145e-03	-0.000000e+00	0.000000e+00	
1.517705e+00	-1.667726e-01	0.000000e+00	0.000000e+00	2.583312e-03	-0.000000e+00	0.000000e+00	
1.526834e+00	-1.748210e-01	0.000000e+00	0.000000e+00	2.598850e-03	-0.000000e+00	0.000000e+00	
1.529708e+00	-1.847839e-01	0.000000e+00	0.000000e+00	2.603742e-03	-0.000000e+00	0.000000e+00	
1.526179e+00	-1.967414e-01	0.000000e+00	0.000000e+00	2.597735e-03	-0.000000e+00	0.000000e+00	
1.515989e+00	-2.107160e-01	0.000000e+00	0.000000e+00	2.580392e-03	-0.000000e+00	0.000000e+00	
1.498629e+00	-2.265367e-01	0.000000e+00	0.000000e+00	2.550842e-03	-0.000000e+00	0.000000e+00	
1.473490e+00	-2.440193e-01	0.000000e+00	0.000000e+00	2.508053e-03	-0.000000e+00	0.000000e+00	
1.442268e+00	-2.625792e-01	0.000000e+00	0.000000e+00	2.454910e-03	-0.000000e+00	0.000000e+00	
1.408662e+00	-2.813078e-01	0.000000e+00	0.000000e+00	2.397709e-03	-0.000000e+00	0.000000e+00	
1.376551e+00	-2.994510e-01	0.000000e+00	0.000000e+00	2.343051e-03	-0.000000e+00	0.000000e+00	
1.348489e+00	-3.164152e-01	0.000000e+00	0.000000e+00	2.295286e-03	-0.000000e+00	0.000000e+00	
1.325131e+00	-3.319371e-01	0.000000e+00	0.000000e+00	2.255529e-03	-0.000000e+00	0.000000e+00	
1.306735e+00	-3.459914e-01	0.000000e+00	0.000000e+00	2.224217e-03	-0.000000e+00	0.000000e+00	
1.292141e+00	-3.587683e-01	0.000000e+00	0.000000e+00	2.199376e-03	-0.000000e+00	0.000000e+00	
1.276648e+00	-3.711957e-01	0.000000e+00	0.000000e+00	2.173004e-03	-0.000000e+00	0.000000e+00	
1.253467e+00	-3.842932e-01	0.000000e+00	-8.837973e-04	2.133549e-03	-0.000000e+00	0.000000e+00	
