Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.485141e-02	-4.915594e-02	-3.045995e-02	-7.640817e-04	2.328892e-04	-7.962883e-04	8.764185e-05	-3.284511e-02	8.340967e-03	1.510474e-04	7.957572e-05	3.900668e-03	1.467916e-03	2.529897e-03	1.044034e+02	1.233756e+02	
1.000000e+00	-1.525407e-02	-5.229526e-02	-2.962964e-02	-8.007974e-04	2.074856e-04	-8.441564e-04	1.039835e-04	-3.201415e-02	9.257238e-03	1.542218e-04	8.365517e-05	3.345935e-03	1.676849e-03	2.486997e-03	1.042403e+02	1.210820e+02	
2.000000e+00	-1.577935e-02	-5.508960e-02	-2.892485e-02	-8.328078e-04	1.833079e-04	-8.866324e-04	1.207781e-04	-3.132439e-02	1.021850e-02	1.564793e-04	8.708213e-05	2.855659e-03	1.881539e-03	2.437709e-03	1.042302e+02	1.192084e+02	
3.000000e+00	-1.639621e-02	-5.749256e-02	-2.842846e-02	-8.596354e-04	1.617609e-04	-9.232655e-04	1.374094e-04	-3.085157e-02	1.118900e-02	1.577878e-04	8.974717e-05	2.443528e-03	2.075679e-03	2.383510e-03	1.043402e+02	1.177774e+02	
4.000000e+00	-1.706308e-02	-5.949312e-02	-2.822774e-02	-8.811929e-04	1.444251e-04	-9.542119e-04	1.531492e-04	-3.067526e-02	1.212363e-02	1.581463e-04	9.155676e-05	2.123121e-03	2.251370e-03	2.324830e-03	1.045270e+02	1.168042e+02	
5.000000e+00	-1.774922e-02	-6.107959e-02	-2.837955e-02	-8.973330e-04	1.322672e-04	-9.795968e-04	1.675796e-04	-3.084769e-02	1.299437e-02	1.575798e-04	9.248343e-05	1.899021e-03	2.406018e-03	2.262446e-03	1.047638e+02	1.162888e+02	
6.000000e+00	-1.841693e-02	-6.225515e-02	-2.893614e-02	-9.080301e-04	1.262743e-04	-9.998226e-04	1.802272e-04	-3.141554e-02	1.376764e-02	1.561306e-04	9.253166e-05	1.776542e-03	2.535599e-03	2.196586e-03	1.050171e+02	1.162305e+02	
7.000000e+00	-1.901248e-02	-6.306942e-02	-2.996519e-02	-9.137464e-04	1.278317e-04	-1.016086e-03	1.903880e-04	-3.243821e-02	1.439271e-02	1.538399e-04	9.168882e-05	1.766410e-03	2.630828e-03	2.125798e-03	1.052315e+02	1.166308e+02	
8.000000e+00	-1.948787e-02	-6.357681e-02	-3.151562e-02	-9.149161e-04	1.379187e-04	-1.029651e-03	1.975615e-04	-3.395742e-02	1.482919e-02	1.507257e-04	8.995868e-05	1.874231e-03	2.684740e-03	2.048270e-03	1.053568e+02	1.174814e+02	
9.000000e+00	-1.980923e-02	-6.381326e-02	-3.360298e-02	-9.116718e-04	1.567795e-04	-1.041448e-03	2.016147e-04	-3.598357e-02	1.505819e-02	1.467694e-04	8.737362e-05	2.096235e-03	2.695707e-03	1.962393e-03	1.053587e+02	1.187587e+02	
1.000000e+01	-1.998180e-02	-6.383573e-02	-3.621305e-02	-9.043990e-04	1.835827e-04	-1.052554e-03	2.031614e-04	-3.850294e-02	1.510567e-02	1.419300e-04	8.396374e-05	2.413545e-03	2.670944e-03	1.865940e-03	1.052303e+02	1.204107e+02	
1.100000e+01	-2.003433e-02	-6.371828e-02	-3.931528e-02	-8.937175e-04	2.168519e-04	-1.064140e-03	2.032767e-04	-4.148877e-02	1.502489e-02	1.361431e-04	7.974814e-05	2.797895e-03	2.622742e-03	1.756564e-03	1.049805e+02	1.223644e+02	
