KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.037303e+02	1.514606e+02	1.684981e+02	1.684981e+02	-2.331948e+00	1.331682e+02	1.137446e+02	-1.446966e+01	-8.606970e+00	1.658232e+01	1.448197e+01	-2.474438e+01	-2.002717e+01	
1.016210e+02	1.496360e+02	1.698580e+02	1.698580e+02	-2.619699e+00	1.326295e+02	1.124876e+02	-1.429217e+01	-8.337058e+00	1.774208e+01	1.540860e+01	-2.582207e+01	-1.915850e+01	
1.000728e+02	1.486509e+02	1.715247e+02	1.715247e+02	-2.832912e+00	1.324762e+02	1.110998e+02	-1.433760e+01	-7.583771e+00	1.826444e+01	1.576390e+01	-2.670298e+01	-1.827451e+01	
9.844230e+01	1.480906e+02	1.730964e+02	1.730964e+02	-2.988563e+00	1.326179e+02	1.096249e+02	-1.453805e+01	-6.487554e+00	1.882980e+01	1.621194e+01	-2.738406e+01	-1.729504e+01	
9.678898e+01	1.477159e+02	1.744491e+02	1.744491e+02	-3.110191e+00	1.329669e+02	1.081005e+02	-1.481991e+01	-5.187206e+00	1.940290e+01	1.669741e+01	-2.796459e+01	-1.621478e+01	
9.517881e+01	1.472335e+02	1.754118e+02	1.754118e+02	-3.231272e+00	1.334422e+02	1.065572e+02	-1.509609e+01	-3.825909e+00	1.993528e+01	1.714540e+01	-2.857226e+01	-1.499644e+01	
9.367858e+01	1.463562e+02	1.758296e+02	1.758296e+02	-3.385374e+00	1.339648e+02	1.050209e+02	-1.528154e+01	-2.538966e+00	2.037335e+01	1.747755e+01	-2.933489e+01	-1.360113e+01	
9.232703e+01	1.449769e+02	1.756881e+02	1.756881e+02	-3.582514e+00	1.344404e+02	1.035191e+02	-1.533575e+01	-1.419945e+00	2.068868e+01	1.765982e+01	-3.028675e+01	-1.209033e+01	
9.111310e+01	1.432872e+02	1.751652e+02	1.751652e+02	-3.798154e+00	1.347466e+02	1.020823e+02	-1.529087e+01	-4.978014e-01	2.090381e+01	1.773340e+01	-3.130292e+01	-1.069850e+01	
9.001737e+01	1.415036e+02	1.744504e+02	1.744504e+02	-4.011445e+00	1.347609e+02	1.007348e+02	-1.518531e+01	2.126609e-01	2.104960e+01	1.774199e+01	-3.224718e+01	-9.669801e+00	
8.901186e+01	1.397433e+02	1.736855e+02	1.736855e+02	-4.220808e+00	1.344915e+02	9.946453e+01	-1.505169e+01	7.575021e-01	2.115558e+01	1.771409e+01	-3.308167e+01	-9.027339e+00	
8.806326e+01	1.380047e+02	1.729512e+02	1.729512e+02	-4.440784e+00	1.341043e+02	9.822181e+01	-1.491555e+01	1.245180e+00	2.124546e+01	1.766457e+01	-3.388371e+01	-8.530143e+00	
8.714132e+01	1.362805e+02	1.723239e+02	1.723239e+02	-4.685241e+00	1.337701e+02	9.695423e+01	-1.479998e+01	1.777568e+00	2.133964e+01	1.760736e+01	-3.473363e+01	-7.929533e+00	
