StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.098694e+05	1.648116e+06	-8.386659e+05	1.849229e+06	-2.696988e+01	1.539360e+06	-2.159098e+06	-1.852894e+06	
-3.497238e+05	1.884174e+06	-1.005213e+06	2.135548e+06	-2.808008e+01	1.785824e+06	-2.485271e+06	-2.086056e+06	
-3.921364e+05	2.115349e+06	-1.165824e+06	2.415336e+06	-2.886031e+01	2.023199e+06	-2.807472e+06	-2.312895e+06	
-4.347341e+05	2.334598e+06	-1.303883e+06	2.674034e+06	-2.918356e+01	2.239300e+06	-3.108768e+06	-2.527480e+06	
-4.786617e+05	2.536213e+06	-1.428683e+06	2.910930e+06	-2.939315e+01	2.432268e+06	-3.389592e+06	-2.725675e+06	
-5.231260e+05	2.714355e+06	-1.536661e+06	3.119142e+06	-2.951525e+01	2.596017e+06	-3.642268e+06	-2.903659e+06	
-5.672906e+05	2.863542e+06	-1.624808e+06	3.292396e+06	-2.957111e+01	2.725105e+06	-3.859687e+06	-3.058433e+06	
-6.102685e+05	2.981746e+06	-1.689639e+06	3.427198e+06	-2.953856e+01	2.816930e+06	-4.037467e+06	-3.190489e+06	
-6.511850e+05	3.068915e+06	-1.728167e+06	3.522044e+06	-2.938474e+01	2.870859e+06	-4.173230e+06	-3.301983e+06	
-6.893045e+05	3.125214e+06	-1.739349e+06	3.576633e+06	-2.909829e+01	2.887328e+06	-4.265937e+06	-3.394014e+06	
-7.239539e+05	3.153417e+06	-1.722463e+06	3.593176e+06	-2.864431e+01	2.869222e+06	-4.317130e+06	-3.468175e+06	
-7.546135e+05	3.158849e+06	-1.677171e+06	3.576483e+06	-2.796580e+01	2.821869e+06	-4.331096e+06	-3.527545e+06	
-7.810132e+05	3.145237e+06	-1.604700e+06	3.530945e+06	-2.703068e+01	2.749932e+06	-4.311959e+06	-3.573198e+06	
-8.034619e+05	3.114633e+06	-1.509307e+06	3.461062e+06	-2.585418e+01	2.657600e+06	-4.264524e+06	-3.605317e+06	
-8.227241e+05	3.068667e+06	-1.397273e+06	3.371807e+06	-2.448147e+01	2.549083e+06	-4.194532e+06	-3.624677e+06	
-8.398401e+05	3.007359e+06	-1.276719e+06	3.267143e+06	-2.300277e+01	2.427302e+06	-4.106983e+06	-3.630626e+06	
-8.560136e+05	2.929988e+06	-1.156846e+06	3.150098e+06	-2.154559e+01	2.294085e+06	-4.006112e+06	-3.621795e+06	
-8.718879e+05	2.844051e+06	-1.043972e+06	3.029605e+06	-2.015679e+01	2.157717e+06	-3.901493e+06	-3.602930e+06	
-8.877439e+05	2.762249e+06	-9.425914e+05	2.918646e+06	-1.884173e+01	2.030903e+06	-3.806390e+06	-3.582288e+06	
-9.039662e+05	2.695777e+06	-8.571314e+05	2.828761e+06	-1.763824e+01	1.924795e+06	-3.732727e+06	-3.566886e+06	
-9.209585e+05	2.655213e+06	-7.904326e+05	2.770369e+06	-1.657779e+01	1.849410e+06	-3.691327e+06	-3.563790e+06	
-9.391392e+05	2.645422e+06	-7.439071e+05	2.748028e+06	-1.570628e+01	1.808888e+06	-3.687167e+06	-3.576419e+06	
-9.588552e+05	2.665692e+06	-7.186323e+05	2.760859e+06	-1.508745e+01	1.802004e+06	-3.719715e+06	-3.604267e+06	
-9.802326e+05	2.713819e+06	-7.141121e+05	2.806202e+06	-1.474256e+01	1.825970e+06	-3.786435e+06	-3.646073e+06	
-1.003157e+06	2.786821e+06	-7.281331e+05	2.880373e+06	-1.464275e+01	1.877216e+06	-3.883530e+06	-3.700119e+06	
-1.027265e+06	2.877396e+06	-7.572257e+05	2.975365e+06	-1.474387e+01	1.948100e+06	-4.002630e+06	-3.760721e+06	
-1.051910e+06	2.975910e+06	-7.961941e+05	3.080579e+06	-1.497847e+01	2.028669e+06	-4.132489e+06	-3.820339e+06	
-1.076238e+06	3.072828e+06	-8.383750e+05	3.185145e+06	-1.526087e+01	2.108906e+06	-4.261383e+06	-3.871633e+06	
-1.099393e+06	3.158910e+06	-8.780789e+05	3.278679e+06	-1.553428e+01	2.179286e+06	-4.378073e+06	-3.907811e+06	
-1.120696e+06	3.228596e+06	-9.116325e+05	3.354834e+06	-1.576766e+01	2.234137e+06	-4.475530e+06	-3.926391e+06	
-1.139564e+06	3.279169e+06	-9.355092e+05	3.410004e+06	-1.592284e+01	2.270440e+06	-4.549568e+06	-3.927710e+06	
-1.155581e+06	3.309179e+06	-9.475113e+05	3.442157e+06	-1.597792e+01	2.286576e+06	-4.597738e+06	-3.913131e+06	
-1.168265e+06	3.316926e+06	-9.452394e+05	3.448981e+06	-1.590621e+01	2.280716e+06	-4.617247e+06	-3.883956e+06	
-1.176872e+06	3.299927e+06	-9.228240e+05	3.426532e+06	-1.562365e+01	2.249660e+06	-4.603404e+06	-3.841552e+06	
-1.180901e+06	3.256308e+06	-8.748414e+05	3.371779e+06	-1.503802e+01	2.190878e+06	-4.552679e+06	-3.787788e+06	
-1.180141e+06	3.183404e+06	-7.976353e+05	3.281811e+06	-1.406647e+01	2.101670e+06	-4.461953e+06	-3.723767e+06	
-1.175350e+06	3.078070e+06	-6.928920e+05	3.155093e+06	-1.268617e+01	1.979743e+06	-4.330443e+06	-3.648124e+06	
-1.168440e+06	2.936840e+06	-5.692616e+05	2.991502e+06	-1.096988e+01	1.823063e+06	-4.159942e+06	-3.556230e+06	
-1.161376e+06	2.755429e+06	-4.367944e+05	2.789835e+06	-9.007658e+00	1.628458e+06	-3.951211e+06	-3.442307e+06	
-1.155960e+06	2.530260e+06	-3.049852e+05	2.548575e+06	-6.872998e+00	1.392615e+06	-3.704534e+06	-3.300834e+06	
-1.153276e+06	2.263163e+06	-1.798349e+05	2.270297e+06	-4.543278e+00	1.117021e+06	-3.423572e+06	-3.130205e+06	
-1.153709e+06	1.959188e+06	-6.530762e+04	1.960277e+06	-1.909192e+00	8.065681e+05	-3.113985e+06	-2.931061e+06	
-1.157394e+06	1.623432e+06	3.510990e+04	1.623812e+06	1.238941e+00	4.664177e+05	-2.781206e+06	-2.704060e+06	
-1.164209e+06	1.262450e+06	1.197998e+05	1.268122e+06	5.420832e+00	1.039131e+05	-2.432330e+06	-2.451505e+06	
-1.173310e+06	8.828919e+05	1.917650e+05	9.034777e+05	1.225436e+01	-2.698320e+05	-2.076787e+06	-2.179321e+06	
-1.182441e+06	4.910165e+05	2.636719e+05	5.573330e+05	2.823545e+01	-6.251081e+05	-1.739774e+06	-1.894942e+06	
-1.179852e+06	9.447567e+04	4.173688e+05	4.279280e+05	7.724549e+01	-7.519236e+05	-1.607780e+06	-1.606607e+06	
-1.176322e+06	-2.990187e+05	5.745238e+05	6.476804e+05	-6.250469e+01	-5.286413e+05	-1.824002e+06	-1.322063e+06	
-1.171884e+06	-6.852313e+05	7.332783e+05	1.003613e+06	-4.693997e+01	-1.682713e+05	-2.175497e+06	-1.044831e+06	
-1.166802e+06	-1.060605e+06	8.910103e+05	1.385201e+06	-4.003351e+01	2.183986e+05	-2.552004e+06	-7.777820e+05	
-1.161329e+06	-1.421496e+06	1.045601e+06	1.764634e+06	-3.633688e+01	6.033051e+05	-2.925962e+06	-5.243010e+05	
-1.155459e+06	-1.765234e+06	1.195292e+06	2.131847e+06	-3.410310e+01	9.763882e+05	-3.287306e+06	-2.867176e+05	
