Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.675781e-02	-1.762362e-02	-1.981992e-02	-3.193528e-04	7.289971e-05	-3.010412e-04	1.472808e-04	-2.224434e-02	1.337321e-02	9.905715e-05	7.384790e-05	2.323668e-03	4.694556e-03	3.157433e-03	1.222865e+02	1.351565e+02	
1.000000e+00	-1.913840e-02	-2.166349e-02	-2.193060e-02	-3.833278e-04	6.319324e-05	-3.677226e-04	1.806313e-04	-2.429477e-02	1.603103e-02	1.171449e-04	9.197532e-05	1.741623e-03	4.978248e-03	3.228546e-03	1.218340e+02	1.320340e+02	
2.000000e+00	-2.154163e-02	-2.598771e-02	-2.386198e-02	-4.502492e-04	5.021970e-05	-4.381630e-04	2.154718e-04	-2.609818e-02	1.877021e-02	1.356731e-04	1.114387e-04	1.214867e-03	5.212491e-03	3.282076e-03	1.214071e+02	1.291493e+02	
3.000000e+00	-2.391490e-02	-3.055475e-02	-2.554671e-02	-5.194020e-04	3.399222e-05	-5.114129e-04	2.510218e-04	-2.759281e-02	2.152194e-02	1.543183e-04	1.318266e-04	7.317095e-04	5.403443e-03	3.321824e-03	1.209833e+02	1.264384e+02	
4.000000e+00	-2.621844e-02	-3.528752e-02	-2.690358e-02	-5.895770e-04	1.409335e-05	-5.860155e-04	2.867558e-04	-2.870575e-02	2.423198e-02	1.726910e-04	1.526640e-04	2.734425e-04	5.563704e-03	3.350591e-03	1.205771e+02	1.238456e+02	
5.000000e+00	-2.840100e-02	-4.012786e-02	-2.789267e-02	-6.597657e-04	-9.192579e-06	-6.609452e-04	3.218914e-04	-2.940498e-02	2.683217e-02	1.903792e-04	1.734196e-04	-1.626339e-04	5.694861e-03	3.368166e-03	1.201634e+02	1.213477e+02	
6.000000e+00	-3.041629e-02	-4.503572e-02	-2.851448e-02	-7.291713e-04	-3.512953e-05	-7.355935e-04	3.556389e-04	-2.970083e-02	2.925896e-02	2.069732e-04	1.935472e-04	-5.724094e-04	5.794869e-03	3.372473e-03	1.197101e+02	1.189439e+02	
7.000000e+00	-3.225071e-02	-4.994286e-02	-2.876802e-02	-7.966405e-04	-6.351587e-05	-8.089723e-04	3.877238e-04	-2.960285e-02	3.148616e-02	2.220623e-04	2.125290e-04	-9.616999e-04	5.870564e-03	3.362266e-03	1.192297e+02	1.166296e+02	
8.000000e+00	-3.390202e-02	-5.478841e-02	-2.868756e-02	-8.610836e-04	-9.386198e-05	-8.803290e-04	4.179818e-04	-2.915322e-02	3.350243e-02	2.352488e-04	2.298833e-04	-1.330861e-03	5.926530e-03	3.335573e-03	1.187308e+02	1.144162e+02	
9.000000e+00	-3.538614e-02	-5.952219e-02	-2.835367e-02	-9.214904e-04	-1.253892e-04	-9.492722e-04	4.464832e-04	-2.843150e-02	3.532364e-02	2.462400e-04	2.453353e-04	-1.675733e-03	5.966915e-03	3.290815e-03	1.182234e+02	1.123316e+02	
1.000000e+01	-3.677395e-02	-6.404228e-02	-2.785026e-02	-9.761834e-04	-1.581716e-04	-1.014757e-03	4.741922e-04	-2.750558e-02	3.703246e-02	2.549198e-04	2.589539e-04	-2.004039e-03	6.008031e-03	3.229843e-03	1.177703e+02	1.103954e+02	
1.100000e+01	-3.815201e-02	-6.822884e-02	-2.727100e-02	-1.023237e-03	-1.924082e-04	-1.075500e-03	5.023323e-04	-2.644403e-02	3.872979e-02	2.612226e-04	2.709200e-04	-2.324005e-03	6.067427e-03	3.155180e-03	1.174400e+02	1.086270e+02	
1.200000e+01	-3.959490e-02	-7.199618e-02	-2.674734e-02	-1.061142e-03	-2.276600e-04	-1.130786e-03	5.319471e-04	-2.534526e-02	4.050671e-02	2.651413e-04	2.815136e-04	-2.634660e-03	6.156108e-03	3.068422e-03	1.172726e+02	1.070566e+02	
1.300000e+01	-4.116768e-02	-7.525904e-02	-2.640137e-02	-1.088960e-03	-2.632577e-04	-1.179628e-03	5.638142e-04	-2.430504e-02	4.243908e-02	2.668293e-04	2.910279e-04	-2.933111e-03	6.281791e-03	2.972904e-03	1.173016e+02	1.057117e+02	
1.400000e+01	-4.289796e-02	-7.794189e-02	-2.634684e-02	-1.106587e-03	-2.979035e-04	-1.220903e-03	5.980420e-04	-2.342425e-02	4.456114e-02	2.666058e-04	2.997046e-04	-3.210635e-03	6.445358e-03	2.873326e-03	1.175376e+02	1.046228e+02	
1.500000e+01	-4.476342e-02	-8.003045e-02	-2.671346e-02	-1.114827e-03	-3.295236e-04	-1.254435e-03	6.341417e-04	-2.282336e-02	4.686648e-02	2.648537e-04	3.078199e-04	-3.450131e-03	6.639501e-03	2.773033e-03	1.179484e+02	1.038253e+02	
1.600000e+01	-4.672966e-02	-8.153351e-02	-2.760166e-02	-1.114899e-03	-3.563917e-04	-1.280363e-03	6.716372e-04	-2.259771e-02	4.934426e-02	2.620340e-04	3.157037e-04	-3.638692e-03	6.857289e-03	2.675318e-03	1.184963e+02	1.033394e+02	
1.700000e+01	-4.877338e-02	-8.246204e-02	-2.906284e-02	-1.107799e-03	-3.778770e-04	-1.298993e-03	7.105259e-04	-2.279788e-02	5.199758e-02	2.585452e-04	3.235841e-04	-3.774341e-03	7.096932e-03	2.582421e-03	1.191543e+02	1.031624e+02	
1.800000e+01	-5.085706e-02	-8.287069e-02	-3.113784e-02	-1.094656e-03	-3.935440e-04	-1.311489e-03	7.508367e-04	-2.346958e-02	5.481957e-02	2.546486e-04	3.315815e-04	-3.854653e-03	7.354235e-03	2.494212e-03	1.198764e+02	1.032899e+02	
1.900000e+01	-5.294828e-02	-8.282288e-02	-3.383517e-02	-1.076613e-03	-4.034829e-04	-1.319118e-03	7.927547e-04	-2.462957e-02	5.780764e-02	2.505806e-04	3.398183e-04	-3.881084e-03	7.625472e-03	2.410323e-03	1.206177e+02	1.037043e+02	
2.000000e+01	-5.503215e-02	-8.235965e-02	-3.712018e-02	-1.054496e-03	-4.085487e-04	-1.322700e-03	8.367195e-04	-2.625012e-02	6.097029e-02	2.465629e-04	3.484121e-04	-3.862223e-03	7.909945e-03	2.330887e-03	1.213489e+02	1.043685e+02	
2.100000e+01	-5.706189e-02	-8.155499e-02	-4.099014e-02	-1.028922e-03	-4.088534e-04	-1.323470e-03	8.827772e-04	-2.832091e-02	6.429757e-02	2.425605e-04	3.574837e-04	-3.798161e-03	8.200812e-03	2.253335e-03	1.220118e+02	1.052538e+02	
2.200000e+01	-5.898601e-02	-8.049162e-02	-4.546190e-02	-1.000324e-03	-4.043566e-04	-1.322754e-03	9.310228e-04	-3.084058e-02	6.778637e-02	2.384056e-04	3.671795e-04	-3.687410e-03	8.490185e-03	2.174069e-03	1.225412e+02	1.063344e+02	
2.300000e+01	-6.077277e-02	-7.920690e-02	-5.053406e-02	-9.687196e-04	-3.956231e-04	-1.321141e-03	9.819159e-04	-3.378324e-02	7.145427e-02	2.339441e-04	3.776375e-04	-3.535626e-03	8.775241e-03	2.090725e-03	1.228962e+02	1.075728e+02	
2.400000e+01	-6.236829e-02	-7.773306e-02	-5.621192e-02	-9.341777e-04	-3.828993e-04	-1.319194e-03	1.035681e-03	-3.713940e-02	7.530106e-02	2.289659e-04	3.889238e-04	-3.346427e-03	9.051546e-03	2.001094e-03	1.230302e+02	1.089406e+02	
