StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
-9.122451e+05	-1.110333e+06	1.603553e+05	3.773255e+04	2.283061e+06	0.000000e+00	2.293486e+06	-1.042486e+04	
-1.141386e+06	-1.320786e+06	1.357916e+05	4.360778e+04	2.606305e+06	0.000000e+00	2.618354e+06	-1.204809e+04	
-1.381074e+06	-1.545075e+06	1.142515e+05	4.974939e+04	2.929008e+06	0.000000e+00	2.942752e+06	-1.374491e+04	
-1.627876e+06	-1.782402e+06	9.837938e+04	5.614653e+04	3.245100e+06	0.000000e+00	3.260612e+06	-1.551233e+04	
-1.877592e+06	-2.031139e+06	9.078414e+04	6.276365e+04	3.549335e+06	0.000000e+00	3.566675e+06	-1.734053e+04	
-2.125527e+06	-2.289076e+06	9.400382e+04	6.954487e+04	3.836287e+06	0.000000e+00	3.855501e+06	-1.921406e+04	
-2.367494e+06	-2.553820e+06	1.098989e+05	7.642651e+04	4.099975e+06	0.000000e+00	4.121090e+06	-2.111534e+04	
-2.599390e+06	-2.822644e+06	1.399173e+05	8.333672e+04	4.335316e+06	0.000000e+00	4.358341e+06	-2.302452e+04	
-2.816924e+06	-3.092428e+06	1.853135e+05	9.019001e+04	4.539333e+06	0.000000e+00	4.564251e+06	-2.491797e+04	
-3.016467e+06	-3.359708e+06	2.463499e+05	9.689032e+04	4.710636e+06	0.000000e+00	4.737406e+06	-2.676915e+04	
-3.195574e+06	-3.621056e+06	3.221330e+05	1.033490e+05	4.848944e+06	0.000000e+00	4.877498e+06	-2.855358e+04	
-3.351992e+06	-3.872984e+06	4.115262e+05	1.094651e+05	4.956044e+06	0.000000e+00	4.986288e+06	-3.024335e+04	
-3.483173e+06	-4.112121e+06	5.138312e+05	1.151163e+05	5.035925e+06	0.000000e+00	5.067730e+06	-3.180469e+04	
-3.586626e+06	-4.335794e+06	6.289836e+05	1.201846e+05	5.092618e+06	0.000000e+00	5.125823e+06	-3.320495e+04	
-3.661832e+06	-4.542747e+06	7.563195e+05	1.245954e+05	5.130334e+06	0.000000e+00	5.164757e+06	-3.442360e+04	
-3.709025e+06	-4.732680e+06	8.953590e+05	1.282957e+05	5.153841e+06	0.000000e+00	5.189287e+06	-3.544592e+04	
-3.729050e+06	-4.907944e+06	1.047644e+06	1.312512e+05	5.167367e+06	0.000000e+00	5.203629e+06	-3.626247e+04	
-3.723793e+06	-5.072922e+06	1.215682e+06	1.334470e+05	5.173954e+06	0.000000e+00	5.210823e+06	-3.686914e+04	
-3.695855e+06	-5.232544e+06	1.401814e+06	1.348749e+05	5.175130e+06	0.000000e+00	5.212394e+06	-3.726364e+04	
-3.630183e+06	-5.374185e+06	1.608488e+06	1.355129e+05	5.171796e+06	0.000000e+00	5.209236e+06	-3.743992e+04	
-3.540747e+06	-5.514085e+06	1.838004e+06	1.353340e+05	5.164338e+06	0.000000e+00	5.201729e+06	-3.739047e+04	
-3.432668e+06	-5.658179e+06	2.091147e+06	1.343633e+05	5.151341e+06	0.000000e+00	5.188463e+06	-3.712229e+04	
-3.311049e+06	-5.811501e+06	2.367801e+06	1.326510e+05	5.130050e+06	0.000000e+00	5.166699e+06	-3.664921e+04	
