StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-8.755867e+03	2.376134e+06	1.362166e+05	2.380036e+06	3.281004e+00	2.371280e+06	-2.388792e+06	-2.128372e+06	
-1.098660e+04	2.420168e+06	2.663422e+05	2.434779e+06	6.280196e+00	2.423793e+06	-2.445766e+06	-2.201014e+06	
-1.380482e+04	2.442534e+06	4.489990e+05	2.483460e+06	1.041612e+01	2.469655e+06	-2.497264e+06	-2.276170e+06	
-1.700294e+04	2.441590e+06	6.838909e+05	2.535561e+06	1.564760e+01	2.518558e+06	-2.552564e+06	-2.351536e+06	
-2.035972e+04	2.416042e+06	9.692516e+05	2.603211e+06	2.185935e+01	2.582851e+06	-2.623570e+06	-2.424437e+06	
-3.627342e+04	2.365601e+06	1.226444e+06	2.664626e+06	2.740446e+01	2.628353e+06	-2.700900e+06	-2.492795e+06	
-6.948868e+04	2.290609e+06	1.421081e+06	2.695618e+06	3.181524e+01	2.626130e+06	-2.765107e+06	-2.554398e+06	
-1.043188e+05	2.191335e+06	1.639072e+06	2.736514e+06	3.679572e+01	2.632195e+06	-2.840832e+06	-2.606132e+06	
-1.391508e+05	2.068691e+06	1.879453e+06	2.794964e+06	4.225587e+01	2.655813e+06	-2.934115e+06	-2.645099e+06	
-1.722293e+05	1.924473e+06	2.140274e+06	2.878258e+06	4.803905e+01	2.706029e+06	-3.050487e+06	-2.668989e+06	
-2.023875e+05	1.760998e+06	2.413453e+06	2.987620e+06	5.388331e+01	2.785232e+06	-3.190007e+06	-2.675806e+06	
-2.283852e+05	1.581876e+06	2.691077e+06	3.121574e+06	5.955205e+01	2.893189e+06	-3.349959e+06	-2.664677e+06	
-2.487455e+05	1.392533e+06	2.968688e+06	3.279063e+06	6.486999e+01	3.030318e+06	-3.527809e+06	-2.636870e+06	
-2.624339e+05	1.199277e+06	3.241846e+06	3.456563e+06	6.969876e+01	3.194129e+06	-3.718997e+06	-2.595062e+06	
-2.697207e+05	1.008684e+06	3.502221e+06	3.644584e+06	7.393296e+01	3.374863e+06	-3.914305e+06	-2.543111e+06	
-2.714287e+05	8.277116e+05	3.742950e+06	3.833378e+06	7.753039e+01	3.561949e+06	-4.104806e+06	-2.486363e+06	
-2.687296e+05	6.627848e+05	3.958295e+06	4.013401e+06	8.049449e+01	3.744671e+06	-4.282130e+06	-2.430360e+06	
-2.629515e+05	5.181405e+05	4.144090e+06	4.176357e+06	8.287325e+01	3.913405e+06	-4.439308e+06	-2.379351e+06	
-2.548215e+05	3.944178e+05	4.303322e+06	4.321359e+06	8.476326e+01	4.066538e+06	-4.576181e+06	-2.336061e+06	
-2.448897e+05	2.903507e+05	4.441802e+06	4.451281e+06	8.626005e+01	4.206392e+06	-4.696171e+06	-2.302368e+06	
-2.337340e+05	2.029774e+05	4.564979e+06	4.569489e+06	8.745411e+01	4.335755e+06	-4.803223e+06	-2.278653e+06	
-2.218485e+05	1.289491e+05	4.678575e+06	4.680352e+06	8.842127e+01	4.458503e+06	-4.902201e+06	-2.264683e+06	
-2.096466e+05	6.574377e+04	4.787396e+06	4.787848e+06	8.921326e+01	4.578201e+06	-4.997494e+06	-2.259451e+06	
-1.973855e+05	1.036408e+04	4.894502e+06	4.894513e+06	8.987871e+01	4.697128e+06	-5.091899e+06	-2.260483e+06	
-1.778748e+05	-4.008587e+04	5.078147e+06	5.078306e+06	-8.954776e+01	4.900431e+06	-5.256180e+06	-2.264878e+06	
-1.582000e+05	-8.845257e+04	5.266039e+06	5.266782e+06	-8.903774e+01	5.108582e+06	-5.424982e+06	-2.270097e+06	
-1.418305e+05	-7.094674e+04	5.461137e+06	5.461598e+06	-8.925573e+01	5.319768e+06	-5.603429e+06	-2.272640e+06	
-1.268788e+05	-2.277909e+04	5.663801e+06	5.663847e+06	-8.976960e+01	5.536968e+06	-5.790726e+06	-2.268559e+06	
-1.116378e+05	2.742812e+04	5.874769e+06	5.874833e+06	8.973253e+01	5.763195e+06	-5.986471e+06	-2.254851e+06	
-9.597139e+04	8.018036e+04	6.093409e+06	6.093937e+06	8.924615e+01	5.997965e+06	-6.189908e+06	-2.229358e+06	
-7.971503e+04	1.342494e+05	6.315286e+06	6.316712e+06	8.878223e+01	6.236997e+06	-6.396427e+06	-2.191803e+06	
-6.914703e+04	1.809520e+05	6.494844e+06	6.497364e+06	8.840413e+01	6.428217e+06	-6.566511e+06	-2.143265e+06	
-8.076765e+04	2.002889e+05	6.522627e+06	6.525701e+06	8.824121e+01	6.444933e+06	-6.606469e+06	-2.085970e+06	
-9.200977e+04	2.156876e+05	6.540582e+06	6.544137e+06	8.811128e+01	6.452127e+06	-6.636147e+06	-2.022219e+06	
-1.024196e+05	2.269300e+05	6.549828e+06	6.553758e+06	8.801572e+01	6.451338e+06	-6.656178e+06	-1.955756e+06	
-1.115244e+05	2.339733e+05	6.553017e+06	6.557192e+06	8.795517e+01	6.445668e+06	-6.668717e+06	-1.891214e+06	
-1.188356e+05	2.363920e+05	6.552050e+06	6.556313e+06	8.793375e+01	6.437477e+06	-6.675148e+06	-1.832686e+06	
-1.216328e+05	2.489968e+05	6.555583e+06	6.560310e+06	8.782485e+01	6.438677e+06	-6.681943e+06	-1.791485e+06	
-1.245911e+05	2.396190e+05	6.548531e+06	6.552913e+06	8.790444e+01	6.428322e+06	-6.677504e+06	-1.749831e+06	
-1.256959e+05	2.228165e+05	6.537822e+06	6.541618e+06	8.804808e+01	6.415922e+06	-6.667313e+06	-1.714003e+06	
-1.252374e+05	1.979400e+05	6.522222e+06	6.525225e+06	8.826172e+01	6.399988e+06	-6.650463e+06	-1.681389e+06	
-1.235815e+05	1.652598e+05	6.500733e+06	6.502834e+06	8.854379e+01	6.379252e+06	-6.626415e+06	-1.649788e+06	
-1.210928e+05	1.253804e+05	6.472784e+06	6.473998e+06	8.889033e+01	6.352905e+06	-6.595091e+06	-1.617723e+06	
-1.181321e+05	7.877599e+04	6.437320e+06	6.437802e+06	8.929892e+01	6.319670e+06	-6.555934e+06	-1.583592e+06	
-1.151141e+05	2.633009e+04	6.393592e+06	6.393646e+06	8.976408e+01	6.278532e+06	-6.508761e+06	-1.545999e+06	
-1.124126e+05	-3.003369e+04	6.341627e+06	6.341698e+06	-8.972868e+01	6.229286e+06	-6.454111e+06	-1.504820e+06	
-1.099476e+05	-8.698932e+04	6.282202e+06	6.282804e+06	-8.920671e+01	6.172857e+06	-6.392752e+06	-1.463400e+06	
-1.074532e+05	-1.414994e+05	6.216468e+06	6.218079e+06	-8.869609e+01	6.110625e+06	-6.325532e+06	-1.425873e+06	
-1.046434e+05	-1.908597e+05	6.147000e+06	6.149962e+06	-8.822161e+01	6.045318e+06	-6.254605e+06	-1.396727e+06	
-1.012814e+05	-2.334534e+05	6.076282e+06	6.080765e+06	-8.779978e+01	5.979484e+06	-6.182047e+06	-1.379021e+06	
-9.746245e+04	-2.691547e+05	6.004770e+06	6.010799e+06	-8.743355e+01	5.913337e+06	-6.108262e+06	-1.371170e+06	
-9.339844e+04	-2.977601e+05	5.933573e+06	5.941040e+06	-8.712721e+01	5.847641e+06	-6.034438e+06	-1.370859e+06	
-8.931041e+04	-3.189910e+05	5.864407e+06	5.873076e+06	-8.688653e+01	5.783765e+06	-5.962386e+06	-1.375750e+06	
-8.534241e+04	-3.332978e+05	5.798205e+06	5.807776e+06	-8.671012e+01	5.722434e+06	-5.893119e+06	-1.383371e+06	
-8.172397e+04	-3.389096e+05	5.735670e+06	5.745674e+06	-8.661847e+01	5.663950e+06	-5.827398e+06	-1.401595e+06	
-8.068853e+04	-3.435760e+05	5.677292e+06	5.687679e+06	-8.653685e+01	5.606990e+06	-5.768367e+06	-1.413367e+06	
-8.046825e+04	-3.455217e+05	5.622336e+06	5.632943e+06	-8.648333e+01	5.552475e+06	-5.713412e+06	-1.426780e+06	
-8.021582e+04	-3.462855e+05	5.569265e+06	5.580020e+06	-8.644208e+01	5.499805e+06	-5.660236e+06	-1.440613e+06	
-8.030618e+04	-3.467908e+05	5.515990e+06	5.526881e+06	-8.640258e+01	5.446575e+06	-5.607187e+06	-1.451156e+06	
-8.115323e+04	-3.478038e+05	5.459881e+06	5.470948e+06	-8.635512e+01	5.389795e+06	-5.552101e+06	-1.454332e+06	
-8.317457e+04	-3.501860e+05	5.398105e+06	5.409452e+06	-8.628834e+01	5.326277e+06	-5.492626e+06	-1.446346e+06	
-8.669982e+04	-3.539087e+05	5.329078e+06	5.340817e+06	-8.620055e+01	5.254117e+06	-5.427517e+06	-1.424806e+06	
-9.162552e+04	-3.576490e+05	5.253444e+06	5.265604e+06	-8.610540e+01	5.173979e+06	-5.357230e+06	-1.390742e+06	
-9.771668e+04	-3.604757e+05	5.172069e+06	5.184615e+06	-8.601316e+01	5.086899e+06	-5.282332e+06	-1.345758e+06	
-1.047236e+05	-3.614522e+05	5.087076e+06	5.099901e+06	-8.593582e+01	4.995177e+06	-5.204624e+06	-1.291793e+06	
-1.124616e+05	-3.597248e+05	5.001546e+06	5.014465e+06	-8.588625e+01	4.902004e+06	-5.126927e+06	-1.230590e+06	
-1.210068e+05	-3.555583e+05	4.916429e+06	4.929270e+06	-8.586358e+01	4.808263e+06	-5.050276e+06	-1.161769e+06	
-1.305206e+05	-3.493085e+05	4.832078e+06	4.844687e+06	-8.586534e+01	4.714167e+06	-4.975208e+06	-1.084459e+06	
-1.411972e+05	-3.407770e+05	4.749274e+06	4.761484e+06	-8.589589e+01	4.620287e+06	-4.902681e+06	-9.980977e+05	
-1.532137e+05	-3.301810e+05	4.667688e+06	4.679352e+06	-8.595381e+01	4.526138e+06	-4.832565e+06	-9.018271e+05	
-1.666577e+05	-3.188054e+05	4.586140e+06	4.597207e+06	-8.602351e+01	4.430549e+06	-4.763865e+06	-7.945174e+05	
-1.815709e+05	-3.077972e+05	4.503619e+06	4.514125e+06	-8.609026e+01	4.332554e+06	-4.695696e+06	-6.757108e+05	
-1.979272e+05	-2.986128e+05	4.418457e+06	4.428536e+06	-8.613369e+01	4.230609e+06	-4.626463e+06	-5.455898e+05	
-2.155496e+05	-2.932711e+05	4.327741e+06	4.337667e+06	-8.612329e+01	4.122117e+06	-4.553216e+06	-4.049273e+05	
-2.339932e+05	-2.928202e+05	4.230221e+06	4.240343e+06	-8.604027e+01	4.006350e+06	-4.474337e+06	-2.561141e+05	
-2.526553e+05	-2.981871e+05	4.127473e+06	4.138230e+06	-8.586791e+01	3.885574e+06	-4.390885e+06	-1.027834e+05	
-2.708600e+05	-3.113891e+05	4.023345e+06	4.035377e+06	-8.557441e+01	3.764517e+06	-4.306237e+06	5.159319e+04	
-2.880334e+05	-3.340713e+05	3.923306e+06	3.937504e+06	-8.513301e+01	3.649470e+06	-4.225537e+06	2.040923e+05	
-3.040321e+05	-3.647512e+05	3.830929e+06	3.848254e+06	-8.456117e+01	3.544222e+06	-4.152286e+06	3.515945e+05	
-3.188858e+05	-4.007805e+05	3.747727e+06	3.769096e+06	-8.389604e+01	3.450210e+06	-4.087982e+06	4.916833e+05	
-3.327345e+05	-4.389734e+05	3.674074e+06	3.700205e+06	-8.318670e+01	3.367471e+06	-4.032940e+06	6.228356e+05	
-3.458970e+05	-4.751032e+05	3.609459e+06	3.640593e+06	-8.250145e+01	3.294696e+06	-3.986490e+06	7.447036e+05	
-3.588505e+05	-5.050713e+05	3.550426e+06	3.586171e+06	-8.190366e+01	3.227321e+06	-3.945022e+06	8.596541e+05	
-3.720745e+05	-5.251890e+05	3.491069e+06	3.530353e+06	-8.144473e+01	3.158278e+06	-3.902427e+06	9.711566e+05	
-3.860659e+05	-5.310985e+05	3.424748e+06	3.465683e+06	-8.118501e+01	3.079618e+06	-3.851749e+06	1.082712e+06	
-4.011659e+05	-5.193131e+05	3.345988e+06	3.386048e+06	-8.117784e+01	2.984883e+06	-3.787214e+06	1.196734e+06	
-4.170825e+05	-4.917325e+05	3.255371e+06	3.292300e+06	-8.141029e+01	2.875218e+06	-3.709383e+06	1.311974e+06	
-4.447442e+05	-2.477240e+05	3.156225e+06	3.165931e+06	-8.551223e+01	2.721187e+06	-3.610676e+06	1.225156e+06	
-4.620886e+05	-1.767633e+05	3.053796e+06	3.058908e+06	-8.668727e+01	2.596819e+06	-3.520996e+06	1.361209e+06	
-4.788873e+05	-1.002125e+05	2.953411e+06	2.955111e+06	-8.805667e+01	2.476224e+06	-3.433998e+06	1.488031e+06	
-4.950304e+05	-1.930141e+04	2.857564e+06	2.857629e+06	-8.961303e+01	2.362598e+06	-3.352659e+06	1.600031e+06	
-5.106409e+05	6.704489e+04	2.768184e+06	2.768995e+06	8.861261e+01	2.258354e+06	-3.279636e+06	1.690879e+06	
-5.644323e+05	8.490671e+05	2.686549e+06	2.817527e+06	7.246121e+01	2.253095e+06	-3.381960e+06	1.093250e+06	
-5.858785e+05	1.065778e+06	2.618054e+06	2.826674e+06	6.784938e+01	2.240796e+06	-3.412553e+06	1.187004e+06	
-6.063791e+05	1.289340e+06	2.591550e+06	2.894569e+06	6.354890e+01	2.288190e+06	-3.500949e+06	1.250240e+06	
-6.249424e+05	1.517685e+06	2.648958e+06	3.052924e+06	6.019005e+01	2.427982e+06	-3.677866e+06	1.287838e+06	
-6.399401e+05	1.745186e+06	2.840167e+06	3.333500e+06	5.843071e+01	2.693560e+06	-3.973440e+06	1.305662e+06	
-6.485713e+05	1.960762e+06	3.219529e+06	3.769609e+06	5.865770e+01	3.121038e+06	-4.418181e+06	1.309310e+06	
-6.460685e+05	2.142658e+06	3.829760e+06	4.388399e+06	6.077406e+01	3.742331e+06	-5.034468e+06	1.302484e+06	
-6.249924e+05	2.250855e+06	4.674456e+06	5.188148e+06	6.428817e+01	4.563156e+06	-5.813141e+06	1.288507e+06	
-5.773105e+05	2.231958e+06	5.675814e+06	6.098893e+06	6.853328e+01	5.521583e+06	-6.676204e+06	1.270517e+06	
