KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.061274e+02	1.321983e+02	1.551461e+02	1.551461e+02	-2.201670e+00	1.336878e+02	1.166600e+02	-1.422871e+01	-1.032710e+01	1.665035e+01	1.472261e+01	-2.771366e+01	-1.652765e+01	
1.044221e+02	1.315181e+02	1.555833e+02	1.555833e+02	-3.005919e+00	1.336651e+02	1.152328e+02	-1.289963e+01	-1.084369e+01	1.698008e+01	1.439458e+01	-2.940694e+01	-1.475599e+01	
1.026387e+02	1.311591e+02	1.563329e+02	1.563329e+02	-3.958443e+00	1.336167e+02	1.134418e+02	-1.190780e+01	-1.100156e+01	1.735464e+01	1.400200e+01	-3.078250e+01	-1.331125e+01	
1.008450e+02	1.311103e+02	1.574613e+02	1.574613e+02	-5.008863e+00	1.335505e+02	1.113920e+02	-1.118782e+01	-1.087010e+01	1.775755e+01	1.357022e+01	-3.188496e+01	-1.214585e+01	
9.908472e+01	1.318585e+02	1.593497e+02	1.593497e+02	-6.106950e+00	1.334747e+02	1.091863e+02	-1.067095e+01	-1.052384e+01	1.817026e+01	1.312023e+01	-3.276770e+01	-1.120395e+01	
9.739026e+01	1.323475e+02	1.612432e+02	1.612432e+02	-7.195324e+00	1.333969e+02	1.069494e+02	-1.027114e+01	-1.006172e+01	1.857131e+01	1.267682e+01	-3.350242e+01	-1.041216e+01	
9.578470e+01	1.329768e+02	1.633269e+02	1.633269e+02	-8.218874e+00	1.333251e+02	1.048066e+02	-9.897695e+00	-9.590348e+00	1.893818e+01	1.226388e+01	-3.416861e+01	-9.689441e+00	
9.428242e+01	1.336685e+02	1.655056e+02	1.655056e+02	-9.134636e+00	1.332673e+02	1.028590e+02	-9.471995e+00	-9.201382e+00	1.924901e+01	1.189788e+01	-3.483957e+01	-8.960580e+00	
9.287729e+01	1.344216e+02	1.677959e+02	1.677959e+02	-9.954620e+00	1.332330e+02	1.010693e+02	-9.000258e+00	-8.871876e+00	1.949008e+01	1.155371e+01	-3.552027e+01	-8.216868e+00	
9.155752e+01	1.352676e+02	1.702651e+02	1.702651e+02	-1.071647e+01	1.332325e+02	9.933359e+01	-8.530148e+00	-8.521830e+00	1.965145e+01	1.118538e+01	-3.617819e+01	-7.486683e+00	
