StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.098236e+05	-1.293929e+06	1.520233e+06	8.351934e+04	2.048788e+06	0.000000e+00	2.084224e+06	-3.543560e+04	
1.491418e+05	-1.712630e+06	1.769151e+06	9.262095e+04	2.276955e+06	0.000000e+00	2.316252e+06	-3.929723e+04	
-4.212452e+04	-2.172625e+06	2.028783e+06	1.017179e+05	2.499787e+06	0.000000e+00	2.542944e+06	-4.315690e+04	
-2.575460e+05	-2.665142e+06	2.296931e+06	1.106648e+05	2.712635e+06	0.000000e+00	2.759588e+06	-4.695285e+04	
-4.900298e+05	-3.180453e+06	2.571113e+06	1.193104e+05	2.910050e+06	0.000000e+00	2.960671e+06	-5.062102e+04	
-7.309073e+05	-3.707473e+06	2.849077e+06	1.274891e+05	3.087234e+06	0.000000e+00	3.141325e+06	-5.409110e+04	
-9.699956e+05	-4.233969e+06	3.128953e+06	1.350207e+05	3.240580e+06	0.000000e+00	3.297866e+06	-5.728659e+04	
-1.196302e+06	-4.747189e+06	3.409154e+06	1.417329e+05	3.366388e+06	0.000000e+00	3.426522e+06	-6.013443e+04	
-1.399329e+06	-5.235028e+06	3.688220e+06	1.474795e+05	3.460837e+06	0.000000e+00	3.523409e+06	-6.257260e+04	
-1.568964e+06	-5.686229e+06	3.965131e+06	1.521338e+05	3.521571e+06	0.000000e+00	3.586119e+06	-6.454735e+04	
-1.695756e+06	-6.090627e+06	4.239286e+06	1.555842e+05	3.548501e+06	0.000000e+00	3.614512e+06	-6.601129e+04	
-1.773144e+06	-6.440876e+06	4.509977e+06	1.577542e+05	3.542847e+06	0.000000e+00	3.609779e+06	-6.693198e+04	
-1.801489e+06	-6.735873e+06	4.775763e+06	1.586215e+05	3.507164e+06	0.000000e+00	3.574464e+06	-6.729996e+04	
-1.783942e+06	-6.977595e+06	5.035459e+06	1.581944e+05	3.445622e+06	0.000000e+00	3.512741e+06	-6.711874e+04	
-1.724218e+06	-7.169381e+06	5.288681e+06	1.564820e+05	3.364266e+06	0.000000e+00	3.430658e+06	-6.639219e+04	
-1.627722e+06	-7.316407e+06	5.535163e+06	1.535220e+05	3.269803e+06	0.000000e+00	3.334940e+06	-6.513632e+04	
-1.500847e+06	-7.424557e+06	5.774312e+06	1.493978e+05	3.168657e+06	0.000000e+00	3.232044e+06	-6.338653e+04	
-1.346752e+06	-7.496362e+06	6.005384e+06	1.442269e+05	3.067277e+06	0.000000e+00	3.128469e+06	-6.119259e+04	
-1.167725e+06	-7.534015e+06	6.228146e+06	1.381441e+05	2.971896e+06	0.000000e+00	3.030508e+06	-5.861179e+04	
-9.661211e+05	-7.540080e+06	6.442664e+06	1.312949e+05	2.887163e+06	0.000000e+00	2.942869e+06	-5.570580e+04	
-7.442516e+05	-7.517177e+06	6.649093e+06	1.238324e+05	2.814818e+06	0.000000e+00	2.867358e+06	-5.253962e+04	
-5.052656e+05	-7.468722e+06	6.847532e+06	1.159245e+05	2.754524e+06	0.000000e+00	2.803709e+06	-4.918447e+04	
-2.569172e+05	-7.401903e+06	7.037167e+06	1.078193e+05	2.706381e+06	0.000000e+00	2.752126e+06	-4.574557e+04	
-7.457562e+03	-7.324365e+06	7.217127e+06	9.978029e+04	2.671294e+06	0.000000e+00	2.713629e+06	-4.233479e+04	
2.355541e+05	-7.243025e+06	7.386508e+06	9.207054e+04	2.649850e+06	0.000000e+00	2.688914e+06	-3.906370e+04	
4.652196e+05	-7.164269e+06	7.544538e+06	8.495068e+04	2.642735e+06	0.000000e+00	2.678778e+06	-3.604288e+04	
6.762531e+05	-7.093566e+06	7.691187e+06	7.863233e+04	2.651193e+06	0.000000e+00	2.684555e+06	-3.336214e+04	
8.676714e+05	-7.033449e+06	7.827965e+06	7.315614e+04	2.674449e+06	0.000000e+00	2.705487e+06	-3.103870e+04	
1.039560e+06	-6.985043e+06	7.956098e+06	6.850556e+04	2.709865e+06	0.000000e+00	2.738930e+06	-2.906555e+04	
1.192335e+06	-6.948757e+06	8.076451e+06	6.464084e+04	2.753881e+06	0.000000e+00	2.781307e+06	-2.742582e+04	
1.326883e+06	-6.924723e+06	8.190109e+06	6.149665e+04	2.803259e+06	0.000000e+00	2.829350e+06	-2.609181e+04	
1.444336e+06	-6.912859e+06	8.298197e+06	5.899764e+04	2.855338e+06	0.000000e+00	2.880369e+06	-2.503152e+04	
1.545327e+06	-6.912849e+06	8.401073e+06	5.710267e+04	2.908146e+06	0.000000e+00	2.932374e+06	-2.422753e+04	
1.630393e+06	-6.924159e+06	8.498783e+06	5.576870e+04	2.959645e+06	0.000000e+00	2.983306e+06	-2.366155e+04	
1.700309e+06	-6.946322e+06	8.591698e+06	5.493301e+04	3.008400e+06	0.000000e+00	3.031707e+06	-2.330698e+04	
1.755714e+06	-6.979153e+06	8.680342e+06	5.452406e+04	3.053714e+06	0.000000e+00	3.076847e+06	-2.313347e+04	
1.797271e+06	-7.022216e+06	8.764997e+06	5.448904e+04	3.094067e+06	0.000000e+00	3.117186e+06	-2.311862e+04	
1.827436e+06	-7.073128e+06	8.845735e+06	5.482901e+04	3.125687e+06	0.000000e+00	3.148950e+06	-2.326286e+04	
1.849519e+06	-7.128883e+06	8.922848e+06	5.555502e+04	3.144808e+06	0.000000e+00	3.168379e+06	-2.357089e+04	
1.866903e+06	-7.186552e+06	8.996771e+06	5.668345e+04	3.148579e+06	0.000000e+00	3.172629e+06	-2.404966e+04	
1.882847e+06	-7.242943e+06	9.067548e+06	5.824153e+04	3.134181e+06	0.000000e+00	3.158892e+06	-2.471072e+04	
1.900678e+06	-7.294468e+06	9.134896e+06	6.025047e+04	3.098556e+06	0.000000e+00	3.124119e+06	-2.556308e+04	
1.923439e+06	-7.338000e+06	9.198748e+06	6.269061e+04	3.040060e+06	0.000000e+00	3.066658e+06	-2.659838e+04	
