StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-2.346356e+05	2.187258e+06	9.812711e+05	2.397288e+06	2.416248e+01	2.162653e+06	-2.631924e+06	-2.782628e+06	
-2.937459e+05	2.227483e+06	8.957883e+05	2.400858e+06	2.190766e+01	2.107112e+06	-2.694604e+06	-2.911624e+06	
-3.552600e+05	2.245281e+06	8.130820e+05	2.387968e+06	1.990681e+01	2.032708e+06	-2.743228e+06	-3.026523e+06	
-4.179408e+05	2.240004e+06	7.371941e+05	2.358193e+06	1.821658e+01	1.940252e+06	-2.776133e+06	-3.126344e+06	
-4.805303e+05	2.211256e+06	6.716713e+05	2.311016e+06	1.689622e+01	1.830486e+06	-2.791547e+06	-3.210099e+06	
-5.417515e+05	2.159716e+06	6.200062e+05	2.246950e+06	1.601759e+01	1.705198e+06	-2.788701e+06	-3.277644e+06	
-6.004120e+05	2.087856e+06	5.854050e+05	2.168373e+06	1.566274e+01	1.567961e+06	-2.768785e+06	-3.330361e+06	
-6.555622e+05	1.999180e+06	5.696883e+05	2.078765e+06	1.590549e+01	1.423203e+06	-2.734328e+06	-3.370297e+06	
-7.064989e+05	1.897114e+06	5.732615e+05	1.981835e+06	1.681354e+01	1.275337e+06	-2.688334e+06	-3.399158e+06	
-7.527071e+05	1.785186e+06	5.957544e+05	1.881970e+06	1.845495e+01	1.129263e+06	-2.634677e+06	-3.418616e+06	
-7.938468e+05	1.667289e+06	6.361603e+05	1.784531e+06	2.088455e+01	9.906845e+05	-2.578378e+06	-3.430589e+06	
-8.295948e+05	1.546287e+06	6.936640e+05	1.694748e+06	2.416101e+01	8.651535e+05	-2.524343e+06	-3.436217e+06	
-8.595985e+05	1.423428e+06	7.681323e+05	1.617459e+06	2.835289e+01	7.578605e+05	-2.477058e+06	-3.435596e+06	
-8.836216e+05	1.299890e+06	8.597027e+05	1.558462e+06	3.347930e+01	6.748400e+05	-2.442083e+06	-3.429156e+06	
-9.015654e+05	1.177112e+06	9.688479e+05	1.524552e+06	3.945685e+01	6.229868e+05	-2.426118e+06	-3.418003e+06	
-9.134921e+05	1.056055e+06	1.095795e+06	1.521847e+06	4.605801e+01	6.083552e+05	-2.435339e+06	-3.403041e+06	
-9.197178e+05	9.367593e+05	1.239703e+06	1.553828e+06	5.292415e+01	6.341099e+05	-2.473546e+06	-3.383917e+06	
-9.206750e+05	8.192039e+05	1.399471e+06	1.621608e+06	5.965672e+01	7.009332e+05	-2.542283e+06	-3.360106e+06	
-9.168222e+05	7.035436e+05	1.574243e+06	1.724301e+06	6.591972e+01	8.074789e+05	-2.641123e+06	-3.331503e+06	
-9.086473e+05	5.891680e+05	1.762964e+06	1.858806e+06	7.152082e+01	9.501591e+05	-2.767454e+06	-3.297490e+06	
-8.967023e+05	4.748289e+05	1.963988e+06	2.020572e+06	7.640856e+01	1.123870e+06	-2.917274e+06	-3.257134e+06	
-8.818349e+05	3.612887e+05	2.173755e+06	2.203575e+06	8.056345e+01	1.321740e+06	-3.085410e+06	-3.211802e+06	
-8.649836e+05	2.502376e+05	2.388152e+06	2.401226e+06	8.401824e+01	1.536243e+06	-3.266210e+06	-3.163633e+06	
