StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.532886e+04	1.856363e+06	9.185698e+05	2.071196e+06	2.632724e+01	2.055867e+06	-2.086525e+06	-1.785027e+06	
-5.633954e+04	1.984417e+06	8.034587e+05	2.140901e+06	2.204224e+01	2.084562e+06	-2.197241e+06	-1.945167e+06	
-1.086571e+05	2.095482e+06	6.450888e+05	2.192529e+06	1.711085e+01	2.083872e+06	-2.301187e+06	-2.096455e+06	
-1.657061e+05	2.185941e+06	4.822260e+05	2.238500e+06	1.244039e+01	2.072794e+06	-2.404206e+06	-2.237313e+06	
-2.248984e+05	2.252884e+06	3.300992e+05	2.276939e+06	8.335832e+00	2.052041e+06	-2.501838e+06	-2.367057e+06	
-2.854207e+05	2.293988e+06	1.924331e+05	2.302045e+06	4.795081e+00	2.016624e+06	-2.587465e+06	-2.485033e+06	
-3.472571e+05	2.307537e+06	6.760003e+04	2.308527e+06	1.678019e+00	1.961270e+06	-2.655784e+06	-2.590342e+06	
-4.101422e+05	2.295407e+06	-4.624145e+04	2.295873e+06	-1.154080e+00	1.885731e+06	-2.706015e+06	-2.683646e+06	
-4.736718e+05	2.260929e+06	-1.521257e+05	2.266042e+06	-3.849322e+00	1.792370e+06	-2.739713e+06	-2.765190e+06	
-5.354215e+05	2.204808e+06	-2.424414e+05	2.218098e+06	-6.275053e+00	1.682676e+06	-2.753519e+06	-2.833463e+06	
-5.920357e+05	2.128887e+06	-3.068544e+05	2.150888e+06	-8.202034e+00	1.558853e+06	-2.742924e+06	-2.887415e+06	
-6.145287e+05	2.034944e+06	-1.927258e+05	2.044050e+06	-5.410241e+00	1.429521e+06	-2.658579e+06	-2.925045e+06	
-6.262123e+05	1.925726e+06	-4.238500e+04	1.926193e+06	-1.260870e+00	1.299980e+06	-2.552405e+06	-2.944336e+06	
