"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.0488975012133612	-0.00783251349210038	-0.0215777320950099	0.00239096562491066	6.13482676039345e-05	0.00046559852236402	0.054017704642817	113.811146776975	-23.8111467769754	99.1004601149768	-9.1004601149768	0.0779615771896703	-0.0124880636034764	-0.0344032718351561	0.0861251668412261
1	0.0555694203185127	-0.0105633091272469	-0.0230239365033623	0.00308796047453553	0.000111583499717778	0.000530101652110859	0.0610708246740141	112.50556970154	-22.5055697015396	100.763061400072	-10.7630614000722	0.0885992033139552	-0.0168420107258401	-0.0367090824352077	0.0973705750542316
2	0.0623358810945019	-0.0135536109419481	-0.024397677872001	0.00388576207182788	0.000183700369565695	0.000595246685545927	0.0682986758798405	111.37490778706	-21.3749077870599	102.266820823516	-12.2668208235162	0.0993875655205706	-0.0216097113232591	-0.0388993588520424	0.108894572512501
3	0.0690263321784345	-0.0168025873479855	-0.0256632074014017	0.00476463453400758	0.000282326941586682	0.000658600214127359	0.075535168562211	110.394563289925	-20.394563289925	103.681023241623	-13.681023241623	0.110054738804902	-0.0267898395216605	-0.0409171036374389	0.120432347835158
4	0.0755108611290873	-0.0202821541224714	-0.0268046378164262	0.00570189014845631	0.000411365775847684	0.000718488608469785	0.0826543678989427	109.543704716742	-19.5437047167419	105.034740294167	-15.0347402941673	0.120393592361427	-0.0323376181799608	-0.042736986314455	0.131783112083773
5	0.0816802261560921	-0.0239676462953814	-0.0278192687145661	0.00667165934491035	0.00057444806894051	0.000773911711813236	0.0895545594912068	108.808204008619	-18.808204008619	106.353411693841	-16.3534116938405	0.130229952417239	-0.0382137217719729	-0.0443547013943975	0.142784693066337
6	0.0874509848651352	-0.0278454448214181	-0.0287098828670092	0.00764767475388211	0.00077536879730264	0.000824257374237388	0.0961628874640427	108.174845293938	-18.1748452939381	107.662100511443	-17.6621005114433	0.139430779440585	-0.0443964362586385	-0.0457746856935733	0.153320930267925
7	0.0928025560624267	-0.0318749446962487	-0.0294910516054236	0.00861231441171985	0.00101601209938891	0.000869722124793758	0.102459985535342	107.629359007023	-17.6293590070232	108.95608714499	-18.9560871449898	0.147963259028104	-0.0508210215182537	-0.0470201715647698	0.163360946325482
8	0.0977568546602261	-0.0360117516135511	-0.030191271221535	0.00955640263306057	0.0012968462542761	0.000911512857972288	0.108465486424526	107.162803993467	-17.1628039934672	110.222830427446	-20.2228304274463	0.155862332047554	-0.057416695812422	-0.04813659314658	0.17293604340645
9	0.102341202713507	-0.0402414440984248	-0.0308472829415664	0.0104737217728471	0.00161937382312665	0.000951554864877054	0.114213179891162	106.773650728524	-16.7736507285244	111.465180381796	-21.4651803817959	0.163171560448831	-0.0641604657181518	-0.0491825302002015	0.182100095489735
10	0.106613269923402	-0.0445373185961997	-0.0314947623328833	0.0113663893237602	0.0019835727477394	0.000991920054404805	0.119757597361939	106.457734779168	-16.4577347791683	112.672561463149	-22.6725614631489	0.169982892097261	-0.0710097554148592	-0.0502148634133981	0.190940046814316
11	0.11066242757734	-0.0488494697747077	-0.0321643526192122	0.01224617287731	0.00238627069727008	0.00103454557941302	0.125167843929634	106.20665803657	-16.20665803657	113.817995427712	-23.8179954277123	0.176438819479177	-0.0778849964520212	-0.0512824499668562	0.199566077693931
12	0.114561090663925	-0.0531492496462512	-0.0328864046042925	0.013124243494108	0.00282484273795953	0.00108151560779723	0.130501348038497	106.016885198446	-16.0168851984457	114.888379652392	-24.888379652392	0.182654800165697	-0.0847405128288444	-0.0524336808104153	0.208069751336889
13	0.118368385547876	-0.0574120213661485	-0.033682667420411	0.0140110746972106	0.00329614019734709	0.00113452208455402	0.135800357065479	105.884125313893	-15.8841253138926	115.874699687183	-25.874699687183	0.188725104508731	-0.0915370238618439	-0.0537032324942777	0.216518426443685
14	0.122162053963903	-0.0615786985325938	-0.0345570010371192	0.0149235674286796	0.00379193611296807	0.00119418632067946	0.14110170042323	105.795059998438	-15.7950599984379	116.75147888029	-26.7514788802898	0.194773682978162	-0.0981803229154875	-0.0550972593066314	0.224970823378875
15	0.12600617908992	-0.0655908282642193	-0.035501979110949	0.015877557168841	0.00430215675238631	0.00126039052079426	0.146424398383676	105.735071969371	-15.7350719693712	117.498627362178	-27.4986273621781	0.200902709008163	-0.104577213431472	-0.0566039207763855	0.233457267831117
16	0.129931977687459	-0.0694118745798199	-0.0365115060430102	0.0168823188257743	0.00481800833268465	0.00133309007352877	0.151767642242962	105.69561652926	-15.6956165292601	118.111891697013	-28.1118916970128	0.207161954221076	-0.110669442888743	-0.0582134981553096	0.241976470412886
17	0.133972973930867	-0.0729847627223924	-0.0375762455519911	0.0179487577438808	0.00532677558964392	0.00141197422978353	0.157122587692885	105.667549920731	-15.6675499207311	118.580323704221	-28.5803237042213	0.213604869149979	-0.11636601199361	-0.0599111057908021	0.250514329867482
18	0.138157641476222	-0.0762375097990408	-0.0386834876583335	0.0190875338982723	0.00581215790035884	0.00149641221741244	0.162468778588514	105.641995738928	-15.6419957389281	118.890588903395	-28.8905889033947	0.220276851843466	-0.121552152103062	-0.0616764790470878	0.259038231167911
19	0.142466473688541	-0.079121926064291	-0.0398319481597727	0.0202966961252477	0.00626027918412313	0.00158658409420282	0.167760422637682	105.620366238119	-15.620366238119	119.046577883192	-29.0465778831923	0.227146801161577	-0.126151030076995	-0.0635075704078008	0.267475163644263
20	0.146865778931982	-0.0815822884487961	-0.0410226192465398	0.0215695570212978	0.00665566978854257	0.00168285528984658	0.17293953307352	105.606136724807	-15.6061367248069	119.051679240314	-29.051679240314	0.234160999572675	-0.130073801735963	-0.0654059618088964	0.275732673905484
21	0.151327054601464	-0.0835339685308176	-0.042252489312673	0.0228998774543545	0.00697792389850762	0.00178527285311755	0.177941209971102	105.600427282024	-15.6004272820239	118.899113856176	-28.8991138561755	0.241274002872232	-0.133185536560615	-0.0673668515827057	0.283707286305965
22	0.155792649721289	-0.0849150458399429	-0.0435226840881213	0.0242713497071803	0.0072105650099996	0.00189422403023441	0.182691375678805	105.608390711801	-15.6083907118008	118.592667070359	-28.5926670703593	0.248393893050525	-0.135387509311133	-0.069392034579275	0.291280892345033
23	0.160190030776067	-0.085681515149806	-0.0448314073596276	0.0256608459600373	0.00734132203836643	0.00200985508584487	0.187114999623891	105.635015360651	-15.6350153606513	118.141177237374	-28.1411772373736	0.25540502355878	-0.136609558593441	-0.0714786469381817	0.298333864196254
