"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.0446689736455613	-0.00810213364323821	-0.0354591965079632	0.00199531720654785	6.56445695728925e-05	0.00125735461699035	0.0576048295988374	128.443305702802	-38.4433057028024	100.280635407152	-10.2806354071519	0.0799659392151115	-0.0145043566832048	-0.0634786904904461	0.103123576080983
1	0.0480450654595057	-0.0104156668404342	-0.0338025668787031	0.00230832831500819	0.000108486115730921	0.0011426135275892	0.0596609416480188	125.128670525832	-35.1286705258321	102.231846041673	-12.2318460416728	0.0860097842096414	-0.0186460201225102	-0.0605130090918423	0.106804406817076
2	0.0513628815139289	-0.0127004814974081	-0.0314918691455976	0.0026381455974139	0.000161302230266006	0.000991737822283442	0.0615726047034178	121.513504652164	-31.5135046521645	103.888913569113	-13.8889135691133	0.0919493045362136	-0.0227362719251846	-0.0563764216713169	0.110226646443641
3	0.0545880613110821	-0.0149070899243265	-0.0285556051738616	0.00297985643770246	0.000222221330011957	0.000815422586845471	0.0633837546581132	117.614552439507	-27.614552439507	105.274105572316	-15.2741055723164	0.0977229883836056	-0.0266865197356364	-0.0511199519761217	0.113468948546569
4	0.057665492852355	-0.0170016315461881	-0.0250414054869038	0.00332530906590501	0.000289055475232338	0.000627071988759536	0.0651263121165085	113.473034107093	-23.4730341070933	106.427202790214	-16.4272027902137	0.103232174816246	-0.0304361466992268	-0.044828867681532	0.116588457064999
5	0.0605688341264493	-0.0189417628394005	-0.0210174994228704	0.00366858366743733	0.000358790379464094	0.000441735281990358	0.0668513973593057	109.136870413951	-19.1368704139509	107.366090932194	-17.3660909321936	0.108429706635248	-0.0339093498736135	-0.0376253122500365	0.119676687001979
6	0.0632876088127408	-0.0206973115916736	-0.0165768010264702	0.00400532142923451	0.000428378707122826	0.000274790332271183	0.0686184411702023	104.67764268812	-14.6776426881201	108.109595979147	-18.1095959791474	0.113296829238705	-0.0370521152733147	-0.0296756194530437	0.12284003073792
7	0.0658105032465775	-0.0222670752322673	-0.0118341332176155	0.00433102233756779	0.000495822639399452	0.000140046709012271	0.0704761781453812	100.194058486673	-10.1940584866728	108.693320219839	-18.6933202198392	0.11781328902001	-0.0398622900685057	-0.021185344106007	0.126165732447872
8	0.0681569759482309	-0.0236490414641304	-0.00692164777355654	0.00464537337040773	0.000559277162172159	4.79092079011802e-05	0.0724745454658466	95.7987640750625	-5.79876407506249	109.13570184976	-19.1357018497597	0.122013920422898	-0.0423362718656112	-0.0123910629673407	0.129743189161917
9	0.0703761935386329	-0.024835375568104	-0.00198146587072782	0.00495280861698712	0.000616795879608777	3.92620699685916e-06	0.0746560828304885	91.6127562603092	-1.61275626030921	109.437659516472	-19.4376595164715	0.125986741028702	-0.0444600350306194	-0.00354719991179345	0.133648555013406
