"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","Filename","Appendage","Variable"
-15.79686,-14.2859,-13.59133,-13.48398,-13.7016,-13.9376,-13.90294,-13.51486,-12.8115,-11.88451,-10.96995,-10.30568,-9.912849,-9.597001,-9.209861,-8.896844,-8.912678,-9.371172,-10.08914,-10.84207,-11.36578,-11.367,-10.66545,-9.603202,-8.667232,-8.114446,-7.841868,-7.730589,-7.786956,-8.089272,-8.633931,-9.139848,-9.274294,-8.954944,-8.407629,-7.849925,-7.299362,-6.68272,-5.993391,-5.396602,-5.092432,-5.141914,-5.464654,-5.970441,-6.567062,-7.157857,-7.658297,-8.016022,-8.192156,-8.208076,-8.123382,-7.977771,-7.750835,-7.414931,-7.017368,-6.703614,-6.619119,-6.795933,-7.20014,-7.743305,-8.193873,-8.298962,-8.059165,-7.727099,-7.513583,-7.446497,-7.493869,-7.636152,-7.871696,-8.192166,-8.538692,-8.82809,-8.989161,-8.912433,-8.472457,-7.716352,-6.991036,-6.654365,-6.726692,-7.018449,-7.378128,-7.763693,-8.145849,-8.641517,-9.579704,-11.28207,-13.4824,-15.50493,-16.78623,-17.45316,-17.79098,-17.95319,-17.95226,-17.7889,-17.44789,-16.9408,-16.32842,-15.73649,-15.27212,-14.99364,-14.91496,"nal res","e/sal","AbductAdductAngle"
-24.52956,-25.41038,-25.29558,-24.42656,-23.14143,-21.93205,-21.29112,-21.52093,-22.22955,-22.84837,-22.92606,-22.50093,-21.75477,-20.85053,-19.93222,-19.14512,-18.6168,-18.30844,-18.11433,-17.9408,-17.78945,-17.70346,-17.7197,-17.81983,-17.95872,-18.08905,-18.16391,-18.13628,-17.9655,-17.68819,-17.38417,-17.1231,-16.85054,-16.43103,-15.73598,-14.85573,-14.04853,-13.57814,-13.42453,-13.35508,-13.14877,-12.83118,-12.59916,-12.62458,-12.87147,-13.14669,-13.26164,-13.14591,-12.83708,-12.38472,-11.88445,-11.46855,-11.2572,-11.18944,-11.02911,-10.55215,-9.764316,-8.910014,-8.227368,-7.822634,-7.655103,-7.685282,-7.915966,-8.400856,-9.19325,-10.2464,-11.37668,-12.39248,-13.19989,-13.85102,-14.41041,-14.89635,-15.25932,-15.45397,-15.44236,-15.18211,-14.62896,-13.8235,-12.96087,-12.24605,-11.79948,-11.5797,-11.52622,-11.60175,-11.81622,-12.18631,-12.64361,-12.9123,-12.6799,-11.82783,-10.76179,-9.970025,-9.766026,-9.959363,-10.2603,-10.40923,-10.27479,-9.751605,-8.703217,-6.915913,-4.102483,"nal res","e/sal","AbductAdductAngle"
-19.75534,-19.87104,-19.61783,-19.21542,-18.97107,-19.20238,-19.84795,-20.60069,-21.15687,-21.21158,-20.62289,-19.52487,-18.20517,-17.2755,-17.2198,-17.69108,-18.08118,-17.97148,-17.11433,-15.88204,-15.01833,-14.74041,-14.73778,-14.79741,-14.9199,-15.13018,-15.43493,-15.78564,-16.04643,-16.13985,-16.13164,-16.12169,-15.94288,-15.20669,-13.95921,-12.79704,-12.05245,-11.52694,-11.02368,-10.52689,-10.04078,-9.519395,-8.923171,-8.311056,-7.784919,-7.344903,-6.911362,-6.427735,-5.858663,-5.245324,-4.79058,-4.650414,-4.774286,-5.071654,-5.457244,-5.865364,-6.524317,-7.848296,-9.696006,-11.30583,-12.24489,-12.72269,-12.96947,-13.05401,-13.01777,-12.99001,-13.13572,-13.4218,-13.70503,-13.85269,-13.73038,-13.20317,-12.18656,-10.86959,-9.895887,-9.798199,-10.54616,-11.9149,-13.31915,-14.1238,-14.13892,-13.40683,-12.33995,-11.71379,-11.75691,-11.84572,-11.50547,-10.78097,-9.726755,-8.193867,-6.118501,-4.147751,-3.113742,-3.025397,-3.430909,-4.058283,-4.788607,-5.394579,-5.464347,-4.561691,-2.249944,"nal res","e/sal","AbductAdductAngle"
-25.41345,-24.21554,-23.60016,-23.43402,-23.58672,-23.90036,-24.03509,-23.68215,-23.1126,-22.75813,-22.63751,-22.60153,-22.6216,-22.76071,-22.99475,-23.23419,-23.43329,-23.55118,-23.39364,-22.74864,-21.90314,-21.34831,-21.02228,-20.52738,-19.717,-18.67957,-17.62332,-16.81762,-16.2655,-15.70244,-15.07333,-14.61972,-14.42511,-14.28941,-14.17901,-14.38235,-14.94062,-15.30205,-15.23515,-15.27275,-15.63471,-15.80275,-15.40686,-14.71566,-14.05232,-13.67592,-13.68535,-13.64898,-13.20531,-12.65532,-12.32229,-12.05357,-11.66428,-11.29152,-11.09518,-11.01785,-10.9775,-11.06338,-11.39128,-11.92385,-12.59643,-13.40778,-14.30352,-14.99252,-15.19486,-15.0734,-14.98639,-15.11088,-15.48372,-15.87617,-15.91982,-15.58899,-15.14754,-14.83974,-14.84565,-15.09804,-15.30414,-15.29851,-15.08594,-14.71801,-14.29071,-14.03163,-14.26881,-14.92616,-15.41261,-15.51708,-15.62512,-15.94276,-16.26146,-16.48564,-16.85917,-17.51652,-18.27677,-18.95517,-19.40281,-19.45827,-18.97936,-17.97486,-16.6493,-15.13592,-13.37172,"nal res","e/sal","AbductAdductAngle"
-20.82861,-18.75675,-17.47833,-16.91976,-16.93574,-17.30639,-17.77799,-18.1045,-18.16328,-18.01478,-17.73911,-17.42011,-17.13218,-16.93841,-16.88189,-16.86374,-16.70189,-16.23553,-15.46988,-14.61548,-13.86791,-13.35154,-13.03361,-12.85618,-12.77245,-12.72611,-12.65557,-12.50512,-12.23329,-11.81602,-11.23528,-10.50963,-9.766096,-9.129845,-8.689371,-8.423341,-8.258342,-8.132307,-7.986846,-7.758816,-7.382944,-6.83385,-6.258576,-5.854027,-5.803769,-6.071595,-6.476788,-6.837635,-7.074643,-7.264064,-7.495051,-7.827536,-8.202084,-8.526674,-8.71247,-8.747054,-8.670174,-8.52436,-8.379824,-8.349414,-8.55192,-9.063593,-9.767826,-10.48957,-11.05064,-11.37599,-11.46436,-11.31957,-10.99656,-10.62897,-10.35854,-10.28576,-10.33701,-10.39102,-10.33231,-10.16564,-9.977778,-9.859057,-9.852477,-9.925736,-10.04031,-10.1668,-10.31336,-10.49672,-10.72663,-10.94663,-11.05548,-10.95079,-10.62309,-10.21012,-9.865036,-9.729578,-9.897199,-10.44749,-11.4295,-12.63796,-13.72073,-14.34685,-14.2271,-13.09476,-10.61417,"nal res","e/sal","AbductAdductAngle"
-20.83571,-18.64148,-17.8128,-17.86737,-18.32217,-18.63557,-18.67868,-18.9259,-19.61172,-20.07643,-19.59634,-18.24964,-16.48976,-14.65326,-13.07997,-12.08539,-11.57906,-11.35969,-11.27351,-11.19519,-10.99926,-10.56079,-9.834505,-9.060873,-8.540326,-8.27365,-8.084511,-7.892638,-7.75159,-7.744727,-7.997743,-8.612492,-9.408347,-10.0653,-10.42027,-10.50766,-10.39832,-10.19128,-9.964738,-9.712405,-9.407764,-9.008287,-8.433431,-7.688567,-7.032904,-6.728229,-6.729088,-6.852661,-6.969639,-7.019853,-6.947719,-6.690473,-6.227033,-5.805746,-5.760979,-6.129842,-6.671823,-7.197009,-7.6551,-8.00679,-8.111404,-7.780656,-7.159379,-6.680657,-6.577494,-6.713681,-6.904331,-6.904438,-6.447245,-5.670127,-5.09721,-5.040103,-5.330597,-5.774815,-6.370478,-7.185942,-8.19062,-9.270495,-10.21789,-10.59771,-10.12104,-9.500165,-9.702516,-10.59901,-11.2991,-11.37596,-11.1607,-11.02525,-11.05736,-11.25619,-11.87571,-13.31517,-15.32741,-16.86679,-17.27714,-16.74366,-15.54957,-13.88778,-11.95989,-10.04304,-8.453444,"nal res","e/sal","AbductAdductAngle"
-21.24241,-22.37565,-22.39207,-21.54006,-20.09862,-18.41638,-16.87448,-15.83107,-15.38248,-15.40355,-15.77518,-16.39563,-17.15992,-17.93931,-18.59168,-19.01654,-19.13658,-18.90873,-18.37102,-17.57843,-16.57221,-15.47484,-14.48061,-13.78903,-13.43226,-13.23632,-13.02592,-12.7174,-12.41941,-12.27382,-12.40232,-12.80152,-13.42864,-14.22828,-15.07002,-15.78303,-16.19753,-16.29926,-16.23982,-16.19987,-16.29821,-16.51361,-16.8057,-17.12582,-17.40622,-17.57381,-17.55625,-17.31246,-16.81583,-16.05305,-15.15213,-14.34965,-13.88623,-13.83728,-14.05502,-14.37619,-14.68209,-14.97137,-15.2589,-15.5466,-15.78965,-15.9325,-15.94013,-15.90657,-15.99866,-16.37933,-17.05944,-17.90335,-18.78988,-19.65933,-20.52645,-21.37901,-22.16651,-22.82752,-23.31528,-23.60792,-23.74614,-23.79721,-23.82146,-23.76438,-23.48966,-22.86554,-21.90368,-20.83173,-19.89817,-19.28318,-18.95512,-18.85876,-18.93472,-19.09117,-19.22502,-19.22917,-19.07121,-18.79608,-18.50541,-18.25194,-17.97322,-17.59454,-17.05513,-16.32983,-15.39453,"nal res","e/sal","AbductAdductAngle"
-16.98171,-18.06359,-18.06131,-17.3025,-16.06585,-14.62992,-13.28617,-12.28978,-11.84318,-12.00968,-12.51764,-13.05414,-13.39725,-13.41449,-13.04799,-12.64371,-12.6704,-13.22681,-13.7177,-13.56354,-12.88862,-12.29268,-12.21839,-12.63312,-13.39042,-14.22836,-14.69291,-14.37988,-13.3748,-12.03412,-10.70469,-9.786367,-9.709278,-10.47604,-11.54091,-12.36883,-12.73216,-12.54377,-11.88839,-11.28838,-11.31854,-11.98316,-12.73353,-13.0756,-13.03341,-12.82463,-12.62556,-12.5028,-12.50091,-12.5848,-12.6624,-12.66256,-12.61534,-12.57951,-12.54528,-12.39746,-12.02578,-11.50872,-11.03686,-10.79067,-10.89252,-11.46133,-12.3761,-13.1997,-13.47215,-13.16899,-12.51323,-11.76803,-11.19208,-11.03753,-11.3648,-12.04108,-12.90078,-13.96837,-15.36729,-17.21306,-19.65749,-23.07858,-27.38766,-31.4679,-33.70114,-33.75423,-32.00882,-29.4576,-27.21417,-25.83447,-25.15376,-24.91434,-24.92082,-24.84706,-24.3545,-23.96187,-24.85892,-27.72038,-31.15352,-33.85108,-35.98559,-37.38315,-37.30328,-35.19995,-31.10918,"nal res","e/sal","AbductAdductAngle"
-22.27867,-21.2112,-20.53041,-20.14116,-19.95607,-19.88786,-19.84398,-19.73784,-19.49254,-19.09007,-18.55667,-17.92034,-17.21501,-16.50537,-15.8683,-15.38275,-15.08601,-14.91826,-14.8093,-14.69471,-14.56382,-14.45518,-14.40399,-14.43589,-14.52475,-14.62047,-14.67161,-14.62522,-14.42962,-14.03883,-13.41463,-12.61118,-11.80693,-11.18771,-10.91988,-10.96364,-11.14724,-11.29789,-11.28572,-11.16362,-11.03233,-10.98769,-11.07161,-11.23178,-11.4083,-11.54816,-11.65028,-11.75744,-11.91605,-12.16392,-12.47099,-12.77832,-13.02392,-13.14185,-13.06017,-12.7039,-12.00134,-11.01061,-9.939259,-8.995876,-8.36058,-8.06317,-8.064464,-8.330901,-8.814577,-9.412291,-10.00087,-10.45007,-10.70295,-10.82656,-10.90375,-11.01791,-11.21996,-11.53847,-12.00465,-12.64458,-13.4372,-14.33854,-15.29242,-16.20178,-16.90953,-17.26335,-17.13049,-16.54308,-15.67756,-14.70349,-13.77894,-13.04674,-12.65833,-12.78863,-13.49747,-14.42868,-15.09876,-14.99555,-14.00741,-12.54671,-11.04538,-9.894815,-9.37354,-9.737558,-11.33527,"nal res","e/sal","AbductAdductAngle"
-16.90722,-15.49917,-14.14856,-12.88698,-11.74005,-10.72628,-9.857769,-9.139882,-8.57213,-8.145229,-7.839757,-7.634798,-7.510031,-7.437811,-7.383325,-7.314026,-7.200538,-7.033004,-6.815035,-6.550136,-6.241054,-5.885996,-5.480912,-5.021728,-4.506562,-3.944229,-3.346822,-2.726414,-2.099465,-1.495652,-0.9455944,-0.4780513,-0.1116476,0.152969,0.3160698,0.3768413,0.3390394,0.2134151,0.0113707,-0.2553098,-0.5796401,-0.9589675,-1.390089,-1.868693,-2.3831,-2.918738,-3.463226,-4.005615,-4.531426,-5.02373,-5.464402,-5.839843,-6.158964,-6.435722,-6.683617,-6.919952,-7.172516,-7.471371,-7.847141,-8.314446,-8.859839,-9.466709,-10.11731,-10.783,-11.42387,-11.99987,-12.47479,-12.86375,-13.2192,-13.59372,-14.03127,-14.5134,-14.99325,-15.4265,-15.78118,-16.07431,-16.33742,-16.6015,-16.88897,-17.19561,-17.5121,-17.82892,-18.12939,-18.38143,-18.54812,-18.59054,-18.51099,-18.37075,-18.23694,-18.17528,-18.20412,-18.29903,-18.43516,-18.59158,-18.77471,-19.00584,-19.30454,-19.68639,-20.15693,-20.71328,-21.34413,"nal res","e/sal","AbductAdductAngle"
