"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
207.650909493666	201.513866375512	152.635336266999	208.050395253108	146.607993873453	182.800837863685	157.789446675722	207.014755905036	180.798908633804	201.845106568285	146.453178075381	163.352806195313	119.995746097547	163.013712943478
207.692271966921	201.512744660692	152.617316025208	208.055838288754	146.84406203069	182.874350892149	157.781857826969	207.014884085644	180.792175274443	202.106500486913	146.796021617663	163.344583520115	120.26777158968	163.029992791083
207.63943374466	201.514710919895	152.617773845011	208.047939209431	147.100611436728	182.922339014124	157.786734149645	207.014918044247	180.844698377083	202.401934695377	147.105598954847	163.361197091503	120.49345431203	163.034764979687
207.515773488158	201.518141423629	152.629344829095	208.033955696355	147.375781402381	182.949656761244	157.79783787695	207.014882276623	180.931779446828	202.723123349329	147.389843382451	163.394948465799	120.686465706866	163.029200443454
207.344724219288	201.521392957511	152.646486947313	208.021257639804	147.669010642018	182.961358754529	157.809304083633	207.014786325152	181.026199213779	203.059248839337	147.655984323388	163.437783324832	120.86196416805	163.013412832561
207.149795713565	201.522794795743	152.666231940058	208.017373361993	147.981572543789	182.962782128268	157.815794272601	207.014618618972	181.09717923677	203.395918867414	147.91025737797	163.48114487867	121.03720756892	162.986022980574
206.954457516176	201.520690632603	152.684262509027	208.02974814323	148.313778853815	182.959115937762	157.811694020084	207.014378653703	181.11580660992	203.720614804229	148.159419057414	163.516739707345	121.228353343204	162.94643417907
206.781760480991	201.513574237178	152.682221431429	208.064963017226	148.655933168332	182.954008127755	157.78851723545	207.014181097724	181.072583715182	204.040317955107	148.415647177603	163.539015375561	121.44010625903	162.902193037818
206.65452387458	201.50002260321	152.634261138385	208.129130444467	148.99300362726	182.950283318491	157.736249367362	207.014202075805	180.968383235421	204.372413287926	148.694012130797	163.543883254985	121.671061379863	162.865189412487
206.586228664728	201.482207957648	152.519151328104	208.220000908383	149.317777364803	182.949961364976	157.649953756857	207.01459291559	180.811744799508	204.728314722411	149.008138779064	163.528063646545	121.923961169594	162.843203145495
206.563038146635	201.472819959747	152.329377519896	208.31087046012	149.646066494384	182.952729965468	157.539593706379	207.015430700866	180.633356986569	205.101679197135	149.367342934138	163.490603610267	122.21385117545	162.83186888189
206.566304401326	201.486351570512	152.060818946506	208.371074407778	149.998062312502	182.957789173664	157.417602339793	207.01675963313	180.467378169473	205.48281334334	149.7799479514	163.43117821547	122.558101234106	162.824612090423
206.581527586499	201.534418209829	151.73281198893	208.382701364146	150.398920365948	182.962685045514	157.2901191999	207.018117993295	180.333346397285	205.858898832079	150.2488331271	163.354807443968	122.976324650828	162.8148705766
206.59865076463	201.625553232769	151.389817413315	208.341499698756	150.879113290143	182.963192079915	157.156542926776	207.018502182952	180.235140243234	206.213770265	150.771046757192	163.272236084308	123.490537655924	162.796095359525
206.609047128977	201.763756775999	151.073399292582	208.246683712253	151.464344375167	182.955302655624	157.014727575874	207.01693481242	180.17285713264	206.534165088431	151.344488374651	163.192756175638	124.119888008507	162.763601243758
206.611929965956	201.924687905275	150.798417625716	208.115550748684	152.147784413743	182.9369802457	156.854675816498	207.012779885521	180.127107098054	206.826656694888	151.974412545747	163.114448110232	124.864209322023	162.72475292946
206.609632144424	202.072807062658	150.569060530754	207.972533175787	152.909654312388	182.906990512256	156.663312563814	207.00554962107	180.070807564797	207.105679906474	152.668968952355	163.030964476101	125.715592828366	162.691691071017
206.604538618404	202.186962921315	150.380722223493	207.830972101149	153.728997291964	182.867441387563	156.436131493838	206.997061444056	179.988182848894	207.379972916885	153.430500965743	162.942085179862	126.655344841152	162.67315359318
206.599129868144	202.277237407705	150.209804766131	207.680140589587	154.582377066789	182.827677148428	156.187206989058	206.994126026163	179.88799555218	207.645888941165	154.248756921091	162.860889111704	127.641449864473	162.670480137982
206.59588175285	202.357167368382	150.031329191889	207.506777707507	155.446984008312	182.79731701538	155.932858232991	207.004066339995	179.782511741074	207.897577582142	155.1121619483	162.800797937927	128.629724128275	162.683463019029
206.596991401114	202.430026659991	149.838279840618	207.307620993445	156.315495361386	182.775044098937	155.686384460929	207.031912617599	179.688785614196	208.119682021018	156.014420053358	162.752488233403	129.59034882997	162.702454174097
206.604429173924	202.490739451643	149.638255506519	207.087542469048	157.193188066965	182.750644190004	155.458627960988	207.080829780096	179.627766863403	208.28911127469	156.953529991268	162.688131789491	130.505192111122	162.710125109714
206.618620342642	202.53488278208	149.438502626347	206.850955870298	158.086351931487	182.713962414257	155.256862923833	207.150701472328	179.617135020818	208.388782661081	157.926898904619	162.586414982142	131.36440462361	162.689733264569
206.632781730034	202.562228431524	149.242628701096	206.5990211614	159.004308451086	182.656332211167	155.071979951404	207.226291129189	179.658717846946	208.430816615591	158.928577802817	162.459064559483	132.195353750133	162.628326153477
206.637982188737	202.573776501487	149.053327352293	206.331985845049	159.957238956319	182.569600957711	154.89017908966	207.288113129414	179.749533208827	208.435837505338	159.951697270465	162.327394603094	133.036134348761	162.514288929982
206.622653003159	202.570584083894	148.883608846917	206.052808686219	160.95345815499	182.450975045134	154.704746758816	207.328675115595	179.874895099778	208.421624222437	160.993601922301	162.207176014683	133.913696698794	162.351626530557
206.570941021683	202.553800605131	148.763243586868	205.768853227669	161.998248150459	182.306366769168	154.520482530808	207.359969300235	180.001104913652	208.40133130302	162.05848248024	162.105172552189	134.83688392828	162.169718803157
206.468172096311	202.525322574892	148.722040089963	205.48604954381	163.09631767366	182.142610580851	154.341741888179	207.394567643676	180.095043489222	208.386850069561	163.150383778906	162.025231583803	135.81131841998	161.998232735729
206.316825202719	202.495108496031	148.773462769953	205.190276790673	164.249149766491	181.967900244911	154.15651997756	207.431885416681	180.148928838737	208.380908370083	164.264912202919	161.948375565869	136.82557564698	161.844594504437
206.129938007365	202.478079837788	148.920914438636	204.855071795996	165.456240809472	181.791265950793	153.942742374626	207.463237842648	180.170575483323	208.380593464576	165.392480480203	161.841578325281	137.857738655105	161.702540032126
205.920751510543	202.492182675621	149.160350049716	204.454649005936	166.708473935514	181.619294464728	153.687059226635	207.468737595559	180.168781467343	208.38315864802	166.528784778045	161.682408244944	138.892748617901	161.567054793204
205.70267357059	202.565451012151	149.462775839249	203.966155715338	167.96739722854	181.450180718605	153.406439051237	207.390619484798	180.154925942108	208.38670667925	167.687836288391	161.485341429247	139.939507951755	161.438079005689
205.489141045354	202.727334939183	149.794496115308	203.367729037857	169.188879913004	181.280447433078	153.12486603923	207.163662604595	180.140774503747	208.389548758235	168.886748935092	161.272518123828	141.012082504408	161.316467768636
205.293363013587	202.981900259998	150.143269950256	202.650038586124	170.348842316615	181.110711463621	152.885088963079	206.744296886137	180.132428771356	208.390930852898	170.1148663138	161.058738423939	142.126238287454	161.198164059695
205.128268580142	203.302011766361	150.523227466684	201.819158251069	171.447850512143	180.946621957541	152.752921016686	206.115564312888	180.129028506004	208.391247898004	171.327398216149	160.849780304063	143.299831063081	161.073073139269
205.00525377148	203.658543261974	150.952806431066	200.883138622085	172.492086305852	180.793510913764	152.789595438394	205.267202489666	180.129252431727	208.390950595674	172.484907519528	160.649793440648	144.546140142775	160.932355372496
204.924124705153	204.021794277896	151.470998719359	199.85791147436	173.519096769263	180.651922998602	153.01050066085	204.227647577707	180.131522770166	208.39037661375	173.604909768948	160.454713803637	145.842473905942	160.779601745775
204.879333482934	204.361823867277	152.126218705423	198.763064774857	174.580857859783	180.520187859119	153.409836687115	203.043203666146	180.134144497614	208.389811230111	174.731171242408	160.256703657943	147.149577810026	160.6241355234
204.863675383187	204.658294145553	152.941488045254	197.625340061548	175.710230020383	180.394589452938	153.971270110092	201.762169514786	180.135872791538	208.389455943573	175.89263290551	160.054815097548	148.444146103532	160.473110676715
204.865853710222	204.915006929784	153.875878776776	196.489409368123	176.891833664257	180.266299990769	154.652278871345	200.437616006169	180.136595953947	208.389302389162	177.080619085884	159.865468160893	149.743182603783	160.328151435121
204.874187676681	205.139130860324	154.879877560028	195.401395853545	178.103494881467	180.125784075006	155.406971849683	199.122156801915	180.136386492931	208.389311227096	178.280789212572	159.706355313744	151.069374410397	160.189925452724
204.882065270427	205.33037990327	155.930526082569	194.380483466527	179.336587851136	179.965193754204	156.203326287923	197.844039085208	180.135500499418	208.389473171514	179.481888210956	159.566359791823	152.434208440165	160.057029378781
204.887606894118	205.481508037515	157.029658886135	193.420704612968	180.595135799588	179.778256545316	157.0222674978	196.60876050353	180.134365464738	208.389806996124	180.675541751341	159.407467361477	153.838714663477	159.926126288158
204.889518738857	205.588407671378	158.179420595723	192.515602002166	181.880887444444	179.562805629393	157.850925813186	195.41677206296	180.133451479734	208.390302283623	181.856942879323	159.199224409854	155.280890765875	159.794689458154
204.888730615764	205.665686409476	159.378441521471	191.661320925357	183.180427298867	179.338909094115	158.707811637854	194.245574786393	180.133426702639	208.390782263849	183.040286127298	158.958395478236	156.744268758461	159.665052393189
204.886928010236	205.73425338189	160.624049603754	190.854844230537	184.475241855852	179.134168375903	159.622186311254	193.06510244445	180.135021980926	208.391012841677	184.246190839218	158.717849994079	158.207425985242	159.541194145604
204.885340916355	205.804933445053	161.902773672267	190.087622076631	185.755826725272	178.969183505531	160.626129352263	191.874725914958	180.138434930554	208.390709613018	185.487904110508	158.506997785156	159.647782426288	159.425442644451
