"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
561.451042	458.857057979007	476.743299897989	522.16967030784	514.639282926169	590.511908542097	485.618395884146	516.374736785979	512.687824647327	492.224889561871	514.002501138424	624.476131801396	464.838800967629	613.518792109509
561.451042	458.889645827243	477.269426439111	522.100902572653	516.228327822449	590.59148544466	485.722881775284	516.203719406985	512.714321594135	492.207831967467	515.649274182306	624.521035704335	466.210654049339	613.568286551069
561.451042	458.901758925801	477.990395774711	522.020256210607	517.892087535398	590.640071585351	485.906158581003	516.081212471055	512.78278063381	492.221855440198	517.357741873899	624.54742246618	467.645641740104	613.609090925987
561.451042	458.894448293458	478.897084511645	521.927187540871	519.618850388714	590.657351277036	486.17477432936	516.000664695029	512.890328125701	492.264568600128	519.118370447563	624.555851775534	469.137227174173	613.640353292755
561.451042	458.868442695445	479.980619955239	521.820646108131	521.398050536789	590.642708315631	486.535100435119	515.955604215022	513.03433131398	492.333965790758	520.922413610015	624.546819491511	470.679439943847	613.66113315435
561.451042	458.824089911579	481.232425799979	521.698982321114	523.220476796478	590.595171209804	486.993299511344	515.939653060874	513.212442229766	492.428497378497	522.762056059998	624.520746010585	472.266979338505	613.670385318673
561.451042	458.762121771273	482.643626967397	521.561150543224	525.075552426923	590.514126612968	487.555744652147	515.946338613535	513.422025826751	492.546154039151	524.628544016465	624.478127798801	473.893869564221	613.667170130738
561.451042	458.685664845494	484.203485380024	521.409871097712	526.944185751092	590.401194390357	488.230121406359	515.96859807072	513.658656987123	492.682060047405	526.507271806923	624.419935654065	475.549925344639	613.651206012337
561.451042	458.59873538688	485.900599159007	521.249265328863	528.804201505101	590.258854473065	489.024551430408	515.999178043455	513.917271370819	492.830307825731	528.381488183003	624.347327929595	477.223427311475	613.622475303968
561.451042	458.506428546445	487.724788550535	521.085290351887	530.635397598931	590.092804617664	489.944001077206	516.032645806793	514.193876649536	492.986103882418	530.233878385368	624.262501408287	478.902927486909	613.582670920376
561.451042	458.41562862214	489.667904558514	520.926947833966	532.420855619514	589.914083125093	490.988196785746	516.066592005994	514.486261954856	493.14650700471	532.046197298833	624.169376549336	480.57743225056	613.536325247245
561.451042	458.333077935414	491.721942370889	520.7833942102	534.144899804786	589.734513439069	492.155923805312	516.099030003178	514.793148667877	493.30945740687	533.800640546183	624.072345271903	482.236420818621	613.488692509643
561.451042	458.262756272801	493.878476718581	520.662609605582	535.800151457669	589.568423250842	493.441991141708	516.129197310235	515.120054494328	493.479180320412	535.484102968833	623.978546754823	483.873196109862	613.449065172193
561.451042	458.207191348111	496.128849659335	520.571948890809	537.383584926868	589.431445298981	494.839118519405	516.156971628946	515.476060881403	493.663195402932	537.085951432034	623.896558750166	485.483073437917	613.428854244
561.451042	458.167659192443	498.460948255653	520.516289560405	538.893655105188	589.337196204195	496.338434923367	516.181873063103	515.870918533588	493.869304171574	538.598233422123	623.834673285825	487.063811244616	613.44015961362
561.451042	458.142507228123	500.854497260277	520.494665926204	540.332226152671	589.29449960807	497.927352498353	516.202563086649	516.315886065777	494.105905898848	540.019281639811	623.800477053807	488.618901344706	613.496665523893
561.451042	458.129622980805	503.287349321464	520.504982025105	541.7019753336	589.311173998904	499.592377437761	516.217488062405	516.821935534286	494.381041485166	541.348912603588	623.801353920323	490.152556323674	613.611983210641
561.451042	458.126374909943	505.727593911205	520.541109958159	543.010096757067	589.390631397161	501.314817000848	516.223811258422	517.39293329452	494.696486653247	542.595055877779	623.84326576796	491.667475122635	613.795471131593
