"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
475.0074999949	455.158504945152	382.694225972458	485.516830048065	395.682718598445	559.897557607567	389.412049159673	480.092866587326	424.122561676136	469.896276207467	396.710942945781	589.700208660479	331.358383905632	584.834889930029
475.060216123485	455.163633187992	382.707206603841	485.599041902331	396.164938497031	559.899348129659	389.357357372359	480.125665089919	423.947981992774	469.531560052869	397.025183899787	589.526556546198	331.963347049756	584.983837761344
475.070512674089	455.175254249049	382.718926112275	485.68494493439	396.673011034129	559.902649101366	389.311597815568	480.198839011872	423.76233845838	469.216216157869	397.382567457235	589.394165609801	332.613677222327	585.157833850126
475.0395359805	455.192321636725	382.728834595261	485.77836670719	397.206123872644	559.907110815523	389.273933985657	480.30947780897	423.566249655046	468.949940427899	397.784238471182	589.300828756475	333.304883462039	585.357872844767
474.968109134377	455.213918705562	382.736405384206	485.883030239724	397.763265596147	559.912437439221	389.243961196099	480.454902966555	423.360130260533	468.732406635657	398.231415644578	589.244463872908	334.032477169976	585.584932999062
474.856731985261	455.239258656249	382.74113504442	486.002554007034	398.343225708873	559.918387013805	389.221706577484	480.632667999522	423.144191048268	468.563266421114	398.725391530269	589.223113827292	334.791972109606	585.839976172211
474.706452488898	455.267334515576	382.742480744593	486.140733754342	398.945131284364	559.924626228624	389.206465048771	480.839932981347	422.918988542503	468.442208953653	399.267333457363	589.234609562662	335.578878038611	586.123992022944
474.520567241898	455.296236032817	382.739738026265	486.30209248915	399.569494295893	559.930446995593	389.194527583765	481.07224386687	422.686497732424	468.36907736947	399.857895016576	589.275912585526	336.388688280679	586.43808425937
474.302939688316	455.323853680747	382.73220645131	486.491278829649	400.217263123069	559.935055099596	389.181422535953	481.324747243169	422.449036322474	468.343692292832	400.497585408592	589.343790836377	337.217029817851	586.783268899373
474.057541078554	455.348688418463	382.720207405468	486.711648681764	400.891460317913	559.937830373912	389.162410676113	481.592685421052	422.208648294683	468.364471264349	401.186546859257	589.435559497303	338.062698269728	587.157889301871
473.788450469355	455.369851691379	382.705084098342	486.965265239156	401.597182604852	559.938326700224	389.13248519231	481.871396435055	421.967103908672	468.428428740978	401.924554619574	589.54908099199	338.927657893476	587.557616166815
473.499993200471	455.386625000409	382.688947135174	487.253643987545	402.339684577225	559.936499906636	389.087564192752	482.15669394063	421.726068355601	468.531917529621	402.711331094082	589.682662239663	339.814563031884	587.977502265267
473.197460994771	455.398863896923	382.676798995256	487.576334400429	403.124491578368	559.933883337657	389.027312002336	482.44627742928	421.486834156691	468.668887851512	403.546451123169	589.836292969233	340.72827730284	588.410593462994
472.886448941445	455.406561875642	382.674461850658	487.932393328163	403.957103855376	559.932479886835	388.952519860865	482.738422658071	421.250634419831	468.832720335653	404.429358531571	590.010320338142	341.674166266532	588.849453105062
472.573972852229	455.409584338266	382.689982531554	488.320851859152	404.840887629278	559.936021356332	388.868357305047	483.033815934682	421.019478598412	469.017509857238	405.357332277832	590.203636204273	342.656436824337	589.2870862658
472.268469261403	455.40766859347	382.733632526223	488.740715319855	405.777075095042	559.949968456921	388.784372168491	483.335554117408	420.796152491332	469.218065537657	406.325486454309	590.413677125953	343.678137218816	589.716939748802
471.978638440909	455.400527040646	382.81615452028	489.191368824728	406.766724491342	559.980384454352	388.711178264473	483.647609541645	420.583064389636	469.430232306935	407.329556773995	590.637571515393	344.742039678253	590.133022070003
471.713988531154	455.387794719111	382.949789091627	489.673721120559	407.810569366667	560.035442154531	388.662891881976	483.977037225007	420.380977536365	469.653874112916	408.368141930898	590.871468295935	345.850013879701	590.531511772218
471.484081646771	455.369118237246	383.147103457966	490.189187236637	408.909203202441	560.123822759787	388.654475992972	484.331719082015	420.19008742382	469.890095452912	409.440657852592	591.111423466017	347.003767711735	590.90925416421
471.295076065926	455.344855112461	383.419564671734	490.742065813874	410.061864906281	560.25377073437	388.700228042765	484.720830233358	420.00699030341	470.145424109677	410.548854697847	591.356987812317	348.206477597459	591.26595251695
471.149726230317	455.316073771191	383.777539620104	491.339539104812	411.266438811989	560.433093804451	388.813779949995	485.154839005891	419.824683185652	470.431811151406	411.696816856624	591.611206909752	349.462788494508	591.604168063612
471.047463973988	455.284379378233	384.2288239085	491.989515226517	412.52067343663	560.668582497371	389.006419806216	485.644433998841	419.633952359724	470.763093444623	412.888578199522	591.878185340676	350.77739899775	591.928111249749
470.975022671922	455.253400415486	384.77111934844	492.7023042565	413.822009608358	560.963034499605	389.280176138414	486.200959995486	419.417367184389	471.15970786911	414.127564566434	592.165655927922	352.15496685368	592.248092333521
470.915462535728	455.227283916726	385.399118389223	493.488760652145	415.167927701497	561.318171461486	389.634244495638	486.835888373263	419.155153948237	471.643664296959	415.417024490524	592.482192755348	353.599957894481	592.576029781347
470.840377158954	455.210469535592	386.096337464019	494.358448335337	416.558586863512	561.73392503714	390.055904430618	487.559829116888	418.820895675823	472.235201347298	416.759624626816	592.834856527592	355.112658801391	592.925756927194
470.709893517091	455.207689545587	386.835116989873	495.319640692464	417.996825015009	562.208436884481	390.520519499766	488.382530818358	418.381532127657	472.952786386283	418.157449752187	593.22919457007	356.689177104696	593.313021972578
470.480975305459	455.222469560718	387.585535112189	496.379930121328	419.485417547974	562.738896091636	390.999597916332	489.313628139878	417.803265954016	473.811391499021	419.611544467486	593.669220955093	358.324609977824	593.751584382121
470.099927293127	455.253457666614	388.310564544799	497.544409506333	421.026423866323	563.318992771281	391.451298868111	490.362449831914	417.050506714493	474.812315690411	421.118893865641	594.153079938918	360.010739975615	594.246915652441
469.510885467107	455.297872710765	388.971728940057	498.817162584418	422.621525530697	563.941334319838	391.830676707777	491.538004931909	416.087823403285	475.953023976742	422.675408083482	594.677203808813	361.738657117486	594.802003460534
