"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
558.856766919837	455.486637940244	444.112041517649	494.024428557063	445.358830709417	574.145815887666	449.734836466569	490.496924290253	493.305843801575	469.689648050638	445.951127972048	616.63762767348	381.820147975828	605.085145358458
558.590706970092	455.474052618407	444.006612642718	494.264075692914	445.798743690284	574.231885887316	449.547687081982	490.788601121469	493.120531855313	469.462526960727	446.438224145903	616.638220578965	382.035408255926	605.163364637156
558.329875882745	455.464602621691	443.951566629948	494.492253712344	446.27217826274	574.304558417756	449.407061097224	491.08277328505	492.933581984425	469.246583192653	446.937127339114	616.634954475765	382.34632923306	605.252369593885
558.073980393268	455.457980790129	443.94722739837	494.713728203973	446.780127718349	574.368265502805	449.310723676668	491.381357828938	492.744692323751	469.042981013132	447.449770400952	616.628741093885	382.7492086643	605.353246340932
557.822642930838	455.453923794037	443.994194757698	494.933005423882	447.323090750929	574.427231149868	449.256649839809	491.68634005009	492.55357065574	468.852827939495	447.977565951359	616.620341096562	383.240542925434	605.467046663979
557.575366889603	455.452230189259	444.093458057451	495.154225467385	447.90086771427	574.485385660625	449.243110908	491.99980160867	492.359938384646	468.677151362612	448.521192080101	616.610301850526	383.817108829031	605.594773881762
557.331718055776	455.452666094416	444.245802470333	495.381720352519	448.513624996239	574.546813282254	449.268222896334	492.323773656183	492.163509774872	468.517020671541	449.081711880042	616.599282521614	384.475536197063	605.737456716911
557.091911551964	455.454660042424	444.449888228488	495.621819505191	449.165338431229	574.61720042736	449.328485492559	492.659761682635	491.963924783849	468.373942345376	449.664195307899	616.589105808615	385.210925068179	605.896388279349
556.856508855332	455.457460369372	444.703240376121	495.881918276958	449.86201846143	574.703088028585	449.419535289176	493.00899033854	491.760783867834	468.249656018406	450.275852185541	616.582215824939	386.017558541862	606.07300236611
556.625778812815	455.460318293852	445.002323350058	496.169103473818	450.611024717644	574.810212666425	449.536641452244	493.372398760877	491.553875550193	468.145718607128	450.925101110581	616.581442288953	386.889306017971	606.268225454361
556.39912452239	455.462498415226	445.340529392538	496.489529831596	451.423608729496	574.941933915438	449.674021743978	493.75009837812	491.343539726353	468.063145992243	451.623838839493	616.590726147819	387.818848829335	606.481495732296
556.175819421906	455.463291648538	445.710768865787	496.849130135399	452.31158710368	575.101143560579	449.825751654353	494.142056156275	491.13024614276	468.002888011991	452.384562339189	616.614210599756	388.798691369116	606.711976401748
555.955864202322	455.462612507302	446.107964433379	497.252469565906	453.283042375768	575.289810920786	449.987186602414	494.54839906596	490.915235819486	467.966740325386	453.21891752104	616.656040893425	389.8223619665	606.958720652538
555.740038497846	455.46104342629	446.529194086277	497.702648495709	454.342057607902	575.508917283919	450.155052908323	494.969425454871	490.70057586916	467.957404529644	454.137638751377	616.72036447367	390.884485663826	607.220663843276
555.529214648987	455.459363991299	446.972227335953	498.201972658856	455.491631458214	575.759301853368	450.326832821902	495.40561997558	490.488339685126	467.977563611075	455.150847544636	616.811123211383	391.980456914509	607.496860108371
555.32461749087	455.459416998985	447.438622438558	498.748073088403	456.729017830277	576.041198307227	450.504462731027	495.858617850944	490.280379239271	468.029492819625	456.264990925961	616.930928725251	393.110298475806	607.787169145053
