"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
382.561559	405.545315	278.12967265732	381.939607341082	306.059636527857	325.55678306765	282.316425390022	386.584952425827	347.376356290719	381.943088861286	304.053741711451	283.000304820065	247.245849289843	289.090402455322
382.561559	405.545315	278.334643373015	381.545455604551	306.325070931197	325.555777392455	282.4899463232	386.435965780229	347.148062239523	382.575195292757	304.654611136618	282.999285088468	247.92694546949	289.141189236405
382.561559	405.545315	278.540723938688	381.227538489026	306.719842500873	325.555328762751	282.648009101756	386.353988814507	346.99624308249	383.100679422306	305.223114064415	282.998653054148	248.579646901297	289.19038846257
382.561559	405.545315	278.756259100095	380.971841697068	307.232481532697	325.555358395858	282.806230720166	386.3124468662	346.906913564086	383.528494712465	305.785274593008	282.998437214517	249.229205370411	289.23633797346
382.561559	405.545315	278.984951877299	380.764788045004	307.850871300971	325.55588878589	282.981214150849	386.282951181188	346.865394720528	383.863418272938	306.372244258972	282.998779514851	249.902097948412	289.277124795806
382.561559	405.545315	279.222579636781	380.593546712146	308.56179030374	325.557115355049	283.191245903798	386.234015480192	346.855823095099	384.103096174679	307.023929597193	283.000015610374	250.626893858899	289.310407698322
382.561559	405.545315	279.46649232648	380.44513878698	309.352236245029	325.55919921373	283.454278447156	386.134768084431	346.862570254176	384.246589405307	307.778500005312	283.002442721033	251.431747207722	289.333930423235
382.561559	405.545315	279.749929841922	380.303205582652	310.21420961653	325.561518397463	283.780640641162	385.96836392054	346.875371534942	384.325250624566	308.634479389634	283.005480884869	252.335338153178	289.347376004926
382.561559	405.545315	280.134155811839	380.148749402536	311.143617206717	325.562839498116	284.174708649867	385.728910225601	346.888150435677	384.395646605489	309.559435504477	283.007865215215	253.348949367729	289.351941723676
382.561559	405.545315	280.668169018599	379.963534288605	312.136729908634	325.561885097482	284.636974025168	385.416152126015	346.896025773121	384.50896514377	310.522942057275	283.008167361764	254.47571215488	289.348620731297
382.561559	405.545315	281.328840435575	379.73393623821	313.19126230772	325.557223780053	285.147266507898	385.059481535855	346.900127210158	384.682858420901	311.510252035314	283.004153486659	255.674651756127	289.337051468572
382.561559	405.545315	282.068166777407	379.447953469146	314.305395923698	325.547383104364	285.678298704078	384.698475211799	346.903650741509	384.923361060267	312.512072640553	282.993326040127	256.889669965347	289.31641057203
382.561559	405.545315	282.833719293806	379.101619100652	315.469840003425	325.533833443116	286.203561329046	384.364936596804	346.90855078927	385.221659797367	313.531557815908	282.976576406725	258.083252482827	289.287107705639
382.561559	405.545315	283.562944192133	378.709442677237	316.658116909754	325.524813593838	286.698349970686	384.072769037462	346.913921786144	385.534816814757	314.60047674237	282.962590929036	259.260659556768	289.252389429582
382.561559	405.545315	284.194301135832	378.287829064181	317.841926425183	325.529537788247	287.13898711355	383.832275876794	346.91848716072	385.8158421925	315.753003175864	282.961301193568	260.433446643304	289.215986272836
382.561559	405.545315	284.725893281724	377.836194037152	319.007311259981	325.557892125854	287.520782109652	383.62695714452	346.921696122275	386.035594218243	316.983979939334	282.986401787079	261.620621931479	289.183753114107
382.561559	405.545315	285.217607486034	377.336354657411	320.155171723932	325.6204586828	287.858712490138	383.412547765424	346.923749704189	386.183419839999	318.247507598643	283.055485325483	262.848913771976	289.163745410532
382.561559	405.545315	285.727469469436	376.773761635118	321.289699087373	325.725396878401	288.16891283124	383.146642443918	346.924909624241	386.253193497056	319.499034380516	283.183798919127	264.140075232168	289.164888979005
