"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
496.474067	378.773443597582	399.965396388845	373.096410039098	403.13387436672	327.11697334382	405.768367686142	379.225037055979	449.98802238166	370.0303980929	401.179683863187	292.640366459448	359.15159669344	293.53591066982
496.474067	378.773437543897	400.410183748914	373.098274945415	403.600872064379	327.107641204097	405.76817441878	379.226012046111	449.988028973951	370.204481649473	401.592097197229	292.642969947015	359.589426568178	293.530400207396
496.474067	378.773448853101	400.766182226528	373.097043530897	404.159136971515	327.124068606665	405.768388925265	379.226490882593	449.988023975947	370.381091056639	402.138975764897	292.594845571451	360.087894648616	293.539994608789
496.474067	378.773467692309	401.051123555143	373.094204235115	404.794348391789	327.150723974668	405.768796456574	379.226494726317	449.988013143357	370.558855804562	402.79631864268	292.506328238536	360.637164729497	293.555563515092
496.474067	378.773484008771	401.283667494253	373.091088516537	405.491865778767	327.171651921453	405.769187822213	379.225874270872	449.988001792657	370.736426144626	403.536328407766	292.391470952227	361.220483204862	293.56772344373
496.474067	378.77348752987	401.48340182939	373.088870852521	406.236728735927	327.170473250578	405.769359390217	379.224309742537	449.98799480109	370.912473089444	404.327411138038	292.268044814661	361.814179068045	293.566837788458
496.474067	378.773468355806	401.668340736718	373.088991905783	407.014519221248	327.131527399595	405.769098103288	379.221770420851	449.987997790686	371.08563244781	405.144410453679	292.147516326714	362.406310817923	293.543699152733
496.474067	378.773418116279	401.850042559091	373.093984381512	407.81304423683	327.042102048092	405.768152236092	379.219411444883	449.988019439009	371.254395602612	405.988580404804	292.015486958454	363.033058001751	293.490861000314
496.474067	378.773330547043	402.038241559803	373.106374870021	408.62151333187	326.891447133323	405.766295570245	379.218702610124	449.988068243196	371.417482007345	406.867235710772	291.852430937695	363.741128032802	293.401980324933
496.474067	378.773239028561	402.237839213688	373.122270075212	409.448600635077	326.696992127124	405.764110888483	379.221532117508	449.988130981222	371.579687188462	407.775226511357	291.669619847635	364.542673214553	293.285970362838
496.474067	378.773216585996	402.44890420712	373.131356814573	410.322444854674	326.504346035911	405.762989974656	379.230206573411	449.988172711901	371.751882745369	408.694938366752	291.509122626846	365.41529074069	293.1670005928
496.474067	378.773333593389	402.669305994945	373.121657319936	411.262470856466	326.349064145233	405.764404837185	379.244851573241	449.988153858587	371.94494580951	409.617958703128	291.40518099346	366.339662840308	293.063235968574
496.474067	378.773642925555	402.888957590833	373.075651982492	412.249862992309	326.221586068536	405.77000768691	379.256795902375	449.988020080033	372.168718932129	410.57485016355	291.355371722028	367.314821468442	292.966170084302
496.474067	378.774182319229	403.095568518166	372.975207403074	413.257655226823	326.10182075522	405.781248758079	379.25506096306	449.987719262802	372.431831575961	411.605961605729	291.347707918521	368.345160857941	292.861247043186
496.474067	378.774741955821	403.271917560407	372.81993858792	414.291305573276	325.986886996185	405.793896659324	379.226180003323	449.987335429516	372.720961004139	412.752617327148	291.361061737265	369.452896707104	292.748132974636
496.474067	378.774864461413	403.395852761106	372.627208948676	415.38869609359	325.891113423835	405.798038373669	379.154198116967	449.98708873885	373.000832280194	414.057117065064	291.365164380936	370.678066179689	292.640716034275
496.474067	378.774115781928	403.452693391797	372.414536630907	416.587225588253	325.826366007689	405.783480107408	379.029115686956	449.987223925567	373.23904740521	415.541756201126	291.334971335873	372.052026311907	292.547888256484
496.474067	378.772198195729	403.458501155958	372.196972036657	417.916720847039	325.791667049823	405.739893068719	378.865186975378	449.988060352935	373.418533904329	417.148643052874	291.267924953791	373.568314244497	292.456083794835
496.474067	378.76891029584	403.437425008123	371.988606044136	419.402941638105	325.782565331078	405.657757124119	378.682313109474	449.989902017157	373.526931876603	418.800706186812	291.167521501468	375.209585407613	292.346209003076
496.474067	378.765482000878	403.422851693496	371.795650008657	421.021645293982	325.788569731677	405.54692752103	378.490813309995	449.992270358066	373.572148857641	420.440815514329	291.047197816227	376.925680286904	292.201163653803
496.474067	378.764574555053	403.457405747955	371.616435762637	422.698586711578	325.793149231228	405.436634887781	378.291424891202	449.993904259125	373.582359819608	422.031782291697	290.930331305939	378.633624423515	292.005840938451
496.474067	378.768769615638	403.577256146236	371.446832385358	424.367794515065	325.78069488883	405.3563903325	378.082965872767	449.993359664472	373.581531986124	423.553113802046	290.831607246845	380.271398472987	291.748489908075
496.474067	378.780081565956	403.791143046235	371.274228295379	426.005088313455	325.740336499054	405.333457251045	377.858243514515	449.988596857714	373.573276815051	425.047633375961	290.729213593798	381.866510495306	291.430436370656
496.474067	378.79993562317	404.100058292104	371.083962833232	427.597644632818	325.663331587877	405.394274384553	377.608675647283	449.977679150249	373.555769914327	426.573113616954	290.593291286773	383.4680338505	291.05718938365
496.474067	378.819468007956	404.484498208844	370.863010344006	429.153550928898	325.562627774651	405.55923776108	377.328285104297	449.964464540688	373.519207996796	428.167093132922	290.418759521549	385.106261223894	290.655281389999
496.474067	378.819525944501	404.904463602301	370.599980177344	430.701805587109	325.472862772108	405.842700695607	377.013699721172	449.958605714853	373.445808880207	429.846876536148	290.225315749705	386.792704626109	290.272268218139
496.474067	378.781853424856	405.331228345634	370.282382926644	432.271954020079	325.421986321385	406.250963800012	376.656730669487	449.970856387908	373.324262909038	431.62120710911	290.033062365987	388.538268606888	289.945247379746
496.474067	378.693570903222	405.784723019364	369.893049811692	433.892093065879	325.407424087096	406.759167780406	376.229469420783	450.015366620679	373.170538168617	433.46810177081	289.859412275926	390.35469407674	289.665826878508
496.474067	378.544515156596	406.296439961914	369.41451473297	435.58899201797	325.418690094045	407.334947062268	375.700241814553	450.106557091136	373.006700847838	435.35836022692	289.720272912956	392.252959605775	289.414307493915
496.474067	378.356083728821	406.884015876104	368.849379645064	437.367215947495	325.438844091476	407.952461074756	375.064152428474	450.245543683962	372.838226507717	437.273462866476	289.612390415254	394.221700860411	289.172488519773
496.474067	378.181234930586	407.551231829155	368.220314556671	439.209125703281	325.444491553071	408.592394250704	374.343084578408	450.420137490551	372.654000081396	439.205570761883	289.513349625743	396.227210603376	288.923667764207
496.474067	378.063321621761	408.303854341668	367.545091456774	441.097415897252	325.415908942159	409.243109868874	373.557175830922	450.620692748526	372.439721851578	441.147907677158	289.405166104903	398.24531149931	288.65315861095
496.474067	378.0017860299	409.158001423532	366.818400159133	443.019977797622	325.349179163356	409.922551808488	372.714923583546	450.850050157515	372.171238825802	443.096090632629	289.29091068262	400.293831542869	288.354076134986
496.474067	377.98492471005	410.131579028963	366.030056699486	444.966667190431	325.244906861421	410.656483182504	371.82188306087	451.114008780601	371.823449045187	445.047075582199	289.178670250455	402.399960423856	288.022187837919
496.474067	377.99716988526	411.224094768374	365.1905027266	446.942642998185	325.116809667028	411.480421027165	370.882870481865	451.414612883897	371.406080655479	447.014852728204	289.070833319421	404.564676172812	287.669407308957
496.474067	378.019089446589	412.416657908372	364.330805502276	448.968367279852	324.991718196761	412.439636302	369.901963059879	451.750151936542	370.963691907041	449.030446521416	288.964090019982	406.762745161021	287.323794224913
496.474067	378.03466205231	413.687387273052	363.481417345679	451.058410395274	324.890112085612	413.56209634588	368.892096015752	452.119844343814	370.535141930752	451.119231609248	288.859973146387	408.975608811652	287.008304552954
496.474067	378.042181487306	415.005639628431	362.666743742316	453.201114492754	324.804786522898	414.804857680563	367.901765123009	452.527277263723	370.130435970042	453.281020947691	288.780377170724	411.215967304845	286.722671406443
496.474067	378.043538045342	416.340370586431	361.908347274008	455.377763417262	324.722197546065	416.108459720863	366.986167108836	452.976728494595	369.752025459127	455.508433394517	288.75093485995	413.503272053509	286.461340357357
496.474067	378.041029746591	417.701691048761	361.197173031437	457.558112253463	324.642186262018	417.441285620288	366.150147456636	453.463240233899	369.394534073084	457.775603274128	288.76618011538	415.832514971511	286.230674935229
496.474067	378.037362337637	419.140867206915	360.493548614146	459.700387325715	324.577978847127	418.799562271041	365.348200406031	453.972619078249	369.044757727857	460.038180377561	288.78954797269	418.174228473678	286.048956627144
496.474067	378.034761439274	420.693061215001	359.765078314821	461.770094168859	324.53967157438	420.179603396611	364.544900942018	454.495306258313	368.691618496214	462.257396776411	288.793258124484	420.498002506794	285.930467066741
496.474067	378.033461260224	422.321861635868	359.013797979799	463.763860161459	324.52251326508	421.573227656286	363.753903769133	455.041887732449	368.333904427643	464.420028365976	288.790077389446	422.773910971369	285.871415785597
496.474067	378.033193895818	423.973237492019	358.250010545416	465.685915069065	324.518290531913	422.970984028308	363.000345476223	455.627194550243	367.973355608399	466.518528677513	288.801624405038	424.973143444278	285.863603871682
