"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
608.92795338217	460.837783483886	498.579117537354	526.037445862513	507.405782183706	594.890331996746	507.542110838313	518.992851383858	547.060819563485	484.171653374152	506.339149997636	624.940783401036	449.226067652216	612.156808944297
608.754566536264	460.831483452778	499.090025505124	526.045570247469	507.869951042478	594.927782207731	507.679436593689	519.067949137405	546.777861457249	483.655273029367	506.823373111866	624.964031798772	449.600404073031	612.358313983395
608.564608518576	460.827016330633	499.589352079132	526.053664241645	508.457893617425	594.9572644809	507.80182865628	519.158877960045	546.478429422135	483.168770279319	507.436139065952	624.997865887809	450.100334208633	612.542633911386
608.358967585763	460.824319707321	500.080365944965	526.061424268171	509.168762082413	594.978058601406	507.911771798015	519.26345061864	546.16583893603	482.713527773902	508.175291278925	625.039783241047	450.725535663592	612.708789838807
608.138519665979	460.823332950325	500.566320225367	526.068548733591	510.001723913941	594.989448034508	508.011733621234	519.379486543355	545.843401539459	482.2909422843	509.038691736886	625.08729107095	451.475711089136	612.855798422623
607.903915725299	460.82402786385	501.050184062978	526.074772236449	510.956225820432	594.990783397452	508.103868429312	519.504926751682	545.514356926687	481.902668257351	510.024541225041	625.138072486229	452.351020170762	612.98259505408
607.65561018408	460.826404591534	501.534678491628	526.079860995649	512.031958470718	594.981473977086	508.190056801404	519.63781848999	545.181882021069	481.550585266931	511.131336531885	625.18996427329	453.352021897399	613.08804412388
607.394051256289	460.8304641719	502.022516710528	526.083582228583	513.228620237249	594.96093091289	508.272170673182	519.776212359075	544.84915176382	481.236579995832	512.357583792911	625.240808071273	454.479287866918	613.171007780722
607.120178670686	460.836136773183	502.5170323809	526.085624077526	514.545299404658	594.92841862541	508.352766500465	519.917893306196	544.519498071501	480.961976136861	513.701048908738	625.288061207405	455.73239111286	613.23052572902
606.836377971023	460.843144095173	503.023384283543	526.085442081398	515.979289654194	594.882769954228	508.43641428883	520.059864845649	544.196714611381	480.726441320051	515.157320342634	625.328050536477	457.107967342578	613.266159962085
606.545299210056	460.85116969877	503.547065101286	526.082449224797	517.527556347953	594.822738782038	508.528052418812	520.198987530109	543.884679527114	480.529340202012	516.721588199993	625.35689609558	458.60211488539	613.277568024954
606.249663220201	460.859864867727	504.093662623146	526.076078598695	519.186870858848	594.747139647637	508.632788183864	520.332288256781	543.587133428462	480.369889032471	518.389067175502	625.370969328966	460.21064137083	613.264559097102
605.953048940501	460.868489569533	504.669917670715	526.066007056431	520.951652706067	594.655522462202	508.757776715707	520.45881062297	543.306149514726	480.245504830502	520.155270075403	625.369689649095	461.925830090851	613.228780718327
605.659606159976	460.876043451018	505.283338113165	526.052073612701	522.814756853073	594.547926338701	508.911535457445	520.578939822891	543.042691751007	480.152407688438	522.015908022751	625.354504109888	463.737619794251	613.173103385937
605.373494332662	460.881520354511	505.941446801673	526.034122599718	524.769007018193	594.424406424233	509.102607926752	520.693090340441	542.797704666065	480.086797113929	523.966690080331	625.326901402132	465.635910329895	613.100425727358
605.0987456694	460.883700431448	506.651983664859	526.012462440867	526.806650687316	594.286416451277	509.339819291764	520.802656463217	542.572252453108	480.045077249112	526.002227337611	625.289339435209	467.611278839046	613.014817766939
604.839113912548	460.880896176212	507.423163699783	525.988417211209	528.918674276364	594.138470920682	509.632611105443	520.911176754188	542.367661187922	480.024100073461	528.114727997525	625.246397228635	469.655784700068	612.922913101268
604.598315952973	460.871358195176	508.26326477231	525.963445393394	531.095897315917	593.985489384077	509.990506490846	521.022473541804	542.185291602867	480.020776831593	530.29608227388	625.202934501808	471.761683445112	612.831684580612
604.379766120217	460.8533470158	509.180326337307	525.939186010133	533.329469222056	593.832566862488	510.422610249413	521.140510153476	542.026800924244	480.032203537377	532.538215068428	625.16376698571	473.921447149234	612.74802292526
604.184319730827	460.825207076401	510.180371409388	525.918805061698	535.613329527159	593.686282467721	510.93448908845	521.270442462211	541.896354074407	480.057038952069	534.833344667784	625.133338364697	476.129379371127	612.678124213879
604.011545363271	460.785325007855	511.268409084733	525.906236352271	537.942820706413	593.553961550898	511.529930669804	521.418025983856	541.799376910306	480.094727626828	537.173836880079	625.115905248434	478.380704586941	612.627835241322
603.860969088528	460.732093966284	512.44942578977	525.905426206483	540.313301113251	593.442920539461	512.2126912201	521.589009795599	541.741319703089	480.144739886652	539.552071712181	625.115710372425	480.670654963875	612.602981997171
603.729782079427	460.664349386934	513.727339616713	525.920798800424	542.72050339597	593.359437025347	512.985246953362	521.788360384117	541.728692038671	480.207958770703	541.961361481828	625.136108646033	482.994513672826	612.608096228434
