"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
569.28351474502	322.937065806923	496.584172709945	369.61237816546	507.046596876046	308.922845243091	501.269291272007	371.421370712193	549.529777259775	334.084321517589	494.445433125048	277.896666971018	445.628465530134	296.202645973881
569.282861538102	323.170523633212	496.794084707012	369.739475260522	507.669215612871	308.786711546654	501.270357448672	371.475573656546	549.529722732604	334.286079079549	494.764256974209	277.744899444819	445.980450188549	296.231176837517
569.275299530204	323.413899114325	496.929647622235	369.752224926921	508.258147437132	308.644512716707	501.269528740707	371.514126158197	549.529735681464	334.462221960403	495.149974933171	277.587072618393	446.337201351022	296.254185610352
569.264606484153	323.659727513633	497.00616743547	369.659651875403	508.819753176501	308.492449132134	501.267560768834	371.530014611705	549.529791923461	334.615165999357	495.592284971096	277.415479849828	446.702396366133	296.265803360681
569.254751745859	323.900282074072	497.039157949629	369.470557092207	509.361083563368	308.3264247857	501.265208082508	371.515469494246	549.529867787493	334.746837610261	496.080598551407	277.221528514049	447.07974013404	296.259817892488
569.250823439411	324.126305930891	497.045346581562	369.192435090723	509.893218132304	308.140612878912	501.263218975348	371.458306989933	549.529942591124	334.856305134095	496.602654044259	276.991452154295	447.473098446489	296.228012466307
569.258314638564	324.327988386049	497.041900024257	368.832307497263	510.428694671294	307.92856014116	501.26233947663	371.344745498322	549.529996733688	334.941602412176	497.145584231879	276.709611608875	447.886395331074	296.161444784007
569.282115740261	324.496342998221	497.045331206628	368.397899724563	510.97788068497	307.684745665168	501.263318985598	371.163381363159	549.530009004548	335.0023029067	497.69742317839	276.363154817642	448.323468144384	296.052252378903
569.321866759573	324.629564061107	497.066457615249	367.903068410914	511.532236668215	307.411771078751	501.266936259881	370.923527031426	549.529944167363	335.051392903107	498.254056708634	275.963510308496	448.787399185131	295.901980027676
569.374504323463	324.729543183036	497.113164189788	367.364827123511	512.073488017281	307.116420251196	501.273985173551	370.645161539432	549.529759764052	335.10876486391	498.815413468932	275.534608529138	449.28088197755	295.717016236572
