"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
486.42711	338.050717	375.812558795196	309.696459172149	414.401069929892	260.977218639616	388.029329651558	313.689859518965	449.490833672671	314.931575036406	414.006970389024	224.086428689235	383.209807643918	225.246013284989
486.42711	338.050717	375.780220609423	309.96142762971	414.644708667665	260.978762588255	388.023955056523	313.907964365251	449.508876883112	315.099820338937	414.429566021785	224.073941148623	383.13794751576	225.084639251916
486.42711	338.050717	375.812364269263	310.152802184789	414.872579814013	260.977679745967	388.026791609337	314.133998350296	449.420515627439	315.296995258126	414.788682149926	224.149582836788	383.247888408906	224.980690531492
486.42711	338.050717	375.902952578764	310.267074121532	415.095680403166	260.975215158356	388.033954511085	314.354949888985	449.260420477728	315.518781179199	415.099687713261	224.28524768672	383.497372994155	224.925835036605
486.42711	338.050717	376.044363315697	310.299774056429	415.324757273559	260.972515130693	388.041917496407	314.555425104481	449.068381089793	315.762704299231	415.377452783691	224.448093534436	383.838859944917	224.911705507041
486.42711	338.050717	376.227100354828	310.24529685318	415.570261468749	260.970609232133	388.047578177527	314.71721364699	448.890239174603	316.028471850745	415.636257644736	224.599678948267	384.218560909683	224.929893099056
486.42711	338.050717	376.443556545318	310.099182262884	415.842942206183	260.970644706829	388.047406879932	314.824944291943	448.765735712626	316.313592489233	415.890977111835	224.7072067979	384.588984805304	224.972030886883
486.42711	338.050717	376.697903437656	309.864108982906	416.15540796684	260.974502561472	388.035209582319	314.880949182336	448.696570574563	316.60186564139	416.16019320468	224.773074998522	384.941907170381	225.030013324316
486.42711	338.050717	376.998482333453	309.545547483418	416.520816569097	260.984276155964	388.00392756571	314.893953471585	448.670535027484	316.872096575249	416.463877015687	224.812454050248	385.28360288951	225.0958271127
486.42711	338.050717	377.343936208812	309.162338928271	416.942873962381	260.998005276343	387.954408096675	314.867265611196	448.674597808455	317.104119509298	416.824527880361	224.834330715826	385.631577365644	225.161223158773
486.42711	338.050717	377.716795399851	308.755517403271	417.409591528171	261.006998917886	387.900627106018	314.795184872126	448.694396070111	317.279489298894	417.26883944777	224.837393410583	386.021946833783	225.217560646339
486.42711	338.050717	378.099485531594	308.365490517498	417.908902414593	261.001551627046	387.859305711548	314.672207802245	448.716790127083	317.3828066706	417.819495736652	224.817047352144	386.489194040418	225.254065651534
486.42711	338.050717	378.48700999625	308.008488389726	418.441202473683	260.968580216327	387.860569127677	314.502138538887	448.740633507735	317.424314774929	418.460009123245	224.748136523522	387.037672758284	225.241324290839
486.42711	338.050717	378.880980096826	307.688017197434	419.013436992735	260.893259046985	387.941526263696	314.293660918823	448.771032878912	317.42768212907	419.15340468582	224.594808201206	387.655966310981	225.140222729447
486.42711	338.050717	379.287769385557	307.392288015069	419.637822396029	260.768461633065	388.128038885326	314.056135697782	448.804299141627	317.413346524123	419.87364026469	224.34292273741	388.337544847155	224.930558473183
486.42711	338.050717	379.724871295873	307.073620981898	420.338899148293	260.605297504433	388.419236747703	313.800422281517	448.815821112657	317.393829500519	420.620943425741	224.029889796325	389.087758340865	224.637034678459
486.42711	338.050717	380.21041730523	306.681432239712	421.142797150116	260.41676686442	388.80830324932	313.537116893524	448.778337255095	317.379927334166	421.401403585434	223.700338291854	389.91250947683	224.290719550552
486.42711	338.050717	380.748897909865	306.197267100193	422.072957883199	260.205394048607	389.259051532895	313.270058224924	448.669825930493	317.374241043856	422.250230683628	223.395694962487	390.801311255917	223.920965510881
