"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"Costal1_X"	"Costal1_Y"	"Costal2_X"	"Costal2_Y"
307.679323215697	165.845575784303	255.879149219861	177.253330744522	243.449594094413	154.735795092091	263.390916268927	175.872786024238	285.725593937168	168.688092058403	241.900791554712	134.756699351854	218.71967072036	135.601808422855
307.679324486543	165.845574513457	255.91361775427	177.257929530457	243.686347387346	154.727652924603	263.384851235782	175.876742716784	285.740406773675	169.019727383061	242.128988163394	134.886388848703	218.863128338471	135.617950897929
307.67932127181	165.84557772819	255.928850153888	177.188181948838	243.890894884129	154.74001645368	263.391721014295	175.867131337577	285.743253941404	169.360203399558	242.346729809499	134.959961931698	218.964312008026	135.638353527591
307.679316533598	165.845582466402	255.919743070851	177.067810269578	244.068797175318	154.759348118945	263.403305608153	175.853487331597	285.734889271018	169.691152116124	242.559234535386	134.966987209358	219.055929361254	135.646377634935
307.679313303164	165.845585696836	255.874625679713	176.926826952783	244.22488466369	154.772479894202	263.411947992757	175.845652998678	285.713929891333	169.987782507498	242.769872464021	134.889266766408	219.174006237411	135.622900879783
307.679314640672	165.845584359328	255.779081946666	176.797873760679	244.363682533225	154.766398218697	263.410226465919	175.85359890411	285.678099788908	170.22261871775	242.981241287295	134.705356277401	219.355955487666	135.547762749674
307.679323348215	165.845575651785	255.643203409105	176.690119625598	244.492440777971	154.726710557004	263.388618508326	175.886150536237	285.633096387879	170.392153446394	243.202834497742	134.422793416816	219.626807553975	135.410070910646
307.679341911714	165.845557088286	255.504699989519	176.586296917068	244.621504087265	154.637520901591	263.335256839582	175.950801046566	285.593589760637	170.519877987522	243.451908714927	134.081776523582	219.997591849663	135.209405498353
307.679365993942	165.845533006058	255.397888323407	176.476647229017	244.767339619848	154.496801467346	263.244713269411	176.043859670089	285.569660380631	170.622621135511	243.742607083446	133.718463788882	220.468363739958	134.951601796091
307.679375271543	165.845523728457	255.345654638962	176.3723617137	244.96040681273	154.335285571434	263.126977087959	176.135534568877	285.559484746339	170.698180434171	244.080787339754	133.355431914395	221.015157785431	134.655874580964
