KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.164013e+02	1.438494e+02	1.556414e+02	1.556414e+02	-4.437865e+00	1.540892e+02	7.256524e+01	-4.744213e+01	4.953686e+01	-1.708262e+02	-4.408262e+02	-4.309322e+01	1.764464e+01	
1.178284e+02	1.428397e+02	1.557118e+02	1.557118e+02	-4.452954e+00	1.539197e+02	7.266964e+01	-4.726745e+01	4.926344e+01	-1.695451e+02	-4.395451e+02	-4.361813e+01	1.814943e+01	
1.188593e+02	1.424415e+02	1.558973e+02	1.558973e+02	-4.516001e+00	1.537594e+02	7.268813e+01	-4.712969e+01	4.905095e+01	-1.686832e+02	-4.386832e+02	-4.404924e+01	1.853670e+01	
1.196393e+02	1.336362e+02	1.413660e+02	1.413660e+02	-4.600461e+00	1.536082e+02	7.264522e+01	-4.702391e+01	4.889610e+01	-1.680130e+02	-4.380130e+02	-4.436739e+01	1.880321e+01	
1.203589e+02	1.334682e+02	1.418968e+02	1.418968e+02	-4.676858e+00	1.534665e+02	7.256784e+01	-4.694641e+01	4.879722e+01	-1.672297e+02	-4.372297e+02	-4.451511e+01	1.892944e+01	
1.212364e+02	1.328838e+02	1.424038e+02	1.424038e+02	-4.713618e+00	1.533345e+02	7.248461e+01	-4.689428e+01	4.875381e+01	-1.659731e+02	-4.359731e+02	-4.439963e+01	1.888161e+01	
1.223649e+02	1.316755e+02	1.428533e+02	1.428533e+02	-4.685410e+00	1.532120e+02	7.241875e+01	-4.686122e+01	4.876167e+01	-1.640808e+02	-4.340808e+02	-4.396330e+01	1.864912e+01	
1.236050e+02	1.300533e+02	1.432527e+02	1.432527e+02	-4.580030e+00	1.530983e+02	7.238239e+01	-4.683404e+01	4.880886e+01	-1.617899e+02	-4.317899e+02	-4.327459e+01	1.828690e+01	
1.248190e+02	1.282643e+02	1.436121e+02	1.436121e+02	-4.395929e+00	1.529919e+02	7.237798e+01	-4.679972e+01	4.888280e+01	-1.593654e+02	-4.293654e+02	-4.244407e+01	1.786911e+01	
1.259749e+02	1.264362e+02	1.439264e+02	1.439264e+02	-4.186542e+00	1.528870e+02	7.235735e+01	-4.675266e+01	4.897398e+01	-1.569578e+02	-4.269578e+02	-4.158936e+01	1.748063e+01	
1.270961e+02	1.246390e+02	1.441871e+02	1.441871e+02	-4.024803e+00	1.527762e+02	7.225464e+01	-4.669038e+01	4.907419e+01	-1.546588e+02	-4.246588e+02	-4.082367e+01	1.720748e+01	
1.282895e+02	1.227689e+02	1.443910e+02	1.443910e+02	-3.945670e+00	1.526534e+02	7.204280e+01	-4.661617e+01	4.918031e+01	-1.523855e+02	-4.223855e+02	-4.016721e+01	1.708866e+01	
1.297141e+02	1.205556e+02	1.445386e+02	1.445386e+02	-3.943643e+00	1.525139e+02	7.173595e+01	-4.653951e+01	4.929483e+01	-1.498946e+02	-4.198946e+02	-3.952588e+01	1.710608e+01	
1.314149e+02	1.179016e+02	1.446445e+02	1.446445e+02	-4.009377e+00	1.523546e+02	7.135145e+01	-4.647239e+01	4.942336e+01	-1.470960e+02	-4.170960e+02	-3.882882e+01	1.723757e+01	
1.332118e+02	1.151725e+02	1.447637e+02	1.447637e+02	-4.127994e+00	1.521776e+02	7.091001e+01	-4.643313e+01	4.957982e+01	-1.442916e+02	-4.142916e+02	-3.816510e+01	1.749528e+01	
1.349523e+02	1.127470e+02	1.449515e+02	1.449515e+02	-4.281316e+00	1.519856e+02	7.043532e+01	-4.643974e+01	4.977828e+01	-1.417891e+02	-4.117891e+02	-3.767128e+01	1.791208e+01	
1.366062e+02	1.107407e+02	1.452166e+02	1.452166e+02	-4.427904e+00	1.517829e+02	6.997715e+01	-4.649517e+01	5.001665e+01	-1.396814e+02	-4.096814e+02	-3.739707e+01	1.849436e+01	
1.381928e+02	1.195010e+02	1.560068e+02	1.560068e+02	-4.513350e+00	1.515742e+02	6.960009e+01	-4.659389e+01	5.028336e+01	-1.379587e+02	-4.079587e+02	-3.733749e+01	1.923023e+01	
1.397356e+02	1.183420e+02	1.560042e+02	1.560042e+02	-4.510286e+00	1.513631e+02	6.933870e+01	-4.672782e+01	5.056588e+01	-1.365939e+02	-4.065939e+02	-3.747653e+01	2.010507e+01	
1.412588e+02	1.175362e+02	1.559546e+02	1.559546e+02	-4.433883e+00	1.511508e+02	6.918015e+01	-4.688457e+01	5.085052e+01	-1.355342e+02	-4.055342e+02	-3.777822e+01	2.109574e+01	
