KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.203399e+02	1.052812e+02	1.370796e+02	1.370796e+02	-1.715600e+01	1.477010e+02	6.318411e+01	-4.395957e+01	4.256358e+01	-1.614819e+02	-4.314819e+02	-3.596983e+01	5.665204e+00	
1.201326e+02	1.058637e+02	1.373459e+02	1.373459e+02	-1.703033e+01	1.478546e+02	6.340150e+01	-4.395628e+01	4.254311e+01	-1.616979e+02	-4.316979e+02	-3.582819e+01	5.618507e+00	
1.196914e+02	1.068064e+02	1.375485e+02	1.375485e+02	-1.700835e+01	1.479653e+02	6.350595e+01	-4.390029e+01	4.247243e+01	-1.623831e+02	-4.323831e+02	-3.592311e+01	5.678103e+00	
1.190885e+02	1.079879e+02	1.376916e+02	1.376916e+02	-1.706698e+01	1.480360e+02	6.351473e+01	-4.380476e+01	4.236740e+01	-1.634056e+02	-4.334056e+02	-3.620873e+01	5.835284e+00	
1.184099e+02	1.092648e+02	1.377776e+02	1.377776e+02	-1.718245e+01	1.480698e+02	6.344591e+01	-4.368382e+01	4.224461e+01	-1.646134e+02	-4.346134e+02	-3.663581e+01	6.079468e+00	
1.177748e+02	1.104512e+02	1.378024e+02	1.378024e+02	-1.732945e+01	1.480691e+02	6.331911e+01	-4.355386e+01	4.212242e+01	-1.658143e+02	-4.358143e+02	-3.715375e+01	6.399006e+00	
1.173146e+02	1.113543e+02	1.377618e+02	1.377618e+02	-1.748261e+01	1.480364e+02	6.315400e+01	-4.343141e+01	4.201932e+01	-1.668086e+02	-4.368086e+02	-3.771849e+01	6.781194e+00	
1.170971e+02	1.118809e+02	1.376667e+02	1.376667e+02	-1.762078e+01	1.479755e+02	6.296602e+01	-4.332656e+01	4.194891e+01	-1.674876e+02	-4.374876e+02	-3.830271e+01	7.211345e+00	
1.170688e+02	1.121121e+02	1.375555e+02	1.375555e+02	-1.773008e+01	1.478926e+02	6.276341e+01	-4.323834e+01	4.191640e+01	-1.679034e+02	-4.379034e+02	-3.889808e+01	7.673086e+00	
1.171616e+02	1.121486e+02	1.374689e+02	1.374689e+02	-1.779778e+01	1.477941e+02	6.255319e+01	-4.316442e+01	4.192602e+01	-1.681273e+02	-4.381273e+02	-3.949715e+01	8.152013e+00	
1.173112e+02	1.120902e+02	1.374374e+02	1.374374e+02	-1.782423e+01	1.476853e+02	6.233247e+01	-4.309545e+01	4.197377e+01	-1.682351e+02	-4.382351e+02	-4.010288e+01	8.644695e+00	
1.174605e+02	1.120327e+02	1.374794e+02	1.374794e+02	-1.782549e+01	1.475702e+02	6.208668e+01	-4.301369e+01	4.204541e+01	-1.683053e+02	-4.383053e+02	-4.073215e+01	9.160722e+00	
1.175611e+02	1.120611e+02	1.376103e+02	1.376103e+02	-1.781852e+01	1.474525e+02	6.180107e+01	-4.290170e+01	4.212637e+01	-1.684079e+02	-4.384079e+02	-4.140500e+01	9.713884e+00	
1.176494e+02	1.121444e+02	1.378028e+02	1.378028e+02	-1.782004e+01	1.473347e+02	6.146319e+01	-4.275708e+01	4.221253e+01	-1.685142e+02	-4.385142e+02	-4.213500e+01	1.032465e+01	
1.178331e+02	1.121570e+02	1.379948e+02	1.379948e+02	-1.784659e+01	1.472182e+02	6.106218e+01	-4.258986e+01	4.230872e+01	-1.685153e+02	-4.385153e+02	-4.293140e+01	1.102040e+01	
1.182294e+02	1.119668e+02	1.381298e+02	1.381298e+02	-1.791308e+01	1.471044e+02	6.058907e+01	-4.241115e+01	4.242047e+01	-1.682978e+02	-4.382978e+02	-4.380652e+01	1.183421e+01	
1.189694e+02	1.114468e+02	1.382191e+02	1.382191e+02	-1.801773e+01	1.469954e+02	6.005421e+01	-4.223827e+01	4.255677e+01	-1.677399e+02	-4.377399e+02	-4.476788e+01	1.280138e+01	
1.202087e+02	1.104547e+02	1.383122e+02	1.383122e+02	-1.814934e+01	1.468936e+02	5.947856e+01	-4.209202e+01	4.272888e+01	-1.666994e+02	-4.366994e+02	-4.581338e+01	1.396333e+01	
1.221203e+02	1.088286e+02	1.384550e+02	1.384550e+02	-1.829485e+01	1.468012e+02	5.888412e+01	-4.199087e+01	4.294673e+01	-1.650223e+02	-4.350223e+02	-4.692198e+01	1.536925e+01	
1.247899e+02	1.064949e+02	1.386621e+02	1.386621e+02	-1.843065e+01	1.467188e+02	5.830175e+01	-4.193881e+01	4.320882e+01	-1.626661e+02	-4.326661e+02	-4.805268e+01	1.706262e+01	
