Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-4.640853e-03	-3.293593e-03	-3.370054e-04	-5.286871e-05	-3.521226e-05	-2.882915e-05	3.952602e-05	-3.086420e-03	3.482112e-03	7.973053e-06	-9.001776e-06	-6.176748e-03	6.933446e-03	1.398591e-03	1.444960e+02	1.227793e+02	
1.000000e+00	-6.120867e-03	-4.184902e-03	1.589104e-04	-6.746321e-05	-5.569843e-05	-3.633012e-05	5.366651e-05	-3.650218e-03	4.915911e-03	1.046314e-05	-1.142552e-05	-7.510124e-03	7.236150e-03	1.410803e-03	1.456200e+02	1.194839e+02	
2.000000e+00	-7.796040e-03	-5.162929e-03	8.070772e-04	-8.358291e-05	-8.019369e-05	-4.445545e-05	6.988518e-05	-4.253838e-03	6.582893e-03	1.331785e-05	-1.409417e-05	-8.544529e-03	7.446171e-03	1.418999e-03	1.461664e+02	1.169518e+02	
3.000000e+00	-9.670889e-03	-6.235131e-03	1.599861e-03	-1.013469e-04	-1.086174e-04	-5.326325e-05	8.820538e-05	-4.913697e-03	8.481817e-03	1.656300e-05	-1.704086e-05	-9.349598e-03	7.592565e-03	1.425714e-03	1.463516e+02	1.150218e+02	
4.000000e+00	-1.174757e-02	-7.408756e-03	2.531426e-03	-1.208460e-04	-1.409010e-04	-6.282056e-05	1.086387e-04	-5.640880e-03	1.061103e-02	2.020261e-05	-2.031576e-05	-9.980612e-03	7.695334e-03	1.431035e-03	1.463182e+02	1.135512e+02	
5.000000e+00	-1.402262e-02	-8.658936e-03	3.598223e-03	-1.416433e-04	-1.769687e-04	-7.293188e-05	1.311594e-04	-6.438767e-03	1.296624e-02	2.415323e-05	-2.388086e-05	-1.049085e-02	7.775240e-03	1.431824e-03	1.462298e+02	1.124388e+02	
6.000000e+00	-1.649823e-02	-9.975098e-03	4.771394e-03	-1.635706e-04	-2.163960e-04	-8.353092e-05	1.557181e-04	-7.334101e-03	1.552960e-02	2.841266e-05	-2.771324e-05	-1.089551e-02	7.840388e-03	1.430574e-03	1.461691e+02	1.116707e+02	
7.000000e+00	-1.917963e-02	-1.136750e-02	6.006096e-03	-1.868167e-04	-2.585343e-04	-9.472817e-05	1.822472e-04	-8.369041e-03	1.827267e-02	3.305819e-05	-3.184643e-05	-1.119678e-02	7.892882e-03	1.431706e-03	1.461650e+02	1.112509e+02	
8.000000e+00	-2.205825e-02	-1.281172e-02	7.264847e-03	-2.109444e-04	-3.027256e-04	-1.063528e-04	2.105812e-04	-9.578927e-03	2.115629e-02	3.800375e-05	-3.630518e-05	-1.141358e-02	7.939484e-03	1.432845e-03	1.462693e+02	1.111710e+02	
9.000000e+00	-2.511595e-02	-1.427379e-02	8.520499e-03	-2.352774e-04	-3.483856e-04	-1.181760e-04	2.405016e-04	-1.099187e-02	2.413687e-02	4.304434e-05	-4.118509e-05	-1.156699e-02	7.985060e-03	1.429145e-03	1.465007e+02	1.114045e+02	
1.000000e+01	-2.834277e-02	-1.575566e-02	9.750942e-03	-2.595823e-04	-3.950525e-04	-1.303026e-04	2.718458e-04	-1.264128e-02	2.717705e-02	4.792057e-05	-4.682787e-05	-1.166655e-02	8.028051e-03	1.415173e-03	1.468256e+02	1.119204e+02	
1.100000e+01	-3.172492e-02	-1.725175e-02	1.093236e-02	-2.835666e-04	-4.421697e-04	-1.427315e-04	3.043687e-04	-1.455292e-02	3.023574e-02	5.240415e-05	-5.344676e-05	-1.171908e-02	8.066859e-03	1.388897e-03	1.472273e+02	1.126875e+02	
1.200000e+01	-3.522856e-02	-1.879470e-02	1.193243e-02	-3.091898e-04	-4.872234e-04	-1.552103e-04	3.371799e-04	-1.674444e-02	3.321232e-02	5.798733e-05	-5.954657e-05	-1.169146e-02	8.091003e-03	1.391470e-03	1.477093e+02	1.136909e+02	
1.300000e+01	-3.881134e-02	-2.050496e-02	1.251854e-02	-3.414672e-04	-5.259451e-04	-1.677296e-04	3.688349e-04	-1.923545e-02	3.595875e-02	6.803039e-05	-6.227979e-05	-1.152245e-02	8.080470e-03	1.490416e-03	1.482425e+02	1.149238e+02	
1.400000e+01	-4.242939e-02	-2.251793e-02	1.242921e-02	-3.864996e-04	-5.532971e-04	-1.804226e-04	3.974418e-04	-2.207544e-02	3.830683e-02	8.674565e-05	-5.842778e-05	-1.115148e-02	8.010276e-03	1.748323e-03	1.487760e+02	1.164184e+02	
1.500000e+01	-4.603297e-02	-2.485893e-02	1.139114e-02	-4.488213e-04	-5.631607e-04	-1.930570e-04	4.202160e-04	-2.533676e-02	4.008542e-02	1.182072e-04	-4.458400e-05	-1.051809e-02	7.848327e-03	2.207742e-03	1.492889e+02	1.182430e+02	
1.600000e+01	-4.959438e-02	-2.722647e-02	9.555323e-03	-5.214033e-04	-5.560378e-04	-2.047968e-04	4.359089e-04	-2.919249e-02	4.121536e-02	1.592932e-04	-2.391319e-05	-9.690853e-03	7.597198e-03	2.776227e-03	1.498087e+02	1.205825e+02	
1.700000e+01	-5.311380e-02	-2.928950e-02	7.424094e-03	-5.923922e-04	-5.395927e-04	-2.147544e-04	4.460837e-04	-3.398168e-02	4.149023e-02	2.024888e-04	-6.137949e-06	-8.830289e-03	7.300040e-03	3.313676e-03	1.503651e+02	1.237866e+02	
1.800000e+01	-5.659289e-02	-3.096011e-02	5.227422e-03	-6.575998e-04	-5.177358e-04	-2.224945e-04	4.518383e-04	-3.992173e-02	4.045166e-02	2.449516e-04	1.994344e-06	-7.999691e-03	6.981490e-03	3.784821e-03	1.509781e+02	1.280860e+02	
1.900000e+01	-6.002313e-02	-3.222484e-02	2.917212e-03	-7.172867e-04	-4.892773e-04	-2.278189e-04	4.525407e-04	-4.694331e-02	3.751816e-02	2.874988e-04	-2.236798e-06	-7.175322e-03	6.636574e-03	4.216212e-03	1.516723e+02	1.335060e+02	
2.000000e+01	-6.336330e-02	-3.312325e-02	-3.610058e-04	-7.821396e-04	-4.345490e-04	-2.316172e-04	4.390830e-04	-5.465404e-02	3.206203e-02	3.404992e-04	-1.205138e-05	-6.077645e-03	6.141059e-03	4.762255e-03	1.524003e+02	1.398534e+02	
2.100000e+01	-6.654887e-02	-3.319766e-02	-6.436590e-03	-8.643466e-04	-3.046986e-04	-2.355972e-04	3.852749e-04	-6.248366e-02	2.379022e-02	4.222738e-04	-1.177088e-05	-4.081826e-03	5.161248e-03	5.656895e-03	1.530633e+02	1.468298e+02	
2.200000e+01	-6.953554e-02	-3.061600e-02	-1.588434e-02	-9.313527e-04	-6.341681e-05	-2.406754e-04	2.616454e-04	-6.984070e-02	1.448384e-02	5.245141e-04	9.653642e-06	-8.170177e-04	3.370856e-03	6.757472e-03	1.536175e+02	1.541290e+02	
2.300000e+01	-7.230223e-02	-2.443061e-02	-2.531897e-02	-9.196391e-04	2.213807e-04	-2.472379e-04	9.379639e-05	-7.596278e-02	9.915525e-03	5.958657e-04	5.610751e-05	2.753202e-03	1.166499e-03	7.410487e-03	1.540515e+02	1.608585e+02	
2.400000e+01	-7.487910e-02	-1.752748e-02	-3.128836e-02	-8.510443e-04	4.313976e-04	-2.546300e-04	-4.278126e-05	-8.016069e-02	1.265329e-02	6.194571e-04	1.155493e-04	5.196032e-03	-5.152853e-04	7.461144e-03	1.544080e+02	1.649077e+02	
2.500000e+01	-7.734028e-02	-1.174103e-02	-3.444747e-02	-7.771721e-04	5.613767e-04	-2.609310e-04	-1.348155e-04	-8.272478e-02	1.802101e-02	6.225143e-04	1.637064e-04	6.567719e-03	-1.577248e-03	7.282987e-03	1.548002e+02	1.654259e+02	
2.600000e+01	-7.972467e-02	-6.869913e-03	-3.602459e-02	-7.097490e-04	6.460243e-04	-2.650408e-04	-2.017260e-04	-8.448060e-02	2.273370e-02	6.195056e-04	1.916630e-04	7.361657e-03	-2.298733e-03	7.059468e-03	1.552974e+02	1.642984e+02	
2.700000e+01	-8.202915e-02	-2.627770e-03	-3.660194e-02	-6.490628e-04	7.032576e-04	-2.670874e-04	-2.537801e-04	-8.586612e-02	2.637222e-02	6.146180e-04	2.044223e-04	7.825871e-03	-2.824073e-03	6.839487e-03	1.558985e+02	1.628471e+02	
2.800000e+01	-8.422465e-02	1.134174e-03	-3.647783e-02	-5.945739e-04	7.415009e-04	-2.674960e-04	-2.952290e-04	-8.698376e-02	2.929590e-02	6.094215e-04	2.086842e-04	8.078086e-03	-3.216294e-03	6.639181e-03	1.565724e+02	1.613737e+02	
2.900000e+01	-8.626049e-02	4.442202e-03	-3.584980e-02	-5.470720e-04	7.643431e-04	-2.667245e-04	-3.267688e-04	-8.769422e-02	3.218390e-02	6.052037e-04	2.119802e-04	8.173127e-03	-3.494142e-03	6.471449e-03	1.572772e+02	1.596714e+02	
3.000000e+01	-8.809994e-02	7.327120e-03	-3.485790e-02	-5.066908e-04	7.744980e-04	-2.648926e-04	-3.492954e-04	-8.787676e-02	3.541678e-02	6.026006e-04	2.185643e-04	8.150191e-03	-3.675702e-03	6.341281e-03	1.579861e+02	1.576298e+02	
3.100000e+01	-8.973180e-02	9.865111e-03	-3.358183e-02	-4.718016e-04	7.750919e-04	-2.617838e-04	-3.652513e-04	-8.747856e-02	3.907732e-02	6.009597e-04	2.292989e-04	8.047349e-03	-3.792201e-03	6.239431e-03	1.586913e+02	1.552635e+02	
3.200000e+01	-9.116077e-02	1.216437e-02	-3.201113e-02	-4.391398e-04	7.694422e-04	-2.568774e-04	-3.785218e-04	-8.654974e-02	4.294346e-02	5.983192e-04	2.415934e-04	7.901395e-03	-3.887037e-03	6.144135e-03	1.594114e+02	1.527202e+02	
3.300000e+01	-9.240407e-02	1.438350e-02	-3.001988e-02	-4.029824e-04	7.615214e-04	-2.494568e-04	-3.951583e-04	-8.536398e-02	4.639716e-02	5.908627e-04	2.481582e-04	7.753454e-03	-4.023316e-03	6.015887e-03	1.601889e+02	1.503584e+02	
3.400000e+01	-9.346792e-02	1.673618e-02	-2.742925e-02	-3.552281e-04	7.554876e-04	-2.395220e-04	-4.216598e-04	-8.439425e-02	4.864387e-02	5.732180e-04	2.387290e-04	7.643788e-03	-4.266222e-03	5.799641e-03	1.610283e+02	1.486357e+02	
3.500000e+01	-9.433600e-02	1.951171e-02	-2.390495e-02	-2.825952e-04	7.552165e-04	-2.278133e-04	-4.656397e-04	-8.420970e-02	4.877964e-02	5.361026e-04	1.994169e-04	7.608898e-03	-4.691376e-03	5.401299e-03	1.618873e+02	1.480406e+02	
3.600000e+01	-9.499889e-02	2.268608e-02	-1.889828e-02	-1.717698e-04	7.571816e-04	-2.149881e-04	-5.296923e-04	-8.459623e-02	4.717427e-02	4.661324e-04	1.245714e-04	7.611272e-03	-5.324525e-03	4.685614e-03	1.627345e+02	1.482520e+02	
3.700000e+01	-9.546038e-02	2.556890e-02	-1.194371e-02	-1.884301e-05	7.445167e-04	-2.017751e-04	-6.018171e-04	-8.445370e-02	4.607503e-02	3.504977e-04	2.571537e-05	7.479236e-03	-6.045710e-03	3.521016e-03	1.635308e+02	1.480383e+02	
