KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.248668e+02	1.443922e+02	1.668900e+02	1.668900e+02	-1.765255e+01	1.283249e+02	4.441374e+01	-4.415943e+01	5.308372e+01	-1.400113e+02	-4.100113e+02	-3.839409e+01	1.900348e+00	
1.248331e+02	1.446703e+02	1.668464e+02	1.668464e+02	-1.777547e+01	1.283793e+02	4.428008e+01	-4.414608e+01	5.310936e+01	-1.402428e+02	-4.102428e+02	-3.857955e+01	1.990989e+00	
1.249429e+02	1.448108e+02	1.668459e+02	1.668459e+02	-1.789999e+01	1.284310e+02	4.415759e+01	-4.410711e+01	5.310000e+01	-1.403243e+02	-4.103243e+02	-3.873030e+01	2.162420e+00	
1.251822e+02	1.448332e+02	1.668635e+02	1.668635e+02	-1.802558e+01	1.284806e+02	4.404209e+01	-4.404759e+01	5.306499e+01	-1.402690e+02	-4.102690e+02	-3.885095e+01	2.410100e+00	
1.255367e+02	1.447567e+02	1.668738e+02	1.668738e+02	-1.815164e+01	1.285284e+02	4.392944e+01	-4.397273e+01	5.301387e+01	-1.400905e+02	-4.100905e+02	-3.894497e+01	2.729302e+00	
1.259938e+02	1.445978e+02	1.668490e+02	1.668490e+02	-1.827646e+01	1.285748e+02	4.381587e+01	-4.388925e+01	5.295806e+01	-1.397950e+02	-4.097950e+02	-3.901056e+01	3.115556e+00	
1.265410e+02	1.443723e+02	1.667600e+02	1.667600e+02	-1.839765e+01	1.286200e+02	4.369776e+01	-4.380492e+01	5.291031e+01	-1.393845e+02	-4.093845e+02	-3.904231e+01	3.564342e+00	
1.271651e+02	1.440963e+02	1.665795e+02	1.665795e+02	-1.851286e+01	1.286643e+02	4.357142e+01	-4.372745e+01	5.288334e+01	-1.388619e+02	-4.088619e+02	-3.903442e+01	4.070657e+00	
1.278455e+02	1.437943e+02	1.662916e+02	1.662916e+02	-1.862323e+01	1.287084e+02	4.343192e+01	-4.365954e+01	5.288377e+01	-1.382557e+02	-4.082557e+02	-3.899653e+01	4.628114e+00	
1.285542e+02	1.435029e+02	1.658972e+02	1.658972e+02	-1.873521e+01	1.287536e+02	4.327256e+01	-4.359604e+01	5.290855e+01	-1.376318e+02	-4.076318e+02	-3.896369e+01	5.229666e+00	
1.292659e+02	1.432592e+02	1.653997e+02	1.653997e+02	-1.885564e+01	1.288014e+02	4.308659e+01	-4.353112e+01	5.295378e+01	-1.370576e+02	-4.070576e+02	-3.897548e+01	5.870222e+00	
1.299621e+02	1.430895e+02	1.648122e+02	1.648122e+02	-1.898585e+01	1.288529e+02	4.287300e+01	-4.345849e+01	5.301472e+01	-1.365842e+02	-4.065842e+02	-3.906300e+01	6.544854e+00	
1.306357e+02	1.429800e+02	1.641816e+02	1.641816e+02	-1.910527e+01	1.289081e+02	4.265362e+01	-4.337014e+01	5.308366e+01	-1.362053e+02	-4.062053e+02	-3.921408e+01	7.240308e+00	
1.312804e+02	1.429088e+02	1.635617e+02	1.635617e+02	-1.918789e+01	1.289664e+02	4.245609e+01	-4.325763e+01	5.315196e+01	-1.359008e+02	-4.059008e+02	-3.940510e+01	7.939535e+00	
1.318875e+02	1.428584e+02	1.630010e+02	1.630010e+02	-1.921015e+01	1.290273e+02	4.230538e+01	-4.311325e+01	5.321152e+01	-1.356514e+02	-4.056514e+02	-3.961265e+01	8.623987e+00	
1.324436e+02	1.428298e+02	1.625155e+02	1.625155e+02	-1.917730e+01	1.290892e+02	4.219406e+01	-4.293713e+01	5.326392e+01	-1.354471e+02	-4.054471e+02	-3.982322e+01	9.279066e+00	
1.329330e+02	1.428356e+02	1.621010e+02	1.621010e+02	-1.911320e+01	1.291498e+02	4.209362e+01	-4.273450e+01	5.331714e+01	-1.352834e+02	-4.052834e+02	-4.002988e+01	9.893015e+00	
1.333391e+02	1.428885e+02	1.617530e+02	1.617530e+02	-1.904207e+01	1.292071e+02	4.197509e+01	-4.251064e+01	5.337953e+01	-1.351556e+02	-4.051556e+02	-4.022569e+01	1.045375e+01	
