Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.960317e-02	-1.019752e-02	1.043078e-02	-1.034869e-04	-3.676766e-04	-1.361993e-04	2.389516e-04	-6.276100e-03	2.130014e-02	-3.618009e-05	-1.113186e-04	-1.504706e-02	9.779026e-03	-1.480660e-03	1.433459e+02	1.048831e+02	
1.000000e+00	-2.161002e-02	-1.079126e-02	1.176636e-02	-1.008127e-04	-4.059749e-04	-1.478379e-04	2.609053e-04	-7.249799e-03	2.351342e-02	-4.705439e-05	-1.283247e-04	-1.510996e-02	9.710619e-03	-1.751315e-03	1.435430e+02	1.056542e+02	
2.000000e+00	-2.370771e-02	-1.137037e-02	1.312474e-02	-9.679795e-05	-4.447072e-04	-1.596964e-04	2.830487e-04	-8.293070e-03	2.579805e-02	-5.897197e-05	-1.460076e-04	-1.513275e-02	9.631744e-03	-2.006732e-03	1.437786e+02	1.063917e+02	
3.000000e+00	-2.588976e-02	-1.194293e-02	1.448676e-02	-9.160140e-05	-4.834063e-04	-1.717390e-04	3.051472e-04	-9.411408e-03	2.813488e-02	-7.188804e-05	-1.643114e-04	-1.511546e-02	9.541537e-03	-2.247841e-03	1.440508e+02	1.071145e+02	
4.000000e+00	-2.814674e-02	-1.251309e-02	1.583489e-02	-8.530251e-05	-5.216079e-04	-1.838995e-04	3.269443e-04	-1.060879e-02	3.050306e-02	-8.578791e-05	-1.831865e-04	-1.506028e-02	9.439798e-03	-2.476937e-03	1.443582e+02	1.078368e+02	
5.000000e+00	-3.046698e-02	-1.308032e-02	1.715229e-02	-7.787053e-05	-5.588230e-04	-1.960787e-04	3.481467e-04	-1.188907e-02	3.287990e-02	-1.007075e-04	-2.025943e-04	-1.496979e-02	9.326178e-03	-2.697760e-03	1.447014e+02	1.085714e+02	
6.000000e+00	-3.283846e-02	-1.363984e-02	1.842482e-02	-6.915629e-05	-5.945791e-04	-2.081635e-04	3.684410e-04	-1.325625e-02	3.524359e-02	-1.167480e-04	-2.225247e-04	-1.484647e-02	9.199865e-03	-2.915165e-03	1.450815e+02	1.093298e+02	
7.000000e+00	-3.524946e-02	-1.418838e-02	1.964296e-02	-5.900722e-05	-6.284536e-04	-2.200789e-04	3.875033e-04	-1.471372e-02	3.757495e-02	-1.340395e-04	-2.430012e-04	-1.469216e-02	9.059158e-03	-3.133613e-03	1.454945e+02	1.101197e+02	
8.000000e+00	-3.768842e-02	-1.472604e-02	2.080072e-02	-4.733016e-05	-6.600613e-04	-2.317843e-04	4.049983e-04	-1.626519e-02	3.985637e-02	-1.527039e-04	-2.640530e-04	-1.450792e-02	8.901721e-03	-3.356378e-03	1.459326e+02	1.109470e+02	
9.000000e+00	-4.014170e-02	-1.526213e-02	2.189250e-02	-3.428557e-05	-6.890275e-04	-2.432740e-04	4.205872e-04	-1.791640e-02	4.206709e-02	-1.727398e-04	-2.856392e-04	-1.429416e-02	8.725255e-03	-3.583558e-03	1.463830e+02	1.118195e+02	
1.000000e+01	-4.259281e-02	-1.580303e-02	2.291679e-02	-2.000885e-05	-7.150150e-04	-2.545234e-04	4.339143e-04	-1.967156e-02	4.418548e-02	-1.941345e-04	-3.076827e-04	-1.405219e-02	8.527714e-03	-3.815325e-03	1.468327e+02	1.127435e+02	
1.100000e+01	-4.502345e-02	-1.635010e-02	2.387705e-02	-4.558418e-06	-7.377251e-04	-2.654846e-04	4.446012e-04	-2.153225e-02	4.619077e-02	-2.168865e-04	-3.300745e-04	-1.378372e-02	8.306966e-03	-4.052326e-03	1.472694e+02	1.137227e+02	
1.200000e+01	-4.741659e-02	-1.689126e-02	2.478488e-02	1.228981e-05	-7.569028e-04	-2.760563e-04	4.522363e-04	-2.348859e-02	4.807192e-02	-2.410779e-04	-3.526947e-04	-1.349047e-02	8.060322e-03	-4.296793e-03	1.476846e+02	1.147490e+02	
1.300000e+01	-4.975705e-02	-1.740659e-02	2.566043e-02	3.090840e-05	-7.723427e-04	-2.861298e-04	4.563720e-04	-2.551816e-02	4.983016e-02	-2.668179e-04	-3.754163e-04	-1.317368e-02	7.784234e-03	-4.551053e-03	1.480700e+02	1.158017e+02	
1.400000e+01	-5.203034e-02	-1.787314e-02	2.652896e-02	5.166164e-05	-7.838532e-04	-2.956053e-04	4.565162e-04	-2.759029e-02	5.147541e-02	-2.941621e-04	-3.980754e-04	-1.283387e-02	7.474446e-03	-4.816255e-03	1.484170e+02	1.168548e+02	
1.500000e+01	-5.422340e-02	-1.825727e-02	2.741864e-02	7.498353e-05	-7.912543e-04	-3.043353e-04	4.521657e-04	-2.966308e-02	5.302886e-02	-3.230761e-04	-4.204323e-04	-1.247147e-02	7.126877e-03	-5.092211e-03	1.487211e+02	1.178747e+02	
1.600000e+01	-5.632626e-02	-1.850374e-02	2.835649e-02	1.015041e-04	-7.943845e-04	-3.120637e-04	4.428769e-04	-3.167970e-02	5.452646e-02	-3.534008e-04	-4.421538e-04	-1.208740e-02	6.738839e-03	-5.377365e-03	1.489885e+02	1.188188e+02	
1.700000e+01	-5.833129e-02	-1.855257e-02	2.936006e-02	1.317228e-04	-7.930048e-04	-3.185197e-04	4.282581e-04	-3.357537e-02	5.601114e-02	-3.847661e-04	-4.628779e-04	-1.168111e-02	6.308324e-03	-5.667679e-03	1.492304e+02	1.196415e+02	
1.800000e+01	-6.023494e-02	-1.835357e-02	3.043140e-02	1.657121e-04	-7.868723e-04	-3.234795e-04	4.081197e-04	-3.528311e-02	5.752756e-02	-4.164942e-04	-4.822577e-04	-1.125117e-02	5.835541e-03	-5.955284e-03	1.494601e+02	1.202981e+02	
1.900000e+01	-6.204186e-02	-1.788561e-02	3.154413e-02	2.028005e-04	-7.758315e-04	-3.267694e-04	3.827474e-04	-3.675569e-02	5.910367e-02	-4.475357e-04	-4.999284e-04	-1.079616e-02	5.326158e-03	-6.227726e-03	1.496948e+02	1.207623e+02	
2.000000e+01	-6.376322e-02	-1.715620e-02	3.264902e-02	2.417960e-04	-7.599023e-04	-3.282682e-04	3.529138e-04	-3.796347e-02	6.074934e-02	-4.767150e-04	-5.156118e-04	-1.031611e-02	4.791009e-03	-6.471683e-03	1.499539e+02	1.210226e+02	
2.100000e+01	-6.541305e-02	-1.619774e-02	3.368057e-02	2.812531e-04	-7.393117e-04	-3.278848e-04	3.198145e-04	-3.888654e-02	6.245866e-02	-5.029716e-04	-5.291723e-04	-9.813437e-03	4.245137e-03	-6.676318e-03	1.502590e+02	1.210757e+02	
2.200000e+01	-6.700005e-02	-1.507194e-02	3.457219e-02	3.195425e-04	-7.145047e-04	-3.256155e-04	2.848246e-04	-3.950914e-02	6.421270e-02	-5.255309e-04	-5.406388e-04	-9.293081e-03	3.704522e-03	-6.835226e-03	1.506246e+02	1.209219e+02	
2.300000e+01	-6.852353e-02	-1.387247e-02	3.527378e-02	3.548292e-04	-6.862639e-04	-3.215880e-04	2.493472e-04	-3.981692e-02	6.598732e-02	-5.439225e-04	-5.501366e-04	-8.763639e-03	3.184182e-03	-6.945929e-03	1.510510e+02	1.205617e+02	
2.400000e+01	-6.998449e-02	-1.271156e-02	3.574910e-02	3.853531e-04	-6.558044e-04	-3.159603e-04	2.150093e-04	-3.980638e-02	6.775898e-02	-5.579955e-04	-5.577850e-04	-8.237935e-03	2.700856e-03	-7.009301e-03	1.515359e+02	1.200021e+02	
2.500000e+01	-7.138483e-02	-1.170502e-02	3.598435e-02	4.096722e-04	-6.246842e-04	-3.089414e-04	1.834633e-04	-3.949557e-02	6.950372e-02	-5.679369e-04	-5.636601e-04	-7.731811e-03	2.270753e-03	-7.029442e-03	1.520726e+02	1.192646e+02	
2.600000e+01	-7.271869e-02	-1.094768e-02	3.600465e-02	4.268560e-04	-5.945906e-04	-3.008606e-04	1.559190e-04	-3.896591e-02	7.117584e-02	-5.741291e-04	-5.675910e-04	-7.261808e-03	1.904258e-03	-7.011909e-03	1.526383e+02	1.184177e+02	
2.700000e+01	-7.397831e-02	-1.046272e-02	3.586120e-02	4.371250e-04	-5.665245e-04	-2.920210e-04	1.325612e-04	-3.832161e-02	7.273424e-02	-5.771034e-04	-5.693554e-04	-6.835883e-03	1.599529e-03	-6.963530e-03	1.532080e+02	1.175422e+02	
2.800000e+01	-7.515649e-02	-1.021001e-02	3.561098e-02	4.414817e-04	-5.406631e-04	-2.826339e-04	1.127097e-04	-3.766014e-02	7.415089e-02	-5.773051e-04	-5.687426e-04	-6.452541e-03	1.345134e-03	-6.889845e-03	1.537607e+02	1.167088e+02	
2.900000e+01	-7.625352e-02	-1.012361e-02	3.529322e-02	4.411541e-04	-5.165955e-04	-2.727685e-04	9.538720e-05	-3.705919e-02	7.541105e-02	-5.750527e-04	-5.656085e-04	-6.103969e-03	1.127072e-03	-6.794685e-03	1.542890e+02	1.159689e+02	
3.000000e+01	-7.727829e-02	-1.014082e-02	3.492846e-02	4.372354e-04	-4.936923e-04	-2.624075e-04	7.969501e-05	-3.657178e-02	7.651429e-02	-5.705726e-04	-5.599166e-04	-5.780303e-03	9.330940e-04	-6.680441e-03	1.547962e+02	1.153530e+02	
3.100000e+01	-7.823613e-02	-1.019378e-02	3.454103e-02	4.306898e-04	-4.713337e-04	-2.515608e-04	6.471298e-05	-3.623290e-02	7.746711e-02	-5.639118e-04	-5.516317e-04	-5.472533e-03	7.513655e-04	-6.547433e-03	1.552824e+02	1.148782e+02	
3.200000e+01	-7.913377e-02	-1.021884e-02	3.415332e-02	4.223551e-04	-4.490938e-04	-2.402772e-04	4.974740e-05	-3.605323e-02	7.828644e-02	-5.550710e-04	-5.408191e-04	-5.174308e-03	5.731729e-04	-6.395342e-03	1.557488e+02	1.145441e+02	
3.300000e+01	-7.997960e-02	-1.022361e-02	3.375786e-02	4.122293e-04	-4.272890e-04	-2.286135e-04	3.520188e-05	-3.598583e-02	7.900221e-02	-5.441662e-04	-5.277955e-04	-4.888221e-03	4.027124e-04	-6.225306e-03	1.562020e+02	1.143105e+02	
3.400000e+01	-8.078026e-02	-1.025495e-02	3.333199e-02	3.998931e-04	-4.065456e-04	-2.166165e-04	2.195999e-05	-3.598352e-02	7.963453e-02	-5.314006e-04	-5.128953e-04	-4.620542e-03	2.495835e-04	-6.039565e-03	1.566496e+02	1.141399e+02	
3.500000e+01	-8.154073e-02	-1.037322e-02	3.284682e-02	3.848666e-04	-3.875224e-04	-2.043334e-04	1.099678e-05	-3.601771e-02	8.019058e-02	-5.170734e-04	-4.964426e-04	-4.377901e-03	1.242324e-04	-5.841460e-03	1.570990e+02	1.140101e+02	
3.600000e+01	-8.226063e-02	-1.061045e-02	3.229630e-02	3.671029e-04	-3.707997e-04	-1.919560e-04	2.900051e-06	-3.607294e-02	8.067593e-02	-5.015464e-04	-4.788371e-04	-4.165909e-03	3.258187e-05	-5.634839e-03	1.575470e+02	1.139085e+02	
3.700000e+01	-8.293677e-02	-1.096039e-02	3.169842e-02	3.470509e-04	-3.567874e-04	-1.797935e-04	-2.217103e-06	-3.613944e-02	8.110018e-02	-4.851942e-04	-4.605431e-04	-3.988149e-03	-2.478265e-05	-5.423474e-03	1.579815e+02	1.138263e+02	
3.800000e+01	-8.356640e-02	-1.140739e-02	3.107367e-02	3.252577e-04	-3.457985e-04	-1.681490e-04	-4.353151e-06	-3.620843e-02	8.147310e-02	-4.683818e-04	-4.420182e-04	-3.847185e-03	-4.843104e-05	-5.210987e-03	1.583911e+02	1.137557e+02	
3.900000e+01	-8.414782e-02	-1.194319e-02	3.042522e-02	3.022089e-04	-3.378507e-04	-1.572208e-04	-3.555083e-06	-3.627724e-02	8.179554e-02	-4.515020e-04	-4.236817e-04	-3.742551e-03	-3.938152e-05	-5.001526e-03	1.587725e+02	1.136947e+02	
4.000000e+01	-8.468590e-02	-1.259996e-02	2.971107e-02	2.781235e-04	-3.324918e-04	-1.470461e-04	2.877269e-07	-3.635480e-02	8.205351e-02	-4.351420e-04	-4.060105e-04	-3.668804e-03	3.174856e-06	-4.801474e-03	1.591390e+02	1.136500e+02	
4.100000e+01	-8.518242e-02	-1.342097e-02	2.887882e-02	2.530827e-04	-3.291567e-04	-1.376614e-04	7.295660e-06	-3.644916e-02	8.222828e-02	-4.198729e-04	-3.894767e-04	-3.619478e-03	8.022464e-05	-4.617013e-03	1.595020e+02	1.136284e+02	
4.200000e+01	-8.563548e-02	-1.444108e-02	2.788048e-02	2.271808e-04	-3.273078e-04	-1.291589e-04	1.754316e-05	-3.656328e-02	8.230360e-02	-4.061648e-04	-3.745250e-04	-3.588500e-03	1.923377e-04	-4.453063e-03	1.598644e+02	1.136325e+02	
4.300000e+01	-8.603851e-02	-1.561581e-02	2.671421e-02	2.009520e-04	-3.261187e-04	-1.215837e-04	3.023854e-05	-3.670641e-02	8.227340e-02	-3.939553e-04	-3.611682e-04	-3.566721e-03	3.307154e-04	-4.308643e-03	1.602191e+02	1.136691e+02	
4.400000e+01	-8.638207e-02	-1.685576e-02	2.541639e-02	1.751535e-04	-3.247525e-04	-1.149048e-04	4.412021e-05	-3.688717e-02	8.214129e-02	-3.828682e-04	-3.491290e-04	-3.545034e-03	4.816212e-04	-4.179433e-03	1.605542e+02	1.137449e+02	
4.500000e+01	-8.665533e-02	-1.808796e-02	2.402605e-02	1.504127e-04	-3.225661e-04	-1.090341e-04	5.809732e-05	-3.710928e-02	8.191031e-02	-3.726104e-04	-3.381526e-04	-3.516644e-03	6.333823e-04	-4.062232e-03	1.608608e+02	1.138641e+02	
4.600000e+01	-8.684632e-02	-1.926570e-02	2.257867e-02	1.270657e-04	-3.192535e-04	-1.038572e-04	7.145456e-05	-3.737354e-02	8.158001e-02	-3.629471e-04	-3.279940e-04	-3.478531e-03	7.785566e-04	-3.954609e-03	1.611314e+02	1.140301e+02	
4.700000e+01	-8.694511e-02	-2.036803e-02	2.109631e-02	1.050521e-04	-3.149601e-04	-9.927332e-05	8.406711e-05	-3.768151e-02	8.114562e-02	-3.536183e-04	-3.183698e-04	-3.432543e-03	9.161920e-04	-3.853852e-03	1.613622e+02	1.142467e+02	
4.800000e+01	-8.694688e-02	-2.137350e-02	1.960282e-02	8.430424e-05	-3.099080e-04	-9.518939e-05	9.587950e-05	-3.803501e-02	8.060626e-02	-3.443692e-04	-3.089995e-04	-3.381201e-03	1.046078e-03	-3.757184e-03	1.615536e+02	1.145178e+02	
4.900000e+01	-8.685245e-02	-2.225796e-02	1.812460e-02	6.482339e-05	-3.042959e-04	-9.151040e-05	1.068011e-04	-3.843500e-02	7.996624e-02	-3.349835e-04	-2.996342e-04	-3.326629e-03	1.167573e-03	-3.662112e-03	1.617118e+02	1.148460e+02	
5.000000e+01	-8.666542e-02	-2.299927e-02	1.668289e-02	4.683720e-05	-2.980225e-04	-8.810528e-05	1.165337e-04	-3.887300e-02	7.923449e-02	-3.254283e-04	-2.901952e-04	-3.267646e-03	1.277725e-03	-3.568134e-03	1.618486e+02	1.152280e+02	
5.100000e+01	-8.638689e-02	-2.358467e-02	1.529289e-02	3.059991e-05	-2.908237e-04	-8.481545e-05	1.246910e-04	-3.933675e-02	7.841676e-02	-3.157662e-04	-2.806827e-04	-3.201320e-03	1.372569e-03	-3.475881e-03	1.619760e+02	1.156588e+02	
5.200000e+01	-8.601463e-02	-2.401092e-02	1.396635e-02	1.624602e-05	-2.824350e-04	-8.147941e-05	1.309141e-04	-3.981646e-02	7.751274e-02	-3.060495e-04	-2.710787e-04	-3.124675e-03	1.448348e-03	-3.385930e-03	1.621028e+02	1.161360e+02	
5.300000e+01	-8.554723e-02	-2.427754e-02	1.271718e-02	6.149020e-05	-3.606535e-04	-1.114912e-04	2.228651e-04	-4.030325e-02	7.652257e-02	-3.539716e-04	-3.276784e-04	-4.014839e-03	2.480961e-03	-3.940455e-03	1.622362e+02	1.166578e+02	
5.400000e+01	-8.498908e-02	-2.437830e-02	1.156415e-02	4.586386e-05	-3.527575e-04	-1.074256e-04	2.276160e-04	-4.078864e-02	7.545304e-02	-3.390274e-04	-3.134357e-04	-3.956039e-03	2.552625e-03	-3.802061e-03	1.623866e+02	1.172214e+02	
5.500000e+01	-8.434900e-02	-2.430531e-02	1.052885e-02	3.245964e-05	-3.441913e-04	-1.032311e-04	2.303772e-04	-4.126380e-02	7.431628e-02	-3.242574e-04	-2.992479e-04	-3.893119e-03	2.605777e-03	-3.667648e-03	1.625664e+02	1.178224e+02	
5.600000e+01	-8.363508e-02	-2.405693e-02	9.621667e-03	2.135528e-05	-3.354177e-04	-9.893690e-05	2.315037e-04	-4.172152e-02	7.312126e-02	-3.097549e-04	-2.852191e-04	-3.830872e-03	2.644049e-03	-3.537772e-03	1.627874e+02	1.184577e+02	
5.700000e+01	-8.284777e-02	-2.367031e-02	8.795500e-03	1.214804e-05	-3.265831e-04	-9.459724e-05	2.316641e-04	-4.215591e-02	7.186093e-02	-2.955623e-04	-2.714365e-04	-3.770705e-03	2.674777e-03	-3.412542e-03	1.630491e+02	1.191259e+02	
5.800000e+01	-8.198347e-02	-2.319465e-02	7.978502e-03	4.246314e-06	-3.176186e-04	-9.027347e-05	2.315777e-04	-4.256136e-02	7.052287e-02	-2.816624e-04	-2.579467e-04	-3.711618e-03	2.706164e-03	-3.291442e-03	1.633435e+02	1.198257e+02	
