Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.194951e-02	-1.935954e-02	1.990059e-02	-2.766546e-04	-4.349211e-04	-2.438829e-04	1.772508e-04	1.666094e-02	1.616285e-02	2.049570e-05	-3.016465e-05	-1.438893e-02	5.864167e-03	6.780798e-04	1.132871e+02	5.654992e+01	
1.000000e+00	-1.331183e-02	-2.033228e-02	2.079208e-02	-2.848159e-04	-4.613420e-04	-2.597855e-04	1.931476e-04	1.605619e-02	1.875405e-02	1.535073e-05	-5.350921e-05	-1.442457e-02	6.039056e-03	4.799642e-04	1.145959e+02	5.986620e+01	
2.000000e+00	-1.476114e-02	-2.134682e-02	2.167314e-02	-2.930968e-04	-4.880256e-04	-2.754169e-04	2.095022e-04	1.530365e-02	2.129354e-02	9.975023e-06	-7.673534e-05	-1.443318e-02	6.195951e-03	2.950076e-04	1.158843e+02	6.308942e+01	
3.000000e+00	-1.629203e-02	-2.237831e-02	2.254595e-02	-3.010567e-04	-5.149182e-04	-2.906570e-04	2.262395e-04	1.440701e-02	2.379471e-02	4.251816e-06	-9.997901e-05	-1.442320e-02	6.337120e-03	1.190962e-04	1.171519e+02	6.619974e+01	
4.000000e+00	-1.789313e-02	-2.339809e-02	2.341871e-02	-3.081456e-04	-5.419732e-04	-3.054116e-04	2.432146e-04	1.336209e-02	2.626888e-02	-2.002411e-06	-1.235412e-04	-1.440242e-02	6.463195e-03	-5.321214e-05	1.183915e+02	6.920139e+01	
5.000000e+00	-1.954973e-02	-2.436061e-02	2.431609e-02	-3.134604e-04	-5.693260e-04	-3.195440e-04	2.602518e-04	1.216593e-02	2.873072e-02	-9.116975e-06	-1.478873e-04	-1.438269e-02	6.574651e-03	-2.303190e-04	1.195958e+02	7.210081e+01	
6.000000e+00	-2.124560e-02	-2.520037e-02	2.527779e-02	-3.156670e-04	-5.972646e-04	-3.328655e-04	2.771413e-04	1.081624e-02	3.119857e-02	-1.760180e-05	-1.735883e-04	-1.437877e-02	6.672002e-03	-4.237523e-04	1.207621e+02	7.490657e+01	
7.000000e+00	-2.296542e-02	-2.583763e-02	2.635217e-02	-3.130762e-04	-6.261211e-04	-3.451819e-04	2.936340e-04	9.311179e-03	3.369198e-02	-2.812516e-05	-2.011921e-04	-1.440432e-02	6.755241e-03	-6.470377e-04	1.218930e+02	7.763086e+01	
8.000000e+00	-2.469669e-02	-2.617776e-02	2.759156e-02	-3.036310e-04	-6.561736e-04	-3.563029e-04	3.094206e-04	7.654712e-03	3.623018e-02	-4.150078e-05	-2.310793e-04	-1.446954e-02	6.823157e-03	-9.151502e-04	1.229971e+02	8.028214e+01	
9.000000e+00	-2.642699e-02	-2.610208e-02	2.905243e-02	-2.847546e-04	-6.875438e-04	-3.660467e-04	3.240079e-04	5.864805e-03	3.883341e-02	-5.875262e-05	-2.634400e-04	-1.458000e-02	6.870887e-03	-1.245903e-03	1.240841e+02	8.285573e+01	
1.000000e+01	-2.814673e-02	-2.548181e-02	3.076450e-02	-2.538277e-04	-7.197747e-04	-3.741919e-04	3.366782e-04	3.985640e-03	4.150672e-02	-8.081353e-05	-2.978063e-04	-1.472916e-02	6.889639e-03	-1.653734e-03	1.251685e+02	8.532176e+01	
1.100000e+01	-2.985063e-02	-2.420722e-02	3.269721e-02	-2.089175e-04	-7.514163e-04	-3.805175e-04	3.464857e-04	2.084275e-03	4.422469e-02	-1.081866e-04	-3.329907e-04	-1.489149e-02	6.866616e-03	-2.144030e-03	1.262690e+02	8.763270e+01	
1.200000e+01	-3.153513e-02	-2.220378e-02	3.475661e-02	-1.490757e-04	-7.799995e-04	-3.848904e-04	3.522532e-04	2.372928e-04	4.693005e-02	-1.408923e-04	-3.676463e-04	-1.502364e-02	6.784779e-03	-2.713740e-03	1.274019e+02	8.973816e+01	
1.300000e+01	-3.319459e-02	-1.947526e-02	3.678001e-02	-7.521896e-05	-8.021769e-04	-3.872936e-04	3.527263e-04	-1.482264e-03	4.952225e-02	-1.781840e-04	-4.005377e-04	-1.506868e-02	6.625869e-03	-3.347138e-03	1.285760e+02	9.159558e+01	
1.400000e+01	-3.482455e-02	-1.614540e-02	3.855447e-02	9.142856e-06	-8.145160e-04	-3.877491e-04	3.470993e-04	-3.012232e-03	5.186639e-02	-2.183287e-04	-4.306166e-04	-1.497143e-02	6.379951e-03	-4.013049e-03	1.297995e+02	9.317396e+01	
1.500000e+01	-3.642415e-02	-1.249228e-02	3.986544e-02	9.757085e-05	-8.148664e-04	-3.862614e-04	3.357619e-04	-4.315017e-03	5.382706e-02	-2.586484e-04	-4.570013e-04	-1.470191e-02	6.057854e-03	-4.666563e-03	1.310843e+02	9.446514e+01	
1.600000e+01	-3.798431e-02	-9.026510e-03	4.056437e-02	1.797027e-04	-8.040908e-04	-3.829913e-04	3.211301e-04	-5.454792e-03	5.530390e-02	-2.954500e-04	-4.786683e-04	-1.428211e-02	5.703851e-03	-5.247726e-03	1.324286e+02	9.555997e+01	
1.700000e+01	-3.948849e-02	-6.175984e-03	4.068939e-02	2.477867e-04	-7.859605e-04	-3.782462e-04	3.061878e-04	-6.564382e-03	5.631942e-02	-3.264695e-04	-4.952542e-04	-1.378007e-02	5.368321e-03	-5.723916e-03	1.338159e+02	9.660896e+01	
