KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.142348e+02	1.381942e+02	1.579956e+02	1.579956e+02	4.589667e+00	1.489683e+02	8.421037e+01	-4.904808e+01	4.773534e+01	-1.504801e+02	-4.204801e+02	-1.896152e+01	-7.915593e+00	
1.156213e+02	1.363145e+02	1.578377e+02	1.578377e+02	4.124014e+00	1.489720e+02	8.377574e+01	-4.931423e+01	4.793529e+01	-1.486472e+02	-4.186472e+02	-1.909443e+01	-7.255515e+00	
1.169062e+02	1.347499e+02	1.582928e+02	1.582928e+02	3.731818e+00	1.489682e+02	8.339407e+01	-4.954084e+01	4.811479e+01	-1.467264e+02	-4.167264e+02	-1.906334e+01	-6.712256e+00	
1.180541e+02	1.334807e+02	1.591776e+02	1.591776e+02	3.405848e+00	1.489571e+02	8.305760e+01	-4.973170e+01	4.827770e+01	-1.447984e+02	-4.147984e+02	-1.889847e+01	-6.278187e+00	
1.190406e+02	1.324829e+02	1.602959e+02	1.602959e+02	3.138808e+00	1.489390e+02	8.275848e+01	-4.989061e+01	4.842784e+01	-1.429378e+02	-4.129378e+02	-1.863567e+01	-5.942771e+00	
1.198479e+02	1.317051e+02	1.614094e+02	1.614094e+02	2.924274e+00	1.489138e+02	8.248974e+01	-5.002160e+01	4.856917e+01	-1.412185e+02	-4.112185e+02	-1.831459e+01	-5.695429e+00	
1.204659e+02	1.310708e+02	1.622821e+02	1.622821e+02	2.756389e+00	1.488815e+02	8.224497e+01	-5.012884e+01	4.870570e+01	-1.397082e+02	-4.097082e+02	-1.797562e+01	-5.525700e+00	
1.208930e+02	1.304907e+02	1.627435e+02	1.627435e+02	2.629214e+00	1.488421e+02	8.201765e+01	-5.021645e+01	4.884145e+01	-1.384631e+02	-4.084631e+02	-1.765709e+01	-5.422627e+00	
1.211470e+02	1.299271e+02	1.627986e+02	1.627986e+02	2.533641e+00	1.487960e+02	8.179805e+01	-5.028762e+01	4.897989e+01	-1.375034e+02	-4.075034e+02	-1.739000e+01	-5.368956e+00	
1.212679e+02	1.294369e+02	1.626158e+02	1.626158e+02	2.455690e+00	1.487445e+02	8.157151e+01	-5.034411e+01	4.912369e+01	-1.368047e+02	-4.068047e+02	-1.719570e+01	-5.338050e+00	
1.212933e+02	1.290891e+02	1.623335e+02	1.623335e+02	2.381000e+00	1.486891e+02	8.132297e+01	-5.038751e+01	4.927540e+01	-1.363412e+02	-4.063412e+02	-1.709311e+01	-5.303153e+00	
1.212608e+02	1.289337e+02	1.620481e+02	1.620481e+02	2.299197e+00	1.486313e+02	8.104130e+01	-5.041785e+01	4.943642e+01	-1.360762e+02	-4.060762e+02	-1.709438e+01	-5.238534e+00	
1.212223e+02	1.289294e+02	1.618028e+02	1.618028e+02	2.215704e+00	1.485732e+02	8.073092e+01	-5.042926e+01	4.960362e+01	-1.359201e+02	-4.059201e+02	-1.718712e+01	-5.121226e+00	
1.212319e+02	1.290150e+02	1.616219e+02	1.616219e+02	2.139875e+00	1.485172e+02	8.040019e+01	-5.041431e+01	4.977249e+01	-1.357725e+02	-4.057725e+02	-1.735331e+01	-4.928401e+00	
1.213409e+02	1.291312e+02	1.615143e+02	1.615143e+02	2.079462e+00	1.484656e+02	8.005592e+01	-5.036592e+01	4.993871e+01	-1.355388e+02	-4.055388e+02	-1.757551e+01	-4.638022e+00	
1.215644e+02	1.292145e+02	1.614308e+02	1.614308e+02	2.023847e+00	1.484215e+02	7.968536e+01	-5.028178e+01	5.010290e+01	-1.351830e+02	-4.051830e+02	-1.784316e+01	-4.242979e+00	
1.218964e+02	1.291943e+02	1.613006e+02	1.613006e+02	1.950655e+00	1.483881e+02	7.926325e+01	-5.016258e+01	5.026879e+01	-1.347057e+02	-4.047057e+02	-1.815103e+01	-3.744403e+00	
1.223344e+02	1.289957e+02	1.610719e+02	1.610719e+02	1.837843e+00	1.483687e+02	7.876471e+01	-5.000894e+01	5.043977e+01	-1.341059e+02	-4.041059e+02	-1.849527e+01	-3.140881e+00	
1.228669e+02	1.286262e+02	1.607342e+02	1.607342e+02	1.684715e+00	1.483664e+02	7.818809e+01	-4.981794e+01	5.061432e+01	-1.334225e+02	-4.034225e+02	-1.888764e+01	-2.431143e+00	
1.234687e+02	1.282277e+02	1.603152e+02	1.603152e+02	1.523324e+00	1.483836e+02	7.756745e+01	-4.958137e+01	5.078333e+01	-1.327594e+02	-4.027594e+02	-1.936760e+01	-1.613436e+00	
