-0.0082051,-0.088601,0.019841,-0.016933,-0.086428,0.018269,-0.0082857,-0.081897,0.014058,-0.0084554,-0.073043,0.0031536,-0.0076901,-0.072591,0.0026735,-0.0017579,-0.078123,-0.0001581,0.0071517,-0.076574,-0.0020885
-0.0081388,-0.088668,0.019841,-0.016904,-0.08642,0.018279,-0.0082258,-0.081932,0.01407,-0.0084697,-0.073045,0.0031862,-0.0077156,-0.07259,0.0027132,-0.001783,-0.078059,-0.00018897,0.0071155,-0.076574,-0.0020903
-0.0080709,-0.088726,0.019841,-0.016862,-0.08643,0.018292,-0.0081614,-0.081967,0.01408,-0.0084772,-0.073044,0.0032173,-0.0077348,-0.072591,0.0027533,-0.0018085,-0.077978,-0.00021832,0.00708,-0.076574,-0.0020915
-0.0080011,-0.088777,0.01984,-0.016807,-0.086454,0.018305,-0.0080923,-0.082002,0.014088,-0.0084778,-0.073042,0.0032474,-0.0077479,-0.072591,0.0027939,-0.0018341,-0.077885,-0.000246,0.0070453,-0.076574,-0.0020924
-0.0079293,-0.088821,0.019839,-0.01674,-0.08649,0.018321,-0.0080184,-0.082036,0.014096,-0.0084714,-0.073039,0.0032773,-0.0077552,-0.072592,0.0028354,-0.0018601,-0.077788,-0.00027184,0.0070111,-0.076574,-0.002093
-0.0078553,-0.088861,0.019837,-0.016661,-0.086531,0.018338,-0.0079397,-0.082069,0.014104,-0.0084579,-0.073038,0.0033074,-0.0077571,-0.072593,0.0028781,-0.0018864,-0.077692,-0.00029572,0.0069775,-0.076574,-0.0020932
-0.007779,-0.088899,0.019836,-0.016572,-0.086574,0.018358,-0.0078563,-0.082101,0.014113,-0.0084372,-0.073038,0.0033383,-0.0077536,-0.072592,0.0029222,-0.0019131,-0.077605,-0.00031748,0.0069444,-0.076574,-0.0020932
-0.0076998,-0.088936,0.019834,-0.016472,-0.086618,0.018379,-0.0077677,-0.082132,0.014122,-0.0084094,-0.073042,0.003371,-0.0077454,-0.072591,0.0029679,-0.0019402,-0.07753,-0.00033693,0.0069118,-0.076574,-0.0020929
-0.0076165,-0.088975,0.019834,-0.016362,-0.086666,0.018403,-0.0076728,-0.082166,0.014134,-0.0083749,-0.073053,0.0034064,-0.0077331,-0.072588,0.0030154,-0.0019679,-0.077471,-0.00035382,0.0068798,-0.076574,-0.0020925
-0.0075282,-0.08902,0.019833,-0.016243,-0.086719,0.01843,-0.0075709,-0.082203,0.014148,-0.0083342,-0.073073,0.0034455,-0.0077171,-0.072584,0.0030649,-0.001996,-0.077429,-0.00036795,0.0068484,-0.076574,-0.0020921
