Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.346950e-02	-7.451704e-03	-2.488831e-03	-7.711913e-05	-7.963322e-05	-5.830505e-05	1.105362e-04	-9.742155e-03	9.628709e-03	-2.436810e-05	-4.597165e-05	-5.106903e-03	7.088717e-03	-1.562734e-03	1.497463e+02	1.286652e+02	
1.000000e+00	-1.499326e-02	-8.243241e-03	-2.476499e-03	-8.547906e-05	-9.327333e-05	-6.540029e-05	1.240227e-04	-1.059672e-02	1.089222e-02	-2.674172e-05	-5.120555e-05	-5.395202e-03	7.173838e-03	-1.546819e-03	1.501411e+02	1.278028e+02	
2.000000e+00	-1.659372e-02	-9.099177e-03	-2.446991e-03	-9.444778e-05	-1.077376e-04	-7.300571e-05	1.381194e-04	-1.151006e-02	1.220073e-02	-2.941666e-05	-5.700210e-05	-5.645942e-03	7.238088e-03	-1.541568e-03	1.504107e+02	1.270980e+02	
3.000000e+00	-1.826100e-02	-1.001075e-02	-2.399888e-03	-1.038699e-04	-1.229358e-04	-8.104462e-05	1.527288e-04	-1.248307e-02	1.354240e-02	-3.242652e-05	-6.337493e-05	-5.864479e-03	7.285710e-03	-1.546861e-03	1.505885e+02	1.265474e+02	
4.000000e+00	-1.998554e-02	-1.096932e-02	-2.335626e-03	-1.135920e-04	-1.387694e-04	-8.944041e-05	1.677560e-04	-1.351668e-02	1.490558e-02	-3.580096e-05	-7.032988e-05	-6.055226e-03	7.320058e-03	-1.562180e-03	1.507004e+02	1.261430e+02	
5.000000e+00	-2.175925e-02	-1.197040e-02	-2.253900e-03	-1.234977e-04	-1.551615e-04	-9.815122e-05	1.831180e-04	-1.461143e-02	1.628039e-02	-3.958140e-05	-7.789282e-05	-6.222231e-03	7.343333e-03	-1.587280e-03	1.507601e+02	1.258696e+02	
6.000000e+00	-2.357643e-02	-1.301344e-02	-2.153948e-03	-1.335017e-04	-1.720594e-04	-1.071681e-04	1.987508e-04	-1.576791e-02	1.765958e-02	-4.382364e-05	-8.610971e-05	-6.368916e-03	7.356918e-03	-1.622167e-03	1.507740e+02	1.257085e+02	
7.000000e+00	-2.543340e-02	-1.409472e-02	-2.034097e-03	-1.434551e-04	-1.894406e-04	-1.164577e-04	2.146100e-04	-1.698562e-02	1.903902e-02	-4.859648e-05	-9.501696e-05	-6.499073e-03	7.362550e-03	-1.667182e-03	1.507546e+02	1.256421e+02	
8.000000e+00	-2.732493e-02	-1.520684e-02	-1.899245e-03	-1.532445e-04	-2.071890e-04	-1.259560e-04	2.306429e-04	-1.826453e-02	2.041239e-02	-5.388413e-05	-1.045576e-04	-6.613328e-03	7.361958e-03	-1.719944e-03	1.507145e+02	1.256612e+02	
9.000000e+00	-2.924296e-02	-1.634167e-02	-1.769352e-03	-1.629399e-04	-2.249826e-04	-1.355844e-04	2.467799e-04	-1.960945e-02	2.176582e-02	-5.948884e-05	-1.145168e-04	-6.706696e-03	7.356470e-03	-1.773353e-03	1.506601e+02	1.257716e+02	
1.000000e+01	-3.117765e-02	-1.749564e-02	-1.673419e-03	-1.727724e-04	-2.423798e-04	-1.452871e-04	2.629403e-04	-2.102854e-02	2.307914e-02	-6.511395e-05	-1.246180e-04	-6.772225e-03	7.346697e-03	-1.819320e-03	1.505892e+02	1.259833e+02	
1.100000e+01	-3.311808e-02	-1.867098e-02	-1.641252e-03	-1.830819e-04	-2.589304e-04	-1.550503e-04	2.790396e-04	-2.252904e-02	2.432989e-02	-7.044187e-05	-1.345995e-04	-6.804290e-03	7.332730e-03	-1.851103e-03	1.504926e+02	1.263011e+02	
1.200000e+01	-3.505170e-02	-1.987684e-02	-1.683838e-03	-1.941003e-04	-2.743834e-04	-1.649195e-04	2.949581e-04	-2.410509e-02	2.550297e-02	-7.539316e-05	-1.444159e-04	-6.803380e-03	7.313534e-03	-1.869385e-03	1.503557e+02	1.267046e+02	
1.300000e+01	-3.696430e-02	-2.111842e-02	-1.804224e-03	-2.059329e-04	-2.885664e-04	-1.749152e-04	3.105569e-04	-2.574284e-02	2.658798e-02	-7.998118e-05	-1.540751e-04	-6.772288e-03	7.288377e-03	-1.877057e-03	1.501701e+02	1.271679e+02	
1.400000e+01	-3.883960e-02	-2.239591e-02	-2.004468e-03	-2.186011e-04	-3.012966e-04	-1.850171e-04	3.256759e-04	-2.742424e-02	2.757614e-02	-8.424401e-05	-1.635740e-04	-6.713558e-03	7.256784e-03	-1.877144e-03	1.499322e+02	1.276672e+02	
