KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.161604e+02	1.572136e+02	1.636521e+02	1.636521e+02	2.257960e+00	1.550707e+02	7.448198e+01	-4.677889e+01	5.213917e+01	-1.505573e+02	-4.205573e+02	-2.950059e+01	8.268296e+00	
1.167329e+02	1.570137e+02	1.630480e+02	1.630480e+02	2.332951e+00	1.548541e+02	7.424364e+01	-4.669903e+01	5.225377e+01	-1.501569e+02	-4.201569e+02	-3.012015e+01	8.837022e+00	
1.171715e+02	1.572817e+02	1.622691e+02	1.622691e+02	2.391770e+00	1.546668e+02	7.400622e+01	-4.664750e+01	5.238942e+01	-1.499753e+02	-4.199753e+02	-3.076102e+01	9.401795e+00	
1.175364e+02	1.578739e+02	1.613504e+02	1.613504e+02	2.441123e+00	1.545076e+02	7.377319e+01	-4.662741e+01	5.255105e+01	-1.499191e+02	-4.199191e+02	-3.141348e+01	9.972753e+00	
1.178961e+02	1.586251e+02	1.603179e+02	1.603179e+02	2.489394e+00	1.543753e+02	7.354927e+01	-4.664300e+01	5.274521e+01	-1.498752e+02	-4.198752e+02	-3.205696e+01	1.055661e+01	
1.183374e+02	1.593269e+02	1.592025e+02	1.592025e+02	2.549335e+00	1.542690e+02	7.334263e+01	-4.670158e+01	5.298240e+01	-1.496856e+02	-4.196856e+02	-3.264955e+01	1.115258e+01	
1.189501e+02	1.597602e+02	1.580448e+02	1.580448e+02	2.634276e+00	1.541879e+02	7.316174e+01	-4.681081e+01	5.327397e+01	-1.491766e+02	-4.191766e+02	-3.313650e+01	1.175434e+01	
1.197770e+02	1.598029e+02	1.568908e+02	1.568908e+02	2.746111e+00	1.541304e+02	7.300577e+01	-4.697015e+01	5.362160e+01	-1.482675e+02	-4.182675e+02	-3.349139e+01	1.236404e+01	
1.207857e+02	1.595106e+02	1.557854e+02	1.557854e+02	2.866602e+00	1.540943e+02	7.285764e+01	-4.716450e+01	5.400930e+01	-1.470551e+02	-4.170551e+02	-3.375803e+01	1.300912e+01	
1.219394e+02	1.589596e+02	1.547726e+02	1.547726e+02	2.975617e+00	1.540770e+02	7.269890e+01	-4.737725e+01	5.441889e+01	-1.456607e+02	-4.156607e+02	-3.399513e+01	1.372390e+01	
1.232118e+02	1.582631e+02	1.538540e+02	1.538540e+02	3.058289e+00	1.540763e+02	7.251643e+01	-4.759545e+01	5.483562e+01	-1.441913e+02	-4.141913e+02	-3.425683e+01	1.453909e+01	
1.245893e+02	1.575798e+02	1.529790e+02	1.529790e+02	3.106123e+00	1.540895e+02	7.230349e+01	-4.781060e+01	5.524916e+01	-1.427323e+02	-4.127323e+02	-3.458875e+01	1.548044e+01	
1.260736e+02	1.570612e+02	1.520919e+02	1.520919e+02	3.111544e+00	1.541141e+02	7.205414e+01	-4.801495e+01	5.564979e+01	-1.413603e+02	-4.113603e+02	-3.503987e+01	1.657890e+01	
1.276854e+02	1.567367e+02	1.511508e+02	1.511508e+02	3.074667e+00	1.541463e+02	7.176826e+01	-4.820842e+01	5.603723e+01	-1.400747e+02	-4.100747e+02	-3.561052e+01	1.784021e+01	
1.294476e+02	1.565315e+02	1.501241e+02	1.501241e+02	3.001927e+00	1.541813e+02	7.145039e+01	-4.839735e+01	5.641938e+01	-1.388144e+02	-4.088144e+02	-3.625081e+01	1.924107e+01	
1.313683e+02	1.563689e+02	1.489779e+02	1.489779e+02	2.899881e+00	1.542142e+02	7.110529e+01	-4.858702e+01	5.680329e+01	-1.375340e+02	-4.075340e+02	-3.690586e+01	2.075244e+01	
1.334142e+02	1.562563e+02	1.477074e+02	1.477074e+02	2.774771e+00	1.542414e+02	7.073937e+01	-4.877044e+01	5.718132e+01	-1.363161e+02	-4.063161e+02	-3.758769e+01	2.236784e+01	
1.355508e+02	1.562469e+02	1.463322e+02	1.463322e+02	2.632578e+00	1.542595e+02	7.035991e+01	-4.893360e+01	5.753719e+01	-1.353126e+02	-4.053126e+02	-3.836500e+01	2.411027e+01	
1.377689e+02	1.563501e+02	1.448887e+02	1.448887e+02	2.480296e+00	1.542659e+02	6.997422e+01	-4.906548e+01	5.785822e+01	-1.346459e+02	-4.046459e+02	-3.930653e+01	2.601196e+01	
1.400485e+02	1.563711e+02	1.434675e+02	1.434675e+02	2.331990e+00	1.542615e+02	6.959027e+01	-4.917347e+01	5.815682e+01	-1.342600e+02	-4.042600e+02	-4.034099e+01	2.802337e+01	
1.423276e+02	1.560869e+02	1.421882e+02	1.421882e+02	2.204440e+00	1.542486e+02	6.921617e+01	-4.927180e+01	5.845526e+01	-1.340212e+02	-4.040212e+02	-4.131812e+01	3.003144e+01	
1.445087e+02	1.553834e+02	1.411508e+02	1.411508e+02	2.115171e+00	1.542299e+02	6.886168e+01	-4.937377e+01	5.877462e+01	-1.337843e+02	-4.037843e+02	-4.207166e+01	3.189453e+01	
1.464903e+02	1.543166e+02	1.403430e+02	1.403430e+02	2.084620e+00	1.542099e+02	6.854353e+01	-4.948986e+01	5.913008e+01	-1.334193e+02	-4.034193e+02	-4.246169e+01	3.348227e+01	
1.481436e+02	1.529909e+02	1.397196e+02	1.397196e+02	2.133895e+00	1.541934e+02	6.828002e+01	-4.962968e+01	5.953554e+01	-1.327998e+02	-4.027998e+02	-4.236315e+01	3.465873e+01	
1.493426e+02	1.515327e+02	1.392390e+02	1.392390e+02	2.265093e+00	1.541848e+02	6.807291e+01	-4.979647e+01	5.999613e+01	-1.318725e+02	-4.018725e+02	-4.174032e+01	3.534266e+01	
1.500756e+02	1.500886e+02	1.388741e+02	1.388741e+02	2.430768e+00	1.541863e+02	6.788122e+01	-4.997736e+01	6.049303e+01	-1.307643e+02	-4.007643e+02	-4.075581e+01	3.562122e+01	
1.504117e+02	1.487607e+02	1.385993e+02	1.385993e+02	2.575953e+00	1.542003e+02	6.765772e+01	-5.015724e+01	6.100287e+01	-1.296219e+02	-3.996219e+02	-3.959871e+01	3.563099e+01	
1.504580e+02	1.476226e+02	1.383699e+02	1.383699e+02	2.670212e+00	1.542268e+02	6.737833e+01	-5.032585e+01	6.150820e+01	-1.285603e+02	-3.985603e+02	-3.842214e+01	3.550062e+01	
1.503186e+02	1.467422e+02	1.381056e+02	1.381056e+02	2.725791e+00	1.542634e+02	6.705919e+01	-5.048110e+01	6.200307e+01	-1.276541e+02	-3.976541e+02	-3.733228e+01	3.532860e+01	
1.501040e+02	1.461738e+02	1.377213e+02	1.377213e+02	2.759134e+00	1.543071e+02	6.672054e+01	-5.062188e+01	6.248256e+01	-1.269657e+02	-3.969657e+02	-3.641637e+01	3.520564e+01	
1.498702e+02	1.458774e+02	1.372137e+02	1.372137e+02	2.784286e+00	1.543543e+02	6.638252e+01	-5.074556e+01	6.293793e+01	-1.264786e+02	-3.964786e+02	-3.567788e+01	3.514819e+01	
1.495929e+02	1.457265e+02	1.366815e+02	1.366815e+02	2.812449e+00	1.544014e+02	6.606509e+01	-5.084792e+01	6.335586e+01	-1.260897e+02	-3.960897e+02	-3.503311e+01	3.508394e+01	
1.492314e+02	1.456209e+02	1.362276e+02	1.362276e+02	2.853856e+00	1.544445e+02	6.578717e+01	-5.092583e+01	6.372418e+01	-1.257004e+02	-3.957004e+02	-3.440368e+01	3.493682e+01	
1.487773e+02	1.455187e+02	1.358999e+02	1.358999e+02	2.906430e+00	1.544819e+02	6.555026e+01	-5.098750e+01	6.404935e+01	-1.252726e+02	-3.952726e+02	-3.376231e+01	3.468894e+01	
1.482517e+02	1.454109e+02	1.357020e+02	1.357020e+02	2.957955e+00	1.545138e+02	6.534139e+01	-5.104997e+01	6.435338e+01	-1.248186e+02	-3.948186e+02	-3.311990e+01	3.437078e+01	
1.476804e+02	1.452874e+02	1.356355e+02	1.356355e+02	2.997506e+00	1.545403e+02	6.514883e+01	-5.112898e+01	6.465749e+01	-1.243612e+02	-3.943612e+02	-3.249174e+01	3.401888e+01	
1.471544e+02	1.451541e+02	1.356646e+02	1.356646e+02	3.029546e+00	1.545642e+02	6.497691e+01	-5.122845e+01	6.496674e+01	-1.239793e+02	-3.939793e+02	-3.193771e+01	3.372305e+01	
1.468001e+02	1.450233e+02	1.357322e+02	1.357322e+02	3.067276e+00	1.545895e+02	6.483908e+01	-5.134580e+01	6.527680e+01	-1.237812e+02	-3.937812e+02	-3.153767e+01	3.359971e+01	
1.467076e+02	1.448954e+02	1.357813e+02	1.357813e+02	3.121573e+00	1.546202e+02	6.474508e+01	-5.147997e+01	6.558641e+01	-1.238447e+02	-3.938447e+02	-3.133824e+01	3.373060e+01	
1.467420e+02	1.447343e+02	1.357617e+02	1.357617e+02	3.188073e+00	1.546603e+02	6.468099e+01	-5.163964e+01	6.591530e+01	-1.240473e+02	-3.940473e+02	-3.120835e+01	3.399151e+01	
1.466688e+02	1.445034e+02	1.356244e+02	1.356244e+02	3.256508e+00	1.547136e+02	6.462395e+01	-5.183668e+01	6.629120e+01	-1.241863e+02	-3.941863e+02	-3.095174e+01	3.417237e+01	
1.462869e+02	1.441921e+02	1.353373e+02	1.353373e+02	3.323837e+00	1.547835e+02	6.456081e+01	-5.207894e+01	6.673527e+01	-1.241002e+02	-3.941002e+02	-3.042134e+01	3.410004e+01	
1.455874e+02	1.438274e+02	1.349429e+02	1.349429e+02	3.416376e+00	1.548722e+02	6.451656e+01	-5.236052e+01	6.724227e+01	-1.238031e+02	-3.938031e+02	-2.964514e+01	3.377705e+01	
1.446242e+02	1.434399e+02	1.345022e+02	1.345022e+02	3.567815e+00	1.549815e+02	6.452576e+01	-5.267201e+01	6.779996e+01	-1.233567e+02	-3.933567e+02	-2.869861e+01	3.325876e+01	
1.435125e+02	1.430629e+02	1.340648e+02	1.340648e+02	3.793896e+00	1.551119e+02	6.460727e+01	-5.300231e+01	6.839103e+01	-1.228662e+02	-3.928662e+02	-2.769344e+01	3.265006e+01	
1.424902e+02	1.427396e+02	1.336482e+02	1.336482e+02	4.063322e+00	1.552604e+02	6.473870e+01	-5.333636e+01	6.898615e+01	-1.225343e+02	-3.925343e+02	-2.681516e+01	3.215728e+01	
1.417861e+02	1.424985e+02	1.332646e+02	1.332646e+02	4.337243e+00	1.554238e+02	6.489048e+01	-5.365952e+01	6.955413e+01	-1.225474e+02	-3.925474e+02	-2.622131e+01	3.197007e+01	
1.415103e+02	1.423277e+02	1.329254e+02	1.329254e+02	4.581965e+00	1.555976e+02	6.503656e+01	-5.396153e+01	7.007031e+01	-1.229810e+02	-3.929810e+02	-2.596292e+01	3.216394e+01	
1.415996e+02	1.421718e+02	1.326386e+02	1.326386e+02	4.772826e+00	1.557763e+02	6.515760e+01	-5.423849e+01	7.052174e+01	-1.237535e+02	-3.937535e+02	-2.595494e+01	3.265454e+01	
1.419804e+02	1.419768e+02	1.324113e+02	1.324113e+02	4.886797e+00	1.559541e+02	6.523528e+01	-5.448801e+01	7.089843e+01	-1.247796e+02	-3.947796e+02	-2.611182e+01	3.335242e+01	
1.424832e+02	1.417025e+02	1.322441e+02	1.322441e+02	4.917676e+00	1.561265e+02	6.526221e+01	-5.472125e+01	7.121874e+01	-1.259125e+02	-3.959125e+02	-2.630199e+01	3.410650e+01	
1.428126e+02	1.413373e+02	1.321320e+02	1.321320e+02	4.879330e+00	1.562906e+02	6.524465e+01	-5.496458e+01	7.153430e+01	-1.269170e+02	-3.969170e+02	-2.633419e+01	3.468082e+01	
1.426778e+02	1.408996e+02	1.320695e+02	1.320695e+02	4.786798e+00	1.564437e+02	6.519077e+01	-5.524336e+01	7.189657e+01	-1.275569e+02	-3.975569e+02	-2.603400e+01	3.484619e+01	
1.420396e+02	1.404168e+02	1.320400e+02	1.320400e+02	4.657107e+00	1.565856e+02	6.511610e+01	-5.556835e+01	7.232791e+01	-1.278169e+02	-3.978169e+02	-2.539670e+01	3.458933e+01	
1.410603e+02	1.398980e+02	1.320176e+02	1.320176e+02	4.508995e+00	1.567179e+02	6.504204e+01	-5.593878e+01	7.282679e+01	-1.278672e+02	-3.978672e+02	-2.454044e+01	3.406727e+01	
1.398959e+02	1.393372e+02	1.319792e+02	1.319792e+02	4.360257e+00	1.568422e+02	6.498967e+01	-5.635229e+01	7.338841e+01	-1.278784e+02	-3.978784e+02	-2.356930e+01	3.342716e+01	
1.387197e+02	1.387284e+02	1.319146e+02	1.319146e+02	4.218618e+00	1.569615e+02	6.497380e+01	-5.679520e+01	7.398197e+01	-1.280119e+02	-3.980119e+02	-2.258580e+01	3.280803e+01	
