Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-5.998376e-03	-3.120245e-03	-1.573944e-03	-4.165086e-05	-3.244069e-05	-2.780403e-05	4.908024e-05	-4.961715e-03	3.720108e-03	3.905373e-06	-1.049762e-05	-4.672990e-03	7.069868e-03	5.625579e-04	1.497743e+02	1.356204e+02	
1.000000e+00	-7.534528e-03	-3.685996e-03	-1.847200e-03	-4.874882e-05	-4.310801e-05	-3.304053e-05	6.263590e-05	-6.124508e-03	4.761477e-03	4.202062e-06	-1.283565e-05	-5.019084e-03	7.292725e-03	4.892479e-04	1.513122e+02	1.354860e+02	
2.000000e+00	-9.208517e-03	-4.266064e-03	-2.143132e-03	-5.612165e-05	-5.487063e-05	-3.848152e-05	7.752897e-05	-7.389855e-03	5.897443e-03	4.612865e-06	-1.520756e-05	-5.290001e-03	7.474461e-03	4.447200e-04	1.525957e+02	1.354343e+02	
3.000000e+00	-1.099320e-02	-4.836620e-03	-2.446956e-03	-6.351811e-05	-6.771542e-05	-4.393077e-05	9.358964e-05	-8.731150e-03	7.113725e-03	5.175989e-06	-1.750047e-05	-5.524690e-03	7.635686e-03	4.222928e-04	1.537537e+02	1.354263e+02	
4.000000e+00	-1.287144e-02	-5.381664e-03	-2.740586e-03	-7.080639e-05	-8.176646e-05	-4.926338e-05	1.107496e-04	-1.012631e-02	8.404917e-03	5.954406e-06	-1.961940e-05	-5.750975e-03	7.789483e-03	4.187982e-04	1.548640e+02	1.354163e+02	
5.000000e+00	-1.484846e-02	-5.913709e-03	-3.033563e-03	-7.829326e-05	-9.691035e-05	-5.459200e-05	1.289946e-04	-1.158978e-02	9.765054e-03	7.106548e-06	-2.151098e-05	-5.957076e-03	7.929293e-03	4.368393e-04	1.558861e+02	1.354325e+02	
6.000000e+00	-1.693253e-02	-6.441762e-03	-3.333297e-03	-8.624482e-05	-1.130895e-04	-6.000140e-05	1.483424e-04	-1.313710e-02	1.119097e-02	8.794532e-06	-2.310922e-05	-6.139304e-03	8.053080e-03	4.774298e-04	1.568121e+02	1.354939e+02	
7.000000e+00	-1.912727e-02	-6.958032e-03	-3.628681e-03	-9.468538e-05	-1.304845e-04	-6.543004e-05	1.688523e-04	-1.476757e-02	1.268616e-02	1.114202e-05	-2.431162e-05	-6.311380e-03	8.167185e-03	5.389263e-04	1.576931e+02	1.355851e+02	
8.000000e+00	-2.144176e-02	-7.467933e-03	-3.923962e-03	-1.038678e-04	-1.490699e-04	-7.092780e-05	1.905394e-04	-1.649732e-02	1.424728e-02	1.434314e-05	-2.502187e-05	-6.469590e-03	8.269352e-03	6.224880e-04	1.585233e+02	1.357235e+02	
9.000000e+00	-2.387416e-02	-7.975695e-03	-4.230283e-03	-1.140423e-04	-1.685909e-04	-7.652882e-05	2.132617e-04	-1.834323e-02	1.585549e-02	1.860322e-05	-2.513960e-05	-6.605152e-03	8.355288e-03	7.288477e-04	1.592857e+02	1.359441e+02	
1.000000e+01	-2.639662e-02	-8.455515e-03	-4.534802e-03	-1.249420e-04	-1.889033e-04	-8.197495e-05	2.367362e-04	-2.029169e-02	1.748124e-02	2.396372e-05	-2.456498e-05	-6.725809e-03	8.428877e-03	8.532164e-04	1.600246e+02	1.362593e+02	
1.100000e+01	-2.897557e-02	-8.885065e-03	-4.823438e-03	-1.363094e-04	-2.098130e-04	-8.702785e-05	2.606184e-04	-2.232835e-02	1.908649e-02	3.042864e-05	-2.325361e-05	-6.836825e-03	8.492337e-03	9.915273e-04	1.607656e+02	1.366837e+02	
1.200000e+01	-3.158959e-02	-9.262737e-03	-5.101571e-03	-1.481646e-04	-2.309378e-04	-9.164374e-05	2.845815e-04	-2.446507e-02	2.062495e-02	3.802941e-05	-2.126300e-05	-6.932454e-03	8.542770e-03	1.141594e-03	1.614919e+02	1.372574e+02	
1.300000e+01	-3.421531e-02	-9.572272e-03	-5.368245e-03	-1.602786e-04	-2.519799e-04	-9.564244e-05	3.083181e-04	-2.670848e-02	2.204909e-02	4.671921e-05	-1.865330e-05	-7.012621e-03	8.580518e-03	1.300199e-03	1.622160e+02	1.380133e+02	
1.400000e+01	-3.682777e-02	-9.794506e-03	-5.621698e-03	-1.724288e-04	-2.726549e-04	-9.883473e-05	3.315318e-04	-2.905538e-02	2.331680e-02	5.648557e-05	-1.542839e-05	-7.078196e-03	8.606656e-03	1.466381e-03	1.629520e+02	1.389630e+02	
