KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.157209e+02	1.170970e+02	1.538408e+02	1.538408e+02	-1.867064e+01	1.606864e+02	6.844256e+01	-4.666615e+01	4.467550e+01	-1.640305e+02	-4.340305e+02	-2.347617e+01	4.965458e+00	
1.186710e+02	1.135792e+02	1.533570e+02	1.533570e+02	-1.865222e+01	1.607796e+02	6.873311e+01	-4.687250e+01	4.476264e+01	-1.609128e+02	-4.309128e+02	-2.389915e+01	5.824381e+00	
1.211683e+02	1.103435e+02	1.523725e+02	1.523725e+02	-1.835964e+01	1.607879e+02	6.919885e+01	-4.707219e+01	4.486606e+01	-1.582828e+02	-4.282828e+02	-2.431648e+01	6.592277e+00	
1.228115e+02	1.081260e+02	1.510710e+02	1.510710e+02	-1.810420e+01	1.607294e+02	6.952644e+01	-4.720846e+01	4.493942e+01	-1.567101e+02	-4.267101e+02	-2.477934e+01	7.232897e+00	
1.234881e+02	1.072264e+02	1.496978e+02	1.496978e+02	-1.809580e+01	1.606292e+02	6.950699e+01	-4.720458e+01	4.492008e+01	-1.563191e+02	-4.263191e+02	-2.527499e+01	7.705047e+00	
1.235418e+02	1.071732e+02	1.486411e+02	1.486411e+02	-1.828762e+01	1.605207e+02	6.919744e+01	-4.699071e+01	4.475055e+01	-1.564804e+02	-4.264804e+02	-2.563609e+01	7.949835e+00	
1.233226e+02	1.074294e+02	1.482913e+02	1.482913e+02	-1.842333e+01	1.604268e+02	6.886986e+01	-4.666218e+01	4.451635e+01	-1.566797e+02	-4.266797e+02	-2.579540e+01	7.996008e+00	
1.230283e+02	1.076829e+02	1.484247e+02	1.484247e+02	-1.841484e+01	1.603579e+02	6.862931e+01	-4.634082e+01	4.432248e+01	-1.567447e+02	-4.267447e+02	-2.580753e+01	7.935352e+00	
1.227338e+02	1.078326e+02	1.485903e+02	1.485903e+02	-1.835356e+01	1.603069e+02	6.840067e+01	-4.611039e+01	4.423522e+01	-1.567045e+02	-4.267045e+02	-2.576742e+01	7.853803e+00	
1.224821e+02	1.078795e+02	1.486519e+02	1.486519e+02	-1.838448e+01	1.602468e+02	6.805560e+01	-4.599205e+01	4.425933e+01	-1.565910e+02	-4.265910e+02	-2.573636e+01	7.784371e+00	
1.223218e+02	1.078413e+02	1.486776e+02	1.486776e+02	-1.860565e+01	1.601463e+02	6.751600e+01	-4.592063e+01	4.431884e+01	-1.564055e+02	-4.264055e+02	-2.575251e+01	7.737591e+00	
1.222943e+02	1.077053e+02	1.486774e+02	1.486774e+02	-1.897361e+01	1.599808e+02	6.683526e+01	-4.580893e+01	4.432403e+01	-1.561310e+02	-4.261310e+02	-2.583969e+01	7.718649e+00	
1.224925e+02	1.073007e+02	1.486343e+02	1.486343e+02	-1.939542e+01	1.597511e+02	6.609656e+01	-4.559701e+01	4.422567e+01	-1.555854e+02	-4.255854e+02	-2.594541e+01	7.705791e+00	
1.230836e+02	1.062905e+02	1.486501e+02	1.486501e+02	-1.984402e+01	1.594957e+02	6.529744e+01	-4.528835e+01	4.405124e+01	-1.543621e+02	-4.243621e+02	-2.590403e+01	7.640054e+00	
