KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.273993e+02	1.494871e+02	1.711284e+02	1.711284e+02	-1.001008e+00	1.484466e+02	8.642050e+01	-5.457343e+01	4.588358e+01	-1.664046e+02	-4.364046e+02	-3.831476e+01	7.850743e+00	
1.280823e+02	1.491501e+02	1.710018e+02	1.710018e+02	-9.779528e-01	1.484652e+02	8.652463e+01	-5.453698e+01	4.580727e+01	-1.662408e+02	-4.362408e+02	-3.890093e+01	8.492711e+00	
1.287809e+02	1.487759e+02	1.710147e+02	1.710147e+02	-9.767873e-01	1.485137e+02	8.657061e+01	-5.449766e+01	4.577285e+01	-1.660687e+02	-4.360687e+02	-3.953940e+01	9.219802e+00	
1.294781e+02	1.484092e+02	1.710919e+02	1.710919e+02	-9.912708e-01	1.485881e+02	8.656134e+01	-5.445463e+01	4.577979e+01	-1.658850e+02	-4.358850e+02	-4.021073e+01	1.000915e+01	
1.301558e+02	1.480926e+02	1.711731e+02	1.711731e+02	-1.025207e+00	1.486851e+02	8.648964e+01	-5.440753e+01	4.582821e+01	-1.656852e+02	-4.356852e+02	-4.089253e+01	1.083576e+01	
1.307997e+02	1.478687e+02	1.711734e+02	1.711734e+02	-1.075328e+00	1.488010e+02	8.635540e+01	-5.435546e+01	4.591753e+01	-1.654635e+02	-4.354635e+02	-4.156591e+01	1.167797e+01	
1.314100e+02	1.477875e+02	1.708814e+02	1.708814e+02	-1.088269e+00	1.489287e+02	8.620862e+01	-5.429440e+01	4.604309e+01	-1.652166e+02	-4.352166e+02	-4.223195e+01	1.253109e+01	
1.319962e+02	1.478880e+02	1.700792e+02	1.700792e+02	-9.987046e-01	1.490604e+02	8.611231e+01	-5.421983e+01	4.619867e+01	-1.649384e+02	-4.349384e+02	-4.289889e+01	1.339767e+01	
1.325888e+02	1.481385e+02	1.687437e+02	1.687437e+02	-7.611670e-01	1.491895e+02	8.611577e+01	-5.413086e+01	4.637691e+01	-1.646045e+02	-4.346045e+02	-4.357444e+01	1.428504e+01	
1.332238e+02	1.484802e+02	1.669529e+02	1.669529e+02	-3.600114e-01	1.493099e+02	8.624109e+01	-5.402860e+01	4.657035e+01	-1.641847e+02	-4.341847e+02	-4.426181e+01	1.519851e+01	
1.339304e+02	1.488299e+02	1.649260e+02	1.649260e+02	7.296946e-02	1.494150e+02	8.636591e+01	-5.391861e+01	4.677262e+01	-1.636576e+02	-4.336576e+02	-4.495806e+01	1.613628e+01	
1.347161e+02	1.491162e+02	1.629025e+02	1.629025e+02	3.679884e-01	1.494988e+02	8.633099e+01	-5.380628e+01	4.697707e+01	-1.630387e+02	-4.330387e+02	-4.566733e+01	1.709773e+01	
1.354676e+02	1.492808e+02	1.609650e+02	1.609650e+02	5.006978e-01	1.495622e+02	8.612176e+01	-5.368075e+01	4.716917e+01	-1.625894e+02	-4.325894e+02	-4.649891e+01	1.813940e+01	
1.360208e+02	1.492244e+02	1.591342e+02	1.591342e+02	5.134884e-01	1.496102e+02	8.579029e+01	-5.352334e+01	4.733043e+01	-1.626832e+02	-4.326832e+02	-4.763506e+01	1.936117e+01	
1.362814e+02	1.487344e+02	1.574838e+02	1.574838e+02	4.665911e-01	1.496581e+02	8.540409e+01	-5.330984e+01	4.744422e+01	-1.635929e+02	-4.335929e+02	-4.927687e+01	2.091516e+01	
1.361947e+02	1.474728e+02	1.561149e+02	1.561149e+02	4.251510e-01	1.497256e+02	8.503423e+01	-5.301963e+01	4.749867e+01	-1.654832e+02	-4.354832e+02	-5.161089e+01	2.298454e+01	
1.362152e+02	1.452598e+02	1.550923e+02	1.550923e+02	4.116196e-01	1.498251e+02	8.470309e+01	-5.268895e+01	4.752562e+01	-1.676734e+02	-4.376734e+02	-5.455226e+01	2.567165e+01	
1.372756e+02	1.423336e+02	1.544607e+02	1.544607e+02	4.232590e-01	1.499634e+02	8.440358e+01	-5.238292e+01	4.758052e+01	-1.689396e+02	-4.389396e+02	-5.792515e+01	2.905870e+01	
1.398997e+02	1.389646e+02	1.542036e+02	1.542036e+02	4.479082e-01	1.501328e+02	8.412301e+01	-5.214682e+01	4.769538e+01	-1.687467e+02	-4.387467e+02	-6.164039e+01	3.319169e+01	
1.441499e+02	1.351568e+02	1.542550e+02	1.542550e+02	4.669836e-01	1.503158e+02	8.384517e+01	-5.200749e+01	4.788291e+01	-1.671352e+02	-4.371352e+02	-6.539017e+01	3.799388e+01	
1.492762e+02	1.305722e+02	1.545079e+02	1.545079e+02	4.552074e-01	1.504883e+02	8.355682e+01	-5.191425e+01	4.808480e+01	-1.650534e+02	-4.350534e+02	-6.882768e+01	4.339035e+01	
1.536316e+02	1.249449e+02	1.548271e+02	1.548271e+02	3.857751e-01	1.506219e+02	8.325067e+01	-5.176483e+01	4.819347e+01	-1.641206e+02	-4.341206e+02	-7.210015e+01	4.951152e+01	
1.554163e+02	1.183903e+02	1.551028e+02	1.551028e+02	2.815470e-01	1.506967e+02	8.295671e+01	-5.149719e+01	4.814541e+01	-1.652662e+02	-4.352662e+02	-7.522733e+01	5.653930e+01	
1.532638e+02	1.112006e+02	1.552514e+02	1.552514e+02	2.068199e-01	1.507002e+02	8.273514e+01	-5.108608e+01	4.791813e+01	-1.686582e+02	-4.386582e+02	-7.707685e+01	6.443535e+01	
1.483523e+02	1.041076e+02	1.552485e+02	1.552485e+02	2.605585e-01	1.506353e+02	8.266231e+01	-5.058521e+01	4.757379e+01	-1.731110e+02	-4.431110e+02	-7.524650e+01	7.235272e+01	
1.437023e+02	9.818951e+01	1.551208e+02	1.551208e+02	5.661642e-01	1.505191e+02	8.282232e+01	-5.011271e+01	4.724551e+01	-1.765119e+02	-4.465119e+02	-7.062985e+01	7.902206e+01	
1.406221e+02	9.388394e+01	1.548932e+02	1.548932e+02	1.067478e+00	1.503779e+02	8.312556e+01	-4.972345e+01	4.701362e+01	-1.781470e+02	-4.481470e+02	-6.586407e+01	8.414680e+01	
1.388799e+02	9.100428e+01	1.545846e+02	1.545846e+02	1.523901e+00	1.502475e+02	8.330569e+01	-4.940924e+01	4.690400e+01	-1.785069e+02	-4.485069e+02	-6.182618e+01	8.780064e+01	
1.379691e+02	8.919858e+01	1.541934e+02	1.541934e+02	1.761767e+00	1.501610e+02	8.317813e+01	-4.914769e+01	4.691861e+01	-1.782026e+02	-4.482026e+02	-5.850622e+01	8.758809e+01	
1.372791e+02	8.806383e+01	1.536936e+02	1.536936e+02	1.701118e+00	1.501484e+02	8.266892e+01	-4.890446e+01	4.703466e+01	-1.778614e+02	-4.478614e+02	-5.570284e+01	8.512060e+01	
1.364624e+02	8.732060e+01	1.530263e+02	1.530263e+02	1.403841e+00	1.502222e+02	8.185360e+01	-4.867509e+01	4.724100e+01	-1.778281e+02	-4.478281e+02	-5.323291e+01	8.273538e+01	
1.354112e+02	8.680609e+01	1.521055e+02	1.521055e+02	1.096282e+00	1.503741e+02	8.097837e+01	-4.849185e+01	4.754493e+01	-1.781955e+02	-4.481955e+02	-5.093991e+01	8.043083e+01	
1.342620e+02	8.646617e+01	1.508868e+02	1.508868e+02	9.138762e-01	1.505799e+02	8.019564e+01	-4.839711e+01	4.796105e+01	-1.787867e+02	-4.487867e+02	-4.869856e+01	7.807239e+01	
1.334773e+02	8.638788e+01	1.493838e+02	1.493838e+02	8.535421e-01	1.507966e+02	7.951375e+01	-4.844329e+01	4.851446e+01	-1.790656e+02	-4.490656e+02	-4.644251e+01	7.562431e+01	
1.336865e+02	8.678367e+01	1.477152e+02	1.477152e+02	8.742328e-01	1.509915e+02	7.889795e+01	-4.864641e+01	4.920965e+01	-1.782641e+02	-4.482641e+02	-4.416406e+01	7.311140e+01	
1.356983e+02	8.804754e+01	1.461193e+02	1.461193e+02	8.950291e-01	1.511500e+02	7.826992e+01	-4.896759e+01	5.001205e+01	-1.753006e+02	-4.453006e+02	-4.182918e+01	7.030527e+01	
1.396032e+02	9.035667e+01	1.447513e+02	1.447513e+02	8.667838e-01	1.512681e+02	7.757795e+01	-4.936692e+01	5.089182e+01	-1.697384e+02	-4.397384e+02	-3.920386e+01	6.646084e+01	
1.442531e+02	9.335489e+01	1.436476e+02	1.436476e+02	7.974470e-01	1.513564e+02	7.681897e+01	-4.980832e+01	5.183157e+01	-1.624193e+02	-4.324193e+02	-3.606818e+01	6.117570e+01	
1.481789e+02	9.648253e+01	1.428346e+02	1.428346e+02	7.136380e-01	1.514265e+02	7.601140e+01	-5.025119e+01	5.280660e+01	-1.545566e+02	-4.245566e+02	-3.252963e+01	5.500597e+01	
1.503233e+02	9.918199e+01	1.423317e+02	1.423317e+02	6.664893e-01	1.514882e+02	7.520543e+01	-5.064708e+01	5.377720e+01	-1.473190e+02	-4.173190e+02	-2.898568e+01	4.896631e+01	
1.507010e+02	1.011987e+02	1.421229e+02	1.421229e+02	6.683397e-01	1.515511e+02	7.441379e+01	-5.096879e+01	5.471993e+01	-1.413446e+02	-4.113446e+02	-2.581439e+01	4.376297e+01	
1.499460e+02	1.026083e+02	1.421158e+02	1.421158e+02	6.459365e-01	1.516243e+02	7.356213e+01	-5.123784e+01	5.565750e+01	-1.367027e+02	-4.067027e+02	-2.314039e+01	3.956120e+01	
