Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.045587e-02	1.044531e-02	-8.763097e-03	1.638647e-04	4.572231e-05	9.165937e-05	7.479047e-05	-1.150641e-02	7.329372e-03	-1.587136e-05	8.341189e-06	2.661057e-03	4.352835e-03	-9.237198e-04	1.274838e+02	1.320422e+02	
1.000000e+00	-1.234243e-02	1.178483e-02	-8.914032e-03	1.824162e-04	2.941465e-05	1.036600e-04	9.319031e-05	-1.226291e-02	9.023124e-03	-1.545872e-05	1.236550e-05	1.527796e-03	4.840301e-03	-8.029252e-04	1.298714e+02	1.295637e+02	
2.000000e+00	-1.436905e-02	1.328763e-02	-8.962719e-03	2.023758e-04	1.022594e-05	1.167760e-04	1.130330e-04	-1.303693e-02	1.080917e-02	-1.409710e-05	1.819116e-05	4.750544e-04	5.251045e-03	-6.548928e-04	1.318765e+02	1.272751e+02	
3.000000e+00	-1.652044e-02	1.494250e-02	-8.891454e-03	2.233371e-04	-1.188398e-05	1.309510e-04	1.341316e-04	-1.382760e-02	1.267992e-02	-1.151373e-05	2.614282e-05	-4.954839e-04	5.592404e-03	-4.800470e-04	1.335347e+02	1.252062e+02	
4.000000e+00	-1.878721e-02	1.673305e-02	-8.691412e-03	2.448793e-04	-3.686457e-05	1.461209e-04	1.563329e-04	-1.463827e-02	1.463629e-02	-7.486570e-06	3.644003e-05	-1.384972e-03	5.873298e-03	-2.812643e-04	1.348959e+02	1.233635e+02	
5.000000e+00	-2.115573e-02	1.863571e-02	-8.375269e-03	2.666657e-04	-6.430309e-05	1.622128e-04	1.794222e-04	-1.547995e-02	1.667577e-02	-1.962333e-06	4.905179e-05	-2.186371e-03	6.100538e-03	-6.672133e-05	1.359981e+02	1.217581e+02	
6.000000e+00	-2.359601e-02	2.062518e-02	-7.977496e-03	2.885941e-04	-9.333458e-05	1.791533e-04	2.030289e-04	-1.636634e-02	1.877644e-02	4.868100e-06	6.364980e-05	-2.886132e-03	6.278148e-03	1.505335e-04	1.368568e+02	1.204036e+02	
7.000000e+00	-2.606610e-02	2.268133e-02	-7.542825e-03	3.108125e-04	-1.228768e-04	1.968615e-04	2.266948e-04	-1.730886e-02	2.089830e-02	1.264043e-05	7.973512e-05	-3.474398e-03	6.409903e-03	3.574141e-04	1.374792e+02	1.193023e+02	
8.000000e+00	-2.853490e-02	2.479356e-02	-7.065903e-03	3.331789e-04	-1.526726e-04	2.151578e-04	2.500675e-04	-1.829313e-02	2.301149e-02	2.136849e-05	9.727519e-05	-3.970027e-03	6.502639e-03	5.556561e-04	1.379028e+02	1.184041e+02	
9.000000e+00	-3.098541e-02	2.695070e-02	-6.511074e-03	3.552155e-04	-1.829940e-04	2.338084e-04	2.728983e-04	-1.929197e-02	2.510597e-02	3.136312e-05	1.165389e-04	-4.401094e-03	6.563337e-03	7.542981e-04	1.381775e+02	1.176443e+02	
1.000000e+01	-3.340811e-02	2.913549e-02	-5.827676e-03	3.761818e-04	-2.143377e-04	2.525465e-04	2.949559e-04	-2.027190e-02	2.718664e-02	4.308874e-05	1.379073e-04	-4.794008e-03	6.597162e-03	9.637488e-04	1.383507e+02	1.169629e+02	
1.100000e+01	-3.578962e-02	3.132090e-02	-4.957644e-03	3.952412e-04	-2.472017e-04	2.710854e-04	3.159077e-04	-2.119357e-02	2.926274e-02	5.693996e-05	1.616513e-04	-5.169735e-03	6.606586e-03	1.190787e-03	1.384580e+02	1.163097e+02	
1.200000e+01	-3.811385e-02	3.347169e-02	-3.831513e-03	4.113947e-04	-2.821330e-04	2.891267e-04	3.353151e-04	-2.200958e-02	3.135163e-02	7.332548e-05	1.880015e-04	-5.546218e-03	6.591680e-03	1.441445e-03	1.385254e+02	1.156370e+02	
1.300000e+01	-4.037082e-02	3.554271e-02	-2.378386e-03	4.234983e-04	-3.196700e-04	3.063892e-04	3.527209e-04	-2.267150e-02	3.348824e-02	9.263651e-05	2.170768e-04	-5.937410e-03	6.551283e-03	1.720590e-03	1.385757e+02	1.149035e+02	
1.400000e+01	-4.255119e-02	3.748915e-02	-6.158970e-04	4.312131e-04	-3.592134e-04	3.227216e-04	3.677796e-04	-2.317444e-02	3.569213e-02	1.145130e-04	2.481655e-04	-6.333828e-03	6.484871e-03	2.019149e-03	1.386150e+02	1.141184e+02	
1.500000e+01	-4.464560e-02	3.927766e-02	1.387961e-03	4.348193e-04	-3.996015e-04	3.380378e-04	3.802825e-04	-2.354286e-02	3.795905e-02	1.381664e-04	2.802143e-04	-6.718230e-03	6.393433e-03	2.322898e-03	1.386421e+02	1.133166e+02	
1.600000e+01	-4.663713e-02	4.088466e-02	3.578864e-03	4.346777e-04	-4.398726e-04	3.522600e-04	3.900192e-04	-2.379742e-02	4.026801e-02	1.628802e-04	3.123961e-04	-7.080564e-03	6.278081e-03	2.621858e-03	1.386520e+02	1.125236e+02	
1.700000e+01	-4.851185e-02	4.225940e-02	6.075443e-03	4.292487e-04	-4.809904e-04	3.652405e-04	3.962935e-04	-2.388546e-02	4.265906e-02	1.894816e-04	3.453726e-04	-7.442991e-03	6.132366e-03	2.932096e-03	1.386500e+02	1.116917e+02	
