Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-4.803669e-03	-9.904663e-04	-3.310827e-03	-1.966464e-05	1.869992e-05	-9.697710e-06	2.800008e-05	-5.428881e-03	2.136365e-03	5.053024e-06	-6.914223e-07	3.160059e-03	4.731672e-03	8.538994e-04	1.442684e+02	1.565511e+02	
1.000000e+00	-5.649364e-03	-1.157097e-03	-3.153490e-03	-2.434410e-05	8.013295e-06	-1.194767e-05	3.633551e-05	-5.837824e-03	2.789200e-03	7.283101e-06	-3.146976e-07	1.219203e-03	5.528356e-03	1.108105e-03	1.492646e+02	1.526492e+02	
2.000000e+00	-6.581524e-03	-1.387595e-03	-2.860950e-03	-3.037306e-05	-5.901079e-06	-1.444713e-05	4.606178e-05	-6.201935e-03	3.610748e-03	9.914677e-06	2.280902e-07	-8.073305e-04	6.301742e-03	1.356433e-03	1.542137e+02	1.480480e+02	
3.000000e+00	-7.601131e-03	-1.679027e-03	-2.428735e-03	-3.768706e-05	-2.314885e-05	-1.715527e-05	5.721357e-05	-6.517925e-03	4.603543e-03	1.292236e-05	9.482195e-07	-2.838799e-03	7.016238e-03	1.584700e-03	1.587717e+02	1.430642e+02	
4.000000e+00	-8.706473e-03	-2.017745e-03	-1.855967e-03	-4.603672e-05	-4.374759e-05	-1.995230e-05	6.978116e-05	-6.782236e-03	5.766157e-03	1.625021e-05	1.878614e-06	-4.792732e-03	7.644820e-03	1.780279e-03	1.625218e+02	1.379896e+02	
5.000000e+00	-9.909250e-03	-2.421023e-03	-1.160314e-03	-5.578371e-05	-6.750179e-05	-2.302394e-05	8.379007e-05	-7.016340e-03	7.092992e-03	1.999914e-05	2.996360e-06	-6.574960e-03	8.161508e-03	1.948001e-03	1.648408e+02	1.331116e+02	
6.000000e+00	-1.121042e-02	-2.884854e-03	-3.516923e-04	-6.689713e-05	-9.426183e-05	-2.635574e-05	9.920323e-05	-7.237499e-03	8.568299e-03	2.420284e-05	4.296692e-06	-8.139353e-03	8.566034e-03	2.089875e-03	1.654665e+02	1.286783e+02	
7.000000e+00	-1.260898e-02	-3.389598e-03	5.551215e-04	-7.910283e-05	-1.237114e-04	-2.977405e-05	1.159069e-04	-7.471654e-03	1.017197e-02	2.888693e-05	5.837417e-06	-9.466432e-03	8.869225e-03	2.210436e-03	1.647621e+02	1.248712e+02	
8.000000e+00	-1.412016e-02	-3.956346e-03	1.521434e-03	-9.300131e-05	-1.551648e-04	-3.345504e-05	1.337692e-04	-7.778363e-03	1.188237e-02	3.434676e-05	7.672755e-06	-1.052488e-02	9.073607e-03	2.329752e-03	1.632906e+02	1.218441e+02	
9.000000e+00	-1.574364e-02	-4.594722e-03	2.517168e-03	-1.089809e-04	-1.879318e-04	-3.742281e-05	1.525336e-04	-8.202181e-03	1.367196e-02	4.082953e-05	9.887465e-06	-1.132634e-02	9.192946e-03	2.460727e-03	1.615940e+02	1.196257e+02	
1.000000e+01	-1.746513e-02	-5.287779e-03	3.520729e-03	-1.269430e-04	-2.213371e-04	-4.142256e-05	1.718274e-04	-8.773235e-03	1.550666e-02	4.848203e-05	1.262816e-05	-1.190972e-02	9.245696e-03	2.608723e-03	1.600120e+02	1.181688e+02	
1.100000e+01	-1.928580e-02	-6.048348e-03	4.486604e-03	-1.475281e-04	-2.543416e-04	-4.544518e-05	1.912469e-04	-9.561338e-03	1.733933e-02	5.775439e-05	1.605600e-05	-1.228468e-02	9.237210e-03	2.789533e-03	1.586703e+02	1.175041e+02	
1.200000e+01	-2.120233e-02	-6.888936e-03	5.366893e-03	-1.716341e-04	-2.857197e-04	-4.938906e-05	2.102373e-04	-1.064747e-02	1.910428e-02	6.936262e-05	2.046879e-05	-1.246034e-02	9.168527e-03	3.024930e-03	1.576144e+02	1.176676e+02	
1.300000e+01	-2.320140e-02	-7.816752e-03	6.103959e-03	-2.006405e-04	-3.137543e-04	-5.292085e-05	2.278908e-04	-1.211404e-02	2.070781e-02	8.457994e-05	2.658296e-05	-1.243467e-02	9.031738e-03	3.352061e-03	1.568553e+02	1.186921e+02	
1.400000e+01	-2.529098e-02	-8.898223e-03	6.578246e-03	-2.377768e-04	-3.352754e-04	-5.611492e-05	2.427214e-04	-1.408330e-02	2.201290e-02	1.056475e-04	3.534075e-05	-1.214507e-02	8.792377e-03	3.826989e-03	1.563688e+02	1.206742e+02	
1.500000e+01	-2.748489e-02	-1.022423e-02	6.600658e-03	-2.872887e-04	-3.449747e-04	-5.933465e-05	2.520939e-04	-1.664849e-02	2.284328e-02	1.354621e-04	4.779483e-05	-1.147672e-02	8.386734e-03	4.506594e-03	1.561172e+02	1.236328e+02	
1.600000e+01	-2.978205e-02	-1.179570e-02	5.963524e-03	-3.510429e-04	-3.358975e-04	-6.274560e-05	2.519989e-04	-1.983076e-02	2.300598e-02	1.758775e-04	6.424072e-05	-1.030888e-02	7.733985e-03	5.397776e-03	1.560681e+02	1.274896e+02	
1.700000e+01	-3.217898e-02	-1.345774e-02	4.544375e-03	-4.246844e-04	-3.026810e-04	-6.661107e-05	2.388133e-04	-2.361396e-02	2.232753e-02	2.248352e-04	8.198109e-05	-8.605115e-03	6.789380e-03	6.391987e-03	1.561827e+02	1.321704e+02	
1.800000e+01	-3.466330e-02	-1.494679e-02	2.375420e-03	-4.989604e-04	-2.444299e-04	-7.120510e-05	2.111214e-04	-2.793581e-02	2.065859e-02	2.769715e-04	9.573570e-05	-6.462436e-03	5.581797e-03	7.322796e-03	1.564135e+02	1.376115e+02	
1.900000e+01	-3.720173e-02	-1.599135e-02	-3.616215e-04	-5.640818e-04	-1.647172e-04	-7.628773e-05	1.697688e-04	-3.269704e-02	1.774833e-02	3.264664e-04	9.874609e-05	-4.067622e-03	4.192367e-03	8.061949e-03	1.567340e+02	1.438466e+02	
2.000000e+01	-3.975814e-02	-1.637014e-02	-3.664882e-03	-6.138397e-04	-6.126240e-05	-8.180775e-05	1.121956e-04	-3.754658e-02	1.357923e-02	3.704246e-04	9.013416e-05	-1.419678e-03	2.599990e-03	8.584118e-03	1.571235e+02	1.504696e+02	
2.100000e+01	-4.230640e-02	-1.576641e-02	-7.554919e-03	-6.390593e-04	6.974568e-05	-8.812856e-05	3.463443e-05	-4.206037e-02	8.822315e-03	4.045310e-04	7.587039e-05	1.523613e-03	7.565985e-04	8.837089e-03	1.575473e+02	1.567543e+02	
2.200000e+01	-4.483367e-02	-1.392885e-02	-1.159047e-02	-6.287262e-04	2.177980e-04	-9.487410e-05	-5.872628e-05	-4.608347e-02	4.550952e-03	4.217323e-04	6.154573e-05	4.503950e-03	-1.214429e-03	8.721206e-03	1.579929e+02	1.623606e+02	
2.300000e+01	-4.735829e-02	-1.100120e-02	-1.506928e-02	-5.814050e-04	3.607649e-04	-1.011969e-04	-1.555721e-04	-4.966487e-02	1.814223e-03	4.184907e-04	5.054878e-05	7.087573e-03	-3.056363e-03	8.221652e-03	1.584972e+02	1.673469e+02	
2.400000e+01	-4.990837e-02	-7.233452e-03	-1.764921e-02	-5.016437e-04	4.874172e-04	-1.067537e-04	-2.491852e-04	-5.293293e-02	6.667388e-04	3.951178e-04	3.929211e-05	9.122703e-03	-4.663854e-03	7.395187e-03	1.590842e+02	1.721860e+02	
2.500000e+01	-5.249656e-02	-2.632945e-03	-1.917009e-02	-3.866749e-04	5.969534e-04	-1.112615e-04	-3.404490e-04	-5.587993e-02	9.025431e-04	3.481402e-04	2.198466e-05	1.066956e-02	-6.084965e-03	6.222434e-03	1.597663e+02	1.771486e+02	
2.600000e+01	-5.511950e-02	2.598120e-03	-1.932253e-02	-2.367527e-04	6.799488e-04	-1.150455e-04	-4.233527e-04	-5.833756e-02	2.871975e-03	2.745777e-04	-4.350636e-06	1.162982e-02	-7.241010e-03	4.696368e-03	1.605208e+02	1.762020e+02	
2.700000e+01	-5.777486e-02	7.822612e-03	-1.792334e-02	-6.735658e-05	7.228791e-04	-1.187724e-04	-4.861498e-04	-6.008549e-02	6.993860e-03	1.808786e-04	-3.953046e-05	1.185147e-02	-7.970340e-03	2.965472e-03	1.612997e+02	1.700939e+02	
2.800000e+01	-6.045930e-02	1.199135e-02	-1.543189e-02	8.317913e-05	7.243897e-04	-1.224427e-04	-5.212897e-04	-6.101983e-02	1.304036e-02	9.052036e-05	-7.652453e-05	1.140063e-02	-8.204188e-03	1.424632e-03	1.620869e+02	1.638107e+02	
2.900000e+01	-6.317577e-02	1.472807e-02	-1.273629e-02	1.887281e-04	7.039666e-04	-1.260669e-04	-5.366924e-04	-6.127793e-02	1.996013e-02	2.431830e-05	-1.074750e-04	1.064869e-02	-8.118382e-03	3.678555e-04	1.628704e+02	1.579616e+02	
3.000000e+01	-6.593734e-02	1.632834e-02	-1.047949e-02	2.438718e-04	6.818582e-04	-1.300926e-04	-5.443257e-04	-6.113429e-02	2.683564e-02	-8.033696e-06	-1.254302e-04	9.920452e-03	-7.919471e-03	-1.168834e-04	1.636037e+02	1.528044e+02	
3.100000e+01	-6.875534e-02	1.734163e-02	-8.637891e-03	2.648359e-04	6.637174e-04	-1.341324e-04	-5.503462e-04	-6.073913e-02	3.335668e-02	-1.478683e-05	-1.304531e-04	9.291497e-03	-7.704394e-03	-2.070034e-04	1.642633e+02	1.482441e+02	
3.200000e+01	-7.165488e-02	1.818926e-02	-6.647779e-03	2.800557e-04	6.418348e-04	-1.369446e-04	-5.546077e-04	-6.013884e-02	3.952132e-02	-1.812704e-05	-1.328362e-04	8.647063e-03	-7.471903e-03	-2.442149e-04	1.648762e+02	1.441170e+02	
3.300000e+01	-7.467736e-02	1.894517e-02	-4.022289e-03	3.081188e-04	6.084520e-04	-1.377644e-04	-5.557711e-04	-5.953216e-02	4.526377e-02	-3.549427e-05	-1.438467e-04	7.886820e-03	-7.203965e-03	-4.600805e-04	1.654608e+02	1.405034e+02	
3.400000e+01	-7.784456e-02	1.933142e-02	-4.383122e-04	3.573423e-04	5.563580e-04	-1.361503e-04	-5.506431e-04	-5.914718e-02	5.061205e-02	-7.924397e-05	-1.718519e-04	6.936252e-03	-6.865003e-03	-9.879541e-04	1.660503e+02	1.375107e+02	
3.500000e+01	-8.112199e-02	1.890984e-02	3.828077e-03	4.139196e-04	4.860213e-04	-1.328259e-04	-5.355823e-04	-5.909881e-02	5.570244e-02	-1.420867e-04	-2.108991e-04	5.828661e-03	-6.423027e-03	-1.703989e-03	1.666218e+02	1.351332e+02	
3.600000e+01	-8.444515e-02	1.754110e-02	8.254635e-03	4.603217e-04	4.054224e-04	-1.292122e-04	-5.113689e-04	-5.943657e-02	6.055094e-02	-2.086988e-04	-2.500703e-04	4.679290e-03	-5.902099e-03	-2.408752e-03	1.670705e+02	1.333146e+02	
3.700000e+01	-8.772125e-02	1.523737e-02	1.264331e-02	4.928935e-04	3.181403e-04	-1.263027e-04	-4.789421e-04	-6.009512e-02	6.514175e-02	-2.749706e-04	-2.866675e-04	3.537722e-03	-5.325839e-03	-3.057674e-03	1.672808e+02	1.319328e+02	
3.800000e+01	-9.083938e-02	1.201613e-02	1.682551e-02	5.106225e-04	2.266853e-04	-1.245646e-04	-4.388932e-04	-6.094878e-02	6.942720e-02	-3.392675e-04	-3.200403e-04	2.433221e-03	-4.711043e-03	-3.641669e-03	1.671776e+02	1.308605e+02	
3.900000e+01	-9.370970e-02	8.115528e-03	2.050895e-02	5.129301e-04	1.372465e-04	-1.241439e-04	-3.941058e-04	-6.188141e-02	7.329949e-02	-3.974905e-04	-3.487932e-04	1.425635e-03	-4.093738e-03	-4.128897e-03	1.667555e+02	1.300000e+02	
4.000000e+01	-9.627771e-02	3.883309e-03	2.348590e-02	5.020989e-04	5.565296e-05	-1.247263e-04	-3.481493e-04	-6.278729e-02	7.667295e-02	-4.469825e-04	-3.725609e-04	5.611482e-04	-3.510385e-03	-4.506920e-03	1.661121e+02	1.292780e+02	
