Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.372916e-02	-3.330919e-03	-4.647451e-03	-8.310386e-05	-5.486987e-05	-4.144378e-05	1.189982e-04	-1.082263e-02	9.641537e-03	3.425334e-05	1.182215e-05	-3.689415e-03	8.001364e-03	2.303173e-03	1.573896e+02	1.366945e+02	
1.000000e+00	-1.595161e-02	-3.949457e-03	-5.016685e-03	-1.016168e-04	-6.839719e-05	-4.889230e-05	1.376896e-04	-1.242167e-02	1.119479e-02	4.358802e-05	1.571995e-05	-3.980759e-03	8.013618e-03	2.536850e-03	1.581859e+02	1.362985e+02	
2.000000e+00	-1.834576e-02	-4.645518e-03	-5.367707e-03	-1.220865e-04	-8.330180e-05	-5.681448e-05	1.575155e-04	-1.423843e-02	1.275328e-02	5.366901e-05	1.917833e-05	-4.234688e-03	8.007375e-03	2.728290e-03	1.588463e+02	1.363706e+02	
3.000000e+00	-2.089920e-02	-5.417017e-03	-5.698150e-03	-1.444230e-04	-9.947804e-05	-6.516125e-05	1.783352e-04	-1.629826e-02	1.426928e-02	6.442298e-05	2.187848e-05	-4.455081e-03	7.986665e-03	2.885155e-03	1.593841e+02	1.368789e+02	
4.000000e+00	-2.359690e-02	-6.258971e-03	-6.007144e-03	-1.614682e-04	-1.200100e-04	-7.293763e-05	2.032184e-04	-1.862192e-02	1.568832e-02	6.875406e-05	1.833026e-05	-4.773461e-03	8.083120e-03	2.734729e-03	1.598144e+02	1.377909e+02	
5.000000e+00	-2.642189e-02	-7.162629e-03	-6.291845e-03	-1.863123e-04	-1.386405e-04	-8.195018e-05	2.258667e-04	-2.122168e-02	1.695122e-02	7.987289e-05	1.813751e-05	-4.935711e-03	8.041033e-03	2.843538e-03	1.601594e+02	1.390699e+02	
6.000000e+00	-2.935462e-02	-8.116019e-03	-6.551295e-03	-2.125404e-04	-1.580645e-04	-9.113621e-05	2.489606e-04	-2.410113e-02	1.799302e-02	9.153661e-05	1.639166e-05	-5.073881e-03	7.991654e-03	2.938332e-03	1.604390e+02	1.406827e+02	
7.000000e+00	-3.237353e-02	-9.104072e-03	-6.797450e-03	-2.400260e-04	-1.778295e-04	-1.004073e-04	2.722128e-04	-2.725943e-02	1.873963e-02	1.038431e-04	1.294139e-05	-5.183115e-03	7.934060e-03	3.026666e-03	1.606611e+02	1.426098e+02	
8.000000e+00	-3.545712e-02	-1.010413e-02	-7.063569e-03	-2.688654e-04	-1.970111e-04	-1.097037e-04	2.951576e-04	-3.068774e-02	1.911449e-02	1.172424e-04	7.927384e-06	-5.248136e-03	7.862642e-03	3.123195e-03	1.608277e+02	1.448338e+02	
9.000000e+00	-3.858570e-02	-1.107881e-02	-7.412903e-03	-2.996134e-04	-2.139253e-04	-1.189830e-04	3.169837e-04	-3.436664e-02	1.904577e-02	1.328926e-04	2.009779e-06	-5.240266e-03	7.764760e-03	3.255308e-03	1.609417e+02	1.473347e+02	
